     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.722273e+00  -2.023303e+00  4.936543e-05  2.174515e+01  3.255609e-02  2.548716e-01  2.957607e-02
     1  -1.710350e+00  -1.716270e+00  5.328937e-05  2.013466e+01  3.516011e-02  2.648686e-01  2.957607e-02
     2  -1.698428e+00  -1.704348e+00  5.752323e-05  2.000928e+01  3.530511e-02  2.659805e-01  2.960760e-02
     3  -1.686499e+00  -1.692423e+00  6.209370e-05  1.987961e+01  3.545627e-02  2.671441e-01  2.964062e-02
     4  -1.674568e+00  -1.680493e+00  6.702432e-05  1.974555e+01  3.561383e-02  2.683622e-01  2.967521e-02
     5  -1.662620e+00  -1.668553e+00  7.234881e-05  1.960699e+01  3.577811e-02  2.696376e-01  2.971143e-02
     6  -1.650669e+00  -1.656603e+00  7.809033e-05  1.946385e+01  3.594935e-02  2.709729e-01  2.974938e-02
     7  -1.638707e+00  -1.644647e+00  8.428458e-05  1.931611e+01  3.612777e-02  2.723703e-01  2.978910e-02
     8  -1.626728e+00  -1.632676e+00  9.096964e-05  1.916363e+01  3.631372e-02  2.738337e-01  2.983071e-02
     9  -1.614729e+00  -1.620687e+00  9.818356e-05  1.900630e+01  3.650754e-02  2.753665e-01  2.987429e-02
    10  -1.602709e+00  -1.608677e+00  1.059689e-04  1.884408e+01  3.670953e-02  2.769719e-01  2.991995e-02
    11  -1.590676e+00  -1.596651e+00  1.143624e-04  1.867696e+01  3.691992e-02  2.786529e-01  2.996776e-02
    12  -1.578619e+00  -1.584605e+00  1.234185e-04  1.850492e+01  3.713900e-02  2.804128e-01  3.001781e-02
    13  -1.566534e+00  -1.572534e+00  1.331900e-04  1.832784e+01  3.736718e-02  2.822562e-01  3.007024e-02
    14  -1.554426e+00  -1.560438e+00  1.437275e-04  1.814575e+01  3.760474e-02  2.841867e-01  3.012513e-02
    15  -1.542284e+00  -1.548313e+00  1.550994e-04  1.795861e+01  3.785202e-02  2.862086e-01  3.018261e-02
    16  -1.530118e+00  -1.536159e+00  1.673596e-04  1.776644e+01  3.810934e-02  2.883260e-01  3.024279e-02
    17  -1.517922e+00  -1.523977e+00  1.805806e-04  1.756932e+01  3.837692e-02  2.905427e-01  3.030576e-02
    18  -1.505688e+00  -1.511762e+00  1.948435e-04  1.736720e+01  3.865519e-02  2.928641e-01  3.037169e-02
    19  -1.493423e+00  -1.499513e+00  2.102204e-04  1.716015e+01  3.894446e-02  2.952950e-01  3.044068e-02
    20  -1.481121e+00  -1.487229e+00  2.268022e-04  1.694826e+01  3.924501e-02  2.978398e-01  3.051287e-02
    21  -1.468778e+00  -1.474906e+00  2.446857e-04  1.673154e+01  3.955722e-02  3.005046e-01  3.058841e-02
    22  -1.456392e+00  -1.462541e+00  2.639729e-04  1.651008e+01  3.988145e-02  3.032951e-01  3.066745e-02
    23  -1.443968e+00  -1.450136e+00  2.847617e-04  1.628402e+01  4.021794e-02  3.062164e-01  3.075013e-02
    24  -1.431504e+00  -1.437692e+00  3.071688e-04  1.605355e+01  4.056689e-02  3.092737e-01  3.083659e-02
    25  -1.418993e+00  -1.425204e+00  3.313271e-04  1.581876e+01  4.092869e-02  3.124738e-01  3.092698e-02
    26  -1.406439e+00  -1.412671e+00  3.573620e-04  1.557981e+01  4.130360e-02  3.158231e-01  3.102149e-02
    27  -1.393835e+00  -1.400091e+00  3.854278e-04  1.533686e+01  4.169191e-02  3.193284e-01  3.112029e-02
    28  -1.381181e+00  -1.387462e+00  4.156808e-04  1.509006e+01  4.209395e-02  3.229974e-01  3.122356e-02
