     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.404127e+00  -2.705156e+00  4.936543e-05  2.415037e+03  6.913707e-01  4.979902e-04  6.090044e-04
     1  -2.393075e+00  -2.398566e+00  5.328937e-05  2.419799e+03  6.900099e-01  4.974999e-04  6.090044e-04
     2  -2.382023e+00  -2.387514e+00  5.752323e-05  2.418873e+03  6.899388e-01  4.977161e-04  6.091524e-04
     3  -2.370965e+00  -2.376458e+00  6.209370e-05  2.417898e+03  6.898640e-01  4.979437e-04  6.093082e-04
     4  -2.359908e+00  -2.365401e+00  6.702432e-05  2.416872e+03  6.897853e-01  4.981835e-04  6.094722e-04
     5  -2.348841e+00  -2.354339e+00  7.234881e-05  2.415793e+03  6.897024e-01  4.984360e-04  6.096450e-04
     6  -2.337780e+00  -2.343275e+00  7.809033e-05  2.414657e+03  6.896152e-01  4.987020e-04  6.098269e-04
     7  -2.326720e+00  -2.332215e+00  8.428458e-05  2.413463e+03  6.895234e-01  4.989820e-04  6.100184e-04
     8  -2.315655e+00  -2.321152e+00  9.096964e-05  2.412207e+03  6.894269e-01  4.992768e-04  6.102199e-04
     9  -2.304588e+00  -2.310086e+00  9.818356e-05  2.410885e+03  6.893253e-01  4.995873e-04  6.104322e-04
    10  -2.293517e+00  -2.299017e+00  1.059689e-04  2.409494e+03  6.892183e-01  4.999144e-04  6.106557e-04
    11  -2.282453e+00  -2.287950e+00  1.143624e-04  2.408032e+03  6.891058e-01  5.002588e-04  6.108909e-04
    12  -2.271387e+00  -2.276885e+00  1.234185e-04  2.406495e+03  6.889874e-01  5.006213e-04  6.111384e-04
    13  -2.260318e+00  -2.265817e+00  1.331900e-04  2.404878e+03  6.888629e-01  5.010032e-04  6.113991e-04
    14  -2.249252e+00  -2.254750e+00  1.437275e-04  2.403178e+03  6.887319e-01  5.014053e-04  6.116735e-04
    15  -2.238181e+00  -2.243681e+00  1.550994e-04  2.401391e+03  6.885941e-01  5.018287e-04  6.119623e-04
    16  -2.227115e+00  -2.232612e+00  1.673596e-04  2.399511e+03  6.884491e-01  5.022747e-04  6.122664e-04
    17  -2.216050e+00  -2.221547e+00  1.805806e-04  2.397536e+03  6.882967e-01  5.027442e-04  6.125864e-04
    18  -2.204983e+00  -2.210481e+00  1.948435e-04  2.395459e+03  6.881364e-01  5.032386e-04  6.129233e-04
    19  -2.193919e+00  -2.199416e+00  2.102204e-04  2.393276e+03  6.879677e-01  5.037593e-04  6.132779e-04
    20  -2.182855e+00  -2.188352e+00  2.268022e-04  2.390983e+03  6.877904e-01  5.043076e-04  6.136511e-04
    21  -2.171790e+00  -2.177288e+00  2.446857e-04  2.388572e+03  6.876038e-01  5.048852e-04  6.140440e-04
    22  -2.160723e+00  -2.166221e+00  2.639729e-04  2.386037e+03  6.874076e-01  5.054935e-04  6.144577e-04
    23  -2.149659e+00  -2.155156e+00  2.847617e-04  2.383374e+03  6.872013e-01  5.061342e-04  6.148931e-04
    24  -2.138599e+00  -2.144094e+00  3.071688e-04  2.380577e+03  6.869844e-01  5.068089e-04  6.153513e-04
    25  -2.127538e+00  -2.133033e+00  3.313271e-04  2.377639e+03  6.867564e-01  5.075195e-04  6.158337e-04
    26  -2.116480e+00  -2.121974e+00  3.573620e-04  2.374552e+03  6.865167e-01  5.082680e-04  6.163414e-04
    27  -2.105421e+00  -2.110915e+00  3.854278e-04  2.371310e+03  6.862646e-01  5.090564e-04  6.168759e-04
    28  -2.094361e+00  -2.099855e+00  4.156808e-04  2.367904e+03  6.859996e-01  5.098870e-04  6.174386e-04
    29  -2.083304e+00  -2.088797e+00  4.482776e-04  2.364327e+03  6.857210e-01  5.107621e-04  6.180309e-04
    30  -2.072246e+00  -2.077740e+00  4.834077e-04  2.360572e+03  6.854282e-01  5.116840e-04  6.186545e-04
