     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.741842e+00  -2.042872e+00  4.936543e-05  2.489263e+01  2.116027e-01  8.733103e-02  1.084281e-02
     1  -1.730779e+00  -1.736275e+00  5.328937e-05  2.491387e+01  2.114223e-01  8.729379e-02  1.084281e-02
     2  -1.719716e+00  -1.725212e+00  5.752323e-05  2.490638e+01  2.114128e-01  8.732200e-02  1.084468e-02
     3  -1.708650e+00  -1.714148e+00  6.209370e-05  2.489850e+01  2.114029e-01  8.735170e-02  1.084665e-02
     4  -1.697586e+00  -1.703083e+00  6.702432e-05  2.489020e+01  2.113925e-01  8.738297e-02  1.084873e-02
     5  -1.686514e+00  -1.692015e+00  7.234881e-05  2.488147e+01  2.113815e-01  8.741590e-02  1.085091e-02
     6  -1.675449e+00  -1.680946e+00  7.809033e-05  2.487229e+01  2.113699e-01  8.745056e-02  1.085321e-02
     7  -1.664386e+00  -1.669883e+00  8.428458e-05  2.486264e+01  2.113577e-01  8.748704e-02  1.085563e-02
     8  -1.653321e+00  -1.658818e+00  9.096964e-05  2.485248e+01  2.113449e-01  8.752544e-02  1.085818e-02
     9  -1.642254e+00  -1.647752e+00  9.818356e-05  2.484180e+01  2.113315e-01  8.756587e-02  1.086086e-02
    10  -1.631184e+00  -1.636684e+00  1.059689e-04  2.483056e+01  2.113173e-01  8.760844e-02  1.086368e-02
    11  -1.620123e+00  -1.625618e+00  1.143624e-04  2.481875e+01  2.113024e-01  8.765324e-02  1.086665e-02
    12  -1.609061e+00  -1.614557e+00  1.234185e-04  2.480633e+01  2.112867e-01  8.770038e-02  1.086977e-02
    13  -1.597997e+00  -1.603494e+00  1.331900e-04  2.479326e+01  2.112702e-01  8.775002e-02  1.087306e-02
    14  -1.586938e+00  -1.592433e+00  1.437275e-04  2.477953e+01  2.112528e-01  8.780226e-02  1.087652e-02
    15  -1.575875e+00  -1.581371e+00  1.550994e-04  2.476509e+01  2.112345e-01  8.785726e-02  1.088016e-02
    16  -1.564818e+00  -1.570311e+00  1.673596e-04  2.474991e+01  2.112153e-01  8.791516e-02  1.088399e-02
    17  -1.553764e+00  -1.559255e+00  1.805806e-04  2.473395e+01  2.111951e-01  8.797608e-02  1.088802e-02
    18  -1.542708e+00  -1.548200e+00  1.948435e-04  2.471718e+01  2.111738e-01  8.804021e-02  1.089227e-02
    19  -1.531657e+00  -1.537147e+00  2.102204e-04  2.469955e+01  2.111515e-01  8.810772e-02  1.089673e-02
    20  -1.520607e+00  -1.526097e+00  2.268022e-04  2.468102e+01  2.111280e-01  8.817876e-02  1.090143e-02
    21  -1.509557e+00  -1.515047e+00  2.446857e-04  2.466155e+01  2.111033e-01  8.825355e-02  1.090637e-02
    22  -1.498507e+00  -1.503997e+00  2.639729e-04  2.464108e+01  2.110772e-01  8.833229e-02  1.091157e-02
    23  -1.487461e+00  -1.492949e+00  2.847617e-04  2.461958e+01  2.110499e-01  8.841518e-02  1.091704e-02
    24  -1.476420e+00  -1.481906e+00  3.071688e-04  2.459699e+01  2.110212e-01  8.850240e-02  1.092279e-02
    25  -1.465380e+00  -1.470865e+00  3.313271e-04  2.457326e+01  2.109909e-01  8.859421e-02  1.092885e-02
    26  -1.454344e+00  -1.459827e+00  3.573620e-04  2.454833e+01  2.109592e-01  8.869084e-02  1.093522e-02
    27  -1.443309e+00  -1.448792e+00  3.854278e-04  2.452215e+01  2.109257e-01  8.879257e-02  1.094192e-02
    28  -1.432275e+00  -1.437757e+00  4.156808e-04  2.449465e+01  2.108906e-01  8.889966e-02  1.094898e-02
    29  -1.421245e+00  -1.426725e+00  4.482776e-04  2.446577e+01  2.108537e-01  8.901239e-02  1.095640e-02
    30  -1.410216e+00  -1.415695e+00  4.834077e-04  2.443545e+01  2.108149e-01  8.913106e-02  1.096420e-02
    31  -1.399190e+00  -1.404668e+00  5.212579e-04  2.440361e+01  2.107741e-01  8.925600e-02  1.097241e-02
    32  -1.388168e+00  -1.393644e+00  5.620357e-04  2.437018e+01  2.107312e-01  8.938751e-02  1.098105e-02
    33  -1.377149e+00  -1.382623e+00  6.059606e-04  2.433510e+01  2.106861e-01  8.952595e-02  1.099014e-02
    34  -1.366132e+00  -1.371606e+00  6.532785e-04  2.429828e+01  2.106388e-01  8.967169e-02  1.099970e-02
    35  -1.355119e+00  -1.360591e+00  7.042385e-04  2.425964e+01  2.105890e-01  8.982514e-02  1.100976e-02
    36  -1.344109e+00  -1.349579e+00  7.591240e-04  2.421909e+01  2.105367e-01  8.998668e-02  1.102034e-02
    37  -1.333101e+00  -1.338570e+00  8.182252e-04  2.417655e+01  2.104817e-01  9.015678e-02  1.103147e-02
    38  -1.322096e+00  -1.327564e+00  8.818583e-04  2.413193e+01  2.104240e-01  9.033586e-02  1.104318e-02
    39  -1.311095e+00  -1.316561e+00  9.503637e-04  2.408514e+01  2.103634e-01  9.052443e-02  1.105549e-02
    40  -1.300095e+00  -1.305560e+00  1.024119e-03  2.403606e+01  2.102996e-01  9.072301e-02  1.106845e-02
    41  -1.289100e+00  -1.294563e+00  1.103493e-03  2.398460e+01  2.102327e-01  9.093212e-02  1.108208e-02
    42  -1.278107e+00  -1.283568e+00  1.188917e-03  2.393066e+01  2.101624e-01  9.115233e-02  1.109642e-02
    43  -1.267118e+00  -1.272577e+00  1.280828e-03  2.387413e+01  2.100886e-01  9.138424e-02  1.111150e-02
    44  -1.256131e+00  -1.261589e+00  1.379723e-03  2.381488e+01  2.100110e-01  9.162848e-02  1.112737e-02
    45  -1.245147e+00  -1.250604e+00  1.486103e-03  2.375281e+01  2.099296e-01  9.188575e-02  1.114406e-02
    46  -1.234166e+00  -1.239622e+00  1.600525e-03  2.368779e+01  2.098441e-01  9.215674e-02  1.116162e-02
    47  -1.223188e+00  -1.228643e+00  1.723575e-03  2.361969e+01  2.097543e-01  9.244222e-02  1.118009e-02
    48  -1.212213e+00  -1.217666e+00  1.855885e-03  2.354838e+01  2.096601e-01  9.274297e-02  1.119952e-02
    49  -1.201241e+00  -1.206692e+00  1.998123e-03  2.347374e+01  2.095611e-01  9.305985e-02  1.121996e-02
    50  -1.190271e+00  -1.195721e+00  2.151017e-03  2.339562e+01  2.094573e-01  9.339374e-02  1.124146e-02
    51  -1.179304e+00  -1.184753e+00  2.315332e-03  2.331387e+01  2.093483e-01  9.374561e-02  1.126408e-02
    52  -1.168338e+00  -1.173786e+00  2.491891e-03  2.322835e+01  2.092339e-01  9.411645e-02  1.128788e-02
    53  -1.157375e+00  -1.162822e+00  2.681574e-03  2.313892e+01  2.091139e-01  9.450734e-02  1.131292e-02
    54  -1.146415e+00  -1.151860e+00  2.885299e-03  2.304541e+01  2.089880e-01  9.491938e-02  1.133926e-02
    55  -1.135456e+00  -1.140901e+00  3.104081e-03  2.294767e+01  2.088559e-01  9.535380e-02  1.136698e-02
    56  -1.124499e+00  -1.129943e+00  3.338977e-03  2.284554e+01  2.087173e-01  9.581186e-02  1.139614e-02
    57  -1.113544e+00  -1.118987e+00  3.591122e-03  2.273886e+01  2.085719e-01  9.629493e-02  1.142682e-02
    58  -1.102590e+00  -1.108032e+00  3.861724e-03  2.262745e+01  2.084195e-01  9.680444e-02  1.145911e-02
    59  -1.091637e+00  -1.097079e+00  4.152066e-03  2.251114e+01  2.082597e-01  9.734194e-02  1.149308e-02
    60  -1.080685e+00  -1.086126e+00  4.463517e-03  2.238976e+01  2.080921e-01  9.790905e-02  1.152883e-02
    61  -1.069733e+00  -1.075174e+00  4.797536e-03  2.226313e+01  2.079164e-01  9.850752e-02  1.156646e-02
    62  -1.058781e+00  -1.064222e+00  5.155655e-03  2.213108e+01  2.077322e-01  9.913921e-02  1.160605e-02
    63  -1.047829e+00  -1.053271e+00  5.539526e-03  2.199343e+01  2.075392e-01  9.980610e-02  1.164773e-02
    64  -1.036876e+00  -1.042318e+00  5.950900e-03  2.184998e+01  2.073369e-01  1.005103e-01  1.169160e-02
    65  -1.025923e+00  -1.031365e+00  6.391610e-03  2.170057e+01  2.071249e-01  1.012541e-01  1.173778e-02
    66  -1.014967e+00  -1.020411e+00  6.863620e-03  2.154502e+01  2.069029e-01  1.020399e-01  1.178640e-02
    67  -1.004010e+00  -1.009454e+00  7.369017e-03  2.138313e+01  2.066703e-01  1.028702e-01  1.183759e-02
    68  -9.930501e-01  -9.984955e-01  7.909987e-03  2.121473e+01  2.064267e-01  1.037480e-01  1.189149e-02
    69  -9.820870e-01  -9.875340e-01  8.488863e-03  2.103964e+01  2.061716e-01  1.046760e-01  1.194825e-02
    70  -9.711199e-01  -9.765688e-01  9.108117e-03  2.085769e+01  2.059045e-01  1.056576e-01  1.200803e-02
    71  -9.601483e-01  -9.655994e-01  9.770334e-03  2.066870e+01  2.056249e-01  1.066962e-01  1.207100e-02
    72  -9.491714e-01  -9.546252e-01  1.047826e-02  2.047251e+01  2.053322e-01  1.077954e-01  1.213734e-02
    73  -9.381885e-01  -9.436453e-01  1.123480e-02  2.026896e+01  2.050259e-01  1.089593e-01  1.220724e-02
    74  -9.271987e-01  -9.326588e-01  1.204299e-02  2.005789e+01  2.047055e-01  1.101920e-01  1.228091e-02
    75  -9.162010e-01  -9.216650e-01  1.290606e-02  1.983915e+01  2.043702e-01  1.114983e-01  1.235855e-02
    76  -9.051946e-01  -9.106630e-01  1.382737e-02  1.961261e+01  2.040196e-01  1.128831e-01  1.244039e-02
    77  -8.941784e-01  -8.996516e-01  1.481049e-02  1.937814e+01  2.036529e-01  1.143517e-01  1.252670e-02
    78  -8.831511e-01  -8.886298e-01  1.585915e-02  1.913561e+01  2.032694e-01  1.159102e-01  1.261771e-02
    79  -8.721117e-01  -8.775963e-01  1.697728e-02  1.888494e+01  2.028686e-01  1.175647e-01  1.271372e-02
