     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.693875e+00  -2.994905e+00  4.936543e-05  1.787189e+04  1.035711e+00  5.498068e-05  1.829082e-04
     1  -2.682833e+00  -2.688319e+00  5.328937e-05  1.792247e+04  1.032788e+00  5.490305e-05  1.829082e-04
     2  -2.671788e+00  -2.677275e+00  5.752323e-05  1.791379e+04  1.032636e+00  5.493371e-05  1.829660e-04
     3  -2.660736e+00  -2.666227e+00  6.209370e-05  1.790465e+04  1.032475e+00  5.496601e-05  1.830269e-04
     4  -2.649683e+00  -2.655174e+00  6.702432e-05  1.789504e+04  1.032306e+00  5.500005e-05  1.830911e-04
     5  -2.638619e+00  -2.644115e+00  7.234881e-05  1.788492e+04  1.032128e+00  5.503591e-05  1.831586e-04
     6  -2.627559e+00  -2.633054e+00  7.809033e-05  1.787428e+04  1.031941e+00  5.507369e-05  1.832298e-04
     7  -2.616498e+00  -2.621993e+00  8.428458e-05  1.786308e+04  1.031744e+00  5.511347e-05  1.833047e-04
     8  -2.605431e+00  -2.610929e+00  9.096964e-05  1.785130e+04  1.031536e+00  5.515538e-05  1.833836e-04
     9  -2.594361e+00  -2.599861e+00  9.818356e-05  1.783891e+04  1.031318e+00  5.519954e-05  1.834667e-04
    10  -2.583285e+00  -2.588788e+00  1.059689e-04  1.782587e+04  1.031088e+00  5.524606e-05  1.835543e-04
    11  -2.572215e+00  -2.577715e+00  1.143624e-04  1.781216e+04  1.030846e+00  5.529507e-05  1.836464e-04
    12  -2.561141e+00  -2.566643e+00  1.234185e-04  1.779774e+04  1.030592e+00  5.534668e-05  1.837434e-04
    13  -2.550063e+00  -2.555567e+00  1.331900e-04  1.778258e+04  1.030325e+00  5.540107e-05  1.838456e-04
    14  -2.538987e+00  -2.544490e+00  1.437275e-04  1.776664e+04  1.030043e+00  5.545835e-05  1.839532e-04
    15  -2.527905e+00  -2.533411e+00  1.550994e-04  1.774988e+04  1.029747e+00  5.551871e-05  1.840665e-04
    16  -2.516825e+00  -2.522330e+00  1.673596e-04  1.773225e+04  1.029435e+00  5.558231e-05  1.841859e-04
    17  -2.505747e+00  -2.511251e+00  1.805806e-04  1.771373e+04  1.029108e+00  5.564929e-05  1.843115e-04
    18  -2.494663e+00  -2.500170e+00  1.948435e-04  1.769426e+04  1.028763e+00  5.571986e-05  1.844438e-04
    19  -2.483582e+00  -2.489087e+00  2.102204e-04  1.767379e+04  1.028400e+00  5.579422e-05  1.845831e-04
    20  -2.472500e+00  -2.478006e+00  2.268022e-04  1.765228e+04  1.028019e+00  5.587256e-05  1.847297e-04
    21  -2.461414e+00  -2.466922e+00  2.446857e-04  1.762968e+04  1.027618e+00  5.595512e-05  1.848842e-04
    22  -2.450325e+00  -2.455834e+00  2.639729e-04  1.760592e+04  1.027196e+00  5.604214e-05  1.850469e-04
    23  -2.439238e+00  -2.444746e+00  2.847617e-04  1.758095e+04  1.026752e+00  5.613384e-05  1.852182e-04
    24  -2.428153e+00  -2.433660e+00  3.071688e-04  1.755473e+04  1.026286e+00  5.623046e-05  1.853986e-04
    25  -2.417065e+00  -2.422573e+00  3.313271e-04  1.752718e+04  1.025796e+00  5.633229e-05  1.855886e-04
    26  -2.405978e+00  -2.411486e+00  3.573620e-04  1.749825e+04  1.025280e+00  5.643962e-05  1.857886e-04
    27  -2.394888e+00  -2.400398e+00  3.854278e-04  1.746786e+04  1.024738e+00  5.655276e-05  1.859994e-04
    28  -2.383796e+00  -2.389307e+00  4.156808e-04  1.743595e+04  1.024168e+00  5.667204e-05  1.862213e-04
    29  -2.372704e+00  -2.378215e+00  4.482776e-04  1.740243e+04  1.023569e+00  5.679780e-05  1.864551e-04
    30  -2.361610e+00  -2.367122e+00  4.834077e-04  1.736724e+04  1.022939e+00  5.693040e-05  1.867013e-04
    31  -2.350515e+00  -2.356027e+00  5.212579e-04  1.733030e+04  1.022277e+00  5.707022e-05  1.869607e-04
    32  -2.339419e+00  -2.344932e+00  5.620357e-04  1.729152e+04  1.021581e+00  5.721768e-05  1.872340e-04
    33  -2.328322e+00  -2.333835e+00  6.059606e-04  1.725083e+04  1.020850e+00  5.737319e-05  1.875218e-04
    34  -2.317223e+00  -2.322737e+00  6.532785e-04  1.720812e+04  1.020082e+00  5.753724e-05  1.878251e-04
    35  -2.306123e+00  -2.311638e+00  7.042385e-04  1.716332e+04  1.019274e+00  5.771029e-05  1.881446e-04
    36  -2.295020e+00  -2.300536e+00  7.591240e-04  1.711631e+04  1.018426e+00  5.789289e-05  1.884812e-04
    37  -2.283915e+00  -2.289432e+00  8.182252e-04  1.706700e+04  1.017534e+00  5.808559e-05  1.888360e-04
    38  -2.272808e+00  -2.278326e+00  8.818583e-04  1.701528e+04  1.016597e+00  5.828896e-05  1.892098e-04
    39  -2.261698e+00  -2.267217e+00  9.503637e-04  1.696106e+04  1.015613e+00  5.850364e-05  1.896038e-04
    40  -2.250583e+00  -2.256105e+00  1.024119e-03  1.690420e+04  1.014579e+00  5.873031e-05  1.900192e-04
    41  -2.239467e+00  -2.244989e+00  1.103493e-03  1.684460e+04  1.013494e+00  5.896968e-05  1.904570e-04
    42  -2.228346e+00  -2.233871e+00  1.188917e-03  1.678214e+04  1.012353e+00  5.922249e-05  1.909185e-04
    43  -2.217222e+00  -2.222749e+00  1.280828e-03  1.671669e+04  1.011155e+00  5.948955e-05  1.914052e-04
    44  -2.206093e+00  -2.211622e+00  1.379723e-03  1.664813e+04  1.009897e+00  5.977174e-05  1.919183e-04
    45  -2.194960e+00  -2.200491e+00  1.486103e-03  1.657631e+04  1.008577e+00  6.006999e-05  1.924595e-04
    46  -2.183821e+00  -2.189355e+00  1.600525e-03  1.650111e+04  1.007190e+00  6.038529e-05  1.930303e-04
    47  -2.172676e+00  -2.178213e+00  1.723575e-03  1.642238e+04  1.005734e+00  6.071871e-05  1.936325e-04
    48  -2.161525e+00  -2.167065e+00  1.855885e-03  1.633996e+04  1.004205e+00  6.107137e-05  1.942679e-04
    49  -2.150367e+00  -2.155910e+00  1.998123e-03  1.625372e+04  1.002601e+00  6.144451e-05  1.949383e-04
    50  -2.139202e+00  -2.144749e+00  2.151017e-03  1.616350e+04  1.000917e+00  6.183943e-05  1.956460e-04
    51  -2.128028e+00  -2.133579e+00  2.315332e-03  1.606914e+04  9.991496e-01  6.225756e-05  1.963931e-04
    52  -2.116845e+00  -2.122400e+00  2.491891e-03  1.597047e+04  9.972950e-01  6.270041e-05  1.971819e-04
    53  -2.105652e+00  -2.111212e+00  2.681574e-03  1.586734e+04  9.953491e-01  6.316962e-05  1.980150e-04
    54  -2.094449e+00  -2.100014e+00  2.885299e-03  1.575956e+04  9.933074e-01  6.366695e-05  1.988950e-04
    55  -2.083234e+00  -2.088805e+00  3.104081e-03  1.564697e+04  9.911657e-01  6.419431e-05  1.998248e-04
    56  -2.072007e+00  -2.077585e+00  3.338977e-03  1.552940e+04  9.889192e-01  6.475376e-05  2.008076e-04
