     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.542102e+00  -2.843132e+00  4.936543e-05  6.263987e+03  8.451438e-01  1.736536e-04  3.420165e-04
     1  -2.531055e+00  -2.536543e+00  5.328937e-05  6.278666e+03  8.431680e-01  1.734505e-04  3.420165e-04
     2  -2.520006e+00  -2.525495e+00  5.752323e-05  6.276005e+03  8.430648e-01  1.735347e-04  3.421099e-04
     3  -2.508950e+00  -2.514443e+00  6.209370e-05  6.273205e+03  8.429562e-01  1.736233e-04  3.422083e-04
     4  -2.497895e+00  -2.503387e+00  6.702432e-05  6.270259e+03  8.428419e-01  1.737166e-04  3.423119e-04
     5  -2.486829e+00  -2.492327e+00  7.234881e-05  6.267159e+03  8.427216e-01  1.738150e-04  3.424210e-04
     6  -2.475769e+00  -2.481264e+00  7.809033e-05  6.263897e+03  8.425950e-01  1.739186e-04  3.425359e-04
     7  -2.464709e+00  -2.470204e+00  8.428458e-05  6.260466e+03  8.424617e-01  1.740276e-04  3.426568e-04
     8  -2.453644e+00  -2.459141e+00  9.096964e-05  6.256857e+03  8.423215e-01  1.741425e-04  3.427841e-04
     9  -2.442575e+00  -2.448074e+00  9.818356e-05  6.253060e+03  8.421740e-01  1.742635e-04  3.429182e-04
    10  -2.431502e+00  -2.437003e+00  1.059689e-04  6.249066e+03  8.420186e-01  1.743910e-04  3.430594e-04
    11  -2.420436e+00  -2.425934e+00  1.143624e-04  6.244865e+03  8.418553e-01  1.745252e-04  3.432081e-04
    12  -2.409367e+00  -2.414866e+00  1.234185e-04  6.240449e+03  8.416834e-01  1.746666e-04  3.433645e-04
    13  -2.398295e+00  -2.403796e+00  1.331900e-04  6.235804e+03  8.415025e-01  1.748154e-04  3.435293e-04
    14  -2.387225e+00  -2.392724e+00  1.437275e-04  6.230920e+03  8.413123e-01  1.749723e-04  3.437028e-04
    15  -2.376149e+00  -2.381652e+00  1.550994e-04  6.225784e+03  8.411121e-01  1.751374e-04  3.438854e-04
    16  -2.365078e+00  -2.370578e+00  1.673596e-04  6.220385e+03  8.409016e-01  1.753114e-04  3.440777e-04
    17  -2.354008e+00  -2.359507e+00  1.805806e-04  6.214710e+03  8.406802e-01  1.754946e-04  3.442801e-04
    18  -2.342934e+00  -2.348435e+00  1.948435e-04  6.208744e+03  8.404473e-01  1.756876e-04  3.444932e-04
    19  -2.331863e+00  -2.337363e+00  2.102204e-04  6.202473e+03  8.402023e-01  1.758908e-04  3.447175e-04
    20  -2.320792e+00  -2.326292e+00  2.268022e-04  6.195883e+03  8.399447e-01  1.761049e-04  3.449537e-04
    21  -2.309719e+00  -2.315220e+00  2.446857e-04  6.188957e+03  8.396737e-01  1.763304e-04  3.452023e-04
    22  -2.298643e+00  -2.304145e+00  2.639729e-04  6.181677e+03  8.393887e-01  1.765681e-04  3.454642e-04
    23  -2.287570e+00  -2.293071e+00  2.847617e-04  6.174027e+03  8.390890e-01  1.768184e-04  3.457399e-04
    24  -2.276499e+00  -2.281999e+00  3.071688e-04  6.165992e+03  8.387740e-01  1.770821e-04  3.460300e-04
    25  -2.265427e+00  -2.270928e+00  3.313271e-04  6.157550e+03  8.384428e-01  1.773599e-04  3.463355e-04
    26  -2.254358e+00  -2.259857e+00  3.573620e-04  6.148684e+03  8.380945e-01  1.776525e-04  3.466572e-04
    27  -2.243286e+00  -2.248787e+00  3.854278e-04  6.139370e+03  8.377284e-01  1.779609e-04  3.469958e-04
    28  -2.232213e+00  -2.237715e+00  4.156808e-04  6.129588e+03  8.373434e-01  1.782859e-04  3.473524e-04
    29  -2.221143e+00  -2.226643e+00  4.482776e-04  6.119315e+03  8.369387e-01  1.786283e-04  3.477279e-04
    30  -2.210070e+00  -2.215571e+00  4.834077e-04  6.108528e+03  8.365133e-01  1.789893e-04  3.481233e-04
    31  -2.198998e+00  -2.204499e+00  5.212579e-04  6.097203e+03  8.360662e-01  1.793697e-04  3.485396e-04
    32  -2.187927e+00  -2.193427e+00  5.620357e-04  6.085314e+03  8.355962e-01  1.797706e-04  3.489780e-04
    33  -2.176856e+00  -2.182356e+00  6.059606e-04  6.072837e+03  8.351024e-01  1.801933e-04  3.494396e-04
    34  -2.165785e+00  -2.171285e+00  6.532785e-04  6.059741e+03  8.345834e-01  1.806388e-04  3.499257e-04
    35  -2.154714e+00  -2.160214e+00  7.042385e-04  6.046000e+03  8.340380e-01  1.811086e-04  3.504377e-04
    36  -2.143641e+00  -2.149142e+00  7.591240e-04  6.031582e+03  8.334649e-01  1.816039e-04  3.509769e-04
    37  -2.132569e+00  -2.138070e+00  8.182252e-04  6.016456e+03  8.328628e-01  1.821262e-04  3.515448e-04
    38  -2.121496e+00  -2.126997e+00  8.818583e-04  6.000591e+03  8.322302e-01  1.826771e-04  3.521429e-04
    39  -2.110422e+00  -2.115924e+00  9.503637e-04  5.983954e+03  8.315657e-01  1.832582e-04  3.527730e-04
    40  -2.099346e+00  -2.104849e+00  1.024119e-03  5.966507e+03  8.308676e-01  1.838713e-04  3.534368e-04
    41  -2.088269e+00  -2.093772e+00  1.103493e-03  5.948215e+03  8.301343e-01  1.845182e-04  3.541361e-04
    42  -2.077191e+00  -2.082695e+00  1.188917e-03  5.929043e+03  8.293642e-01  1.852008e-04  3.548729e-04
    43  -2.066112e+00  -2.071617e+00  1.280828e-03  5.908950e+03  8.285554e-01  1.859212e-04  3.556492e-04
    44  -2.055031e+00  -2.060536e+00  1.379723e-03  5.887897e+03  8.277061e-01  1.866817e-04  3.564672e-04
    45  -2.043947e+00  -2.049454e+00  1.486103e-03  5.865842e+03  8.268142e-01  1.874846e-04  3.573293e-04
    46  -2.032861e+00  -2.038369e+00  1.600525e-03  5.842741e+03  8.258779e-01  1.883326e-04  3.582379e-04
    47  -2.021772e+00  -2.027281e+00  1.723575e-03  5.818552e+03  8.248949e-01  1.892282e-04  3.591956e-04
    48  -2.010680e+00  -2.016190e+00  1.855885e-03  5.793226e+03  8.238629e-01  1.901744e-04  3.602052e-04
