     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.769437e+00  -2.070467e+00  4.936543e-05  3.012012e+01  2.235177e-01  7.022430e-02  9.590771e-03
     1  -1.758374e+00  -1.763871e+00  5.328937e-05  3.014707e+01  2.233178e-01  7.019290e-02  9.590771e-03
     2  -1.747313e+00  -1.752808e+00  5.752323e-05  3.013798e+01  2.233074e-01  7.021572e-02  9.592442e-03
     3  -1.736246e+00  -1.741744e+00  6.209370e-05  3.012841e+01  2.232964e-01  7.023975e-02  9.594201e-03
     4  -1.725183e+00  -1.730679e+00  6.702432e-05  3.011834e+01  2.232848e-01  7.026505e-02  9.596053e-03
     5  -1.714111e+00  -1.719612e+00  7.234881e-05  3.010775e+01  2.232726e-01  7.029168e-02  9.598002e-03
     6  -1.703047e+00  -1.708544e+00  7.809033e-05  3.009661e+01  2.232598e-01  7.031972e-02  9.600055e-03
     7  -1.691984e+00  -1.697480e+00  8.428458e-05  3.008489e+01  2.232463e-01  7.034923e-02  9.602214e-03
     8  -1.680918e+00  -1.686416e+00  9.096964e-05  3.007257e+01  2.232321e-01  7.038030e-02  9.604486e-03
     9  -1.669852e+00  -1.675350e+00  9.818356e-05  3.005961e+01  2.232172e-01  7.041301e-02  9.606878e-03
    10  -1.658782e+00  -1.664282e+00  1.059689e-04  3.004597e+01  2.232015e-01  7.044744e-02  9.609396e-03
    11  -1.647721e+00  -1.653217e+00  1.143624e-04  3.003163e+01  2.231850e-01  7.048369e-02  9.612046e-03
    12  -1.636659e+00  -1.642155e+00  1.234185e-04  3.001656e+01  2.231676e-01  7.052183e-02  9.614833e-03
    13  -1.625596e+00  -1.631092e+00  1.331900e-04  3.000070e+01  2.231493e-01  7.056199e-02  9.617768e-03
    14  -1.614537e+00  -1.620031e+00  1.437275e-04  2.998403e+01  2.231301e-01  7.060426e-02  9.620855e-03
    15  -1.603473e+00  -1.608970e+00  1.550994e-04  2.996651e+01  2.231098e-01  7.064876e-02  9.624105e-03
    16  -1.592416e+00  -1.597909e+00  1.673596e-04  2.994808e+01  2.230885e-01  7.069560e-02  9.627524e-03
    17  -1.581362e+00  -1.586854e+00  1.805806e-04  2.992872e+01  2.230662e-01  7.074489e-02  9.631122e-03
    18  -1.570306e+00  -1.575799e+00  1.948435e-04  2.990836e+01  2.230426e-01  7.079678e-02  9.634907e-03
    19  -1.559255e+00  -1.564745e+00  2.102204e-04  2.988696e+01  2.230178e-01  7.085140e-02  9.638891e-03
    20  -1.548205e+00  -1.553695e+00  2.268022e-04  2.986448e+01  2.229918e-01  7.090888e-02  9.643081e-03
    21  -1.537155e+00  -1.542645e+00  2.446857e-04  2.984085e+01  2.229644e-01  7.096939e-02  9.647491e-03
    22  -1.526105e+00  -1.531595e+00  2.639729e-04  2.981601e+01  2.229356e-01  7.103311e-02  9.652133e-03
    23  -1.515059e+00  -1.520547e+00  2.847617e-04  2.978991e+01  2.229053e-01  7.110017e-02  9.657016e-03
    24  -1.504018e+00  -1.509504e+00  3.071688e-04  2.976249e+01  2.228735e-01  7.117075e-02  9.662153e-03
    25  -1.492978e+00  -1.498463e+00  3.313271e-04  2.973369e+01  2.228400e-01  7.124503e-02  9.667557e-03
    26  -1.481942e+00  -1.487425e+00  3.573620e-04  2.970344e+01  2.228048e-01  7.132323e-02  9.673243e-03
    27  -1.470906e+00  -1.476389e+00  3.854278e-04  2.967166e+01  2.227678e-01  7.140554e-02  9.679225e-03
    28  -1.459872e+00  -1.465354e+00  4.156808e-04  2.963828e+01  2.227289e-01  7.149220e-02  9.685520e-03
    29  -1.448841e+00  -1.454321e+00  4.482776e-04  2.960323e+01  2.226880e-01  7.158343e-02  9.692143e-03
    30  -1.437812e+00  -1.443292e+00  4.834077e-04  2.956642e+01  2.226450e-01  7.167946e-02  9.699110e-03
    31  -1.426786e+00  -1.432264e+00  5.212579e-04  2.952777e+01  2.225998e-01  7.178056e-02  9.706440e-03
    32  -1.415763e+00  -1.421240e+00  5.620357e-04  2.948720e+01  2.225523e-01  7.188699e-02  9.714151e-03
    33  -1.404744e+00  -1.410219e+00  6.059606e-04  2.944462e+01  2.225024e-01  7.199903e-02  9.722264e-03
    34  -1.393727e+00  -1.399201e+00  6.532785e-04  2.939993e+01  2.224500e-01  7.211699e-02  9.730798e-03
    35  -1.382714e+00  -1.388186e+00  7.042385e-04  2.935302e+01  2.223949e-01  7.224117e-02  9.739776e-03
    36  -1.371703e+00  -1.377173e+00  7.591240e-04  2.930381e+01  2.223369e-01  7.237192e-02  9.749220e-03
    37  -1.360695e+00  -1.366164e+00  8.182252e-04  2.925218e+01  2.222761e-01  7.250958e-02  9.759156e-03
    38  -1.349690e+00  -1.355157e+00  8.818583e-04  2.919802e+01  2.222121e-01  7.265454e-02  9.769609e-03
    39  -1.338688e+00  -1.344154e+00  9.503637e-04  2.914121e+01  2.221450e-01  7.280717e-02  9.780604e-03
    40  -1.327687e+00  -1.333153e+00  1.024119e-03  2.908164e+01  2.220744e-01  7.296790e-02  9.792172e-03
    41  -1.316691e+00  -1.322154e+00  1.103493e-03  2.901918e+01  2.220003e-01  7.313717e-02  9.804342e-03
    42  -1.305698e+00  -1.311160e+00  1.188917e-03  2.895370e+01  2.219224e-01  7.331543e-02  9.817143e-03
    43  -1.294708e+00  -1.300168e+00  1.280828e-03  2.888507e+01  2.218407e-01  7.350316e-02  9.830610e-03
    44  -1.283720e+00  -1.289179e+00  1.379723e-03  2.881315e+01  2.217548e-01  7.370089e-02  9.844777e-03
    45  -1.272736e+00  -1.278193e+00  1.486103e-03  2.873780e+01  2.216646e-01  7.390917e-02  9.859680e-03
    46  -1.261754e+00  -1.267210e+00  1.600525e-03  2.865886e+01  2.215700e-01  7.412857e-02  9.875358e-03
    47  -1.250776e+00  -1.256230e+00  1.723575e-03  2.857619e+01  2.214706e-01  7.435971e-02  9.891852e-03
    48  -1.239799e+00  -1.245253e+00  1.855885e-03  2.848962e+01  2.213662e-01  7.460323e-02  9.909203e-03
    49  -1.228826e+00  -1.234278e+00  1.998123e-03  2.839900e+01  2.212567e-01  7.485981e-02  9.927457e-03
    50  -1.217855e+00  -1.223306e+00  2.151017e-03  2.830415e+01  2.211417e-01  7.513019e-02  9.946661e-03
    51  -1.206887e+00  -1.212337e+00  2.315332e-03  2.820490e+01  2.210211e-01  7.541514e-02  9.966866e-03
    52  -1.195921e+00  -1.201369e+00  2.491891e-03  2.810108e+01  2.208944e-01  7.571547e-02  9.988123e-03
    53  -1.184956e+00  -1.190404e+00  2.681574e-03  2.799249e+01  2.207616e-01  7.603205e-02  1.001049e-02
    54  -1.173995e+00  -1.179441e+00  2.885299e-03  2.787896e+01  2.206222e-01  7.636580e-02  1.003402e-02
    55  -1.163035e+00  -1.168480e+00  3.104081e-03  2.776029e+01  2.204759e-01  7.671768e-02  1.005878e-02
    56  -1.152076e+00  -1.157521e+00  3.338977e-03  2.763628e+01  2.203225e-01  7.708874e-02  1.008483e-02
    57  -1.141119e+00  -1.146563e+00  3.591122e-03  2.750673e+01  2.201617e-01  7.748009e-02  1.011224e-02
    58  -1.130164e+00  -1.135607e+00  3.861724e-03  2.737145e+01  2.199929e-01  7.789290e-02  1.014109e-02
    59  -1.119209e+00  -1.124652e+00  4.152066e-03  2.723021e+01  2.198160e-01  7.832841e-02  1.017144e-02
    60  -1.108255e+00  -1.113698e+00  4.463517e-03  2.708281e+01  2.196306e-01  7.878796e-02  1.020339e-02
    61  -1.097301e+00  -1.102744e+00  4.797536e-03  2.692904e+01  2.194361e-01  7.927297e-02  1.023701e-02
    62  -1.086348e+00  -1.091790e+00  5.155655e-03  2.676867e+01  2.192323e-01  7.978495e-02  1.027240e-02
    63  -1.075394e+00  -1.080836e+00  5.539526e-03  2.660149e+01  2.190187e-01  8.032550e-02  1.030966e-02
    64  -1.064439e+00  -1.069882e+00  5.950900e-03  2.642728e+01  2.187949e-01  8.089636e-02  1.034887e-02
    65  -1.053483e+00  -1.058926e+00  6.391610e-03  2.624581e+01  2.185604e-01  8.149939e-02  1.039016e-02
    66  -1.042525e+00  -1.047969e+00  6.863620e-03  2.605687e+01  2.183147e-01  8.213653e-02  1.043362e-02
    67  -1.031565e+00  -1.037010e+00  7.369017e-03  2.586023e+01  2.180574e-01  8.280990e-02  1.047939e-02
    68  -1.020602e+00  -1.026049e+00  7.909987e-03  2.565567e+01  2.177879e-01  8.352179e-02  1.052760e-02
    69  -1.009636e+00  -1.015084e+00  8.488863e-03  2.544298e+01  2.175057e-01  8.427459e-02  1.057836e-02
    70  -9.986655e-01  -1.004116e+00  9.108117e-03  2.522195e+01  2.172103e-01  8.507094e-02  1.063184e-02
    71  -9.876904e-01  -9.931433e-01  9.770334e-03  2.499235e+01  2.169010e-01  8.591363e-02  1.068817e-02
    72  -9.767098e-01  -9.821654e-01  1.047826e-02  2.475400e+01  2.165773e-01  8.680568e-02  1.074753e-02
    73  -9.657230e-01  -9.711816e-01  1.123480e-02  2.450668e+01  2.162386e-01  8.775034e-02  1.081008e-02
    74  -9.547289e-01  -9.601911e-01  1.204299e-02  2.425022e+01  2.158843e-01  8.875110e-02  1.087600e-02
    75  -9.437268e-01  -9.491930e-01  1.290606e-02  2.398443e+01  2.155136e-01  8.981176e-02  1.094550e-02
    76  -9.327156e-01  -9.381863e-01  1.382737e-02  2.370915e+01  2.151259e-01  9.093639e-02  1.101878e-02
    77  -9.216942e-01  -9.271699e-01  1.481049e-02  2.342421e+01  2.147205e-01  9.212942e-02  1.109605e-02
    78  -9.106615e-01  -9.161428e-01  1.585915e-02  2.312947e+01  2.142966e-01  9.339564e-02  1.117757e-02
    79  -8.996162e-01  -9.051037e-01  1.697728e-02  2.282481e+01  2.138536e-01  9.474026e-02  1.126357e-02
    80  -8.885570e-01  -8.940514e-01  1.816896e-02  2.251011e+01  2.133905e-01  9.616892e-02  1.135433e-02
    81  -8.774826e-01  -8.829845e-01  1.943850e-02  2.218529e+01  2.129067e-01  9.768776e-02  1.145013e-02
    82  -8.663914e-01  -8.719016e-01  2.079041e-02  2.185028e+01  2.124013e-01  9.930348e-02  1.155130e-02
    83  -8.552818e-01  -8.608011e-01  2.222937e-02  2.150502e+01  2.118734e-01  1.010234e-01  1.165815e-02
    84  -8.441521e-01  -8.496813e-01  2.376030e-02  2.114951e+01  2.113221e-01  1.028554e-01  1.177105e-02
    85  -8.330006e-01  -8.385406e-01  2.538829e-02  2.078374e+01  2.107466e-01  1.048084e-01  1.189038e-02
    86  -8.218251e-01  -8.273769e-01  2.711870e-02  2.040775e+01  2.101458e-01  1.068918e-01  1.201655e-02
    87  -8.106236e-01  -8.161882e-01  2.895704e-02  2.002161e+01  2.095188e-01  1.091162e-01  1.215001e-02
    88  -7.993940e-01  -8.049725e-01  3.090905e-02  1.962543e+01  2.088647e-01  1.114932e-01  1.229124e-02
    89  -7.881337e-01  -7.937273e-01  3.298073e-02  1.921933e+01  2.081823e-01  1.140354e-01  1.244075e-02
    90  -7.768403e-01  -7.824502e-01  3.517823e-02  1.880350e+01  2.074706e-01  1.167570e-01  1.259912e-02
    91  -7.655109e-01  -7.711386e-01  3.750796e-02  1.837814e+01  2.067286e-01  1.196736e-01  1.276694e-02
    92  -7.541428e-01  -7.597897e-01  3.997652e-02  1.794351e+01  2.059550e-01  1.228023e-01  1.294488e-02
    93  -7.427328e-01  -7.484003e-01  4.259071e-02  1.749991e+01  2.051488e-01  1.261623e-01  1.313365e-02
    94  -7.312775e-01  -7.369674e-01  4.535754e-02  1.704769e+01  2.043088e-01  1.297750e-01  1.333403e-02
    95  -7.197733e-01  -7.254873e-01  4.828429e-02  1.658723e+01  2.034336e-01  1.336641e-01  1.354689e-02
    96  -7.082166e-01  -7.139565e-01  5.137828e-02  1.611897e+01  2.025222e-01  1.378563e-01  1.377314e-02
    97  -6.966031e-01  -7.023710e-01  5.464712e-02  1.564339e+01  2.015732e-01  1.423812e-01  1.401380e-02
    98  -6.849285e-01  -6.907266e-01  5.809861e-02  1.516104e+01  2.005852e-01  1.472725e-01  1.427000e-02
    99  -6.731882e-01  -6.790187e-01  6.174066e-02  1.467249e+01  1.995569e-01  1.525678e-01  1.454295e-02
   100  -6.613769e-01  -6.672424e-01  6.558137e-02  1.417838e+01  1.984870e-01  1.583096e-01  1.483400e-02
   101  -6.494894e-01  -6.553924e-01  6.962896e-02  1.367940e+01  1.973739e-01  1.645463e-01  1.514465e-02
   102  -6.375197e-01  -6.434633e-01  7.389183e-02  1.317628e+01  1.962162e-01  1.713325e-01  1.547654e-02
   103  -6.254616e-01  -6.314488e-01  7.837842e-02  1.266980e+01  1.950124e-01  1.787307e-01  1.583149e-02
   104  -6.133084e-01  -6.193425e-01  8.309731e-02  1.216079e+01  1.937609e-01  1.868122e-01  1.621152e-02
   105  -6.010528e-01  -6.071374e-01  8.805718e-02  1.165013e+01  1.924601e-01  1.956585e-01  1.661889e-02
   106  -5.886869e-01  -5.948258e-01  9.326673e-02  1.113874e+01  1.911085e-01  2.053639e-01  1.705610e-02
   107  -5.762022e-01  -5.823997e-01  9.873473e-02  1.062758e+01  1.897041e-01  2.160366e-01  1.752598e-02
   108  -5.635895e-01  -5.698501e-01  1.044700e-01  1.011764e+01  1.882455e-01  2.278025e-01  1.803167e-02
   109  -5.508388e-01  -5.571674e-01  1.104813e-01  9.609959e+00  1.867307e-01  2.408079e-01  1.857673e-02
   110  -5.379394e-01  -5.443412e-01  1.167774e-01  9.105597e+00  1.851578e-01  2.552234e-01  1.916516e-02
   111  -5.248794e-01  -5.313603e-01  1.233670e-01  8.605642e+00  1.835251e-01  2.712495e-01  1.980151e-02
   112  -5.116459e-01  -5.182123e-01  1.302589e-01  8.111199e+00  1.818305e-01  2.891223e-01  2.049094e-02
   113  -4.982251e-01  -5.048837e-01  1.374615e-01  7.623388e+00  1.800721e-01  3.091212e-01  2.123932e-02
   114  -4.846016e-01  -4.913600e-01  1.449834e-01  7.143339e+00  1.782476e-01  3.315789e-01  2.205338e-02
   115  -4.707586e-01  -4.776249e-01  1.528329e-01  6.672183e+00  1.763551e-01  3.568930e-01  2.294086e-02
   116  -4.566777e-01  -4.636611e-01  1.610180e-01  6.211045e+00  1.743922e-01  3.855421e-01  2.391068e-02
   117  -4.423385e-01  -4.494489e-01  1.695469e-01  5.761037e+00  1.723567e-01  4.181050e-01  2.497315e-02
   118  -4.277187e-01  -4.349671e-01  1.784273e-01  5.323248e+00  1.702461e-01  4.552864e-01  2.614031e-02
   119  -4.127935e-01  -4.201920e-01  1.876667e-01  4.898741e+00  1.680581e-01  4.979501e-01  2.742621e-02
   120  -3.975354e-01  -4.050974e-01  1.972725e-01  4.488539e+00  1.657901e-01  5.471617e-01  2.884735e-02
   121  -3.819137e-01  -3.896543e-01  2.072515e-01  4.093619e+00  1.634394e-01  6.042465e-01  3.042325e-02
   122  -3.658943e-01  -3.738301e-01  2.176105e-01  3.714900e+00  1.610035e-01  6.708651e-01  3.217707e-02
   123  -3.494388e-01  -3.575886e-01  2.283559e-01  3.353237e+00  1.584796e-01  7.491160e-01  3.413650e-02
   124  -3.325044e-01  -3.408891e-01  2.394938e-01  3.009411e+00  1.558647e-01  8.416754e-01  3.633483e-02
   125  -3.150423e-01  -3.236856e-01  2.510298e-01  2.684114e+00  1.531561e-01  9.519888e-01  3.881236e-02
   126  -2.969977e-01  -3.059263e-01  2.629693e-01  2.377948e+00  1.503509e-01  1.084538e+00  4.161822e-02
   127  -2.783083e-01  -2.875525e-01  2.753172e-01  2.091409e+00  1.474462e-01  1.245215e+00  4.481274e-02
   128  -2.589030e-01  -2.684973e-01  2.880780e-01  1.824879e+00  1.444391e-01  1.441862e+00  4.847060e-02
   129  -2.387004e-01  -2.486843e-01  3.012559e-01  1.578615e+00  1.413269e-01  1.685044e+00  5.268501e-02
   130  -2.176072e-01  -2.280258e-01  3.148546e-01  1.352746e+00  1.381073e-01  1.989187e+00  5.757333e-02
   131  -1.955158e-01  -2.064211e-01  3.288774e-01  1.147252e+00  1.347782e-01  2.374276e+00  6.328467e-02
   132  -1.723021e-01  -1.837539e-01  3.433271e-01  9.619695e-01  1.313380e-01  2.868425e+00  7.001030e-02
   133  -1.478225e-01  -1.598899e-01  3.582062e-01  7.965724e-01  1.277861e-01  3.511825e+00  7.799796e-02
   134  -1.219107e-01  -1.346734e-01  3.735166e-01  6.505705e-01  1.241233e-01  4.362938e+00  8.757174e-02
   135  -9.437467e-02  -1.079245e-01  3.892599e-01  5.233027e-01  1.203518e-01  5.508340e+00  9.915964e-02
   136  -6.499355e-02  -7.943569e-02  4.054373e-01  4.139329e-01  1.164767e-01  7.078651e+00  1.133322e-01
   137  -3.351586e-02  -4.896958e-02  4.220493e-01  3.214497e-01  1.125062e-01  9.274678e+00  1.308558e-01
   138  3.395429e-04  -1.625834e-02  4.390963e-01  2.446688e-01  1.084531e-01  1.241082e+01  1.527662e-01
   139  3.687725e-02  1.899253e-02  4.565780e-01  1.822427e-01  1.043363e-01  1.698760e+01  1.804658e-01
   140  7.640918e-02  5.709286e-02  4.744939e-01  1.326775e-01  1.001817e-01  2.381270e+01  2.158465e-01
   141  1.192224e-01  9.834315e-02  4.928430e-01  9.436081e-02  9.602323e-02  3.419953e+01  2.614290e-01
   142  1.655244e-01  1.429902e-01  5.116240e-01  6.560442e-02  9.190280e-02  5.028084e+01  3.204844e-01
   143  2.153595e-01  1.911564e-01  5.308350e-01  4.470233e-02  8.786729e-02  7.546684e+01  3.970627e-01
   144  2.685082e-01  2.427464e-01  5.504739e-01  3.000343e-02  8.396271e-02  1.150233e+02  4.958029e-01
   145  3.243959e-01  2.973504e-01  5.705382e-01  1.999138e-02  8.022547e-02  1.766043e+02  6.213843e-01
   146  3.820687e-01  3.541889e-01  5.910251e-01  1.335752e-02  7.667434e-02  2.703642e+02  7.775886e-01
   147  4.402850e-01  4.121516e-01  6.119315e-01  9.048265e-03  7.330874e-02  4.081848e+02  9.662226e-01
   148  4.977209e-01  4.699518e-01  6.332539e-01  6.274564e-03  7.011600e-02  6.018772e+02  1.186417e+00
   149  5.532062e-01  5.263491e-01  6.549885e-01  4.484469e-03  6.708298e-02  8.609596e+02  1.434749e+00
   150  6.058924e-01  5.803478e-01  6.771312e-01  3.313429e-03  6.420393e-02  1.191082e+03  1.706154e+00
   151  6.552980e-01  6.312974e-01  6.996779e-01  2.530455e-03  6.148046e-02  1.593797e+03  1.995124e+00
   152  7.012598e-01  6.788866e-01  7.226239e-01  1.992669e-03  5.891696e-02  2.067496e+03  2.296677e+00
   153  7.438401e-01  7.230716e-01  7.459645e-01  1.612399e-03  5.651589e-02  2.608809e+03  2.606851e+00
   154  7.832367e-01  7.639850e-01  7.696946e-01  1.335585e-03  5.427565e-02  3.213852e+03  2.922802e+00
   155  8.197132e-01  8.018578e-01  7.938092e-01  1.128438e-03  5.219046e-02  3.879061e+03  3.242674e+00
   156  8.535537e-01  8.369630e-01  8.183029e-01  9.694230e-04  5.025148e-02  4.601636e+03  3.565387e+00
   157  8.850362e-01  8.695802e-01  8.431702e-01  8.445086e-04  4.844805e-02  5.379697e+03  3.890430e+00
   158  9.144190e-01  8.999760e-01  8.684054e-01  7.443379e-04  4.676880e-02  6.212290e+03  4.217689e+00
   159  9.419354e-01  9.283951e-01  8.940028e-01  6.625249e-04  4.520243e-02  7.099322e+03  4.547322e+00
   160  9.677925e-01  9.550564e-01  9.199565e-01  5.946130e-04  4.373813e-02  8.041471e+03  4.879670e+00
   161  9.921720e-01  9.801533e-01  9.462603e-01  5.374261e-04  4.236591e-02  9.040095e+03  5.215190e+00
   162  1.015233e+00  1.003856e+00  9.729084e-01  4.886558e-04  4.107665e-02  1.009716e+04  5.554420e+00
   163  1.037115e+00  1.026312e+00  9.998945e-01  4.465934e-04  3.986214e-02  1.121521e+04  5.897953e+00
   164  1.057938e+00  1.047651e+00  1.027212e+00  4.099526e-04  3.871506e-02  1.239728e+04  6.246417e+00
   165  1.077808e+00  1.067987e+00  1.054856e+00  3.777500e-04  3.762889e-02  1.364692e+04  6.600469e+00
   166  1.096820e+00  1.087418e+00  1.082819e+00  3.492231e-04  3.659786e-02  1.496819e+04  6.960788e+00
   167  1.115053e+00  1.106032e+00  1.111094e+00  3.237725e-04  3.561687e-02  1.636561e+04  7.328075e+00
   168  1.132580e+00  1.123905e+00  1.139677e+00  3.009218e-04  3.468138e-02  1.784424e+04  7.703050e+00
   169  1.149465e+00  1.141105e+00  1.168559e+00  2.802876e-04  3.378742e-02  1.940969e+04  8.086458e+00
   170  1.165765e+00  1.157691e+00  1.197736e+00  2.615582e-04  3.293144e-02  2.106814e+04  8.479069e+00
   171  1.181529e+00  1.173719e+00  1.227200e+00  2.444783e-04  3.211035e-02  2.282639e+04  8.881680e+00
   172  1.196804e+00  1.189234e+00  1.256946e+00  2.288360e-04  3.132138e-02  2.469193e+04  9.295122e+00
   173  1.211630e+00  1.204281e+00  1.286966e+00  2.144549e-04  3.056212e-02  2.667302e+04  9.720263e+00
   174  1.226044e+00  1.218897e+00  1.317256e+00  2.011863e-04  2.983042e-02  2.877875e+04  1.015802e+01
   175  1.240080e+00  1.233119e+00  1.347808e+00  1.889044e-04  2.912441e-02  3.101911e+04  1.060933e+01
   176  1.253767e+00  1.246977e+00  1.378616e+00  1.775019e-04  2.844244e-02  3.340516e+04  1.107523e+01
   177  1.267134e+00  1.260502e+00  1.409675e+00  1.668866e-04  2.778308e-02  3.594912e+04  1.155678e+01
   178  1.280207e+00  1.273720e+00  1.440978e+00  1.569791e-04  2.714509e-02  3.866450e+04  1.205511e+01
   179  1.293009e+00  1.286655e+00  1.472519e+00  1.477105e-04  2.652739e-02  4.156630e+04  1.257143e+01
   180  1.305563e+00  1.299331e+00  1.504292e+00  1.390207e-04  2.592906e-02  4.467115e+04  1.310704e+01
   181  1.317889e+00  1.311770e+00  1.536292e+00  1.308571e-04  2.534934e-02  4.799758e+04  1.366330e+01
   182  1.330007e+00  1.323990e+00  1.568512e+00  1.231736e-04  2.478759e-02  5.156623e+04  1.424170e+01
   183  1.341935e+00  1.336012e+00  1.600947e+00  1.159293e-04  2.424328e-02  5.540017e+04  1.484381e+01
   184  1.353691e+00  1.347853e+00  1.633591e+00  1.090883e-04  2.371600e-02  5.952521e+04  1.547134e+01
   185  1.365291e+00  1.359530e+00  1.666439e+00  1.026188e-04  2.320545e-02  6.397026e+04  1.612610e+01
   186  1.376752e+00  1.371059e+00  1.699484e+00  9.649241e-05  2.271138e-02  6.876779e+04  1.681006e+01
   187  1.388090e+00  1.382458e+00  1.732722e+00  9.068413e-05  2.223365e-02  7.395429e+04  1.752535e+01
   188  1.399318e+00  1.393740e+00  1.766147e+00  8.517173e-05  2.177215e-02  7.957083e+04  1.827424e+01
   189  1.410454e+00  1.404922e+00  1.799754e+00  7.993555e-05  2.132684e-02  8.566369e+04  1.905919e+01
   190  1.421510e+00  1.416017e+00  1.833536e+00  7.495827e-05  2.089769e-02  9.228505e+04  1.988286e+01
   191  1.432502e+00  1.427041e+00  1.867490e+00  7.022465e-05  2.048469e-02  9.949372e+04  2.074809e+01
   192  1.443442e+00  1.438006e+00  1.901609e+00  6.572135e-05  2.008783e-02  1.073562e+05  2.165798e+01
   193  1.454347e+00  1.448929e+00  1.935889e+00  6.143673e-05  1.970703e-02  1.159475e+05  2.261586e+01
   194  1.465229e+00  1.459822e+00  1.970325e+00  5.736072e-05  1.934217e-02  1.253524e+05  2.362533e+01
   195  1.476103e+00  1.470700e+00  2.004912e+00  5.348472e-05  1.899305e-02  1.356666e+05  2.469025e+01
   196  1.486981e+00  1.481576e+00  2.039645e+00  4.980146e-05  1.865935e-02  1.469974e+05  2.581478e+01
   197  1.497877e+00  1.492463e+00  2.074518e+00  4.630470e-05  1.834062e-02  1.594659e+05  2.700338e+01
   198  1.508803e+00  1.503374e+00  2.109526e+00  4.298906e-05  1.803625e-02  1.732084e+05  2.826088e+01
   199  1.519773e+00  1.514323e+00  2.144666e+00  3.984990e-05  1.774544e-02  1.883776e+05  2.959244e+01
   200  1.530797e+00  1.525320e+00  2.179932e+00  3.688308e-05  1.746723e-02  2.051449e+05  3.100360e+01
   201  1.541887e+00  1.536377e+00  2.215319e+00  3.408476e-05  1.720046e-02  2.237020e+05  3.250032e+01
   202  1.553053e+00  1.547506e+00  2.250822e+00  3.145111e-05  1.694384e-02  2.442633e+05  3.408897e+01
   203  1.564305e+00  1.558715e+00  2.286438e+00  2.897821e-05  1.669593e-02  2.670687e+05  3.577640e+01
   204  1.575649e+00  1.570014e+00  2.322160e+00  2.666189e-05  1.645524e-02  2.923862e+05  3.756991e+01
   205  1.587094e+00  1.581409e+00  2.357985e+00  2.449753e-05  1.622024e-02  3.205156e+05  3.947735e+01
   206  1.598645e+00  1.592908e+00  2.393907e+00  2.248003e-05  1.598943e-02  3.517926e+05  4.150714e+01
   207  1.610308e+00  1.604516e+00  2.429923e+00  2.060378e-05  1.576145e-02  3.865940e+05  4.366830e+01
   208  1.622084e+00  1.616236e+00  2.466027e+00  1.886271e-05  1.553505e-02  4.253432e+05  4.597051e+01
   209  1.633978e+00  1.628072e+00  2.502214e+00  1.725038e-05  1.530920e-02  4.685166e+05  4.842416e+01
   210  1.645991e+00  1.640026e+00  2.538480e+00  1.576002e-05  1.508308e-02  5.166521e+05  5.104043e+01
   211  1.658124e+00  1.652100e+00  2.574820e+00  1.438472e-05  1.485606e-02  5.703571e+05  5.383135e+01
   212  1.670378e+00  1.664294e+00  2.611229e+00  1.311751e-05  1.462771e-02  6.303190e+05  5.680988e+01
   213  1.682752e+00  1.676609e+00  2.647704e+00  1.195151e-05  1.439776e-02  6.973164e+05  5.999001e+01
   214  1.695246e+00  1.689044e+00  2.684236e+00  1.088000e-05  1.416607e-02  7.722294e+05  6.338676e+01
   215  1.707860e+00  1.701599e+00  2.720824e+00  9.896484e-06  1.393262e-02  8.560568e+05  6.701636e+01
   216  1.720592e+00  1.714273e+00  2.757461e+00  8.994721e-06  1.369745e-02  9.499319e+05  7.089638e+01
