     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.052612e+00  -3.353642e+00  4.936543e-05  2.130006e+05  1.589396e+00  3.723945e-06  4.276922e-05
     1  -3.041587e+00  -3.047065e+00  5.328937e-05  2.139493e+05  1.582348e+00  3.715679e-06  4.276922e-05
     2  -3.030556e+00  -3.036036e+00  5.752323e-05  2.137976e+05  1.581981e+00  3.718746e-06  4.278935e-05
     3  -3.019513e+00  -3.024999e+00  6.209370e-05  2.136380e+05  1.581594e+00  3.721980e-06  4.281057e-05
     4  -3.008467e+00  -3.013955e+00  6.702432e-05  2.134699e+05  1.581187e+00  3.725390e-06  4.283293e-05
     5  -2.997406e+00  -3.002901e+00  7.234881e-05  2.132930e+05  1.580758e+00  3.728985e-06  4.285650e-05
     6  -2.986347e+00  -2.991841e+00  7.809033e-05  2.131069e+05  1.580306e+00  3.732775e-06  4.288134e-05
     7  -2.975283e+00  -2.980779e+00  8.428458e-05  2.129111e+05  1.579831e+00  3.736770e-06  4.290751e-05
     8  -2.964210e+00  -2.969711e+00  9.096964e-05  2.127052e+05  1.579330e+00  3.740981e-06  4.293508e-05
     9  -2.953130e+00  -2.958635e+00  9.818356e-05  2.124885e+05  1.578804e+00  3.745421e-06  4.296413e-05
    10  -2.942043e+00  -2.947551e+00  1.059689e-04  2.122604e+05  1.578249e+00  3.750103e-06  4.299475e-05
    11  -2.930957e+00  -2.936465e+00  1.143624e-04  2.120206e+05  1.577665e+00  3.755039e-06  4.302702e-05
    12  -2.919866e+00  -2.925376e+00  1.234185e-04  2.117685e+05  1.577051e+00  3.760241e-06  4.306100e-05
    13  -2.908767e+00  -2.914281e+00  1.331900e-04  2.115034e+05  1.576405e+00  3.765727e-06  4.309682e-05
    14  -2.897667e+00  -2.903182e+00  1.437275e-04  2.112246e+05  1.575725e+00  3.771511e-06  4.313455e-05
    15  -2.886557e+00  -2.892077e+00  1.550994e-04  2.109314e+05  1.575010e+00  3.777611e-06  4.317432e-05
    16  -2.875448e+00  -2.880967e+00  1.673596e-04  2.106232e+05  1.574257e+00  3.784043e-06  4.321623e-05
    17  -2.864337e+00  -2.869857e+00  1.805806e-04  2.102993e+05  1.573465e+00  3.790825e-06  4.326038e-05
    18  -2.853217e+00  -2.858741e+00  1.948435e-04  2.099588e+05  1.572632e+00  3.797977e-06  4.330691e-05
    19  -2.842097e+00  -2.847621e+00  2.102204e-04  2.096010e+05  1.571755e+00  3.805522e-06  4.335594e-05
    20  -2.830972e+00  -2.836499e+00  2.268022e-04  2.092250e+05  1.570834e+00  3.813478e-06  4.340761e-05
    21  -2.819840e+00  -2.825370e+00  2.446857e-04  2.088299e+05  1.569864e+00  3.821873e-06  4.346207e-05
    22  -2.808702e+00  -2.814235e+00  2.639729e-04  2.084147e+05  1.568844e+00  3.830732e-06  4.351948e-05
    23  -2.797562e+00  -2.803096e+00  2.847617e-04  2.079786e+05  1.567771e+00  3.840079e-06  4.357999e-05
    24  -2.786419e+00  -2.791955e+00  3.071688e-04  2.075205e+05  1.566643e+00  3.849940e-06  4.364377e-05
    25  -2.775271e+00  -2.780809e+00  3.313271e-04  2.070395e+05  1.565457e+00  3.860347e-06  4.371099e-05
    26  -2.764119e+00  -2.769659e+00  3.573620e-04  2.065343e+05  1.564209e+00  3.871332e-06  4.378186e-05
    27  -2.752961e+00  -2.758504e+00  3.854278e-04  2.060039e+05  1.562898e+00  3.882928e-06  4.385658e-05
    28  -2.741795e+00  -2.747342e+00  4.156808e-04  2.054469e+05  1.561519e+00  3.895174e-06  4.393538e-05
    29  -2.730626e+00  -2.736175e+00  4.482776e-04  2.048622e+05  1.560069e+00  3.908106e-06  4.401847e-05
    30  -2.719450e+00  -2.725002e+00  4.834077e-04  2.042486e+05  1.558544e+00  3.921764e-06  4.410610e-05
    31  -2.708267e+00  -2.713822e+00  5.212579e-04  2.036045e+05  1.556942e+00  3.936194e-06  4.419854e-05
    32  -2.697079e+00  -2.702637e+00  5.620357e-04  2.029287e+05  1.555257e+00  3.951440e-06  4.429604e-05
    33  -2.685884e+00  -2.691445e+00  6.059606e-04  2.022198e+05  1.553486e+00  3.967551e-06  4.439889e-05
    34  -2.674681e+00  -2.680247e+00  6.532785e-04  2.014762e+05  1.551626e+00  3.984583e-06  4.450742e-05
    35  -2.663472e+00  -2.669040e+00  7.042385e-04  2.006963e+05  1.549670e+00  4.002590e-06  4.462195e-05
    36  -2.652253e+00  -2.657826e+00  7.591240e-04  1.998785e+05  1.547614e+00  4.021635e-06  4.474282e-05
    37  -2.641025e+00  -2.646603e+00  8.182252e-04  1.990210e+05  1.545454e+00  4.041782e-06  4.487042e-05
    38  -2.629788e+00  -2.635370e+00  8.818583e-04  1.981223e+05  1.543185e+00  4.063102e-06  4.500514e-05
    39  -2.618541e+00  -2.624128e+00  9.503637e-04  1.971804e+05  1.540800e+00  4.085668e-06  4.514740e-05
    40  -2.607282e+00  -2.612875e+00  1.024119e-03  1.961935e+05  1.538294e+00  4.109564e-06  4.529766e-05
    41  -2.596012e+00  -2.601611e+00  1.103493e-03  1.951595e+05  1.535662e+00  4.134876e-06  4.545640e-05
    42  -2.584730e+00  -2.590335e+00  1.188917e-03  1.940767e+05  1.532897e+00  4.161694e-06  4.562413e-05
    43  -2.573436e+00  -2.579046e+00  1.280828e-03  1.929429e+05  1.529992e+00  4.190121e-06  4.580140e-05
    44  -2.562126e+00  -2.567744e+00  1.379723e-03  1.917560e+05  1.526941e+00  4.220266e-06  4.598880e-05
    45  -2.550802e+00  -2.556427e+00  1.486103e-03  1.905138e+05  1.523737e+00  4.252247e-06  4.618698e-05
    46  -2.539462e+00  -2.545095e+00  1.600525e-03  1.892141e+05  1.520372e+00  4.286191e-06  4.639659e-05
    47  -2.528104e+00  -2.533746e+00  1.723575e-03  1.878546e+05  1.516838e+00  4.322236e-06  4.661838e-05
    48  -2.516728e+00  -2.522379e+00  1.855885e-03  1.864330e+05  1.513128e+00  4.360531e-06  4.685312e-05
    49  -2.505333e+00  -2.510993e+00  1.998123e-03  1.849469e+05  1.509232e+00  4.401239e-06  4.710166e-05
    50  -2.493916e+00  -2.499587e+00  2.151017e-03  1.833938e+05  1.505142e+00  4.444538e-06  4.736491e-05
    51  -2.482476e+00  -2.488158e+00  2.315332e-03  1.817712e+05  1.500849e+00  4.490621e-06  4.764384e-05
    52  -2.471012e+00  -2.476706e+00  2.491891e-03  1.800767e+05  1.496342e+00  4.539700e-06  4.793951e-05
    53  -2.459522e+00  -2.465229e+00  2.681574e-03  1.783076e+05  1.491611e+00  4.592005e-06  4.825308e-05
    54  -2.448005e+00  -2.453725e+00  2.885299e-03  1.764615e+05  1.486646e+00  4.647787e-06  4.858575e-05
    55  -2.436457e+00  -2.442193e+00  3.104081e-03  1.745357e+05  1.481437e+00  4.707324e-06  4.893888e-05
    56  -2.424878e+00  -2.430629e+00  3.338977e-03  1.725277e+05  1.475970e+00  4.770924e-06  4.931394e-05
    57  -2.413264e+00  -2.419032e+00  3.591122e-03  1.704347e+05  1.470233e+00  4.838923e-06  4.971249e-05
    58  -2.401613e+00  -2.407400e+00  3.861724e-03  1.682544e+05  1.464215e+00  4.911693e-06  5.013628e-05
    59  -2.389923e+00  -2.395729e+00  4.152066e-03  1.659839e+05  1.457902e+00  4.989646e-06  5.058718e-05
    60  -2.378191e+00  -2.384018e+00  4.463517e-03  1.636210e+05  1.451280e+00  5.073240e-06  5.106727e-05
    61  -2.366413e+00  -2.372262e+00  4.797536e-03  1.611630e+05  1.444334e+00  5.162985e-06  5.157881e-05
    62  -2.354586e+00  -2.360459e+00  5.155655e-03  1.586076e+05  1.437049e+00  5.259449e-06  5.212427e-05
    63  -2.342707e+00  -2.348606e+00  5.539526e-03  1.559525e+05  1.429409e+00  5.363266e-06  5.270640e-05
    64  -2.330770e+00  -2.336698e+00  5.950900e-03  1.531955e+05  1.421397e+00  5.475153e-06  5.332821e-05
    65  -2.318773e+00  -2.324731e+00  6.391610e-03  1.503344e+05  1.412997e+00  5.595912e-06  5.399305e-05
    66  -2.306711e+00  -2.312700e+00  6.863620e-03  1.473676e+05  1.404190e+00  5.726446e-06  5.470461e-05
    67  -2.294578e+00  -2.300602e+00  7.369017e-03  1.442931e+05  1.394956e+00  5.867784e-06  5.546700e-05
    68  -2.282368e+00  -2.288430e+00  7.909987e-03  1.411096e+05  1.385276e+00  6.021092e-06  5.628482e-05
    69  -2.270077e+00  -2.276179e+00  8.488863e-03  1.378158e+05  1.375129e+00  6.187700e-06  5.716320e-05
    70  -2.257696e+00  -2.263842e+00  9.108117e-03  1.344108e+05  1.364493e+00  6.369133e-06  5.810789e-05
    71  -2.245219e+00  -2.251413e+00  9.770334e-03  1.308939e+05  1.353344e+00  6.567144e-06  5.912538e-05
    72  -2.232638e+00  -2.238883e+00  1.047826e-02  1.272650e+05  1.341659e+00  6.783754e-06  6.022299e-05
    73  -2.219944e+00  -2.226245e+00  1.123480e-02  1.235242e+05  1.329411e+00  7.021313e-06  6.140901e-05
    74  -2.207128e+00  -2.213489e+00  1.204299e-02  1.196723e+05  1.316574e+00  7.282556e-06  6.269290e-05
    75  -2.194178e+00  -2.200605e+00  1.290606e-02  1.157103e+05  1.303120e+00  7.570694e-06  6.408546e-05
