     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.783235e+00  -2.084265e+00  4.936543e-05  3.313213e+01  2.296786e-01  6.297821e-02  9.020960e-03
     1  -1.772172e+00  -1.777668e+00  5.328937e-05  3.316245e+01  2.294686e-01  6.294941e-02  9.020960e-03
     2  -1.761111e+00  -1.766606e+00  5.752323e-05  3.315243e+01  2.294576e-01  6.296995e-02  9.022539e-03
     3  -1.750044e+00  -1.755542e+00  6.209370e-05  3.314189e+01  2.294461e-01  6.299157e-02  9.024202e-03
     4  -1.738981e+00  -1.744478e+00  6.702432e-05  3.313079e+01  2.294339e-01  6.301433e-02  9.025952e-03
     5  -1.727909e+00  -1.733410e+00  7.234881e-05  3.311912e+01  2.294211e-01  6.303830e-02  9.027794e-03
     6  -1.716845e+00  -1.722342e+00  7.809033e-05  3.310684e+01  2.294077e-01  6.306353e-02  9.029733e-03
     7  -1.705783e+00  -1.711279e+00  8.428458e-05  3.309393e+01  2.293935e-01  6.309008e-02  9.031773e-03
     8  -1.694717e+00  -1.700215e+00  9.096964e-05  3.308035e+01  2.293786e-01  6.311803e-02  9.033920e-03
     9  -1.683650e+00  -1.689149e+00  9.818356e-05  3.306606e+01  2.293629e-01  6.314746e-02  9.036181e-03
    10  -1.672581e+00  -1.678081e+00  1.059689e-04  3.305103e+01  2.293464e-01  6.317845e-02  9.038560e-03
    11  -1.661520e+00  -1.667015e+00  1.143624e-04  3.303523e+01  2.293290e-01  6.321107e-02  9.041064e-03
    12  -1.650458e+00  -1.655954e+00  1.234185e-04  3.301862e+01  2.293108e-01  6.324539e-02  9.043698e-03
    13  -1.639395e+00  -1.644891e+00  1.331900e-04  3.300115e+01  2.292916e-01  6.328152e-02  9.046471e-03
    14  -1.628336e+00  -1.633830e+00  1.437275e-04  3.298278e+01  2.292714e-01  6.331956e-02  9.049388e-03
    15  -1.617272e+00  -1.622769e+00  1.550994e-04  3.296346e+01  2.292501e-01  6.335960e-02  9.052459e-03
