     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.045390e+00  -2.346420e+00  4.936543e-05  2.026343e+02  3.777835e-01  8.029077e-03  2.844198e-03
     1  -2.034331e+00  -2.039825e+00  5.328937e-05  2.028942e+02  3.772996e-01  8.023933e-03  2.844198e-03
     2  -2.023272e+00  -2.028766e+00  5.752323e-05  2.028288e+02  3.772743e-01  8.026788e-03  2.844751e-03
     3  -2.012209e+00  -2.017706e+00  6.209370e-05  2.027600e+02  3.772477e-01  8.029794e-03  2.845334e-03
     4  -2.001148e+00  -2.006644e+00  6.702432e-05  2.026876e+02  3.772197e-01  8.032959e-03  2.845948e-03
     5  -1.990079e+00  -1.995578e+00  7.234881e-05  2.026115e+02  3.771902e-01  8.036292e-03  2.846594e-03
     6  -1.979016e+00  -1.984512e+00  7.809033e-05  2.025314e+02  3.771592e-01  8.039802e-03  2.847274e-03
     7  -1.967955e+00  -1.973450e+00  8.428458e-05  2.024471e+02  3.771266e-01  8.043495e-03  2.847989e-03
     8  -1.956890e+00  -1.962387e+00  9.096964e-05  2.023585e+02  3.770922e-01  8.047383e-03  2.848743e-03
     9  -1.945824e+00  -1.951322e+00  9.818356e-05  2.022653e+02  3.770561e-01  8.051478e-03  2.849535e-03
    10  -1.934755e+00  -1.940254e+00  1.059689e-04  2.021673e+02  3.770181e-01  8.055789e-03  2.850370e-03
    11  -1.923694e+00  -1.929189e+00  1.143624e-04  2.020641e+02  3.769781e-01  8.060328e-03  2.851249e-03
    12  -1.912631e+00  -1.918127e+00  1.234185e-04  2.019557e+02  3.769360e-01  8.065104e-03  2.852173e-03
    13  -1.901567e+00  -1.907064e+00  1.331900e-04  2.018417e+02  3.768917e-01  8.070134e-03  2.853146e-03
    14  -1.890506e+00  -1.896001e+00  1.437275e-04  2.017219e+02  3.768452e-01  8.075429e-03  2.854170e-03
    15  -1.879441e+00  -1.884939e+00  1.550994e-04  2.015958e+02  3.767962e-01  8.081003e-03  2.855248e-03
    16  -1.868382e+00  -1.873877e+00  1.673596e-04  2.014633e+02  3.767446e-01  8.086872e-03  2.856382e-03
    17  -1.857326e+00  -1.862819e+00  1.805806e-04  2.013240e+02  3.766904e-01  8.093048e-03  2.857575e-03
    18  -1.846268e+00  -1.851762e+00  1.948435e-04  2.011776e+02  3.766335e-01  8.099551e-03  2.858831e-03
    19  -1.835213e+00  -1.840705e+00  2.102204e-04  2.010237e+02  3.765735e-01  8.106397e-03  2.860153e-03
    20  -1.824161e+00  -1.829652e+00  2.268022e-04  2.008619e+02  3.765105e-01  8.113604e-03  2.861544e-03
    21  -1.813107e+00  -1.818599e+00  2.446857e-04  2.006920e+02  3.764442e-01  8.121191e-03  2.863007e-03
    22  -1.802052e+00  -1.807545e+00  2.639729e-04  2.005133e+02  3.763745e-01  8.129181e-03  2.864548e-03
    23  -1.791003e+00  -1.796492e+00  2.847617e-04  2.003255e+02  3.763011e-01  8.137593e-03  2.866169e-03
    24  -1.779957e+00  -1.785445e+00  3.071688e-04  2.001283e+02  3.762241e-01  8.146446e-03  2.867875e-03
    25  -1.768911e+00  -1.774399e+00  3.313271e-04  1.999211e+02  3.761430e-01  8.155767e-03  2.869670e-03
    26  -1.757870e+00  -1.763355e+00  3.573620e-04  1.997035e+02  3.760578e-01  8.165581e-03  2.871558e-03
    27  -1.746829e+00  -1.752314e+00  3.854278e-04  1.994749e+02  3.759683e-01  8.175913e-03  2.873545e-03
    28  -1.735788e+00  -1.741273e+00  4.156808e-04  1.992347e+02  3.758741e-01  8.186793e-03  2.875637e-03
    29  -1.724751e+00  -1.730234e+00  4.482776e-04  1.989825e+02  3.757751e-01  8.198249e-03  2.877838e-03
    30  -1.713715e+00  -1.719198e+00  4.834077e-04  1.987177e+02  3.756711e-01  8.210311e-03  2.880153e-03
    31  -1.702681e+00  -1.708163e+00  5.212579e-04  1.984396e+02  3.755617e-01  8.223013e-03  2.882590e-03
    32  -1.691650e+00  -1.697131e+00  5.620357e-04  1.981477e+02  3.754468e-01  8.236388e-03  2.885154e-03
    33  -1.680623e+00  -1.686101e+00  6.059606e-04  1.978413e+02  3.753260e-01  8.250472e-03  2.887852e-03
    34  -1.669596e+00  -1.675075e+00  6.532785e-04  1.975197e+02  3.751990e-01  8.265304e-03  2.890691e-03
