     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.900839e+00  -3.201869e+00  4.936543e-05  7.465537e+04  1.336014e+00  1.158866e-05  7.879554e-05
     1  -2.889805e+00  -2.895287e+00  5.328937e-05  7.492911e+04  1.331133e+00  1.156748e-05  7.879554e-05
     2  -2.878768e+00  -2.884251e+00  5.752323e-05  7.488431e+04  1.330879e+00  1.157550e-05  7.882665e-05
     3  -2.867720e+00  -2.873209e+00  6.209370e-05  7.483715e+04  1.330611e+00  1.158396e-05  7.885942e-05
     4  -2.856671e+00  -2.862160e+00  6.702432e-05  7.478751e+04  1.330329e+00  1.159288e-05  7.889395e-05
     5  -2.845608e+00  -2.851104e+00  7.234881e-05  7.473527e+04  1.330032e+00  1.160228e-05  7.893034e-05
     6  -2.834549e+00  -2.840044e+00  7.809033e-05  7.468030e+04  1.329719e+00  1.161219e-05  7.896867e-05
     7  -2.823487e+00  -2.828983e+00  8.428458e-05  7.462249e+04  1.329390e+00  1.162262e-05  7.900903e-05
     8  -2.812417e+00  -2.817917e+00  9.096964e-05  7.456166e+04  1.329043e+00  1.163362e-05  7.905155e-05
     9  -2.801342e+00  -2.806844e+00  9.818356e-05  7.449767e+04  1.328678e+00  1.164521e-05  7.909635e-05
    10  -2.790260e+00  -2.795766e+00  1.059689e-04  7.443033e+04  1.328295e+00  1.165743e-05  7.914356e-05
    11  -2.779183e+00  -2.784686e+00  1.143624e-04  7.435953e+04  1.327891e+00  1.167031e-05  7.919327e-05
    12  -2.768100e+00  -2.773606e+00  1.234185e-04  7.428508e+04  1.327466e+00  1.168387e-05  7.924562e-05
    13  -2.757012e+00  -2.762520e+00  1.331900e-04  7.420679e+04  1.327018e+00  1.169817e-05  7.930078e-05
    14  -2.745924e+00  -2.751432e+00  1.437275e-04  7.412445e+04  1.326548e+00  1.171324e-05  7.935888e-05
    15  -2.734827e+00  -2.740340e+00  1.550994e-04  7.403788e+04  1.326053e+00  1.172912e-05  7.942008e-05
    16  -2.723733e+00  -2.729245e+00  1.673596e-04  7.394687e+04  1.325532e+00  1.174587e-05  7.948456e-05
    17  -2.712638e+00  -2.718150e+00  1.805806e-04  7.385121e+04  1.324984e+00  1.176351e-05  7.955246e-05
