     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.818054e+00  -3.119084e+00  4.936543e-05  4.214100e+04  1.209911e+00  2.157339e-05  1.102068e-04
     1  -2.807016e+00  -2.812500e+00  5.328937e-05  4.228023e+04  1.205927e+00  2.153784e-05  1.102068e-04
     2  -2.795975e+00  -2.801461e+00  5.752323e-05  4.225707e+04  1.205719e+00  2.155150e-05  1.102465e-04
     3  -2.784926e+00  -2.790415e+00  6.209370e-05  4.223269e+04  1.205501e+00  2.156590e-05  1.102884e-04
     4  -2.773875e+00  -2.779365e+00  6.702432e-05  4.220704e+04  1.205270e+00  2.158107e-05  1.103324e-04
     5  -2.762812e+00  -2.768308e+00  7.234881e-05  4.218003e+04  1.205028e+00  2.159706e-05  1.103788e-04
     6  -2.751752e+00  -2.757247e+00  7.809033e-05  4.215162e+04  1.204772e+00  2.161390e-05  1.104277e-04
     7  -2.740690e+00  -2.746186e+00  8.428458e-05  4.212174e+04  1.204504e+00  2.163165e-05  1.104792e-04
     8  -2.729622e+00  -2.735121e+00  9.096964e-05  4.209030e+04  1.204221e+00  2.165035e-05  1.105334e-04
     9  -2.718549e+00  -2.724051e+00  9.818356e-05  4.205723e+04  1.203923e+00  2.167005e-05  1.105906e-04
    10  -2.707470e+00  -2.712974e+00  1.059689e-04  4.202243e+04  1.203610e+00  2.169082e-05  1.106507e-04
    11  -2.696396e+00  -2.701898e+00  1.143624e-04  4.198583e+04  1.203280e+00  2.171270e-05  1.107141e-04
    12  -2.685317e+00  -2.690821e+00  1.234185e-04  4.194736e+04  1.202934e+00  2.173575e-05  1.107808e-04
    13  -2.674234e+00  -2.679740e+00  1.331900e-04  4.190689e+04  1.202569e+00  2.176004e-05  1.108511e-04
    14  -2.663151e+00  -2.668657e+00  1.437275e-04  4.186434e+04  1.202185e+00  2.178563e-05  1.109252e-04
    15  -2.652061e+00  -2.657570e+00  1.550994e-04  4.181960e+04  1.201781e+00  2.181260e-05  1.110031e-04
    16  -2.640973e+00  -2.646481e+00  1.673596e-04  4.177256e+04  1.201356e+00  2.184103e-05  1.110853e-04
    17  -2.629885e+00  -2.635394e+00  1.805806e-04  4.172312e+04  1.200909e+00  2.187098e-05  1.111717e-04
    18  -2.618792e+00  -2.624303e+00  1.948435e-04  4.167115e+04  1.200438e+00  2.190254e-05  1.112628e-04
    19  -2.607699e+00  -2.613210e+00  2.102204e-04  4.161653e+04  1.199944e+00  2.193581e-05  1.113588e-04
    20  -2.596605e+00  -2.602117e+00  2.268022e-04  4.155913e+04  1.199424e+00  2.197087e-05  1.114598e-04
    21  -2.585507e+00  -2.591020e+00  2.446857e-04  4.149880e+04  1.198877e+00  2.200783e-05  1.115662e-04
    22  -2.574404e+00  -2.579920e+00  2.639729e-04  4.143540e+04  1.198301e+00  2.204680e-05  1.116784e-04
    23  -2.563302e+00  -2.568817e+00  2.847617e-04  4.136878e+04  1.197696e+00  2.208788e-05  1.117965e-04
    24  -2.552200e+00  -2.557716e+00  3.071688e-04  4.129882e+04  1.197060e+00  2.213118e-05  1.119209e-04
    25  -2.541095e+00  -2.546612e+00  3.313271e-04  4.122532e+04  1.196391e+00  2.217683e-05  1.120519e-04
    26  -2.529990e+00  -2.535507e+00  3.573620e-04  4.114813e+04  1.195687e+00  2.222496e-05  1.121899e-04
    27  -2.518882e+00  -2.524400e+00  3.854278e-04  4.106707e+04  1.194948e+00  2.227573e-05  1.123354e-04
    28  -2.507769e+00  -2.513290e+00  4.156808e-04  4.098193e+04  1.194170e+00  2.232927e-05  1.124886e-04
    29  -2.496655e+00  -2.502176e+00  4.482776e-04  4.089253e+04  1.193353e+00  2.238575e-05  1.126500e-04
    30  -2.485538e+00  -2.491061e+00  4.834077e-04  4.079868e+04  1.192493e+00  2.244533e-05  1.128202e-04
    31  -2.474418e+00  -2.479943e+00  5.212579e-04  4.070016e+04  1.191590e+00  2.250819e-05  1.129994e-04
    32  -2.463296e+00  -2.468822e+00  5.620357e-04  4.059676e+04  1.190640e+00  2.257451e-05  1.131884e-04
    33  -2.452172e+00  -2.457699e+00  6.059606e-04  4.048825e+04  1.189642e+00  2.264450e-05  1.133875e-04
    34  -2.441044e+00  -2.446573e+00  6.532785e-04  4.037440e+04  1.188594e+00  2.271837e-05  1.135973e-04
    35  -2.429914e+00  -2.435443e+00  7.042385e-04  4.025496e+04  1.187492e+00  2.279635e-05  1.138185e-04
    36  -2.418778e+00  -2.424310e+00  7.591240e-04  4.012966e+04  1.186334e+00  2.287868e-05  1.140516e-04
    37  -2.407639e+00  -2.413173e+00  8.182252e-04  3.999825e+04  1.185117e+00  2.296563e-05  1.142975e-04
    38  -2.396495e+00  -2.402031e+00  8.818583e-04  3.986045e+04  1.183838e+00  2.305747e-05  1.145567e-04
    39  -2.385347e+00  -2.390886e+00  9.503637e-04  3.971598e+04  1.182495e+00  2.315448e-05  1.148300e-04
    40  -2.374192e+00  -2.379734e+00  1.024119e-03  3.956453e+04  1.181084e+00  2.325699e-05  1.151183e-04
    41  -2.363033e+00  -2.368577e+00  1.103493e-03  3.940579e+04  1.179602e+00  2.336535e-05  1.154224e-04
    42  -2.351867e+00  -2.357414e+00  1.188917e-03  3.923947e+04  1.178045e+00  2.347988e-05  1.157431e-04
    43  -2.340696e+00  -2.346246e+00  1.280828e-03  3.906523e+04  1.176410e+00  2.360100e-05  1.160816e-04
    44  -2.329517e+00  -2.335071e+00  1.379723e-03  3.888272e+04  1.174692e+00  2.372910e-05  1.164387e-04
    45  -2.318330e+00  -2.323888e+00  1.486103e-03  3.869160e+04  1.172889e+00  2.386464e-05  1.168156e-04
    46  -2.307136e+00  -2.312697e+00  1.600525e-03  3.849151e+04  1.170996e+00  2.400808e-05  1.172135e-04
    47  -2.295932e+00  -2.301498e+00  1.723575e-03  3.828207e+04  1.169008e+00  2.415994e-05  1.176336e-04
    48  -2.284718e+00  -2.290289e+00  1.855885e-03  3.806291e+04  1.166921e+00  2.432077e-05  1.180772e-04
    49  -2.273495e+00  -2.279070e+00  1.998123e-03  3.783363e+04  1.164730e+00  2.449116e-05  1.185458e-04
    50  -2.262260e+00  -2.267841e+00  2.151017e-03  3.759383e+04  1.162430e+00  2.467175e-05  1.190409e-04
    51  -2.251012e+00  -2.256599e+00  2.315332e-03  3.734310e+04  1.160016e+00  2.486323e-05  1.195640e-04
    52  -2.239752e+00  -2.245345e+00  2.491891e-03  3.708102e+04  1.157483e+00  2.506634e-05  1.201170e-04
    53  -2.228477e+00  -2.234078e+00  2.681574e-03  3.680715e+04  1.154825e+00  2.528190e-05  1.207017e-04
    54  -2.217187e+00  -2.222795e+00  2.885299e-03  3.652107e+04  1.152036e+00  2.551076e-05  1.213201e-04
    55  -2.205881e+00  -2.211498e+00  3.104081e-03  3.622233e+04  1.149111e+00  2.575388e-05  1.219744e-04
    56  -2.194558e+00  -2.200183e+00  3.338977e-03  3.591048e+04  1.146041e+00  2.601229e-05  1.226668e-04
    57  -2.183215e+00  -2.188849e+00  3.591122e-03  3.558506e+04  1.142822e+00  2.628712e-05  1.233998e-04
    58  -2.171852e+00  -2.177496e+00  3.861724e-03  3.524562e+04  1.139445e+00  2.657958e-05  1.241762e-04
    59  -2.160467e+00  -2.166122e+00  4.152066e-03  3.489168e+04  1.135904e+00  2.689102e-05  1.249988e-04
    60  -2.149058e+00  -2.154725e+00  4.463517e-03  3.452279e+04  1.132191e+00  2.722289e-05  1.258708e-04
    61  -2.137623e+00  -2.143303e+00  4.797536e-03  3.413848e+04  1.128298e+00  2.757680e-05  1.267955e-04
