     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.776661e+00  -3.077691e+00  4.936543e-05  3.166116e+04  1.149924e+00  2.945361e-05  1.304187e-04
     1  -2.765622e+00  -2.771106e+00  5.328937e-05  3.176048e+04  1.146328e+00  2.940752e-05  1.304187e-04
     2  -2.754579e+00  -2.760065e+00  5.752323e-05  3.174380e+04  1.146141e+00  2.942538e-05  1.304636e-04
     3  -2.743529e+00  -2.749019e+00  6.209370e-05  3.172625e+04  1.145943e+00  2.944420e-05  1.305109e-04
     4  -2.732477e+00  -2.737968e+00  6.702432e-05  3.170777e+04  1.145735e+00  2.946403e-05  1.305608e-04
     5  -2.721414e+00  -2.726910e+00  7.234881e-05  3.168833e+04  1.145516e+00  2.948493e-05  1.306133e-04
     6  -2.710354e+00  -2.715849e+00  7.809033e-05  3.166787e+04  1.145286e+00  2.950695e-05  1.306687e-04
     7  -2.699293e+00  -2.704788e+00  8.428458e-05  3.164635e+04  1.145043e+00  2.953013e-05  1.307269e-04
     8  -2.688225e+00  -2.693724e+00  9.096964e-05  3.162372e+04  1.144788e+00  2.955456e-05  1.307883e-04
     9  -2.677153e+00  -2.682654e+00  9.818356e-05  3.159990e+04  1.144519e+00  2.958031e-05  1.308529e-04
    10  -2.666075e+00  -2.671579e+00  1.059689e-04  3.157484e+04  1.144237e+00  2.960744e-05  1.309210e-04
    11  -2.655002e+00  -2.660503e+00  1.143624e-04  3.154849e+04  1.143939e+00  2.963602e-05  1.309927e-04
    12  -2.643926e+00  -2.649429e+00  1.234185e-04  3.152079e+04  1.143626e+00  2.966613e-05  1.310682e-04
    13  -2.632844e+00  -2.638349e+00  1.331900e-04  3.149165e+04  1.143297e+00  2.969785e-05  1.311477e-04
    14  -2.621764e+00  -2.627268e+00  1.437275e-04  3.146102e+04  1.142950e+00  2.973128e-05  1.312314e-04
    15  -2.610676e+00  -2.616184e+00  1.550994e-04  3.142880e+04  1.142586e+00  2.976650e-05  1.313196e-04
    16  -2.599591e+00  -2.605098e+00  1.673596e-04  3.139493e+04  1.142202e+00  2.980362e-05  1.314125e-04
    17  -2.588507e+00  -2.594014e+00  1.805806e-04  3.135933e+04  1.141799e+00  2.984272e-05  1.315102e-04
    18  -2.577417e+00  -2.582926e+00  1.948435e-04  3.132191e+04  1.141374e+00  2.988393e-05  1.316132e-04
    19  -2.566329e+00  -2.571837e+00  2.102204e-04  3.128258e+04  1.140928e+00  2.992736e-05  1.317217e-04
    20  -2.555239e+00  -2.560748e+00  2.268022e-04  3.124124e+04  1.140459e+00  2.997312e-05  1.318359e-04
    21  -2.544145e+00  -2.549656e+00  2.446857e-04  3.119780e+04  1.139965e+00  3.002135e-05  1.319562e-04
    22  -2.533047e+00  -2.538560e+00  2.639729e-04  3.115215e+04  1.139446e+00  3.007220e-05  1.320830e-04
    23  -2.521950e+00  -2.527463e+00  2.847617e-04  3.110418e+04  1.138900e+00  3.012580e-05  1.322165e-04
