     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.114377e+00  -2.415407e+00  4.936543e-05  3.263448e+02  4.278880e-01  4.684446e-03  2.105884e-03
     1  -2.103320e+00  -2.108813e+00  5.328937e-05  3.267983e+02  4.272943e-01  4.681195e-03  2.105884e-03
     2  -2.092262e+00  -2.097756e+00  5.752323e-05  3.266904e+02  4.272632e-01  4.682911e-03  2.106308e-03
     3  -2.081200e+00  -2.086696e+00  6.209370e-05  3.265768e+02  4.272306e-01  4.684718e-03  2.106754e-03
     4  -2.070140e+00  -2.075635e+00  6.702432e-05  3.264574e+02  4.271962e-01  4.686621e-03  2.107225e-03
     5  -2.059071e+00  -2.064570e+00  7.234881e-05  3.263317e+02  4.271601e-01  4.688625e-03  2.107720e-03
     6  -2.048008e+00  -2.053504e+00  7.809033e-05  3.261994e+02  4.271220e-01  4.690735e-03  2.108241e-03
     7  -2.036947e+00  -2.042443e+00  8.428458e-05  3.260604e+02  4.270820e-01  4.692955e-03  2.108789e-03
     8  -2.025883e+00  -2.031380e+00  9.096964e-05  3.259141e+02  4.270398e-01  4.695293e-03  2.109366e-03
     9  -2.014817e+00  -2.020315e+00  9.818356e-05  3.257602e+02  4.269955e-01  4.697755e-03  2.109974e-03
    10  -2.003747e+00  -2.009247e+00  1.059689e-04  3.255983e+02  4.269488e-01  4.700347e-03  2.110614e-03
    11  -1.992686e+00  -1.998181e+00  1.143624e-04  3.254281e+02  4.268997e-01  4.703076e-03  2.111287e-03
    12  -1.981623e+00  -1.987119e+00  1.234185e-04  3.252491e+02  4.268481e-01  4.705949e-03  2.111996e-03
    13  -1.970558e+00  -1.976055e+00  1.331900e-04  3.250609e+02  4.267938e-01  4.708973e-03  2.112741e-03
    14  -1.959497e+00  -1.964992e+00  1.437275e-04  3.248630e+02  4.267367e-01  4.712157e-03  2.113526e-03
    15  -1.948431e+00  -1.953929e+00  1.550994e-04  3.246549e+02  4.266766e-01  4.715510e-03  2.114352e-03
    16  -1.937371e+00  -1.942866e+00  1.673596e-04  3.244361e+02  4.266133e-01  4.719040e-03  2.115222e-03
    17  -1.926314e+00  -1.931807e+00  1.805806e-04  3.242062e+02  4.265468e-01  4.722755e-03  2.116137e-03
    18  -1.915254e+00  -1.920749e+00  1.948435e-04  3.239644e+02  4.264769e-01  4.726666e-03  2.117100e-03
    19  -1.904199e+00  -1.909692e+00  2.102204e-04  3.237103e+02  4.264033e-01  4.730784e-03  2.118113e-03
    20  -1.893145e+00  -1.898637e+00  2.268022e-04  3.234433e+02  4.263260e-01  4.735119e-03  2.119179e-03
    21  -1.882090e+00  -1.887582e+00  2.446857e-04  3.231627e+02  4.262447e-01  4.739683e-03  2.120302e-03
    22  -1.871033e+00  -1.876526e+00  2.639729e-04  3.228677e+02  4.261591e-01  4.744490e-03  2.121483e-03
    23  -1.859982e+00  -1.865473e+00  2.847617e-04  3.225577e+02  4.260691e-01  4.749551e-03  2.122726e-03
