     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.528305e+00  -2.829335e+00  4.936543e-05  5.694533e+03  8.289403e-01  1.928769e-04  3.621989e-04
     1  -2.517257e+00  -2.522745e+00  5.328937e-05  5.707650e+03  8.270352e-01  1.926552e-04  3.621989e-04
     2  -2.506207e+00  -2.511697e+00  5.752323e-05  5.705258e+03  8.269358e-01  1.927475e-04  3.622966e-04
     3  -2.495151e+00  -2.500644e+00  6.209370e-05  5.702741e+03  8.268311e-01  1.928448e-04  3.623995e-04
     4  -2.484096e+00  -2.489589e+00  6.702432e-05  5.700092e+03  8.267209e-01  1.929473e-04  3.625078e-04
     5  -2.473030e+00  -2.478528e+00  7.234881e-05  5.697305e+03  8.266049e-01  1.930552e-04  3.626219e-04
     6  -2.461970e+00  -2.467465e+00  7.809033e-05  5.694372e+03  8.264828e-01  1.931689e-04  3.627421e-04
     7  -2.450910e+00  -2.456405e+00  8.428458e-05  5.691288e+03  8.263543e-01  1.932886e-04  3.628686e-04
     8  -2.439845e+00  -2.445342e+00  9.096964e-05  5.688043e+03  8.262191e-01  1.934147e-04  3.630017e-04
     9  -2.428776e+00  -2.434275e+00  9.818356e-05  5.684630e+03  8.260768e-01  1.935475e-04  3.631420e-04
    10  -2.417704e+00  -2.423205e+00  1.059689e-04  5.681038e+03  8.259271e-01  1.936874e-04  3.632897e-04
    11  -2.406638e+00  -2.412136e+00  1.143624e-04  5.677262e+03  8.257696e-01  1.938347e-04  3.634451e-04
    12  -2.395569e+00  -2.401068e+00  1.234185e-04  5.673292e+03  8.256039e-01  1.939899e-04  3.636088e-04
    13  -2.384497e+00  -2.389998e+00  1.331900e-04  5.669116e+03  8.254295e-01  1.941533e-04  3.637811e-04
    14  -2.373428e+00  -2.378927e+00  1.437275e-04  5.664725e+03  8.252461e-01  1.943253e-04  3.639625e-04
    15  -2.362352e+00  -2.367855e+00  1.550994e-04  5.660108e+03  8.250531e-01  1.945066e-04  3.641535e-04
    16  -2.351282e+00  -2.356782e+00  1.673596e-04  5.655253e+03  8.248501e-01  1.946975e-04  3.643546e-04
