     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.676515e+00  -1.977545e+00  4.936543e-05  1.585219e+01  3.949938e-02  3.174063e-01  3.144836e-02
     1  -1.664929e+00  -1.670683e+00  5.328937e-05  1.512261e+01  4.140500e-02  3.249726e-01  3.144836e-02
     2  -1.653342e+00  -1.659097e+00  5.752323e-05  1.506101e+01  4.150849e-02  3.258948e-01  3.147329e-02
     3  -1.641748e+00  -1.647506e+00  6.209370e-05  1.499690e+01  4.161669e-02  3.268623e-01  3.149947e-02
     4  -1.630151e+00  -1.635910e+00  6.702432e-05  1.493019e+01  4.172982e-02  3.278774e-01  3.152694e-02
     5  -1.618538e+00  -1.624305e+00  7.234881e-05  1.486078e+01  4.184811e-02  3.289429e-01  3.155579e-02
     6  -1.606924e+00  -1.612692e+00  7.809033e-05  1.478860e+01  4.197178e-02  3.300610e-01  3.158606e-02
     7  -1.595302e+00  -1.601074e+00  8.428458e-05  1.471360e+01  4.210102e-02  3.312339e-01  3.161782e-02
     8  -1.583666e+00  -1.589445e+00  9.096964e-05  1.463565e+01  4.223612e-02  3.324649e-01  3.165116e-02
     9  -1.572015e+00  -1.577802e+00  9.818356e-05  1.455467e+01  4.237736e-02  3.337573e-01  3.168616e-02
    10  -1.560347e+00  -1.566142e+00  1.059689e-04  1.447056e+01  4.252501e-02  3.351140e-01  3.172290e-02
    11  -1.548671e+00  -1.554470e+00  1.143624e-04  1.438327e+01  4.267927e-02  3.365378e-01  3.176146e-02
    12  -1.536977e+00  -1.542785e+00  1.234185e-04  1.429274e+01  4.284041e-02  3.380318e-01  3.180191e-02
    13  -1.525263e+00  -1.531081e+00  1.331900e-04  1.419886e+01  4.300878e-02  3.396003e-01  3.184436e-02
    14  -1.513532e+00  -1.519358e+00  1.437275e-04  1.410155e+01  4.318463e-02  3.412467e-01  3.188891e-02
    15  -1.501775e+00  -1.507613e+00  1.550994e-04  1.400075e+01  4.336829e-02  3.429750e-01  3.193566e-02
    16  -1.490001e+00  -1.495848e+00  1.673596e-04  1.389640e+01  4.356005e-02  3.447892e-01  3.198471e-02
    17  -1.478205e+00  -1.484063e+00  1.805806e-04  1.378846e+01  4.376014e-02  3.466928e-01  3.203616e-02
    18  -1.466381e+00  -1.472253e+00  1.948435e-04  1.367685e+01  4.396896e-02  3.486910e-01  3.209014e-02
    19  -1.454534e+00  -1.460417e+00  2.102204e-04  1.356152e+01  4.418682e-02  3.507884e-01  3.214676e-02
    20  -1.442660e+00  -1.448557e+00  2.268022e-04  1.344245e+01  4.441400e-02  3.529894e-01  3.220614e-02
    21  -1.430755e+00  -1.436667e+00  2.446857e-04  1.331957e+01  4.465088e-02  3.552997e-01  3.226842e-02
    22  -1.418816e+00  -1.424744e+00  2.639729e-04  1.319283e+01  4.489783e-02  3.577249e-01  3.233375e-02
    23  -1.406850e+00  -1.412792e+00  2.847617e-04  1.306226e+01  4.515513e-02  3.602701e-01  3.240224e-02
    24  -1.394853e+00  -1.400810e+00  3.071688e-04  1.292786e+01  4.542303e-02  3.629403e-01  3.247404e-02
    25  -1.382819e+00  -1.388794e+00  3.313271e-04  1.278962e+01  4.570194e-02  3.657423e-01  3.254930e-02
    26  -1.370753e+00  -1.376744e+00  3.573620e-04  1.264753e+01  4.599218e-02  3.686824e-01  3.262819e-02
    27  -1.358648e+00  -1.364659e+00  3.854278e-04  1.250161e+01  4.629409e-02  3.717673e-01  3.271086e-02
    28  -1.346503e+00  -1.352533e+00  4.156808e-04  1.235188e+01  4.660805e-02  3.750046e-01  3.279751e-02
    29  -1.334319e+00  -1.340368e+00  4.482776e-04  1.219838e+01  4.693433e-02  3.784011e-01  3.288829e-02
    30  -1.322093e+00  -1.328163e+00  4.834077e-04  1.204119e+01  4.727324e-02  3.819644e-01  3.298340e-02
    31  -1.309825e+00  -1.315916e+00  5.212579e-04  1.188035e+01  4.762512e-02  3.857028e-01  3.308302e-02
    32  -1.297514e+00  -1.303626e+00  5.620357e-04  1.171595e+01  4.799023e-02  3.896242e-01  3.318735e-02
    33  -1.285158e+00  -1.291292e+00  6.059606e-04  1.154809e+01  4.836885e-02  3.937375e-01  3.329659e-02
    34  -1.272755e+00  -1.278913e+00  6.532785e-04  1.137686e+01  4.876127e-02  3.980521e-01  3.341096e-02
    35  -1.260306e+00  -1.266486e+00  7.042385e-04  1.120238e+01  4.916777e-02  4.025776e-01  3.353068e-02
    36  -1.247806e+00  -1.254011e+00  7.591240e-04  1.102476e+01  4.958857e-02  4.073241e-01  3.365599e-02
    37  -1.235256e+00  -1.241486e+00  8.182252e-04  1.084414e+01  5.002393e-02  4.123024e-01  3.378713e-02
    38  -1.222655e+00  -1.228910e+00  8.818583e-04  1.066068e+01  5.047402e-02  4.175235e-01  3.392433e-02
    39  -1.210001e+00  -1.216282e+00  9.503637e-04  1.047455e+01  5.093902e-02  4.229991e-01  3.406786e-02
    40  -1.197291e+00  -1.203600e+00  1.024119e-03  1.028588e+01  5.141914e-02  4.287419e-01  3.421799e-02
    41  -1.184528e+00  -1.190863e+00  1.103493e-03  1.009489e+01  5.191449e-02  4.347646e-01  3.437500e-02
    42  -1.171709e+00  -1.178071e+00  1.188917e-03  9.901759e+00  5.242513e-02  4.410805e-01  3.453916e-02
    43  -1.158834e+00  -1.165224e+00  1.280828e-03  9.706695e+00  5.295115e-02  4.477039e-01  3.471078e-02
    44  -1.145900e+00  -1.152319e+00  1.379723e-03  9.509899e+00  5.349261e-02  4.546500e-01  3.489016e-02
    45  -1.132907e+00  -1.139355e+00  1.486103e-03  9.311577e+00  5.404952e-02  4.619350e-01  3.507763e-02
    46  -1.119855e+00  -1.126332e+00  1.600525e-03  9.111958e+00  5.462184e-02  4.695752e-01  3.527351e-02
    47  -1.106743e+00  -1.113250e+00  1.723575e-03  8.911261e+00  5.520952e-02  4.775885e-01  3.547817e-02
    48  -1.093570e+00  -1.100107e+00  1.855885e-03  8.709714e+00  5.581246e-02  4.859935e-01  3.569194e-02
    49  -1.080336e+00  -1.086902e+00  1.998123e-03  8.507551e+00  5.643052e-02  4.948099e-01  3.591521e-02
