     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.617663e+00  -1.918693e+00  4.936543e-05  1.055685e+01  1.634061e-01  2.343319e-01  1.894682e-02
     1  -1.606597e+00  -1.612095e+00  5.328937e-05  1.056334e+01  1.633057e-01  2.342599e-01  1.894682e-02
     2  -1.595533e+00  -1.601030e+00  5.752323e-05  1.056013e+01  1.633005e-01  2.343349e-01  1.895001e-02
     3  -1.584464e+00  -1.589963e+00  6.209370e-05  1.055675e+01  1.632950e-01  2.344138e-01  1.895336e-02
     4  -1.573398e+00  -1.578896e+00  6.702432e-05  1.055320e+01  1.632892e-01  2.344969e-01  1.895688e-02
     5  -1.562324e+00  -1.567826e+00  7.234881e-05  1.054946e+01  1.632830e-01  2.345844e-01  1.896060e-02
     6  -1.551257e+00  -1.556755e+00  7.809033e-05  1.054553e+01  1.632766e-01  2.346765e-01  1.896451e-02
     7  -1.540192e+00  -1.545690e+00  8.428458e-05  1.054140e+01  1.632698e-01  2.347734e-01  1.896862e-02
     8  -1.529125e+00  -1.534624e+00  9.096964e-05  1.053705e+01  1.632627e-01  2.348754e-01  1.897295e-02
     9  -1.518057e+00  -1.523556e+00  9.818356e-05  1.053247e+01  1.632552e-01  2.349829e-01  1.897750e-02
    10  -1.506986e+00  -1.512486e+00  1.059689e-04  1.052766e+01  1.632473e-01  2.350960e-01  1.898230e-02
    11  -1.495923e+00  -1.501419e+00  1.143624e-04  1.052260e+01  1.632390e-01  2.352150e-01  1.898735e-02
    12  -1.484860e+00  -1.490356e+00  1.234185e-04  1.051728e+01  1.632302e-01  2.353402e-01  1.899265e-02
    13  -1.473795e+00  -1.479292e+00  1.331900e-04  1.051169e+01  1.632211e-01  2.354721e-01  1.899824e-02
    14  -1.462734e+00  -1.468229e+00  1.437275e-04  1.050581e+01  1.632114e-01  2.356109e-01  1.900412e-02
    15  -1.451669e+00  -1.457166e+00  1.550994e-04  1.049963e+01  1.632012e-01  2.357570e-01  1.901031e-02
    16  -1.440611e+00  -1.446105e+00  1.673596e-04  1.049313e+01  1.631905e-01  2.359107e-01  1.901682e-02
    17  -1.429555e+00  -1.435048e+00  1.805806e-04  1.048629e+01  1.631792e-01  2.360725e-01  1.902367e-02
    18  -1.418498e+00  -1.423992e+00  1.948435e-04  1.047911e+01  1.631674e-01  2.362429e-01  1.903088e-02
    19  -1.407446e+00  -1.412937e+00  2.102204e-04  1.047157e+01  1.631549e-01  2.364222e-01  1.903846e-02
    20  -1.396395e+00  -1.401886e+00  2.268022e-04  1.046364e+01  1.631418e-01  2.366108e-01  1.904644e-02
    21  -1.385344e+00  -1.390835e+00  2.446857e-04  1.045530e+01  1.631281e-01  2.368094e-01  1.905483e-02
    22  -1.374293e+00  -1.379783e+00  2.639729e-04  1.044654e+01  1.631136e-01  2.370185e-01  1.906366e-02
    23  -1.363246e+00  -1.368734e+00  2.847617e-04  1.043734e+01  1.630983e-01  2.372386e-01  1.907296e-02
    24  -1.352204e+00  -1.357690e+00  3.071688e-04  1.042767e+01  1.630823e-01  2.374702e-01  1.908273e-02
    25  -1.341162e+00  -1.346648e+00  3.313271e-04  1.041752e+01  1.630654e-01  2.377139e-01  1.909302e-02
    26  -1.330125e+00  -1.335609e+00  3.573620e-04  1.040686e+01  1.630477e-01  2.379705e-01  1.910384e-02
    27  -1.319089e+00  -1.324572e+00  3.854278e-04  1.039565e+01  1.630291e-01  2.382405e-01  1.911522e-02
    28  -1.308053e+00  -1.313536e+00  4.156808e-04  1.038389e+01  1.630095e-01  2.385248e-01  1.912720e-02
    29  -1.297022e+00  -1.302503e+00  4.482776e-04  1.037153e+01  1.629889e-01  2.388240e-01  1.913979e-02
    30  -1.285992e+00  -1.291472e+00  4.834077e-04  1.035856e+01  1.629672e-01  2.391390e-01  1.915305e-02
    31  -1.274965e+00  -1.280443e+00  5.212579e-04  1.034494e+01  1.629445e-01  2.394706e-01  1.916699e-02
    32  -1.263941e+00  -1.269418e+00  5.620357e-04  1.033065e+01  1.629205e-01  2.398196e-01  1.918166e-02
    33  -1.252921e+00  -1.258396e+00  6.059606e-04  1.031564e+01  1.628954e-01  2.401869e-01  1.919708e-02
    34  -1.241903e+00  -1.247377e+00  6.532785e-04  1.029990e+01  1.628689e-01  2.405736e-01  1.921331e-02
    35  -1.230888e+00  -1.236361e+00  7.042385e-04  1.028338e+01  1.628411e-01  2.409807e-01  1.923038e-02
    36  -1.219876e+00  -1.225347e+00  7.591240e-04  1.026604e+01  1.628119e-01  2.414092e-01  1.924833e-02
    37  -1.208867e+00  -1.214337e+00  8.182252e-04  1.024786e+01  1.627812e-01  2.418604e-01  1.926722e-02
    38  -1.197861e+00  -1.203329e+00  8.818583e-04  1.022879e+01  1.627490e-01  2.423354e-01  1.928709e-02
    39  -1.186858e+00  -1.192325e+00  9.503637e-04  1.020879e+01  1.627150e-01  2.428354e-01  1.930798e-02
    40  -1.175856e+00  -1.181322e+00  1.024119e-03  1.018781e+01  1.626794e-01  2.433620e-01  1.932996e-02
    41  -1.164859e+00  -1.170323e+00  1.103493e-03  1.016583e+01  1.626420e-01  2.439164e-01  1.935308e-02
    42  -1.153864e+00  -1.159327e+00  1.188917e-03  1.014278e+01  1.626026e-01  2.445001e-01  1.937740e-02
    43  -1.142873e+00  -1.148334e+00  1.280828e-03  1.011863e+01  1.625613e-01  2.451148e-01  1.940297e-02
    44  -1.131884e+00  -1.137344e+00  1.379723e-03  1.009333e+01  1.625179e-01  2.457621e-01  1.942987e-02
    45  -1.120899e+00  -1.126357e+00  1.486103e-03  1.006682e+01  1.624723e-01  2.464438e-01  1.945817e-02
    46  -1.109916e+00  -1.115372e+00  1.600525e-03  1.003906e+01  1.624244e-01  2.471618e-01  1.948792e-02
    47  -1.098936e+00  -1.104391e+00  1.723575e-03  1.000999e+01  1.623741e-01  2.479180e-01  1.951923e-02
    48  -1.087958e+00  -1.093412e+00  1.855885e-03  9.979553e+00  1.623213e-01  2.487145e-01  1.955215e-02
    49  -1.076984e+00  -1.082436e+00  1.998123e-03  9.947699e+00  1.622658e-01  2.495536e-01  1.958677e-02
    50  -1.066011e+00  -1.071463e+00  2.151017e-03  9.914367e+00  1.622075e-01  2.504376e-01  1.962320e-02
    51  -1.055041e+00  -1.060492e+00  2.315332e-03  9.879496e+00  1.621464e-01  2.513689e-01  1.966150e-02
    52  -1.044074e+00  -1.049523e+00  2.491891e-03  9.843025e+00  1.620822e-01  2.523503e-01  1.970180e-02
    53  -1.033108e+00  -1.038556e+00  2.681574e-03  9.804891e+00  1.620147e-01  2.533845e-01  1.974418e-02
    54  -1.022145e+00  -1.027592e+00  2.885299e-03  9.765030e+00  1.619440e-01  2.544744e-01  1.978876e-02
    55  -1.011184e+00  -1.016630e+00  3.104081e-03  9.723377e+00  1.618697e-01  2.556231e-01  1.983565e-02
    56  -1.000224e+00  -1.005669e+00  3.338977e-03  9.679862e+00  1.617917e-01  2.568341e-01  1.988498e-02
    57  -9.892656e-01  -9.947102e-01  3.591122e-03  9.634417e+00  1.617099e-01  2.581109e-01  1.993686e-02
    58  -9.783086e-01  -9.837526e-01  3.861724e-03  9.586973e+00  1.616240e-01  2.594571e-01  1.999144e-02
    59  -9.673527e-01  -9.727961e-01  4.152066e-03  9.537458e+00  1.615339e-01  2.608768e-01  2.004885e-02
    60  -9.563975e-01  -9.618405e-01  4.463517e-03  9.485801e+00  1.614394e-01  2.623743e-01  2.010926e-02
    61  -9.454425e-01  -9.508854e-01  4.797536e-03  9.431927e+00  1.613402e-01  2.639540e-01  2.017280e-02
    62  -9.344879e-01  -9.399306e-01  5.155655e-03  9.375763e+00  1.612362e-01  2.656208e-01  2.023966e-02
    63  -9.235329e-01  -9.289759e-01  5.539526e-03  9.317237e+00  1.611271e-01  2.673797e-01  2.030999e-02
    64  -9.125771e-01  -9.180204e-01  5.950900e-03  9.256272e+00  1.610127e-01  2.692364e-01  2.038401e-02
    65  -9.016203e-01  -9.070641e-01  6.391610e-03  9.192795e+00  1.608928e-01  2.711966e-01  2.046189e-02
    66  -8.906621e-01  -8.961066e-01  6.863620e-03  9.126731e+00  1.607670e-01  2.732664e-01  2.054384e-02
    67  -8.797017e-01  -8.851473e-01  7.369017e-03  9.058008e+00  1.606351e-01  2.754527e-01  2.063009e-02
    68  -8.687389e-01  -8.741857e-01  7.909987e-03  8.986550e+00  1.604969e-01  2.777625e-01  2.072087e-02
    69  -8.577730e-01  -8.632213e-01  8.488863e-03  8.912289e+00  1.603520e-01  2.802035e-01  2.081642e-02
    70  -8.468032e-01  -8.522534e-01  9.108117e-03  8.835151e+00  1.602001e-01  2.827838e-01  2.091700e-02
    71  -8.358290e-01  -8.412814e-01  9.770334e-03  8.755068e+00  1.600410e-01  2.855123e-01  2.102288e-02
    72  -8.248499e-01  -8.303048e-01  1.047826e-02  8.671976e+00  1.598743e-01  2.883982e-01  2.113437e-02
    73  -8.138649e-01  -8.193226e-01  1.123480e-02  8.585810e+00  1.596997e-01  2.914518e-01  2.125177e-02
    74  -8.028732e-01  -8.083343e-01  1.204299e-02  8.496509e+00  1.595167e-01  2.946839e-01  2.137541e-02
    75  -7.918741e-01  -7.973389e-01  1.290606e-02  8.404017e+00  1.593251e-01  2.981062e-01  2.150563e-02
    76  -7.808667e-01  -7.863355e-01  1.382737e-02  8.308282e+00  1.591244e-01  3.017313e-01  2.164281e-02
    77  -7.698498e-01  -7.753233e-01  1.481049e-02  8.209254e+00  1.589143e-01  3.055728e-01  2.178735e-02
