     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.534877e+00  -1.835907e+00  4.936543e-05  5.959034e+00  1.322995e-01  4.613655e-01  2.802663e-02
     1  -1.523807e+00  -1.529307e+00  5.328937e-05  5.960590e+00  1.322649e-01  4.613053e-01  2.802663e-02
     2  -1.512739e+00  -1.518238e+00  5.752323e-05  5.958627e+00  1.322631e-01  4.614604e-01  2.803143e-02
     3  -1.501666e+00  -1.507167e+00  6.209370e-05  5.956562e+00  1.322612e-01  4.616237e-01  2.803649e-02
     4  -1.490597e+00  -1.496096e+00  6.702432e-05  5.954390e+00  1.322592e-01  4.617956e-01  2.804182e-02
     5  -1.479519e+00  -1.485022e+00  7.234881e-05  5.952105e+00  1.322571e-01  4.619766e-01  2.804743e-02
     6  -1.468448e+00  -1.473948e+00  7.809033e-05  5.949701e+00  1.322549e-01  4.621672e-01  2.805333e-02
     7  -1.457380e+00  -1.462879e+00  8.428458e-05  5.947173e+00  1.322525e-01  4.623677e-01  2.805954e-02
     8  -1.446308e+00  -1.451809e+00  9.096964e-05  5.944515e+00  1.322500e-01  4.625787e-01  2.806607e-02
     9  -1.435236e+00  -1.440737e+00  9.818356e-05  5.941719e+00  1.322475e-01  4.628009e-01  2.807295e-02
    10  -1.424160e+00  -1.429663e+00  1.059689e-04  5.938779e+00  1.322447e-01  4.630349e-01  2.808019e-02
    11  -1.413093e+00  -1.418592e+00  1.143624e-04  5.935687e+00  1.322418e-01  4.632811e-01  2.808781e-02
    12  -1.402025e+00  -1.407524e+00  1.234185e-04  5.932437e+00  1.322388e-01  4.635402e-01  2.809582e-02
    13  -1.390956e+00  -1.396455e+00  1.331900e-04  5.929020e+00  1.322356e-01  4.638129e-01  2.810425e-02
    14  -1.379891e+00  -1.385388e+00  1.437275e-04  5.925428e+00  1.322323e-01  4.641000e-01  2.811313e-02
    15  -1.368821e+00  -1.374320e+00  1.550994e-04  5.921651e+00  1.322287e-01  4.644022e-01  2.812247e-02
    16  -1.357757e+00  -1.363254e+00  1.673596e-04  5.917681e+00  1.322250e-01  4.647203e-01  2.813229e-02
    17  -1.346697e+00  -1.352192e+00  1.805806e-04  5.913509e+00  1.322211e-01  4.650550e-01  2.814263e-02
    18  -1.335634e+00  -1.341130e+00  1.948435e-04  5.909125e+00  1.322170e-01  4.654073e-01  2.815351e-02
    19  -1.324576e+00  -1.330070e+00  2.102204e-04  5.904517e+00  1.322126e-01  4.657781e-01  2.816495e-02
    20  -1.313519e+00  -1.319013e+00  2.268022e-04  5.899676e+00  1.322081e-01  4.661684e-01  2.817699e-02
    21  -1.302462e+00  -1.307955e+00  2.446857e-04  5.894589e+00  1.322033e-01  4.665792e-01  2.818966e-02
    22  -1.291404e+00  -1.296898e+00  2.639729e-04  5.889243e+00  1.321982e-01  4.670117e-01  2.820300e-02
    23  -1.280350e+00  -1.285842e+00  2.847617e-04  5.883627e+00  1.321929e-01  4.674669e-01  2.821702e-02
    24  -1.269301e+00  -1.274791e+00  3.071688e-04  5.877729e+00  1.321873e-01  4.679459e-01  2.823177e-02
    25  -1.258252e+00  -1.263742e+00  3.313271e-04  5.871534e+00  1.321814e-01  4.684500e-01  2.824729e-02
    26  -1.247207e+00  -1.252695e+00  3.573620e-04  5.865029e+00  1.321752e-01  4.689807e-01  2.826362e-02
    27  -1.236163e+00  -1.241650e+00  3.854278e-04  5.858198e+00  1.321686e-01  4.695392e-01  2.828079e-02
    28  -1.225119e+00  -1.230606e+00  4.156808e-04  5.851024e+00  1.321617e-01  4.701271e-01  2.829886e-02
    29  -1.214078e+00  -1.219563e+00  4.482776e-04  5.843492e+00  1.321545e-01  4.707460e-01  2.831787e-02
    30  -1.203039e+00  -1.208524e+00  4.834077e-04  5.835585e+00  1.321469e-01  4.713974e-01  2.833786e-02
    31  -1.192002e+00  -1.197485e+00  5.212579e-04  5.827286e+00  1.321388e-01  4.720831e-01  2.835890e-02
    32  -1.180968e+00  -1.186450e+00  5.620357e-04  5.818577e+00  1.321304e-01  4.728048e-01  2.838102e-02
    33  -1.169937e+00  -1.175417e+00  6.059606e-04  5.809438e+00  1.321215e-01  4.735646e-01  2.840429e-02
    34  -1.158907e+00  -1.164387e+00  6.532785e-04  5.799850e+00  1.321121e-01  4.743643e-01  2.842877e-02
    35  -1.147881e+00  -1.153359e+00  7.042385e-04  5.789791e+00  1.321022e-01  4.752061e-01  2.845452e-02
    36  -1.136856e+00  -1.142334e+00  7.591240e-04  5.779241e+00  1.320918e-01  4.760923e-01  2.848160e-02
    37  -1.125834e+00  -1.131310e+00  8.182252e-04  5.768176e+00  1.320809e-01  4.770253e-01  2.851008e-02
    38  -1.114814e+00  -1.120289e+00  8.818583e-04  5.756575e+00  1.320694e-01  4.780076e-01  2.854004e-02
    39  -1.103797e+00  -1.109271e+00  9.503637e-04  5.744412e+00  1.320573e-01  4.790416e-01  2.857155e-02
    40  -1.092780e+00  -1.098254e+00  1.024119e-03  5.731662e+00  1.320445e-01  4.801304e-01  2.860469e-02
    41  -1.081767e+00  -1.087239e+00  1.103493e-03  5.718300e+00  1.320311e-01  4.812768e-01  2.863955e-02
    42  -1.070756e+00  -1.076226e+00  1.188917e-03  5.704301e+00  1.320169e-01  4.824839e-01  2.867621e-02
    43  -1.059747e+00  -1.065217e+00  1.280828e-03  5.689635e+00  1.320020e-01  4.837548e-01  2.871476e-02
    44  -1.048740e+00  -1.054209e+00  1.379723e-03  5.674274e+00  1.319863e-01  4.850932e-01  2.875531e-02
    45  -1.037736e+00  -1.043203e+00  1.486103e-03  5.658189e+00  1.319698e-01  4.865027e-01  2.879796e-02
    46  -1.026733e+00  -1.032199e+00  1.600525e-03  5.641350e+00  1.319524e-01  4.879871e-01  2.884281e-02
    47  -1.015732e+00  -1.021197e+00  1.723575e-03  5.623725e+00  1.319341e-01  4.895504e-01  2.888998e-02
    48  -1.004732e+00  -1.010197e+00  1.855885e-03  5.605281e+00  1.319148e-01  4.911972e-01  2.893959e-02
    49  -9.937346e-01  -9.991986e-01  1.998123e-03  5.585987e+00  1.318945e-01  4.929318e-01  2.899176e-02
    50  -9.827382e-01  -9.882016e-01  2.151017e-03  5.565807e+00  1.318730e-01  4.947591e-01  2.904662e-02
    51  -9.717431e-01  -9.772059e-01  2.315332e-03  5.544708e+00  1.318505e-01  4.966843e-01  2.910433e-02
    52  -9.607489e-01  -9.662112e-01  2.491891e-03  5.522653e+00  1.318267e-01  4.987129e-01  2.916501e-02
    53  -9.497555e-01  -9.552175e-01  2.681574e-03  5.499605e+00  1.318017e-01  5.008504e-01  2.922884e-02
    54  -9.387635e-01  -9.442248e-01  2.885299e-03  5.475528e+00  1.317753e-01  5.031031e-01  2.929596e-02
    55  -9.277718e-01  -9.332329e-01  3.104081e-03  5.450385e+00  1.317475e-01  5.054772e-01  2.936655e-02
    56  -9.167803e-01  -9.222413e-01  3.338977e-03  5.424136e+00  1.317182e-01  5.079798e-01  2.944079e-02
    57  -9.057890e-01  -9.112499e-01  3.591122e-03  5.396743e+00  1.316874e-01  5.106182e-01  2.951888e-02
    58  -8.947973e-01  -9.002583e-01  3.861724e-03  5.368165e+00  1.316548e-01  5.133999e-01  2.960100e-02
