     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.121258e+00  -2.422288e+00  5.465149e-07  3.788770e+00  1.245614e-01  4.719346e-01  7.478422e-01  1.578872e+01
     1  -2.100349e+00  -2.110678e+00  6.313647e-07  3.785616e+00  1.246273e-01  4.717910e-01  7.482675e-01  1.579112e+01
     2  -2.079457e+00  -2.089778e+00  7.293881e-07  3.788457e+00  1.245300e-01  4.717765e-01  7.479984e-01  1.579136e+01
     3  -2.058556e+00  -2.068881e+00  8.426301e-07  3.786709e+00  1.245833e-01  4.717606e-01  7.481837e-01  1.579163e+01
     4  -2.037659e+00  -2.047982e+00  9.734537e-07  3.787270e+00  1.245602e-01  4.717430e-01  7.481422e-01  1.579192e+01
     5  -2.016760e+00  -2.027084e+00  1.124588e-06  3.786871e+00  1.245682e-01  4.717236e-01  7.481969e-01  1.579225e+01
     6  -1.995862e+00  -2.006185e+00  1.299188e-06  3.786777e+00  1.245656e-01  4.717023e-01  7.482231e-01  1.579261e+01
     7  -1.974963e+00  -1.985287e+00  1.500895e-06  3.786575e+00  1.245661e-01  4.716789e-01  7.482617e-01  1.579300e+01
     8  -1.954064e+00  -1.964388e+00  1.733918e-06  3.786375e+00  1.245658e-01  4.716530e-01  7.483019e-01  1.579343e+01
     9  -1.933165e+00  -1.943489e+00  2.003120e-06  3.786152e+00  1.245657e-01  4.716246e-01  7.483465e-01  1.579391e+01
    10  -1.912265e+00  -1.922589e+00  2.314117e-06  3.785906e+00  1.245655e-01  4.715933e-01  7.483957e-01  1.579443e+01
    11  -1.891365e+00  -1.901689e+00  2.673398e-06  3.785636e+00  1.245653e-01  4.715588e-01  7.484497e-01  1.579501e+01
    12  -1.870464e+00  -1.880789e+00  3.088459e-06  3.785339e+00  1.245651e-01  4.715209e-01  7.485092e-01  1.579564e+01
    13  -1.849563e+00  -1.859888e+00  3.567962e-06  3.785011e+00  1.245648e-01  4.714791e-01  7.485748e-01  1.579634e+01
    14  -1.828661e+00  -1.838986e+00  4.121910e-06  3.784650e+00  1.245645e-01  4.714331e-01  7.486469e-01  1.579711e+01
    15  -1.807758e+00  -1.818084e+00  4.761863e-06  3.784253e+00  1.245642e-01  4.713825e-01  7.487264e-01  1.579796e+01
    16  -1.786855e+00  -1.797181e+00  5.501171e-06  3.783816e+00  1.245639e-01  4.713268e-01  7.488139e-01  1.579890e+01
    17  -1.765950e+00  -1.776277e+00  6.355263e-06  3.783335e+00  1.245635e-01  4.712654e-01  7.489103e-01  1.579992e+01
    18  -1.745044e+00  -1.755371e+00  7.341957e-06  3.782806e+00  1.245631e-01  4.711979e-01  7.490164e-01  1.580106e+01
    19  -1.724137e+00  -1.734465e+00  8.481841e-06  3.782223e+00  1.245626e-01  4.711235e-01  7.491332e-01  1.580230e+01
    20  -1.703229e+00  -1.713557e+00  9.798699e-06  3.781581e+00  1.245621e-01  4.710417e-01  7.492618e-01  1.580368e+01
    21  -1.682319e+00  -1.692648e+00  1.132001e-05  3.780875e+00  1.245615e-01  4.709516e-01  7.494035e-01  1.580519e+01
    22  -1.661407e+00  -1.671737e+00  1.307751e-05  3.780097e+00  1.245609e-01  4.708524e-01  7.495595e-01  1.580685e+01
    23  -1.640494e+00  -1.650825e+00  1.510787e-05  3.779241e+00  1.245602e-01  4.707432e-01  7.497313e-01  1.580869e+01
    24  -1.619578e+00  -1.629910e+00  1.745346e-05  3.778299e+00  1.245595e-01  4.706230e-01  7.499206e-01  1.581070e+01
    25  -1.598660e+00  -1.608993e+00  2.016322e-05  3.777262e+00  1.245587e-01  4.704907e-01  7.501290e-01  1.581293e+01
    26  -1.577740e+00  -1.588074e+00  2.329368e-05  3.776120e+00  1.245578e-01  4.703451e-01  7.503585e-01  1.581537e+01
    27  -1.556817e+00  -1.567152e+00  2.691017e-05  3.774863e+00  1.245568e-01  4.701848e-01  7.506113e-01  1.581807e+01
    28  -1.535891e+00  -1.546228e+00  3.108814e-05  3.773480e+00  1.245557e-01  4.700083e-01  7.508898e-01  1.582104e+01
    29  -1.514961e+00  -1.525300e+00  3.591475e-05  3.771958e+00  1.245545e-01  4.698141e-01  7.511965e-01  1.582431e+01
    30  -1.494028e+00  -1.504368e+00  4.149073e-05  3.770282e+00  1.245531e-01  4.696004e-01  7.515344e-01  1.582791e+01
    31  -1.473090e+00  -1.483433e+00  4.793241e-05  3.768438e+00  1.245516e-01  4.693652e-01  7.519066e-01  1.583188e+01
    32  -1.452149e+00  -1.462493e+00  5.537419e-05  3.766409e+00  1.245500e-01  4.691063e-01  7.523166e-01  1.583624e+01
    33  -1.431202e+00  -1.441549e+00  6.397135e-05  3.764175e+00  1.245482e-01  4.688214e-01  7.527684e-01  1.584105e+01
    34  -1.410250e+00  -1.420599e+00  7.390325e-05  3.761718e+00  1.245463e-01  4.685078e-01  7.532662e-01  1.584635e+01
    35  -1.389292e+00  -1.399644e+00  8.537713e-05  3.759013e+00  1.245441e-01  4.681628e-01  7.538147e-01  1.585219e+01
    36  -1.368327e+00  -1.378683e+00  9.863237e-05  3.756037e+00  1.245417e-01  4.677832e-01  7.544192e-01  1.585862e+01
