     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.866329e+00  -3.167359e+00  5.465149e-07  6.511936e+02  1.786649e-01  1.163455e+02  3.633040e-03  1.005572e+00
     1  -2.845403e+00  -2.855740e+00  6.313647e-07  6.500806e+02  1.787599e-01  1.162083e+02  3.638294e-03  1.006165e+00
     2  -2.824494e+00  -2.834823e+00  7.293881e-07  6.505129e+02  1.786198e-01  1.161945e+02  3.637302e-03  1.006225e+00
     3  -2.803577e+00  -2.813910e+00  8.426301e-07  6.501484e+02  1.786964e-01  1.161792e+02  3.638560e-03  1.006291e+00
     4  -2.782663e+00  -2.792994e+00  9.734537e-07  6.501753e+02  1.786632e-01  1.161624e+02  3.638748e-03  1.006364e+00
     5  -2.761749e+00  -2.772080e+00  1.124588e-06  6.500296e+02  1.786748e-01  1.161439e+02  3.639445e-03  1.006444e+00
     6  -2.740834e+00  -2.751165e+00  1.299188e-06  6.499290e+02  1.786712e-01  1.161236e+02  3.640046e-03  1.006532e+00
     7  -2.719918e+00  -2.730250e+00  1.500895e-06  6.498011e+02  1.786719e-01  1.161012e+02  3.640755e-03  1.006629e+00
     8  -2.699001e+00  -2.709334e+00  1.733918e-06  6.496642e+02  1.786716e-01  1.160765e+02  3.641525e-03  1.006736e+00
     9  -2.678083e+00  -2.688416e+00  2.003120e-06  6.495131e+02  1.786714e-01  1.160494e+02  3.642374e-03  1.006854e+00
    10  -2.657163e+00  -2.667497e+00  2.314117e-06  6.493466e+02  1.786712e-01  1.160195e+02  3.643310e-03  1.006983e+00
    11  -2.636242e+00  -2.646576e+00  2.673398e-06  6.491635e+02  1.786710e-01  1.159867e+02  3.644341e-03  1.007126e+00
    12  -2.615318e+00  -2.625654e+00  3.088459e-06  6.489618e+02  1.786707e-01  1.159505e+02  3.645475e-03  1.007283e+00
    13  -2.594392e+00  -2.604729e+00  3.567962e-06  6.487399e+02  1.786704e-01  1.159106e+02  3.646725e-03  1.007456e+00
    14  -2.573463e+00  -2.583801e+00  4.121910e-06  6.484957e+02  1.786701e-01  1.158668e+02  3.648102e-03  1.007647e+00
    15  -2.552530e+00  -2.562870e+00  4.761863e-06  6.482269e+02  1.786697e-01  1.158185e+02  3.649618e-03  1.007857e+00
    16  -2.531595e+00  -2.541936e+00  5.501171e-06  6.479311e+02  1.786694e-01  1.157654e+02  3.651289e-03  1.008088e+00
    17  -2.510655e+00  -2.520998e+00  6.355263e-06  6.476055e+02  1.786689e-01  1.157070e+02  3.653129e-03  1.008342e+00
    18  -2.489710e+00  -2.500056e+00  7.341957e-06  6.472472e+02  1.786684e-01  1.156426e+02  3.655156e-03  1.008623e+00
    19  -2.468761e+00  -2.479109e+00  8.481841e-06  6.468528e+02  1.786679e-01  1.155719e+02  3.657389e-03  1.008932e+00
