     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.673162e+00  -2.974192e+00  5.465149e-07  1.714787e+02  1.575694e-01  2.701978e+01  1.469109e-02  2.086637e+00
     1  -2.652243e+00  -2.662576e+00  6.313647e-07  1.712412e+02  1.576527e-01  2.699663e+01  1.470758e-02  2.087531e+00
     2  -2.631340e+00  -2.641665e+00  7.293881e-07  1.713598e+02  1.575299e-01  2.699429e+01  1.470312e-02  2.087622e+00
     3  -2.610428e+00  -2.620758e+00  8.426301e-07  1.712704e+02  1.575971e-01  2.699172e+01  1.470766e-02  2.087721e+00
     4  -2.589521e+00  -2.599849e+00  9.734537e-07  1.712841e+02  1.575680e-01  2.698888e+01  1.470785e-02  2.087831e+00
     5  -2.568612e+00  -2.578941e+00  1.124588e-06  1.712530e+02  1.575783e-01  2.698576e+01  1.471003e-02  2.087952e+00
     6  -2.547703e+00  -2.558032e+00  1.299188e-06  1.712347e+02  1.575751e-01  2.698233e+01  1.471175e-02  2.088085e+00
     7  -2.526794e+00  -2.537123e+00  1.500895e-06  1.712100e+02  1.575757e-01  2.697855e+01  1.471384e-02  2.088231e+00
     8  -2.505883e+00  -2.516213e+00  1.733918e-06  1.711836e+02  1.575757e-01  2.697438e+01  1.471611e-02  2.088392e+00
     9  -2.484972e+00  -2.495302e+00  2.003120e-06  1.711548e+02  1.575755e-01  2.696980e+01  1.471860e-02  2.088569e+00
    10  -2.464060e+00  -2.474390e+00  2.314117e-06  1.711228e+02  1.575755e-01  2.696476e+01  1.472136e-02  2.088765e+00
    11  -2.443146e+00  -2.453477e+00  2.673398e-06  1.710877e+02  1.575753e-01  2.695920e+01  1.472438e-02  2.088980e+00
    12  -2.422231e+00  -2.432563e+00  3.088459e-06  1.710490e+02  1.575752e-01  2.695309e+01  1.472772e-02  2.089217e+00
    13  -2.401314e+00  -2.411646e+00  3.567962e-06  1.710065e+02  1.575751e-01  2.694636e+01  1.473139e-02  2.089478e+00
    14  -2.380395e+00  -2.390728e+00  4.121910e-06  1.709596e+02  1.575750e-01  2.693896e+01  1.473543e-02  2.089765e+00
    15  -2.359473e+00  -2.369808e+00  4.761863e-06  1.709080e+02  1.575748e-01  2.693080e+01  1.473988e-02  2.090081e+00
    16  -2.338549e+00  -2.348885e+00  5.501171e-06  1.708513e+02  1.575747e-01  2.692183e+01  1.474479e-02  2.090429e+00
    17  -2.317622e+00  -2.327959e+00  6.355263e-06  1.707888e+02  1.575745e-01  2.691196e+01  1.475019e-02  2.090813e+00
