     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.714555e+00  -3.015585e+00  5.465149e-07  2.282383e+02  1.617556e-01  3.691882e+01  1.089386e-02  1.785105e+00
     1  -2.693634e+00  -2.703969e+00  6.313647e-07  2.279082e+02  1.618411e-01  3.688493e+01  1.090675e-02  1.785925e+00
     2  -2.672730e+00  -2.683056e+00  7.293881e-07  2.280647e+02  1.617151e-01  3.688150e+01  1.090352e-02  1.786008e+00
     3  -2.651818e+00  -2.662148e+00  8.426301e-07  2.279442e+02  1.617840e-01  3.687773e+01  1.090696e-02  1.786100e+00
     4  -2.630909e+00  -2.641238e+00  9.734537e-07  2.279606e+02  1.617542e-01  3.687358e+01  1.090718e-02  1.786200e+00
     5  -2.609999e+00  -2.620328e+00  1.124588e-06  2.279174e+02  1.617648e-01  3.686902e+01  1.090889e-02  1.786311e+00
     6  -2.589089e+00  -2.599418e+00  1.299188e-06  2.278909e+02  1.617615e-01  3.686399e+01  1.091027e-02  1.786433e+00
     7  -2.568178e+00  -2.578508e+00  1.500895e-06  2.278559e+02  1.617621e-01  3.685845e+01  1.091192e-02  1.786567e+00
     8  -2.547267e+00  -2.557597e+00  1.733918e-06  2.278183e+02  1.617621e-01  3.685236e+01  1.091373e-02  1.786714e+00
     9  -2.526354e+00  -2.536685e+00  2.003120e-06  2.277771e+02  1.617618e-01  3.684565e+01  1.091571e-02  1.786877e+00
    10  -2.505441e+00  -2.515772e+00  2.314117e-06  2.277315e+02  1.617618e-01  3.683826e+01  1.091789e-02  1.787056e+00
    11  -2.484525e+00  -2.494857e+00  2.673398e-06  2.276815e+02  1.617617e-01  3.683013e+01  1.092030e-02  1.787253e+00
    12  -2.463608e+00  -2.473941e+00  3.088459e-06  2.276263e+02  1.617616e-01  3.682119e+01  1.092295e-02  1.787471e+00
    13  -2.442690e+00  -2.453023e+00  3.567962e-06  2.275656e+02  1.617614e-01  3.681134e+01  1.092587e-02  1.787710e+00
    14  -2.421769e+00  -2.432103e+00  4.121910e-06  2.274988e+02  1.617613e-01  3.680049e+01  1.092908e-02  1.787973e+00
    15  -2.400845e+00  -2.411181e+00  4.761863e-06  2.274253e+02  1.617611e-01  3.678856e+01  1.093262e-02  1.788263e+00
    16  -2.379919e+00  -2.390256e+00  5.501171e-06  2.273444e+02  1.617609e-01  3.677543e+01  1.093652e-02  1.788582e+00
    17  -2.358989e+00  -2.369328e+00  6.355263e-06  2.272553e+02  1.617607e-01  3.676097e+01  1.094081e-02  1.788934e+00
    18  -2.338056e+00  -2.348397e+00  7.341957e-06  2.271573e+02  1.617604e-01  3.674506e+01  1.094554e-02  1.789321e+00
    19  -2.317119e+00  -2.327462e+00  8.481841e-06  2.270494e+02  1.617602e-01  3.672754e+01  1.095075e-02  1.789748e+00
    20  -2.296178e+00  -2.306523e+00  9.798699e-06  2.269306e+02  1.617599e-01  3.670827e+01  1.095649e-02  1.790218e+00
    21  -2.275233e+00  -2.285579e+00  1.132001e-05  2.267999e+02  1.617596e-01  3.668706e+01  1.096281e-02  1.790735e+00
    22  -2.254282e+00  -2.264631e+00  1.307751e-05  2.266561e+02  1.617592e-01  3.666372e+01  1.096978e-02  1.791305e+00
    23  -2.233325e+00  -2.243677e+00  1.510787e-05  2.264979e+02  1.617588e-01  3.663803e+01  1.097746e-02  1.791933e+00
    24  -2.212362e+00  -2.222717e+00  1.745346e-05  2.263238e+02  1.617584e-01  3.660977e+01  1.098592e-02  1.792624e+00
    25  -2.191391e+00  -2.201750e+00  2.016322e-05  2.261322e+02  1.617579e-01  3.657868e+01  1.099524e-02  1.793386e+00
    26  -2.170414e+00  -2.180776e+00  2.329368e-05  2.259215e+02  1.617574e-01  3.654446e+01  1.100552e-02  1.794225e+00
    27  -2.149427e+00  -2.159794e+00  2.691017e-05  2.256896e+02  1.617568e-01  3.650683e+01  1.101684e-02  1.795150e+00
    28  -2.128431e+00  -2.138802e+00  3.108814e-05  2.254345e+02  1.617562e-01  3.646542e+01  1.102933e-02  1.796169e+00
    29  -2.107425e+00  -2.117801e+00  3.591475e-05  2.251539e+02  1.617555e-01  3.641988e+01  1.104310e-02  1.797291e+00
    30  -2.086407e+00  -2.096789e+00  4.149073e-05  2.248454e+02  1.617547e-01  3.636979e+01  1.105828e-02  1.798529e+00
    31  -2.065376e+00  -2.075764e+00  4.793241e-05  2.245060e+02  1.617538e-01  3.631471e+01  1.107503e-02  1.799892e+00
    32  -2.044332e+00  -2.054727e+00  5.537419e-05  2.241329e+02  1.617529e-01  3.625414e+01  1.109350e-02  1.801395e+00
    33  -2.023272e+00  -2.033675e+00  6.397135e-05  2.237226e+02  1.617519e-01  3.618754e+01  1.111388e-02  1.803052e+00
    34  -2.002196e+00  -2.012606e+00  7.390325e-05  2.232716e+02  1.617507e-01  3.611434e+01  1.113636e-02  1.804878e+00
    35  -1.981100e+00  -1.991520e+00  8.537713e-05  2.227759e+02  1.617494e-01  3.603387e+01  1.116119e-02  1.806892e+00
    36  -1.959984e+00  -1.970414e+00  9.863237e-05  2.222311e+02  1.617480e-01  3.594545e+01  1.118860e-02  1.809114e+00
    37  -1.938846e+00  -1.949287e+00  1.139455e-04  2.216326e+02  1.617465e-01  3.584829e+01  1.121887e-02  1.811563e+00
    38  -1.917682e+00  -1.928135e+00  1.316361e-04  2.209751e+02  1.617448e-01  3.574157e+01  1.125231e-02  1.814266e+00
    39  -1.896491e+00  -1.906958e+00  1.520732e-04  2.202530e+02  1.617429e-01  3.562436e+01  1.128926e-02  1.817248e+00
    40  -1.875270e+00  -1.885751e+00  1.756831e-04  2.194601e+02  1.617408e-01  3.549567e+01  1.133012e-02  1.820539e+00
    41  -1.854015e+00  -1.864512e+00  2.029585e-04  2.185899e+02  1.617386e-01  3.535441e+01  1.137531e-02  1.824173e+00
    42  -1.832723e+00  -1.843238e+00  2.344683e-04  2.176349e+02  1.617360e-01  3.519940e+01  1.142531e-02  1.828185e+00
    43  -1.811390e+00  -1.821925e+00  2.708699e-04  2.165873e+02  1.617332e-01  3.502937e+01  1.148067e-02  1.832617e+00
    44  -1.790012e+00  -1.800569e+00  3.129227e-04  2.154387e+02  1.617301e-01  3.484293e+01  1.154199e-02  1.837513e+00
