     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.976710e+00  -3.277740e+00  5.465149e-07  1.395897e+03  1.929638e-01  2.693575e+02  1.630830e-03  6.608810e-01
     1  -2.955779e+00  -2.966119e+00  6.313647e-07  1.393188e+03  1.930669e-01  2.689785e+02  1.633565e-03  6.613464e-01
     2  -2.934866e+00  -2.945197e+00  7.293881e-07  1.394086e+03  1.929151e-01  2.689402e+02  1.633155e-03  6.613935e-01
     3  -2.913945e+00  -2.924280e+00  8.426301e-07  1.393273e+03  1.929974e-01  2.688981e+02  1.633759e-03  6.614453e-01
     4  -2.893027e+00  -2.903360e+00  9.734537e-07  1.393293e+03  1.929614e-01  2.688516e+02  1.633889e-03  6.615024e-01
     5  -2.872108e+00  -2.882442e+00  1.124588e-06  1.392933e+03  1.929745e-01  2.688006e+02  1.634255e-03  6.615653e-01
     6  -2.851189e+00  -2.861523e+00  1.299188e-06  1.392675e+03  1.929699e-01  2.687443e+02  1.634577e-03  6.616345e-01
     7  -2.830269e+00  -2.840603e+00  1.500895e-06  1.392351e+03  1.929704e-01  2.686825e+02  1.634956e-03  6.617107e-01
     8  -2.809347e+00  -2.819682e+00  1.733918e-06  1.391997e+03  1.929704e-01  2.686143e+02  1.635371e-03  6.617945e-01
     9  -2.788424e+00  -2.798760e+00  2.003120e-06  1.391616e+03  1.929694e-01  2.685394e+02  1.635823e-03  6.618869e-01
    10  -2.767500e+00  -2.777836e+00  2.314117e-06  1.391188e+03  1.929694e-01  2.684568e+02  1.636326e-03  6.619887e-01
    11  -2.746573e+00  -2.756910e+00  2.673398e-06  1.390723e+03  1.929687e-01  2.683660e+02  1.636877e-03  6.621007e-01
    12  -2.725643e+00  -2.735982e+00  3.088459e-06  1.390208e+03  1.929683e-01  2.682660e+02  1.637485e-03  6.622241e-01
    13  -2.704710e+00  -2.715050e+00  3.567962e-06  1.389642e+03  1.929677e-01  2.681560e+02  1.638154e-03  6.623599e-01
    14  -2.683774e+00  -2.694116e+00  4.121910e-06  1.389019e+03  1.929671e-01  2.680349e+02  1.638892e-03  6.625095e-01
    15  -2.662834e+00  -2.673178e+00  4.761863e-06  1.388333e+03  1.929664e-01  2.679016e+02  1.639704e-03  6.626743e-01
    16  -2.641890e+00  -2.652236e+00  5.501171e-06  1.387578e+03  1.929656e-01  2.677549e+02  1.640599e-03  6.628558e-01
    17  -2.620942e+00  -2.631290e+00  6.355263e-06  1.386748e+03  1.929647e-01  2.675935e+02  1.641585e-03  6.630557e-01
    18  -2.599987e+00  -2.610338e+00  7.341957e-06  1.385834e+03  1.929638e-01  2.674158e+02  1.642672e-03  6.632759e-01
    19  -2.579027e+00  -2.589381e+00  8.481841e-06  1.384829e+03  1.929627e-01  2.672204e+02  1.643869e-03  6.635185e-01
    20  -2.558061e+00  -2.568418e+00  9.798699e-06  1.383722e+03  1.929616e-01  2.670053e+02  1.645188e-03  6.637856e-01
    21  -2.537087e+00  -2.547447e+00  1.132001e-05  1.382505e+03  1.929603e-01  2.667686e+02  1.646642e-03  6.640800e-01
    22  -2.516105e+00  -2.526469e+00  1.307751e-05  1.381166e+03  1.929589e-01  2.665083e+02  1.648245e-03  6.644043e-01
    23  -2.495115e+00  -2.505483e+00  1.510787e-05  1.379693e+03  1.929574e-01  2.662219e+02  1.650011e-03  6.647615e-01
    24  -2.474114e+00  -2.484488e+00  1.745346e-05  1.378072e+03  1.929557e-01  2.659069e+02  1.651959e-03  6.651552e-01
    25  -2.453103e+00  -2.463482e+00  2.016322e-05  1.376290e+03  1.929538e-01  2.655604e+02  1.654106e-03  6.655890e-01
    26  -2.432080e+00  -2.442464e+00  2.329368e-05  1.374329e+03  1.929518e-01  2.651793e+02  1.656475e-03  6.660671e-01
    27  -2.411044e+00  -2.421435e+00  2.691017e-05  1.372173e+03  1.929495e-01  2.647602e+02  1.659087e-03  6.665940e-01
    28  -2.389993e+00  -2.400391e+00  3.108814e-05  1.369803e+03  1.929470e-01  2.642994e+02  1.661969e-03  6.671749e-01
    29  -2.368927e+00  -2.379332e+00  3.591475e-05  1.367197e+03  1.929443e-01  2.637928e+02  1.665148e-03  6.678152e-01
    30  -2.347843e+00  -2.358257e+00  4.149073e-05  1.364332e+03  1.929412e-01  2.632360e+02  1.668658e-03  6.685212e-01
    31  -2.326739e+00  -2.337163e+00  4.793241e-05  1.361184e+03  1.929379e-01  2.626239e+02  1.672532e-03  6.692997e-01
    32  -2.305614e+00  -2.316048e+00  5.537419e-05  1.357724e+03  1.929342e-01  2.619514e+02  1.676810e-03  6.701583e-01
    33  -2.284466e+00  -2.294911e+00  6.397135e-05  1.353923e+03  1.929302e-01  2.612126e+02  1.681535e-03  6.711054e-01
    34  -2.263291e+00  -2.273749e+00  7.390325e-05  1.349748e+03  1.929257e-01  2.604010e+02  1.686756e-03  6.721504e-01
    35  -2.242088e+00  -2.252560e+00  8.537713e-05  1.345163e+03  1.929208e-01  2.595098e+02  1.692527e-03  6.733035e-01
    36  -2.220853e+00  -2.231341e+00  9.863237e-05  1.340129e+03  1.929153e-01  2.585314e+02  1.698909e-03  6.745764e-01
    37  -2.199584e+00  -2.210088e+00  1.139455e-04  1.334604e+03  1.929094e-01  2.574576e+02  1.705968e-03  6.759817e-01
    38  -2.178275e+00  -2.188799e+00  1.316361e-04  1.328542e+03  1.929028e-01  2.562794e+02  1.713782e-03  6.775338e-01
    39  -2.156925e+00  -2.167469e+00  1.520732e-04  1.321893e+03  1.928955e-01  2.549872e+02  1.722434e-03  6.792484e-01
    40  -2.135527e+00  -2.146094e+00  1.756831e-04  1.314603e+03  1.928874e-01  2.535705e+02  1.732021e-03  6.811432e-01
    41  -2.114077e+00  -2.124670e+00  2.029585e-04  1.306614e+03  1.928786e-01  2.520180e+02  1.742651e-03  6.832380e-01
    42  -2.092571e+00  -2.103191e+00  2.344683e-04  1.297863e+03  1.928688e-01  2.503174e+02  1.754446e-03  6.855549e-01
    43  -2.071001e+00  -2.081652e+00  2.708699e-04  1.288283e+03  1.928580e-01  2.484557e+02  1.767543e-03  6.881186e-01
    44  -2.049361e+00  -2.060046e+00  3.129227e-04  1.277800e+03  1.928461e-01  2.464187e+02  1.782099e-03  6.909569e-01
    45  -2.027644e+00  -2.038367e+00  3.615038e-04  1.266336e+03  1.928330e-01  2.441914e+02  1.798292e-03  6.941008e-01
    46  -2.005841e+00  -2.016606e+00  4.176266e-04  1.253810e+03  1.928185e-01  2.417578e+02  1.816326e-03  6.975856e-01
