     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.824936e+00  -3.125966e+00  5.465149e-07  4.892503e+02  1.737850e-01  8.502436e+01  4.903010e-03  1.176295e+00
     1  -2.804011e+00  -2.814348e+00  6.313647e-07  4.884513e+02  1.738775e-01  8.493068e+01  4.909724e-03  1.176943e+00
     2  -2.783104e+00  -2.793432e+00  7.293881e-07  4.887804e+02  1.737411e-01  8.492122e+01  4.908344e-03  1.177009e+00
     3  -2.762188e+00  -2.772520e+00  8.426301e-07  4.885106e+02  1.738157e-01  8.491080e+01  4.910000e-03  1.177081e+00
     4  -2.741276e+00  -2.751606e+00  9.734537e-07  4.885355e+02  1.737834e-01  8.489933e+01  4.910207e-03  1.177160e+00
     5  -2.720363e+00  -2.730694e+00  1.124588e-06  4.884308e+02  1.737948e-01  8.488671e+01  4.911099e-03  1.177248e+00
     6  -2.699449e+00  -2.709780e+00  1.299188e-06  4.883608e+02  1.737912e-01  8.487281e+01  4.911852e-03  1.177344e+00
     7  -2.678535e+00  -2.688866e+00  1.500895e-06  4.882709e+02  1.737919e-01  8.485751e+01  4.912747e-03  1.177450e+00
     8  -2.657620e+00  -2.667951e+00  1.733918e-06  4.881745e+02  1.737917e-01  8.484067e+01  4.913720e-03  1.177567e+00
     9  -2.636703e+00  -2.647036e+00  2.003120e-06  4.880686e+02  1.737914e-01  8.482213e+01  4.914790e-03  1.177696e+00
    10  -2.615785e+00  -2.626118e+00  2.314117e-06  4.879514e+02  1.737913e-01  8.480173e+01  4.915972e-03  1.177838e+00
    11  -2.594866e+00  -2.605200e+00  2.673398e-06  4.878228e+02  1.737911e-01  8.477927e+01  4.917271e-03  1.177994e+00
    12  -2.573944e+00  -2.584279e+00  3.088459e-06  4.876811e+02  1.737909e-01  8.475455e+01  4.918702e-03  1.178165e+00
    13  -2.553020e+00  -2.563356e+00  3.567962e-06  4.875252e+02  1.737907e-01  8.472733e+01  4.920279e-03  1.178355e+00
    14  -2.532093e+00  -2.542430e+00  4.121910e-06  4.873535e+02  1.737904e-01  8.469738e+01  4.922015e-03  1.178563e+00
    15  -2.511163e+00  -2.521502e+00  4.761863e-06  4.871646e+02  1.737902e-01  8.466442e+01  4.923928e-03  1.178792e+00
    16  -2.490230e+00  -2.500571e+00  5.501171e-06  4.869567e+02  1.737898e-01  8.462813e+01  4.926034e-03  1.179045e+00
    17  -2.469294e+00  -2.479636e+00  6.355263e-06  4.867279e+02  1.737895e-01  8.458820e+01  4.928355e-03  1.179323e+00
    18  -2.448353e+00  -2.458697e+00  7.341957e-06  4.864761e+02  1.737891e-01  8.454425e+01  4.930911e-03  1.179630e+00
    19  -2.427407e+00  -2.437754e+00  8.481841e-06  4.861990e+02  1.737887e-01  8.449589e+01  4.933728e-03  1.179967e+00
    20  -2.406456e+00  -2.416805e+00  9.798699e-06  4.858940e+02  1.737882e-01  8.444266e+01  4.936831e-03  1.180339e+00
    21  -2.385500e+00  -2.395852e+00  1.132001e-05  4.855584e+02  1.737877e-01  8.438410e+01  4.940250e-03  1.180749e+00
    22  -2.364537e+00  -2.374892e+00  1.307751e-05  4.851892e+02  1.737872e-01  8.431965e+01  4.944018e-03  1.181200e+00
    23  -2.343568e+00  -2.353926e+00  1.510787e-05  4.847829e+02  1.737865e-01  8.424874e+01  4.948170e-03  1.181697e+00
    24  -2.322591e+00  -2.332953e+00  1.745346e-05  4.843359e+02  1.737859e-01  8.417073e+01  4.952747e-03  1.182244e+00
    25  -2.301605e+00  -2.311971e+00  2.016322e-05  4.838441e+02  1.737851e-01  8.408490e+01  4.957791e-03  1.182848e+00
    26  -2.280610e+00  -2.290981e+00  2.329368e-05  4.833032e+02  1.737843e-01  8.399049e+01  4.963353e-03  1.183512e+00
    27  -2.259605e+00  -2.269980e+00  2.691017e-05  4.827081e+02  1.737834e-01  8.388664e+01  4.969484e-03  1.184245e+00
    28  -2.238588e+00  -2.248969e+00  3.108814e-05  4.820537e+02  1.737823e-01  8.377241e+01  4.976245e-03  1.185052e+00
    29  -2.217559e+00  -2.227946e+00  3.591475e-05  4.813339e+02  1.737812e-01  8.364680e+01  4.983702e-03  1.185941e+00
    30  -2.196516e+00  -2.206910e+00  4.149073e-05  4.805425e+02  1.737800e-01  8.350867e+01  4.991928e-03  1.186921e+00
    31  -2.175458e+00  -2.185860e+00  4.793241e-05  4.796723e+02  1.737786e-01  8.335681e+01  5.001003e-03  1.188002e+00
    32  -2.154384e+00  -2.164793e+00  5.537419e-05  4.787158e+02  1.737771e-01  8.318986e+01  5.011018e-03  1.189194e+00
    33  -2.133290e+00  -2.143709e+00  6.397135e-05  4.776643e+02  1.737755e-01  8.300636e+01  5.022072e-03  1.190507e+00
    34  -2.112177e+00  -2.122605e+00  7.390325e-05  4.765088e+02  1.737737e-01  8.280470e+01  5.034276e-03  1.191956e+00
    35  -2.091041e+00  -2.101480e+00  8.537713e-05  4.752392e+02  1.737717e-01  8.258312e+01  5.047754e-03  1.193554e+00
    36  -2.069880e+00  -2.080332e+00  9.863237e-05  4.738445e+02  1.737695e-01  8.233971e+01  5.062644e-03  1.195317e+00
    37  -2.048692e+00  -2.059157e+00  1.139455e-04  4.723127e+02  1.737670e-01  8.207239e+01  5.079099e-03  1.197262e+00
    38  -2.027474e+00  -2.037953e+00  1.316361e-04  4.706308e+02  1.737643e-01  8.177886e+01  5.097289e-03  1.199409e+00
    39  -2.006223e+00  -2.016718e+00  1.520732e-04  4.687846e+02  1.737614e-01  8.145666e+01  5.117408e-03  1.201779e+00
    40  -1.984935e+00  -1.995448e+00  1.756831e-04  4.667586e+02  1.737581e-01  8.110309e+01  5.139669e-03  1.204395e+00
    41  -1.963607e+00  -1.974140e+00  2.029585e-04  4.645361e+02  1.737545e-01  8.071523e+01  5.164313e-03  1.207286e+00
    42  -1.942234e+00  -1.952789e+00  2.344683e-04  4.620989e+02  1.737505e-01  8.028991e+01  5.191610e-03  1.210479e+00
    43  -1.920812e+00  -1.931391e+00  2.708699e-04  4.594274e+02  1.737461e-01  7.982371e+01  5.221864e-03  1.214009e+00
    44  -1.899335e+00  -1.909941e+00  3.129227e-04  4.565004e+02  1.737412e-01  7.931293e+01  5.255420e-03  1.217912e+00
    45  -1.877799e+00  -1.888434e+00  3.615038e-04  4.532951e+02  1.737358e-01  7.875359e+01  5.292664e-03  1.222229e+00
    46  -1.856196e+00  -1.866863e+00  4.176266e-04  4.497869e+02  1.737299e-01  7.814141e+01  5.334036e-03  1.227007e+00
    47  -1.834520e+00  -1.845223e+00  4.824616e-04  4.459496e+02  1.737233e-01  7.747182e+01  5.380037e-03  1.232298e+00
    48  -1.812764e+00  -1.823506e+00  5.573610e-04  4.417552e+02  1.737160e-01  7.673993e+01  5.431234e-03  1.238161e+00
    49  -1.790917e+00  -1.801703e+00  6.438865e-04  4.371738e+02  1.737079e-01  7.594054e+01  5.488278e-03  1.244661e+00
    50  -1.768971e+00  -1.779805e+00  7.438424e-04  4.321740e+02  1.736989e-01  7.506816e+01  5.551915e-03  1.251872e+00
    51  -1.746916e+00  -1.757803e+00  8.593123e-04  4.267224e+02  1.736890e-01  7.411699e+01  5.623004e-03  1.259879e+00
    52  -1.724738e+00  -1.735686e+00  9.927029e-04  4.207845e+02  1.736780e-01  7.308100e+01  5.702534e-03  1.268778e+00
    53  -1.702426e+00  -1.713439e+00  1.146794e-03  4.143240e+02  1.736657e-01  7.195388e+01  5.791657e-03  1.278676e+00
    54  -1.679965e+00  -1.691050e+00  1.324795e-03  4.073038e+02  1.736521e-01  7.072918e+01  5.891711e-03  1.289699e+00
    55  -1.657337e+00  -1.668504e+00  1.530413e-03  3.996861e+02  1.736370e-01  6.940029e+01  6.004265e-03  1.301988e+00
    56  -1.634525e+00  -1.645781e+00  1.767929e-03  3.914327e+02  1.736201e-01  6.796060e+01  6.131162e-03  1.315707e+00
    57  -1.611508e+00  -1.622864e+00  2.042283e-03  3.825062e+02  1.736013e-01  6.640357e+01  6.274586e-03  1.331043e+00
    58  -1.588263e+00  -1.599730e+00  2.359180e-03  3.728700e+02  1.735803e-01  6.472287e+01  6.437132e-03  1.348214e+00
    59  -1.564763e+00  -1.576354e+00  2.725204e-03  3.624899e+02  1.735567e-01  6.291257e+01  6.621911e-03  1.367474e+00
    60  -1.540980e+00  -1.552709e+00  3.147951e-03  3.513354e+02  1.735303e-01  6.096735e+01  6.832669e-03  1.389118e+00
    61  -1.516880e+00  -1.528763e+00  3.636185e-03  3.393805e+02  1.735007e-01  5.888275e+01  7.073959e-03  1.413493e+00
    62  -1.492426e+00  -1.504481e+00  4.200015e-03  3.266060e+02  1.734673e-01  5.665546e+01  7.351349e-03  1.441010e+00
    63  -1.467575e+00  -1.479823e+00  4.851093e-03  3.130015e+02  1.734296e-01  5.428372e+01  7.671707e-03  1.472153e+00
    64  -1.442280e+00  -1.454743e+00  5.602845e-03  2.985674e+02  1.733869e-01  5.176767e+01  8.043583e-03  1.507504e+00
    65  -1.416484e+00  -1.429190e+00  6.470735e-03  2.833177e+02  1.733383e-01  4.910982e+01  8.477717e-03  1.547760e+00
    66  -1.390126e+00  -1.403105e+00  7.472559e-03  2.672831e+02  1.732830e-01  4.631561e+01  8.987742e-03  1.593764e+00
    67  -1.363133e+00  -1.376419e+00  8.628782e-03  2.505135e+02  1.732195e-01  4.339383e+01  9.591145e-03  1.646546e+00
    68  -1.335422e+00  -1.349056e+00  9.962910e-03  2.330817e+02  1.731465e-01  4.035728e+01  1.031062e-02  1.707367e+00
    69  -1.306899e+00  -1.320927e+00  1.150191e-02  2.150862e+02  1.730619e-01  3.722322e+01  1.117601e-02  1.777791e+00
    70  -1.277455e+00  -1.291928e+00  1.327668e-02  1.966538e+02  1.729633e-01  3.401388e+01  1.222702e-02  1.859772e+00
    71  -1.246961e+00  -1.261940e+00  1.532255e-02  1.779415e+02  1.728476e-01  3.075676e+01  1.351733e-02  1.955769e+00
    72  -1.215273e+00  -1.230828e+00  1.767980e-02  1.591377e+02  1.727106e-01  2.748477e+01  1.512055e-02  2.068911e+00
    73  -1.182220e+00  -1.198432e+00  2.039428e-02  1.404604e+02  1.725471e-01  2.423605e+01  1.713926e-02  2.203215e+00
    74  -1.147606e+00  -1.164568e+00  2.351794e-02  1.221547e+02  1.723499e-01  2.105334e+01  1.971898e-02  2.363890e+00
    75  -1.111208e+00  -1.129026e+00  2.710946e-02  1.044852e+02  1.721091e-01  1.798286e+01  2.306976e-02  2.557752e+00
    76  -1.072767e+00  -1.091562e+00  3.123472e-02  8.772661e+01  1.718118e-01  1.507247e+01  2.750060e-02  2.793802e+00
    77  -1.031996e+00  -1.051903e+00  3.596722e-02  7.214860e+01  1.714396e-01  1.236913e+01  3.347469e-02  3.084028e+00
    78  -9.885752e-01  -1.009743e+00  4.138837e-02  5.799787e+01  1.709674e-01  9.915747e+00  4.169954e-02  3.444491e+00
    79  -9.421689e-01  -9.647525e-01  4.758742e-02  4.547690e+01  1.703605e-01  7.747465e+00  5.327516e-02  3.896799e+00
    80  -8.924410e-01  -9.165936e-01  5.466106e-02  3.472236e+01  1.695708e-01  5.887897e+00  6.993833e-02  4.470002e+00
    81  -8.390943e-01  -8.649490e-01  6.271246e-02  2.578668e+01  1.685339e-01  4.345930e+00  9.446282e-02  5.202911e+00
    82  -7.819263e-01  -8.095703e-01  7.184958e-02  1.862748e+01  1.671661e-01  3.113884e+00  1.313021e-01  6.146623e+00
    83  -7.209063e-01  -7.503455e-01  8.218272e-02  1.310940e+01  1.653657e-01  2.167844e+00  1.875835e-01  7.366713e+00
    84  -6.562571e-01  -6.873799e-01  9.382090e-02  9.020874e+00  1.630216e-01  1.470597e+00  2.745547e-01  8.944188e+00
    85  -5.885160e-01  -6.210671e-01  1.068672e-01  6.104147e+00  1.600331e-01  9.768655e-01  4.095153e-01  1.097414e+01
    86  -5.185330e-01  -5.521164e-01  1.214132e-01  4.091545e+00  1.563394e-01  6.396696e-01  6.181280e-01  1.356157e+01
    87  -4.473850e-01  -4.815036e-01  1.375320e-01  2.738229e+00  1.519478e-01  4.160679e-01  9.368780e-01  1.681534e+01
    88  -3.762227e-01  -4.103479e-01  1.552715e-01  1.842994e+00  1.469456e-01  2.708198e-01  1.415461e+00  2.084239e+01
    89  -3.061095e-01  -3.397528e-01  1.746472e-01  1.254595e+00  1.414841e-01  1.775052e-01  2.119057e+00  2.574437e+01
    90  -2.379095e-01  -2.706722e-01  1.956363e-01  8.669880e-01  1.357433e-01  1.176878e-01  3.130601e+00  3.161710e+01
    91  -1.722481e-01  -2.038391e-01  2.181737e-01  6.093948e-01  1.298931e-01  7.915616e-02  4.553112e+00  3.855187e+01
    92  -1.095290e-01  -1.397574e-01  2.421510e-01  4.359713e-01  1.240685e-01  5.409029e-02  6.511955e+00  4.663673e+01
    93  -4.997790e-02  -7.873355e-02  2.674181e-01  3.174334e-01  1.183613e-01  3.757184e-02  9.156774e+00  5.595728e+01
    94  6.310508e-03  -2.092240e-02  2.937894e-01  2.351070e-01  1.128250e-01  2.652595e-02  1.266286e+01  6.659664e+01
    95  5.933343e-02  3.363066e-02  3.210518e-01  1.770085e-01  1.074844e-01  1.902566e-02  1.723190e+01  7.863538e+01
    96  1.091519e-01  8.495664e-02  3.489753e-01  1.353615e-01  1.023466e-01  1.385379e-02  2.309234e+01  9.215171e+01
    97  1.558715e-01  1.331396e-01  3.773243e-01  1.050522e-01  9.740902e-02  1.023303e-02  3.049969e+01  1.072224e+02
    98  1.996285e-01  1.783008e-01  4.058679e-01  8.266907e-02  9.266521e-02  7.660547e-03  3.973732e+01  1.239247e+02
    99  2.405805e-01  2.205870e-01  4.343890e-01  6.590458e-02  8.810800e-02  5.806721e-03  5.111834e+01  1.423385e+02
   100  2.788987e-01  2.601621e-01  4.626914e-01  5.317609e-02  8.373115e-02  4.452495e-03  6.498904e+01  1.625497e+02
   101  3.147619e-01  2.972004e-01  4.906037e-01  4.338394e-02  7.952999e-02  3.450324e-03  8.173452e+01  1.846536e+02
   102  3.483518e-01  3.318815e-01  5.179815e-01  3.575447e-02  7.550150e-02  2.699516e-03  1.017869e+02  2.087588e+02
