     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.093663e+00  -2.394693e+00  5.465149e-07  3.131213e+00  1.258923e-01  3.941955e-01  9.000940e-01  1.727555e+01
     1  -2.072754e+00  -2.083083e+00  6.313647e-07  3.128654e+00  1.259597e-01  3.940842e-01  9.005892e-01  1.727799e+01
     2  -2.051863e+00  -2.062183e+00  7.293881e-07  3.131038e+00  1.258602e-01  3.940730e-01  9.002591e-01  1.727824e+01
     3  -2.030962e+00  -2.041287e+00  8.426301e-07  3.129588e+00  1.259145e-01  3.940606e-01  9.004818e-01  1.727851e+01
     4  -2.010065e+00  -2.020388e+00  9.734537e-07  3.130067e+00  1.258909e-01  3.940469e-01  9.004284e-01  1.727881e+01
     5  -1.989167e+00  -1.999490e+00  1.124588e-06  3.129743e+00  1.258991e-01  3.940319e-01  9.004921e-01  1.727914e+01
     6  -1.968269e+00  -1.978592e+00  1.299188e-06  3.129680e+00  1.258964e-01  3.940154e-01  9.005202e-01  1.727950e+01
     7  -1.947371e+00  -1.957694e+00  1.500895e-06  3.129524e+00  1.258968e-01  3.939972e-01  9.005633e-01  1.727990e+01
     8  -1.926472e+00  -1.936796e+00  1.733918e-06  3.129372e+00  1.258966e-01  3.939772e-01  9.006082e-01  1.728034e+01
     9  -1.905573e+00  -1.915897e+00  2.003120e-06  3.129204e+00  1.258963e-01  3.939551e-01  9.006576e-01  1.728082e+01
    10  -1.884674e+00  -1.894998e+00  2.314117e-06  3.129016e+00  1.258961e-01  3.939308e-01  9.007124e-01  1.728135e+01
    11  -1.863775e+00  -1.874099e+00  2.673398e-06  3.128811e+00  1.258958e-01  3.939041e-01  9.007724e-01  1.728194e+01
    12  -1.842875e+00  -1.853199e+00  3.088459e-06  3.128585e+00  1.258955e-01  3.938747e-01  9.008386e-01  1.728259e+01
    13  -1.821974e+00  -1.832299e+00  3.567962e-06  3.128336e+00  1.258951e-01  3.938423e-01  9.009115e-01  1.728330e+01
    14  -1.801073e+00  -1.811398e+00  4.121910e-06  3.128062e+00  1.258948e-01  3.938066e-01  9.009918e-01  1.728408e+01
    15  -1.780171e+00  -1.790496e+00  4.761863e-06  3.127760e+00  1.258944e-01  3.937674e-01  9.010801e-01  1.728494e+01
    16  -1.759268e+00  -1.769594e+00  5.501171e-06  3.127428e+00  1.258939e-01  3.937241e-01  9.011774e-01  1.728589e+01
    17  -1.738365e+00  -1.748691e+00  6.355263e-06  3.127063e+00  1.258934e-01  3.936766e-01  9.012846e-01  1.728694e+01
    18  -1.717460e+00  -1.727786e+00  7.341957e-06  3.126660e+00  1.258928e-01  3.936242e-01  9.014025e-01  1.728809e+01
    19  -1.696554e+00  -1.706881e+00  8.481841e-06  3.126217e+00  1.258922e-01  3.935665e-01  9.015324e-01  1.728935e+01
    20  -1.675647e+00  -1.685974e+00  9.798699e-06  3.125730e+00  1.258916e-01  3.935030e-01  9.016755e-01  1.729075e+01
    21  -1.654738e+00  -1.665067e+00  1.132001e-05  3.125193e+00  1.258908e-01  3.934331e-01  9.018330e-01  1.729228e+01
    22  -1.633828e+00  -1.644157e+00  1.307751e-05  3.124602e+00  1.258900e-01  3.933562e-01  9.020065e-01  1.729397e+01
    23  -1.612916e+00  -1.623246e+00  1.510787e-05  3.123951e+00  1.258891e-01  3.932715e-01  9.021975e-01  1.729584e+01
    24  -1.592002e+00  -1.602333e+00  1.745346e-05  3.123235e+00  1.258881e-01  3.931782e-01  9.024079e-01  1.729789e+01
    25  -1.571087e+00  -1.581419e+00  2.016322e-05  3.122447e+00  1.258870e-01  3.930756e-01  9.026396e-01  1.730014e+01
    26  -1.550168e+00  -1.560502e+00  2.329368e-05  3.121580e+00  1.258858e-01  3.929626e-01  9.028948e-01  1.730263e+01
    27  -1.529248e+00  -1.539582e+00  2.691017e-05  3.120625e+00  1.258845e-01  3.928383e-01  9.031759e-01  1.730537e+01
    28  -1.508324e+00  -1.518660e+00  3.108814e-05  3.119574e+00  1.258830e-01  3.927014e-01  9.034854e-01  1.730838e+01
    29  -1.487398e+00  -1.497735e+00  3.591475e-05  3.118417e+00  1.258814e-01  3.925508e-01  9.038264e-01  1.731171e+01
    30  -1.466468e+00  -1.476807e+00  4.149073e-05  3.117143e+00  1.258797e-01  3.923849e-01  9.042020e-01  1.731536e+01
    31  -1.445534e+00  -1.455875e+00  4.793241e-05  3.115742e+00  1.258777e-01  3.922024e-01  9.046157e-01  1.731939e+01
    32  -1.424596e+00  -1.434939e+00  5.537419e-05  3.114199e+00  1.258756e-01  3.920016e-01  9.050715e-01  1.732383e+01
    33  -1.403654e+00  -1.413999e+00  6.397135e-05  3.112502e+00  1.258732e-01  3.917805e-01  9.055737e-01  1.732871e+01
    34  -1.382706e+00  -1.393054e+00  7.390325e-05  3.110633e+00  1.258706e-01  3.915373e-01  9.061269e-01  1.733410e+01
    35  -1.361754e+00  -1.372104e+00  8.537713e-05  3.108578e+00  1.258677e-01  3.912696e-01  9.067365e-01  1.734003e+01
    36  -1.340795e+00  -1.351148e+00  9.863237e-05  3.106315e+00  1.258646e-01  3.909750e-01  9.074083e-01  1.734656e+01
    37  -1.319829e+00  -1.330185e+00  1.139455e-04  3.103826e+00  1.258611e-01  3.906509e-01  9.081486e-01  1.735375e+01
    38  -1.298856e+00  -1.309216e+00  1.316361e-04  3.101088e+00  1.258572e-01  3.902943e-01  9.089645e-01  1.736168e+01
    39  -1.277875e+00  -1.288239e+00  1.520732e-04  3.098075e+00  1.258530e-01  3.899019e-01  9.098638e-01  1.737041e+01
    40  -1.256885e+00  -1.267253e+00  1.756831e-04  3.094760e+00  1.258483e-01  3.894703e-01  9.108552e-01  1.738003e+01
    41  -1.235885e+00  -1.246258e+00  2.029585e-04  3.091114e+00  1.258432e-01  3.889955e-01  9.119483e-01  1.739064e+01
    42  -1.214875e+00  -1.225253e+00  2.344683e-04  3.087103e+00  1.258375e-01  3.884733e-01  9.131536e-01  1.740232e+01
    43  -1.193852e+00  -1.204236e+00  2.708699e-04  3.082692e+00  1.258312e-01  3.878990e-01  9.144829e-01  1.741520e+01
    44  -1.172817e+00  -1.183207e+00  3.129227e-04  3.077842e+00  1.258243e-01  3.872674e-01  9.159491e-01  1.742939e+01
    45  -1.151767e+00  -1.162164e+00  3.615038e-04  3.072509e+00  1.258167e-01  3.865730e-01  9.175667e-01  1.744504e+01
    46  -1.130701e+00  -1.141106e+00  4.176266e-04  3.066645e+00  1.258083e-01  3.858096e-01  9.193517e-01  1.746229e+01
    47  -1.109618e+00  -1.120031e+00  4.824616e-04  3.060200e+00  1.257991e-01  3.849704e-01  9.213219e-01  1.748131e+01
    48  -1.088515e+00  -1.098938e+00  5.573610e-04  3.053117e+00  1.257889e-01  3.840482e-01  9.234969e-01  1.750229e+01
    49  -1.067391e+00  -1.077825e+00  6.438865e-04  3.045333e+00  1.257776e-01  3.830347e-01  9.258988e-01  1.752543e+01
    50  -1.046245e+00  -1.056689e+00  7.438424e-04  3.036781e+00  1.257652e-01  3.819214e-01  9.285521e-01  1.755096e+01
    51  -1.025072e+00  -1.035529e+00  8.593123e-04  3.027388e+00  1.257515e-01  3.806985e-01  9.314839e-01  1.757912e+01
    52  -1.003871e+00  -1.014342e+00  9.927029e-04  3.017073e+00  1.257363e-01  3.793557e-01  9.347248e-01  1.761021e+01
    53  -9.826396e-01  -9.931257e-01  1.146794e-03  3.005750e+00  1.257196e-01  3.778816e-01  9.383087e-01  1.764452e+01
    54  -9.613737e-01  -9.718765e-01  1.324795e-03  2.993322e+00  1.257011e-01  3.762638e-01  9.422737e-01  1.768241e+01
    55  -9.400702e-01  -9.505913e-01  1.530413e-03  2.979687e+00  1.256806e-01  3.744890e-01  9.466625e-01  1.772427e+01
    56  -9.187255e-01  -9.292667e-01  1.767929e-03  2.964733e+00  1.256580e-01  3.725425e-01  9.515230e-01  1.777051e+01
    57  -8.973353e-01  -9.078987e-01  2.042283e-03  2.948339e+00  1.256330e-01  3.704088e-01  9.569090e-01  1.782162e+01
    58  -8.758951e-01  -8.864829e-01  2.359180e-03  2.930375e+00  1.256054e-01  3.680708e-01  9.628812e-01  1.787813e+01
    59  -8.544000e-01  -8.650146e-01  2.725204e-03  2.910700e+00  1.255747e-01  3.655103e-01  9.695081e-01  1.794064e+01
    60  -8.328445e-01  -8.434886e-01  3.147951e-03  2.889164e+00  1.255407e-01  3.627077e-01  9.768672e-01  1.800982e+01
    61  -8.112226e-01  -8.218990e-01  3.636185e-03  2.865603e+00  1.255031e-01  3.596421e-01  9.850465e-01  1.808642e+01
    62  -7.895278e-01  -8.002397e-01  4.200015e-03  2.839847e+00  1.254613e-01  3.562910e-01  9.941458e-01  1.817127e+01
    63  -7.677528e-01  -7.785038e-01  4.851093e-03  2.811712e+00  1.254149e-01  3.526307e-01  1.004279e+00  1.826534e+01
    64  -7.458899e-01  -7.566838e-01  5.602845e-03  2.781005e+00  1.253634e-01  3.486362e-01  1.015577e+00  1.836968e+01
    65  -7.239304e-01  -7.347713e-01  6.470735e-03  2.747521e+00  1.253061e-01  3.442812e-01  1.028189e+00  1.848550e+01
    66  -7.018650e-01  -7.127576e-01  7.472559e-03  2.711050e+00  1.252423e-01  3.395382e-01  1.042286e+00  1.861416e+01
    67  -6.796836e-01  -6.906327e-01  8.628782e-03  2.671371e+00  1.251712e-01  3.343788e-01  1.058068e+00  1.875722e+01
    68  -6.573750e-01  -6.683861e-01  9.962910e-03  2.628260e+00  1.250919e-01  3.287741e-01  1.075764e+00  1.891642e+01
    69  -6.349273e-01  -6.460061e-01  1.150191e-02  2.581490e+00  1.250034e-01  3.226949e-01  1.095642e+00  1.909377e+01
    70  -6.123275e-01  -6.234804e-01  1.327668e-02  2.530834e+00  1.249043e-01  3.161121e-01  1.118015e+00  1.929156e+01
    71  -5.895617e-01  -6.007954e-01  1.532255e-02  2.476073e+00  1.247933e-01  3.089975e-01  1.143249e+00  1.951238e+01
    72  -5.666148e-01  -5.779367e-01  1.767980e-02  2.416999e+00  1.246689e-01  3.013246e-01  1.171776e+00  1.975925e+01
    73  -5.434709e-01  -5.548887e-01  2.039428e-02  2.353422e+00  1.245291e-01  2.930695e-01  1.204106e+00  2.003561e+01
    74  -5.201130e-01  -5.316349e-01  2.351794e-02  2.285183e+00  1.243717e-01  2.842121e-01  1.240847e+00  2.034541e+01
    75  -4.965234e-01  -5.081581e-01  2.710946e-02  2.212159e+00  1.241943e-01  2.747375e-01  1.282723e+00  2.069326e+01
    76  -4.726836e-01  -4.844399e-01  3.123472e-02  2.134278e+00  1.239939e-01  2.646374e-01  1.330604e+00  2.108444e+01
    77  -4.485745e-01  -4.604617e-01  3.596722e-02  2.051537e+00  1.237670e-01  2.539126e-01  1.385537e+00  2.152512e+01
    78  -4.241769e-01  -4.362044e-01  4.138837e-02  1.964009e+00  1.235097e-01  2.425742e-01  1.448792e+00  2.202244e+01
    79  -3.994721e-01  -4.116489e-01  4.758742e-02  1.871866e+00  1.232173e-01  2.306463e-01  1.521911e+00  2.258471e+01
    80  -3.744420e-01  -3.867768e-01  5.466106e-02  1.775395e+00  1.228843e-01  2.181682e-01  1.606781e+00  2.322159e+01
    81  -3.490703e-01  -3.615709e-01  6.271246e-02  1.675011e+00  1.225044e-01  2.051962e-01  1.705715e+00  2.394435e+01
    82  -3.233432e-01  -3.360162e-01  7.184958e-02  1.571274e+00  1.220700e-01  1.918054e-01  1.821561e+00  2.476608e+01
    83  -2.972507e-01  -3.101010e-01  8.218272e-02  1.464891e+00  1.215728e-01  1.780909e-01  1.957837e+00  2.570200e+01
    84  -2.707882e-01  -2.838180e-01  9.382090e-02  1.356725e+00  1.210027e-01  1.641674e-01  2.118901e+00  2.676975e+01
    85  -2.439575e-01  -2.571657e-01  1.068672e-01  1.247779e+00  1.203485e-01  1.501683e-01  2.310160e+00  2.798972e+01
    86  -2.167688e-01  -2.301504e-01  1.214132e-01  1.139176e+00  1.195978e-01  1.362429e-01  2.538328e+00  2.938535e+01
    87  -1.892425e-01  -2.027876e-01  1.375320e-01  1.032124e+00  1.187364e-01  1.225507e-01  2.811747e+00  3.098346e+01
    88  -1.614101e-01  -1.751033e-01  1.552715e-01  9.278658e-01  1.177494e-01  1.092556e-01  3.140765e+00  3.281450e+01
    89  -1.333157e-01  -1.471357e-01  1.746472e-01  8.276171e-01  1.166210e-01  9.651754e-02  3.538198e+00  3.491280e+01
    90  -1.050163e-01  -1.189355e-01  1.956363e-01  7.324990e-01  1.153353e-01  8.448302e-02  4.019868e+00  3.731669e+01
    91  -7.658107e-02  -9.056600e-02  2.181737e-01  6.434726e-01  1.138772e-01  7.327689e-02  4.605231e+00  4.006861e+01
    92  -4.809004e-02  -6.210196e-02  2.421510e-01  5.612820e-01  1.122334e-01  6.299461e-02  5.318115e+00  4.321516e+01
    93  -1.963135e-02  -3.362763e-02  2.674181e-01  4.864165e-01  1.103938e-01  5.369736e-02  6.187560e+00  4.680706e+01
    94  8.702337e-03  -5.233485e-03  2.937894e-01  4.190957e-01  1.083527e-01  4.541013e-02  7.248815e+00  5.089925e+01
    95  3.681820e-02  2.298776e-02  3.210518e-01  3.592807e-01  1.061102e-01  3.812334e-02  8.544518e+00  5.555106e+01
    96  6.462787e-02  5.094560e-02  3.489753e-01  3.067061e-01  1.036733e-01  3.179725e-02  1.012614e+01  6.082652e+01
    97  9.205188e-02  7.855631e-02  3.773243e-01  2.609288e-01  1.010565e-01  2.636855e-02  1.205579e+01  6.679510e+01
    98  1.190235e-01  1.057470e-01  4.058679e-01  2.213830e-01  9.828146e-02  2.175784e-02  1.440854e+01  7.353259e+01
    99  1.454917e-01  1.324592e-01  4.343890e-01  1.874349e-01  9.537676e-02  1.787693e-02  1.727541e+01  8.112250e+01
   100  1.714225e-01  1.586506e-01  4.626914e-01  1.584307e-01  9.237648e-02  1.463527e-02  2.076730e+01  8.965767e+01
   101  1.968000e-01  1.842966e-01  4.906037e-01  1.337336e-01  8.931841e-02  1.194488e-02  2.502009e+01  9.924233e+01
   102  2.216254e-01  2.093901e-01  5.179815e-01  1.127500e-01  8.624190e-02  9.723771e-03  3.020122e+01  1.099944e+02
   103  2.459154e-01  2.339402e-01  5.447074e-01  9.494427e-02  8.318546e-02  7.897983e-03  3.651805e+01  1.220477e+02
