     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.245437e+00  -2.546467e+00  5.465149e-07  8.933747e+00  1.256642e-01  1.122652e+00  3.157625e-01  1.023682e+01
     1  -2.224526e+00  -2.234856e+00  6.313647e-07  8.925434e+00  1.257308e-01  1.122202e+00  3.159729e-01  1.023888e+01
     2  -2.203632e+00  -2.213953e+00  7.293881e-07  8.932039e+00  1.256327e-01  1.122156e+00  3.158625e-01  1.023908e+01
     3  -2.182729e+00  -2.193055e+00  8.426301e-07  8.927832e+00  1.256863e-01  1.122106e+00  3.159439e-01  1.023931e+01
     4  -2.161830e+00  -2.172154e+00  9.734537e-07  8.929044e+00  1.256631e-01  1.122051e+00  3.159303e-01  1.023956e+01
     5  -2.140929e+00  -2.151254e+00  1.124588e-06  8.927969e+00  1.256714e-01  1.121990e+00  3.159578e-01  1.023984e+01
     6  -2.120029e+00  -2.130353e+00  1.299188e-06  8.927621e+00  1.256688e-01  1.121923e+00  3.159734e-01  1.024015e+01
     7  -2.099128e+00  -2.109453e+00  1.500895e-06  8.927004e+00  1.256692e-01  1.121850e+00  3.159947e-01  1.024048e+01
     8  -2.078227e+00  -2.088552e+00  1.733918e-06  8.926357e+00  1.256693e-01  1.121769e+00  3.160176e-01  1.024085e+01
     9  -2.057326e+00  -2.067651e+00  2.003120e-06  8.925666e+00  1.256690e-01  1.121680e+00  3.160423e-01  1.024126e+01
    10  -2.036424e+00  -2.046749e+00  2.314117e-06  8.924881e+00  1.256691e-01  1.121581e+00  3.160701e-01  1.024171e+01
    11  -2.015522e+00  -2.025847e+00  2.673398e-06  8.924032e+00  1.256689e-01  1.121473e+00  3.161003e-01  1.024220e+01
    12  -1.994618e+00  -2.004944e+00  3.088459e-06  8.923091e+00  1.256688e-01  1.121354e+00  3.161338e-01  1.024275e+01
    13  -1.973714e+00  -1.984041e+00  3.567962e-06  8.922057e+00  1.256687e-01  1.121223e+00  3.161706e-01  1.024334e+01
    14  -1.952809e+00  -1.963136e+00  4.121910e-06  8.920918e+00  1.256685e-01  1.121079e+00  3.162111e-01  1.024400e+01
    15  -1.931903e+00  -1.942230e+00  4.761863e-06  8.919665e+00  1.256684e-01  1.120920e+00  3.162557e-01  1.024473e+01
    16  -1.910996e+00  -1.921324e+00  5.501171e-06  8.918285e+00  1.256682e-01  1.120745e+00  3.163049e-01  1.024553e+01
    17  -1.890087e+00  -1.900415e+00  6.355263e-06  8.916766e+00  1.256681e-01  1.120553e+00  3.163590e-01  1.024641e+01
    18  -1.869177e+00  -1.879506e+00  7.341957e-06  8.915094e+00  1.256679e-01  1.120341e+00  3.164186e-01  1.024738e+01
    19  -1.848265e+00  -1.858595e+00  8.481841e-06  8.913254e+00  1.256676e-01  1.120108e+00  3.164842e-01  1.024844e+01
    20  -1.827351e+00  -1.837682e+00  9.798699e-06  8.911228e+00  1.256674e-01  1.119851e+00  3.165564e-01  1.024962e+01
    21  -1.806435e+00  -1.816767e+00  1.132001e-05  8.908998e+00  1.256671e-01  1.119568e+00  3.166360e-01  1.025091e+01
    22  -1.785517e+00  -1.795850e+00  1.307751e-05  8.906543e+00  1.256668e-01  1.119257e+00  3.167237e-01  1.025234e+01
    23  -1.764597e+00  -1.774931e+00  1.510787e-05  8.903841e+00  1.256665e-01  1.118915e+00  3.168202e-01  1.025391e+01
    24  -1.743673e+00  -1.754009e+00  1.745346e-05  8.900867e+00  1.256661e-01  1.118538e+00  3.169265e-01  1.025563e+01
    25  -1.722747e+00  -1.733084e+00  2.016322e-05  8.897593e+00  1.256657e-01  1.118123e+00  3.170436e-01  1.025754e+01
    26  -1.701817e+00  -1.712156e+00  2.329368e-05  8.893990e+00  1.256653e-01  1.117666e+00  3.171726e-01  1.025963e+01
    27  -1.680884e+00  -1.691224e+00  2.691017e-05  8.890025e+00  1.256648e-01  1.117163e+00  3.173147e-01  1.026194e+01
    28  -1.659946e+00  -1.670289e+00  3.108814e-05  8.885661e+00  1.256643e-01  1.116610e+00  3.174712e-01  1.026448e+01
    29  -1.639004e+00  -1.649349e+00  3.591475e-05  8.880857e+00  1.256637e-01  1.116001e+00  3.176437e-01  1.026728e+01
    30  -1.618057e+00  -1.628404e+00  4.149073e-05  8.875572e+00  1.256631e-01  1.115331e+00  3.178336e-01  1.027036e+01
    31  -1.597105e+00  -1.607454e+00  4.793241e-05  8.869755e+00  1.256623e-01  1.114594e+00  3.180430e-01  1.027376e+01
    32  -1.576146e+00  -1.586499e+00  5.537419e-05  8.863354e+00  1.256615e-01  1.113783e+00  3.182736e-01  1.027750e+01
