     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.079865e+00  -2.380895e+00  5.465149e-07  2.846553e+00  1.269371e-01  3.613332e-01  9.860216e-01  1.804404e+01
     1  -2.058957e+00  -2.069285e+00  6.313647e-07  2.844302e+00  1.270031e-01  3.612351e-01  9.865457e-01  1.804649e+01
     2  -2.038065e+00  -2.048386e+00  7.293881e-07  2.846409e+00  1.269056e-01  3.612252e-01  9.861940e-01  1.804674e+01
     3  -2.017165e+00  -2.027489e+00  8.426301e-07  2.845130e+00  1.269588e-01  3.612143e-01  9.864304e-01  1.804701e+01
     4  -1.996268e+00  -2.006591e+00  9.734537e-07  2.845556e+00  1.269356e-01  3.612023e-01  9.863730e-01  1.804731e+01
     5  -1.975370e+00  -1.985694e+00  1.124588e-06  2.845271e+00  1.269437e-01  3.611891e-01  9.864405e-01  1.804764e+01
     6  -1.954473e+00  -1.964796e+00  1.299188e-06  2.845216e+00  1.269410e-01  3.611745e-01  9.864699e-01  1.804801e+01
     7  -1.933575e+00  -1.943898e+00  1.500895e-06  2.845083e+00  1.269413e-01  3.611585e-01  9.865148e-01  1.804841e+01
     8  -1.912676e+00  -1.923000e+00  1.733918e-06  2.844949e+00  1.269411e-01  3.611408e-01  9.865622e-01  1.804885e+01
     9  -1.891778e+00  -1.902101e+00  2.003120e-06  2.844805e+00  1.269407e-01  3.611214e-01  9.866137e-01  1.804933e+01
    10  -1.870879e+00  -1.881203e+00  2.314117e-06  2.844641e+00  1.269405e-01  3.611000e-01  9.866713e-01  1.804987e+01
    11  -1.849980e+00  -1.860304e+00  2.673398e-06  2.844464e+00  1.269401e-01  3.610765e-01  9.867342e-01  1.805046e+01
    12  -1.829080e+00  -1.839404e+00  3.088459e-06  2.844267e+00  1.269398e-01  3.610506e-01  9.868037e-01  1.805110e+01
    13  -1.808180e+00  -1.818504e+00  3.567962e-06  2.844052e+00  1.269393e-01  3.610221e-01  9.868801e-01  1.805182e+01
    14  -1.787279e+00  -1.797604e+00  4.121910e-06  2.843814e+00  1.269389e-01  3.609906e-01  9.869643e-01  1.805260e+01
    15  -1.766378e+00  -1.776703e+00  4.761863e-06  2.843553e+00  1.269384e-01  3.609561e-01  9.870569e-01  1.805347e+01
    16  -1.745475e+00  -1.755801e+00  5.501171e-06  2.843265e+00  1.269379e-01  3.609180e-01  9.871589e-01  1.805442e+01
    17  -1.724572e+00  -1.734898e+00  6.355263e-06  2.842948e+00  1.269373e-01  3.608761e-01  9.872713e-01  1.805547e+01
    18  -1.703668e+00  -1.713994e+00  7.341957e-06  2.842599e+00  1.269366e-01  3.608300e-01  9.873950e-01  1.805662e+01
    19  -1.682763e+00  -1.693089e+00  8.481841e-06  2.842215e+00  1.269359e-01  3.607792e-01  9.875312e-01  1.805789e+01
    20  -1.661856e+00  -1.672183e+00  9.798699e-06  2.841792e+00  1.269351e-01  3.607232e-01  9.876812e-01  1.805929e+01
    21  -1.640948e+00  -1.651276e+00  1.132001e-05  2.841327e+00  1.269343e-01  3.606617e-01  9.878464e-01  1.806083e+01
    22  -1.620039e+00  -1.630368e+00  1.307751e-05  2.840814e+00  1.269333e-01  3.605939e-01  9.880282e-01  1.806253e+01
    23  -1.599128e+00  -1.609458e+00  1.510787e-05  2.840250e+00  1.269322e-01  3.605193e-01  9.882285e-01  1.806440e+01
    24  -1.578215e+00  -1.588546e+00  1.745346e-05  2.839630e+00  1.269311e-01  3.604372e-01  9.884491e-01  1.806646e+01
    25  -1.557300e+00  -1.567632e+00  2.016322e-05  2.838946e+00  1.269298e-01  3.603468e-01  9.886921e-01  1.806872e+01
    26  -1.536383e+00  -1.546716e+00  2.329368e-05  2.838194e+00  1.269284e-01  3.602473e-01  9.889596e-01  1.807122e+01
    27  -1.515464e+00  -1.525798e+00  2.691017e-05  2.837366e+00  1.269268e-01  3.601378e-01  9.892543e-01  1.807396e+01
    28  -1.494542e+00  -1.504877e+00  3.108814e-05  2.836455e+00  1.269251e-01  3.600173e-01  9.895789e-01  1.807699e+01
    29  -1.473617e+00  -1.483953e+00  3.591475e-05  2.835452e+00  1.269232e-01  3.598846e-01  9.899363e-01  1.808032e+01
    30  -1.452689e+00  -1.463027e+00  4.149073e-05  2.834348e+00  1.269211e-01  3.597385e-01  9.903301e-01  1.808399e+01
    31  -1.431757e+00  -1.442097e+00  4.793241e-05  2.833132e+00  1.269188e-01  3.595778e-01  9.907639e-01  1.808803e+01
    32  -1.410821e+00  -1.421163e+00  5.537419e-05  2.831795e+00  1.269163e-01  3.594008e-01  9.912417e-01  1.809249e+01
    33  -1.389881e+00  -1.400225e+00  6.397135e-05  2.830323e+00  1.269135e-01  3.592061e-01  9.917681e-01  1.809739e+01
    34  -1.368936e+00  -1.379282e+00  7.390325e-05  2.828703e+00  1.269104e-01  3.589918e-01  9.923481e-01  1.810279e+01
    35  -1.347986e+00  -1.358335e+00  8.537713e-05  2.826920e+00  1.269070e-01  3.587560e-01  9.929871e-01  1.810874e+01
    36  -1.327030e+00  -1.337382e+00  9.863237e-05  2.824959e+00  1.269033e-01  3.584965e-01  9.936913e-01  1.811529e+01
    37  -1.306068e+00  -1.316423e+00  1.139455e-04  2.822800e+00  1.268992e-01  3.582110e-01  9.944673e-01  1.812251e+01
    38  -1.285099e+00  -1.295457e+00  1.316361e-04  2.820425e+00  1.268946e-01  3.578968e-01  9.953225e-01  1.813046e+01
    39  -1.264122e+00  -1.274484e+00  1.520732e-04  2.817812e+00  1.268897e-01  3.575512e-01  9.962651e-01  1.813922e+01
    40  -1.243137e+00  -1.253502e+00  1.756831e-04  2.814937e+00  1.268842e-01  3.571709e-01  9.973041e-01  1.814888e+01
    41  -1.222142e+00  -1.232512e+00  2.029585e-04  2.811775e+00  1.268781e-01  3.567526e-01  9.984497e-01  1.815951e+01
    42  -1.201137e+00  -1.211512e+00  2.344683e-04  2.808296e+00  1.268714e-01  3.562925e-01  9.997127e-01  1.817124e+01
    43  -1.180120e+00  -1.190501e+00  2.708699e-04  2.804470e+00  1.268640e-01  3.557864e-01  1.001106e+00  1.818415e+01
    44  -1.159091e+00  -1.169479e+00  3.129227e-04  2.800263e+00  1.268559e-01  3.552299e-01  1.002642e+00  1.819839e+01
    45  -1.138049e+00  -1.148443e+00  3.615038e-04  2.795636e+00  1.268470e-01  3.546180e-01  1.004337e+00  1.821409e+01
    46  -1.116991e+00  -1.127392e+00  4.176266e-04  2.790549e+00  1.268371e-01  3.539451e-01  1.006207e+00  1.823139e+01
    47  -1.095917e+00  -1.106326e+00  4.824616e-04  2.784957e+00  1.268262e-01  3.532055e-01  1.008270e+00  1.825047e+01
    48  -1.074824e+00  -1.085242e+00  5.573610e-04  2.778810e+00  1.268142e-01  3.523926e-01  1.010549e+00  1.827151e+01
    49  -1.053711e+00  -1.064139e+00  6.438865e-04  2.772055e+00  1.268010e-01  3.514992e-01  1.013064e+00  1.829471e+01
    50  -1.032576e+00  -1.043015e+00  7.438424e-04  2.764633e+00  1.267863e-01  3.505177e-01  1.015842e+00  1.832031e+01
    51  -1.011417e+00  -1.021868e+00  8.593123e-04  2.756480e+00  1.267702e-01  3.494395e-01  1.018912e+00  1.834855e+01
    52  -9.902309e-01  -1.000695e+00  9.927029e-04  2.747525e+00  1.267524e-01  3.482553e-01  1.022305e+00  1.837972e+01
    53  -9.690152e-01  -9.794935e-01  1.146794e-03  2.737693e+00  1.267327e-01  3.469553e-01  1.026056e+00  1.841412e+01
    54  -9.477670e-01  -9.582612e-01  1.324795e-03  2.726901e+00  1.267110e-01  3.455283e-01  1.030205e+00  1.845211e+01
    55  -9.264831e-01  -9.369947e-01  1.530413e-03  2.715059e+00  1.266869e-01  3.439625e-01  1.034796e+00  1.849406e+01
    56  -9.051600e-01  -9.156907e-01  1.767929e-03  2.702068e+00  1.266604e-01  3.422450e-01  1.039880e+00  1.854041e+01
    57  -8.837936e-01  -8.943454e-01  2.042283e-03  2.687824e+00  1.266310e-01  3.403619e-01  1.045512e+00  1.859162e+01
    58  -8.623797e-01  -8.729546e-01  2.359180e-03  2.672211e+00  1.265985e-01  3.382980e-01  1.051756e+00  1.864825e+01
    59  -8.409136e-01  -8.515140e-01  2.725204e-03  2.655107e+00  1.265626e-01  3.360372e-01  1.058681e+00  1.871087e+01
    60  -8.193901e-01  -8.300185e-01  3.147951e-03  2.636380e+00  1.265227e-01  3.335620e-01  1.066370e+00  1.878017e+01
    61  -7.978036e-01  -8.084627e-01  3.636185e-03  2.615886e+00  1.264786e-01  3.308536e-01  1.074911e+00  1.885688e+01
    62  -7.761479e-01  -7.868407e-01  4.200015e-03  2.593474e+00  1.264297e-01  3.278921e-01  1.084410e+00  1.894185e+01
    63  -7.544161e-01  -7.651461e-01  4.851093e-03  2.568983e+00  1.263754e-01  3.246562e-01  1.094983e+00  1.903601e+01
    64  -7.326011e-01  -7.433716e-01  5.602845e-03  2.542242e+00  1.263151e-01  3.211235e-01  1.106765e+00  1.914043e+01
    65  -7.106945e-01  -7.215097e-01  6.470735e-03  2.513069e+00  1.262481e-01  3.172701e-01  1.119910e+00  1.925632e+01
    66  -6.886878e-01  -6.995518e-01  7.472559e-03  2.481276e+00  1.261736e-01  3.130714e-01  1.134595e+00  1.938501e+01
    67  -6.665712e-01  -6.774887e-01  8.628782e-03  2.446667e+00  1.260906e-01  3.085017e-01  1.151022e+00  1.952806e+01
    68  -6.443346e-01  -6.553106e-01  9.962910e-03  2.409040e+00  1.259982e-01  3.035346e-01  1.169429e+00  1.968719e+01
    69  -6.219666e-01  -6.330066e-01  1.150191e-02  2.368191e+00  1.258950e-01  2.981434e-01  1.190088e+00  1.986439e+01
    70  -5.994552e-01  -6.105650e-01  1.327668e-02  2.323913e+00  1.257798e-01  2.923012e-01  1.213318e+00  2.006192e+01
