     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.355818e+00  -2.656848e+00  5.465149e-07  1.915032e+01  1.313238e-01  2.514893e+00  1.440961e-01  6.839557e+00
     1  -2.334905e+00  -2.345235e+00  6.313647e-07  1.913072e+01  1.313933e-01  2.513648e+00  1.442056e-01  6.841251e+00
     2  -2.314009e+00  -2.324331e+00  7.293881e-07  1.914468e+01  1.312909e-01  2.513522e+00  1.441566e-01  6.841422e+00
     3  -2.293104e+00  -2.303431e+00  8.426301e-07  1.913546e+01  1.313469e-01  2.513384e+00  1.441953e-01  6.841611e+00
     4  -2.272204e+00  -2.282528e+00  9.734537e-07  1.913783e+01  1.313227e-01  2.513231e+00  1.441907e-01  6.841818e+00
     5  -2.251301e+00  -2.261627e+00  1.124588e-06  1.913530e+01  1.313313e-01  2.513064e+00  1.442051e-01  6.842047e+00
     6  -2.230399e+00  -2.240725e+00  1.299188e-06  1.913428e+01  1.313287e-01  2.512879e+00  1.442143e-01  6.842298e+00
     7  -2.209497e+00  -2.219822e+00  1.500895e-06  1.913265e+01  1.313292e-01  2.512675e+00  1.442262e-01  6.842575e+00
     8  -2.188594e+00  -2.198920e+00  1.733918e-06  1.913095e+01  1.313291e-01  2.512451e+00  1.442391e-01  6.842880e+00
     9  -2.167691e+00  -2.178016e+00  2.003120e-06  1.912910e+01  1.313290e-01  2.512205e+00  1.442531e-01  6.843216e+00
    10  -2.146786e+00  -2.157113e+00  2.314117e-06  1.912703e+01  1.313290e-01  2.511933e+00  1.442687e-01  6.843586e+00
    11  -2.125882e+00  -2.136208e+00  2.673398e-06  1.912477e+01  1.313289e-01  2.511634e+00  1.442858e-01  6.843993e+00
    12  -2.104976e+00  -2.115303e+00  3.088459e-06  1.912228e+01  1.313288e-01  2.511306e+00  1.443047e-01  6.844441e+00
    13  -2.084069e+00  -2.094397e+00  3.567962e-06  1.911953e+01  1.313287e-01  2.510943e+00  1.443254e-01  6.844935e+00
    14  -2.063161e+00  -2.073489e+00  4.121910e-06  1.911651e+01  1.313286e-01  2.510545e+00  1.443483e-01  6.845478e+00
    15  -2.042252e+00  -2.052581e+00  4.761863e-06  1.911319e+01  1.313285e-01  2.510106e+00  1.443735e-01  6.846077e+00
    16  -2.021341e+00  -2.031670e+00  5.501171e-06  1.910953e+01  1.313284e-01  2.509623e+00  1.444012e-01  6.846736e+00
    17  -2.000428e+00  -2.010759e+00  6.355263e-06  1.910550e+01  1.313282e-01  2.509091e+00  1.444317e-01  6.847461e+00
    18  -1.979514e+00  -1.989845e+00  7.341957e-06  1.910106e+01  1.313281e-01  2.508505e+00  1.444654e-01  6.848260e+00
    19  -1.958597e+00  -1.968930e+00  8.481841e-06  1.909618e+01  1.313279e-01  2.507861e+00  1.445024e-01  6.849140e+00
    20  -1.937679e+00  -1.948012e+00  9.798699e-06  1.909081e+01  1.313277e-01  2.507152e+00  1.445432e-01  6.850109e+00
    21  -1.916757e+00  -1.927092e+00  1.132001e-05  1.908489e+01  1.313275e-01  2.506371e+00  1.445881e-01  6.851176e+00
    22  -1.895833e+00  -1.906169e+00  1.307751e-05  1.907838e+01  1.313272e-01  2.505511e+00  1.446375e-01  6.852351e+00
    23  -1.874906e+00  -1.885244e+00  1.510787e-05  1.907122e+01  1.313270e-01  2.504565e+00  1.446920e-01  6.853645e+00
