     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.157185e+00  -2.458215e+00  4.936565e-05  4.386316e+02  1.425799e-01  6.254007e+01  6.037691e-03  1.686557e+00
     1  -2.143332e+00  -2.150203e+00  5.419782e-05  4.275517e+02  1.425678e-01  6.095513e+01  6.194418e-03  1.708343e+00
     2  -2.129494e+00  -2.136357e+00  5.950000e-05  4.268180e+02  1.425723e-01  6.085244e+01  6.204969e-03  1.709784e+00
     3  -2.115666e+00  -2.122525e+00  6.531955e-05  4.260776e+02  1.425645e-01  6.074353e+01  6.215923e-03  1.711316e+00
     4  -2.101839e+00  -2.108697e+00  7.170956e-05  4.252509e+02  1.425699e-01  6.062797e+01  6.227889e-03  1.712946e+00
     5  -2.088026e+00  -2.094878e+00  7.871809e-05  4.244058e+02  1.425649e-01  6.050539e+01  6.240398e-03  1.714680e+00
     6  -2.074223e+00  -2.081070e+00  8.640670e-05  4.234903e+02  1.425663e-01  6.037543e+01  6.253860e-03  1.716525e+00
     7  -2.060418e+00  -2.067265e+00  9.484598e-05  4.225291e+02  1.425643e-01  6.023757e+01  6.268129e-03  1.718488e+00
     8  -2.046615e+00  -2.053461e+00  1.041061e-04  4.215051e+02  1.425637e-01  6.009133e+01  6.283370e-03  1.720577e+00
     9  -2.032814e+00  -2.039659e+00  1.142643e-04  4.204209e+02  1.425625e-01  5.993625e+01  6.299601e-03  1.722802e+00
    10  -2.019018e+00  -2.025861e+00  1.254043e-04  4.192708e+02  1.425614e-01  5.977184e+01  6.316905e-03  1.725170e+00
    11  -2.005217e+00  -2.012063e+00  1.376269e-04  4.180517e+02  1.425602e-01  5.959753e+01  6.335353e-03  1.727691e+00
    12  -1.991413e+00  -1.998260e+00  1.510336e-04  4.167591e+02  1.425589e-01  5.941273e+01  6.355031e-03  1.730376e+00
    13  -1.977600e+00  -1.984452e+00  1.657433e-04  4.153888e+02  1.425575e-01  5.921680e+01  6.376027e-03  1.733236e+00
    14  -1.963791e+00  -1.970640e+00  1.818648e-04  4.139367e+02  1.425561e-01  5.900919e+01  6.398427e-03  1.736282e+00
    15  -1.949968e+00  -1.956824e+00  1.995513e-04  4.123982e+02  1.425545e-01  5.878923e+01  6.422332e-03  1.739527e+00
    16  -1.936141e+00  -1.942999e+00  2.189405e-04  4.107683e+02  1.425528e-01  5.855618e+01  6.447854e-03  1.742985e+00
    17  -1.922302e+00  -1.929166e+00  2.402008e-04  4.090420e+02  1.425511e-01  5.830938e+01  6.475106e-03  1.746670e+00
    18  -1.908450e+00  -1.915321e+00  2.635142e-04  4.072138e+02  1.425492e-01  5.804799e+01  6.504219e-03  1.750598e+00
    19  -1.894588e+00  -1.901464e+00  2.890647e-04  4.052784e+02  1.425472e-01  5.777129e+01  6.535326e-03  1.754786e+00
    20  -1.880711e+00  -1.887594e+00  3.170727e-04  4.032303e+02  1.425450e-01  5.747848e+01  6.568570e-03  1.759250e+00
    21  -1.866822e+00  -1.873711e+00  3.477602e-04  4.010636e+02  1.425427e-01  5.716871e+01  6.604108e-03  1.764010e+00
    22  -1.852912e+00  -1.859811e+00  3.813997e-04  3.987720e+02  1.425403e-01  5.684109e+01  6.642116e-03  1.769086e+00
    23  -1.838984e+00  -1.845892e+00  4.182554e-04  3.963489e+02  1.425377e-01  5.649466e+01  6.682785e-03  1.774502e+00
    24  -1.825033e+00  -1.831952e+00  4.586397e-04  3.937879e+02  1.425349e-01  5.612853e+01  6.726312e-03  1.780280e+00
    25  -1.811058e+00  -1.817990e+00  5.028839e-04  3.910820e+02  1.425320e-01  5.574168e+01  6.772922e-03  1.786447e+00
    26  -1.797063e+00  -1.804004e+00  5.513328e-04  3.882247e+02  1.425288e-01  5.533320e+01  6.822846e-03  1.793029e+00
    27  -1.783039e+00  -1.789994e+00  6.043959e-04  3.852090e+02  1.425254e-01  5.490207e+01  6.876342e-03  1.800055e+00
    28  -1.768986e+00  -1.775955e+00  6.625023e-04  3.820272e+02  1.425218e-01  5.444720e+01  6.933701e-03  1.807559e+00
    29  -1.754901e+00  -1.761886e+00  7.261187e-04  3.786719e+02  1.425179e-01  5.396755e+01  6.995232e-03  1.815573e+00
    30  -1.740782e+00  -1.747784e+00  7.957575e-04  3.751359e+02  1.425138e-01  5.346204e+01  7.061272e-03  1.824137e+00
    31  -1.726626e+00  -1.733647e+00  8.719757e-04  3.714113e+02  1.425094e-01  5.292961e+01  7.132193e-03  1.833288e+00
    32  -1.712431e+00  -1.719471e+00  9.553798e-04  3.674908e+02  1.425047e-01  5.236917e+01  7.208401e-03  1.843072e+00
    33  -1.698191e+00  -1.705253e+00  1.046648e-03  3.633663e+02  1.424996e-01  5.177957e+01  7.290351e-03  1.853536e+00
    34  -1.683907e+00  -1.690990e+00  1.146471e-03  3.590306e+02  1.424942e-01  5.115979e+01  7.378531e-03  1.864729e+00
    35  -1.669573e+00  -1.676681e+00  1.255647e-03  3.544765e+02  1.424884e-01  5.050881e+01  7.473477e-03  1.876708e+00
    36  -1.655185e+00  -1.662319e+00  1.375032e-03  3.496964e+02  1.424822e-01  4.982553e+01  7.575799e-03  1.889532e+00
    37  -1.640740e+00  -1.647902e+00  1.505545e-03  3.446834e+02  1.424756e-01  4.910897e+01  7.686160e-03  1.903267e+00
    38  -1.626232e+00  -1.633425e+00  1.648199e-03  3.394308e+02  1.424685e-01  4.835818e+01  7.805297e-03  1.917985e+00
    39  -1.611659e+00  -1.618885e+00  1.804073e-03  3.339324e+02  1.424608e-01  4.757228e+01  7.934027e-03  1.933763e+00
    40  -1.597013e+00  -1.604275e+00  1.974373e-03  3.281826e+02  1.424526e-01  4.675045e+01  8.073267e-03  1.950685e+00
    41  -1.582292e+00  -1.589590e+00  2.160369e-03  3.221760e+02  1.424438e-01  4.589196e+01  8.224039e-03  1.968847e+00
    42  -1.567487e+00  -1.574826e+00  2.363462e-03  3.159085e+02  1.424343e-01  4.499620e+01  8.387479e-03  1.988347e+00
    43  -1.552593e+00  -1.559976e+00  2.585179e-03  3.093764e+02  1.424240e-01  4.406264e+01  8.564877e-03  2.009301e+00
    44  -1.537603e+00  -1.545033e+00  2.827132e-03  3.025774e+02  1.424130e-01  4.309096e+01  8.757673e-03  2.031829e+00
    45  -1.522512e+00  -1.529992e+00  3.091098e-03  2.955103e+02  1.424012e-01  4.208101e+01  8.967483e-03  2.056066e+00
