     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.893195e+00  -2.194225e+00  4.934075e-05  4.807384e+01  2.348185e-02  1.128863e+00  1.357454e-01  1.255335e+01
     1  -1.868293e+00  -1.880565e+00  5.446776e-05  3.918450e+01  2.653416e-02  1.039728e+00  1.566690e-01  1.308038e+01
     2  -1.844564e+00  -1.856267e+00  6.012546e-05  3.836653e+01  2.687247e-02  1.031003e+00  1.589987e-01  1.313561e+01
     3  -1.821796e+00  -1.833031e+00  6.636847e-05  3.757829e+01  2.720890e-02  1.022464e+00  1.613272e-01  1.319034e+01
     4  -1.799821e+00  -1.810669e+00  7.325696e-05  3.681206e+01  2.754618e-02  1.014032e+00  1.636738e-01  1.324507e+01
     5  -1.778507e+00  -1.789033e+00  8.085723e-05  3.606193e+01  2.788659e-02  1.005644e+00  1.660555e-01  1.330019e+01
     6  -1.757746e+00  -1.768003e+00  8.924233e-05  3.532332e+01  2.823210e-02  9.972515e-01  1.684872e-01  1.335604e+01
     7  -1.737451e+00  -1.747480e+00  9.849269e-05  3.459259e+01  2.858448e-02  9.888113e-01  1.709825e-01  1.341292e+01
     8  -1.717547e+00  -1.727385e+00  1.086969e-04  3.386687e+01  2.894533e-02  9.802876e-01  1.735544e-01  1.347111e+01
     9  -1.697972e+00  -1.707649e+00  1.199527e-04  3.314387e+01  2.931611e-02  9.716495e-01  1.762153e-01  1.353086e+01
    10  -1.678673e+00  -1.688215e+00  1.323673e-04  3.242179e+01  2.969824e-02  9.628699e-01  1.789772e-01  1.359241e+01
    11  -1.659605e+00  -1.669035e+00  1.460590e-04  3.169920e+01  3.009303e-02  9.539248e-01  1.818523e-01  1.365599e+01
    12  -1.640729e+00  -1.650065e+00  1.611581e-04  3.097502e+01  3.050176e-02  9.447928e-01  1.848527e-01  1.372182e+01
    13  -1.622010e+00  -1.631269e+00  1.778078e-04  3.024848e+01  3.092568e-02  9.354549e-01  1.879909e-01  1.379014e+01
    14  -1.603417e+00  -1.612614e+00  1.961656e-04  2.951904e+01  3.136599e-02  9.258939e-01  1.912794e-01  1.386116e+01
    15  -1.584924e+00  -1.594072e+00  2.164050e-04  2.878640e+01  3.182387e-02  9.160946e-01  1.947315e-01  1.393510e+01
    16  -1.566506e+00  -1.575618e+00  2.387165e-04  2.805049e+01  3.230045e-02  9.060434e-01  1.983606e-01  1.401218e+01
    17  -1.548144e+00  -1.557228e+00  2.633099e-04  2.731139e+01  3.279687e-02  8.957283e-01  2.021808e-01  1.409263e+01
    18  -1.529816e+00  -1.538883e+00  2.904155e-04  2.656941e+01  3.331421e-02  8.851390e-01  2.062069e-01  1.417668e+01
    19  -1.511506e+00  -1.520564e+00  3.202866e-04  2.582499e+01  3.385351e-02  8.742666e-01  2.104544e-01  1.426455e+01
    20  -1.493198e+00  -1.502255e+00  3.532015e-04  2.507873e+01  3.441577e-02  8.631039e-01  2.149392e-01  1.435650e+01
    21  -1.474878e+00  -1.483941e+00  3.894659e-04  2.433136e+01  3.500195e-02  8.516451e-01  2.196784e-01  1.445276e+01
    22  -1.456533e+00  -1.465609e+00  4.294153e-04  2.358375e+01  3.561293e-02  8.398864e-01  2.246898e-01  1.455358e+01
    23  -1.438153e+00  -1.447246e+00  4.734182e-04  2.283685e+01  3.624953e-02  8.278251e-01  2.299919e-01  1.465922e+01
    24  -1.419725e+00  -1.428841e+00  5.218790e-04  2.209173e+01  3.691249e-02  8.154606e-01  2.356046e-01  1.476994e+01
    25  -1.401241e+00  -1.410385e+00  5.752413e-04  2.134950e+01  3.760246e-02  8.027937e-01  2.415484e-01  1.488601e+01
    26  -1.382694e+00  -1.391868e+00  6.339917e-04  2.061137e+01  3.831998e-02  7.898271e-01  2.478452e-01  1.500770e+01
    27  -1.364074e+00  -1.373284e+00  6.986635e-04  1.987855e+01  3.906549e-02  7.765651e-01  2.545181e-01  1.513531e+01
    28  -1.345377e+00  -1.354625e+00  7.698414e-04  1.915229e+01  3.983930e-02  7.630137e-01  2.615914e-01  1.526912e+01
    29  -1.326596e+00  -1.335885e+00  8.481657e-04  1.843383e+01  4.064161e-02  7.491806e-01  2.690908e-01  1.540944e+01
    30  -1.307726e+00  -1.317059e+00  9.343377e-04  1.772442e+01  4.147246e-02  7.350752e-01  2.770436e-01  1.555659e+01
    31  -1.288765e+00  -1.298142e+00  1.029125e-03  1.702523e+01  4.233178e-02  7.207083e-01  2.854787e-01  1.571088e+01
    32  -1.269709e+00  -1.279132e+00  1.133367e-03  1.633742e+01  4.321933e-02  7.060926e-01  2.944268e-01  1.587265e+01
