     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.169722e+00  -2.470752e+00  4.934075e-05  3.247068e+02  1.394703e-01  4.528695e+01  8.246464e-03  1.981954e+00
     1  -2.148582e+00  -2.159023e+00  5.446776e-05  3.159397e+02  1.394588e-01  4.406056e+01  8.475647e-03  2.009348e+00
     2  -2.128307e+00  -2.138326e+00  6.012546e-05  3.151036e+02  1.394629e-01  4.394527e+01  8.498011e-03  2.011982e+00
     3  -2.108759e+00  -2.118423e+00  6.636847e-05  3.142884e+02  1.394540e-01  4.382875e+01  8.520327e-03  2.014655e+00
     4  -2.089820e+00  -2.099186e+00  7.325696e-05  3.134218e+02  1.394614e-01  4.371024e+01  8.543657e-03  2.017384e+00
     5  -2.071404e+00  -2.080514e+00  8.085723e-05  3.125707e+02  1.394533e-01  4.358901e+01  8.567171e-03  2.020187e+00
     6  -2.053433e+00  -2.062325e+00  8.924233e-05  3.116685e+02  1.394572e-01  4.346441e+01  8.591849e-03  2.023081e+00
     7  -2.035846e+00  -2.044550e+00  9.849269e-05  3.107558e+02  1.394531e-01  4.333585e+01  8.617210e-03  2.026079e+00
     8  -2.018593e+00  -2.027134e+00  1.086969e-04  3.098002e+02  1.394536e-01  4.320274e+01  8.643776e-03  2.029198e+00
     9  -2.001628e+00  -2.010027e+00  1.199527e-04  3.088133e+02  1.394516e-01  4.306451e+01  8.671460e-03  2.032453e+00
    10  -1.984915e+00  -1.993191e+00  1.323673e-04  3.077833e+02  1.394507e-01  4.292059e+01  8.700508e-03  2.035857e+00
    11  -1.968423e+00  -1.976591e+00  1.460590e-04  3.067096e+02  1.394492e-01  4.277043e+01  8.731011e-03  2.039428e+00
    12  -1.952123e+00  -1.960196e+00  1.611581e-04  3.055868e+02  1.394479e-01  4.261344e+01  8.763133e-03  2.043181e+00
    13  -1.935991e+00  -1.943982e+00  1.778078e-04  3.044112e+02  1.394465e-01  4.244906e+01  8.797021e-03  2.047133e+00
    14  -1.920007e+00  -1.927926e+00  1.961656e-04  3.031785e+02  1.394449e-01  4.227670e+01  8.832838e-03  2.051302e+00
    15  -1.904152e+00  -1.912007e+00  2.164050e-04  3.018843e+02  1.394433e-01  4.209574e+01  8.870757e-03  2.055706e+00
    16  -1.888410e+00  -1.896210e+00  2.387165e-04  3.005241e+02  1.394416e-01  4.190557e+01  8.910959e-03  2.060366e+00
    17  -1.872766e+00  -1.880518e+00  2.633099e-04  2.990935e+02  1.394398e-01  4.170553e+01  8.953641e-03  2.065301e+00
    18  -1.857207e+00  -1.864917e+00  2.904155e-04  2.975875e+02  1.394379e-01  4.149497e+01  8.999013e-03  2.070534e+00
    19  -1.841722e+00  -1.849395e+00  3.202866e-04  2.960014e+02  1.394358e-01  4.127320e+01  9.047302e-03  2.076090e+00
    20  -1.826299e+00  -1.833942e+00  3.532015e-04  2.943299e+02  1.394337e-01  4.103950e+01  9.098750e-03  2.081992e+00
    21  -1.810929e+00  -1.818546e+00  3.894659e-04  2.925680e+02  1.394314e-01  4.079315e+01  9.153622e-03  2.088269e+00
    22  -1.795603e+00  -1.803198e+00  4.294153e-04  2.907101e+02  1.394289e-01  4.053339e+01  9.212204e-03  2.094950e+00
    23  -1.780312e+00  -1.787890e+00  4.734182e-04  2.887506e+02  1.394263e-01  4.025943e+01  9.274804e-03  2.102066e+00
    24  -1.765050e+00  -1.772614e+00  5.218790e-04  2.866839e+02  1.394235e-01  3.997048e+01  9.341760e-03  2.109650e+00
    25  -1.749809e+00  -1.757363e+00  5.752413e-04  2.845040e+02  1.394205e-01  3.966570e+01  9.413437e-03  2.117740e+00
    26  -1.734582e+00  -1.742129e+00  6.339917e-04  2.822049e+02  1.394174e-01  3.934426e+01  9.490237e-03  2.126373e+00
    27  -1.719363e+00  -1.726906e+00  6.986635e-04  2.797803e+02  1.394140e-01  3.900528e+01  9.572596e-03  2.135593e+00
    28  -1.704144e+00  -1.711687e+00  7.698414e-04  2.772240e+02  1.394103e-01  3.864789e+01  9.660991e-03  2.145444e+00
    29  -1.688922e+00  -1.696466e+00  8.481657e-04  2.745296e+02  1.394064e-01  3.827119e+01  9.755946e-03  2.155977e+00
    30  -1.673689e+00  -1.681238e+00  9.343377e-04  2.716906e+02  1.394023e-01  3.787428e+01  9.858038e-03  2.167245e+00
    31  -1.658439e+00  -1.665997e+00  1.029125e-03  2.687005e+02  1.393978e-01  3.745625e+01  9.967899e-03  2.179305e+00
    32  -1.643167e+00  -1.650736e+00  1.133367e-03  2.655527e+02  1.393930e-01  3.701619e+01  1.008623e-02  2.192221e+00
    33  -1.627868e+00  -1.635450e+00  1.247982e-03  2.622409e+02  1.393879e-01  3.655320e+01  1.021379e-02  2.206061e+00
    34  -1.612535e+00  -1.620134e+00  1.373975e-03  2.587587e+02  1.393823e-01  3.606639e+01  1.035145e-02  2.220899e+00
    35  -1.597162e+00  -1.604780e+00  1.512441e-03  2.550997e+02  1.393764e-01  3.555488e+01  1.050015e-02  2.236817e+00
    36  -1.581743e+00  -1.589384e+00  1.664578e-03  2.512581e+02  1.393700e-01  3.501785e+01  1.066093e-02  2.253904e+00
    37  -1.566272e+00  -1.573939e+00  1.831692e-03  2.472280e+02  1.393632e-01  3.445449e+01  1.083498e-02  2.272256e+00
    38  -1.550742e+00  -1.558438e+00  2.015208e-03  2.430043e+02  1.393558e-01  3.386405e+01  1.102360e-02  2.291979e+00
    39  -1.535147e+00  -1.542875e+00  2.216679e-03  2.385819e+02  1.393478e-01  3.324587e+01  1.122826e-02  2.313190e+00
    40  -1.519480e+00  -1.527243e+00  2.437797e-03  2.339565e+02  1.393393e-01  3.259932e+01  1.145060e-02  2.336016e+00
    41  -1.503732e+00  -1.511535e+00  2.680402e-03  2.291245e+02  1.393300e-01  3.192392e+01  1.169247e-02  2.360598e+00
    42  -1.487897e+00  -1.495742e+00  2.946497e-03  2.240831e+02  1.393200e-01  3.121925e+01  1.195595e-02  2.387091e+00
    43  -1.471964e+00  -1.479857e+00  3.238258e-03  2.188303e+02  1.393091e-01  3.048506e+01  1.224342e-02  2.415665e+00
    44  -1.455927e+00  -1.463871e+00  3.558048e-03  2.133652e+02  1.392974e-01  2.972121e+01  1.255755e-02  2.446509e+00
    45  -1.439774e+00  -1.447775e+00  3.908434e-03  2.076882e+02  1.392846e-01  2.892777e+01  1.290139e-02  2.479834e+00
    46  -1.423496e+00  -1.431559e+00  4.292194e-03  2.018009e+02  1.392708e-01  2.810498e+01  1.327843e-02  2.515872e+00
    47  -1.407082e+00  -1.415212e+00  4.712343e-03  1.957066e+02  1.392558e-01  2.725328e+01  1.369266e-02  2.554882e+00
    48  -1.390520e+00  -1.398722e+00  5.172139e-03  1.894101e+02  1.392394e-01  2.637335e+01  1.414867e-02  2.597153e+00
    49  -1.373797e+00  -1.382078e+00  5.675107e-03  1.829182e+02  1.392216e-01  2.546616e+01  1.465176e-02  2.643008e+00
    50  -1.356901e+00  -1.365267e+00  6.225056e-03  1.762395e+02  1.392021e-01  2.453291e+01  1.520806e-02  2.692810e+00
    51  -1.339815e+00  -1.348274e+00  6.826093e-03  1.693850e+02  1.391808e-01  2.357513e+01  1.582470e-02  2.746965e+00
    52  -1.322525e+00  -1.331084e+00  7.482645e-03  1.623677e+02  1.391574e-01  2.259467e+01  1.651000e-02  2.805932e+00
    53  -1.305012e+00  -1.313680e+00  8.199479e-03  1.552034e+02  1.391318e-01  2.159372e+01  1.727372e-02  2.870228e+00
    54  -1.287260e+00  -1.296045e+00  8.981720e-03  1.479099e+02  1.391035e-01  2.057479e+01  1.812732e-02  2.940441e+00
    55  -1.269247e+00  -1.278160e+00  9.834873e-03  1.405081e+02  1.390724e-01  1.954080e+01  1.908439e-02  3.017234e+00
    56  -1.250951e+00  -1.260003e+00  1.076484e-02  1.330212e+02  1.390380e-01  1.849499e+01  2.016102e-02  3.101366e+00
    57  -1.232350e+00  -1.241551e+00  1.177795e-02  1.254750e+02  1.389998e-01  1.744101e+01  2.137645e-02  3.193702e+00
    58  -1.213418e+00  -1.222781e+00  1.288096e-02  1.178981e+02  1.389574e-01  1.638281e+01  2.275372e-02  3.295231e+00
    59  -1.194127e+00  -1.203665e+00  1.408111e-02  1.103211e+02  1.389102e-01  1.532473e+01  2.432060e-02  3.407091e+00
    60  -1.174447e+00  -1.184176e+00  1.538608e-02  1.027772e+02  1.388574e-01  1.427137e+01  2.611072e-02  3.530590e+00
    61  -1.154347e+00  -1.164281e+00  1.680409e-02  9.530109e+01  1.387982e-01  1.322762e+01  2.816503e-02  3.667240e+00
    62  -1.133790e+00  -1.143947e+00  1.834386e-02  8.792928e+01  1.387316e-01  1.219857e+01  3.053366e-02  3.818790e+00
    63  -1.112741e+00  -1.123138e+00  2.001463e-02  8.069919e+01  1.386564e-01  1.118946e+01  3.327828e-02  3.987270e+00
    64  -1.091157e+00  -1.101815e+00  2.182623e-02  7.364871e+01  1.385712e-01  1.020559e+01  3.647525e-02  4.175044e+00
    65  -1.068996e+00  -1.079935e+00  2.378900e-02  6.681558e+01  1.384744e-01  9.252245e+00  4.021958e-02  4.384869e+00
    66  -1.046213e+00  -1.057455e+00  2.591390e-02  6.023657e+01  1.383638e-01  8.334562e+00  4.463016e-02  4.619966e+00
    67  -1.022757e+00  -1.034326e+00  2.821244e-02  5.394671e+01  1.382372e-01  7.457442e+00  4.985659e-02  4.884107e+00
    68  -9.985777e-01  -1.010499e+00  3.069673e-02  4.797840e+01  1.380916e-01  6.625414e+00  5.608809e-02  5.181717e+00
    69  -9.736221e-01  -9.859207e-01  3.337950e-02  4.236050e+01  1.379236e-01  5.842511e+00  6.356524e-02  5.517983e+00
    70  -9.478354e-01  -9.605374e-01  3.627402e-02  3.711748e+01  1.377289e-01  5.112152e+00  7.259536e-02  5.898998e+00
    71  -9.211628e-01  -9.342944e-01  3.939419e-02  3.226858e+01  1.375028e-01  4.437020e+00  8.357269e-02  6.331906e+00
    72  -8.935504e-01  -9.071372e-01  4.275447e-02  2.782706e+01  1.372393e-01  3.818966e+00  9.700485e-02  6.825072e+00
    73  -8.649473e-01  -8.790134e-01  4.636989e-02  2.379970e+01  1.369315e-01  3.258929e+00  1.135473e-01  7.388269e+00
    74  -8.353080e-01  -8.498748e-01  5.025604e-02  2.018643e+01  1.365714e-01  2.756890e+00  1.340481e-01  8.032865e+00
    75  -8.045947e-01  -8.196799e-01  5.442903e-02  1.698028e+01  1.361497e-01  2.311860e+00  1.596051e-01  8.772015e+00
    76  -7.727813e-01  -7.883968e-01  5.890545e-02  1.416759e+01  1.356560e-01  1.921919e+00  1.916393e-01  9.620832e+00
    77  -7.398565e-01  -7.560070e-01  6.370238e-02  1.172861e+01  1.350787e-01  1.584284e+00  2.319852e-01  1.059653e+01
    78  -7.058277e-01  -7.225089e-01  6.883734e-02  9.638294e+00  1.344054e-01  1.295439e+00  2.830033e-01  1.171849e+01
    79  -6.707241e-01  -6.879213e-01  7.432819e-02  7.867500e+00  1.336235e-01  1.051283e+00  3.477137e-01  1.300829e+01
    80  -6.345997e-01  -6.522864e-01  8.019316e-02  6.384242e+00  1.327207e-01  8.473212e-01  4.299533e-01  1.448959e+01
    81  -5.975343e-01  -6.156717e-01  8.645076e-02  5.155115e+00  1.316860e-01  6.788564e-01  5.345543e-01  1.618793e+01
    82  -5.596330e-01  -5.781703e-01  9.311970e-02  4.146661e+00  1.305106e-01  5.411831e-01  6.675421e-01  1.813043e+01
    83  -5.210239e-01  -5.398995e-01  1.002189e-01  3.326594e+00  1.291891e-01  4.297598e-01  8.363484e-01  2.034545e+01
    84  -4.818531e-01  -5.009970e-01  1.077672e-01  2.664799e+00  1.277207e-01  3.403499e-01  1.050038e+00  2.286216e+01
