     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.832165e+00  -2.133195e+00  4.934075e-05  3.153707e+01  2.988570e-02  9.425072e-01  1.834201e-01  1.373845e+01
     1  -1.808825e+00  -1.820338e+00  5.446776e-05  2.757721e+01  3.228123e-02  8.902261e-01  2.018249e-01  1.413611e+01
     2  -1.786526e+00  -1.797532e+00  6.012546e-05  2.721040e+01  3.253100e-02  8.851816e-01  2.037588e-01  1.417634e+01
     3  -1.765085e+00  -1.775673e+00  6.636847e-05  2.685098e+01  3.278011e-02  8.801783e-01  2.057001e-01  1.421657e+01
     4  -1.744359e+00  -1.754598e+00  7.325696e-05  2.649607e+01  3.303044e-02  8.751768e-01  2.076641e-01  1.425714e+01
     5  -1.724231e+00  -1.734179e+00  8.085723e-05  2.614334e+01  3.328360e-02  8.701445e-01  2.096640e-01  1.429830e+01
     6  -1.704609e+00  -1.714309e+00  8.924233e-05  2.579094e+01  3.354098e-02  8.650536e-01  2.117117e-01  1.434031e+01
     7  -1.685414e+00  -1.694905e+00  9.849269e-05  2.543732e+01  3.380387e-02  8.598798e-01  2.138186e-01  1.438339e+01
     8  -1.666582e+00  -1.675896e+00  1.086969e-04  2.508119e+01  3.407342e-02  8.546017e-01  2.159952e-01  1.442774e+01
     9  -1.648057e+00  -1.657221e+00  1.199527e-04  2.472144e+01  3.435074e-02  8.491997e-01  2.182520e-01  1.447356e+01
    10  -1.629794e+00  -1.638830e+00  1.323673e-04  2.435715e+01  3.463688e-02  8.436558e-01  2.205993e-01  1.452103e+01
    11  -1.611751e+00  -1.620679e+00  1.460590e-04  2.398753e+01  3.493287e-02  8.379532e-01  2.230475e-01  1.457036e+01
    12  -1.593895e+00  -1.602731e+00  1.611581e-04  2.361190e+01  3.523970e-02  8.320763e-01  2.256072e-01  1.462172e+01
    13  -1.576193e+00  -1.584954e+00  1.778078e-04  2.322969e+01  3.555838e-02  8.260101e-01  2.282893e-01  1.467532e+01
    14  -1.558620e+00  -1.567318e+00  1.961656e-04  2.284044e+01  3.588987e-02  8.197405e-01  2.311051e-01  1.473133e+01
    15  -1.541151e+00  -1.549798e+00  2.164050e-04  2.244377e+01  3.623518e-02  8.132540e-01  2.340664e-01  1.478996e+01
    16  -1.523764e+00  -1.532370e+00  2.387165e-04  2.203938e+01  3.659530e-02  8.065378e-01  2.371854e-01  1.485141e+01
    17  -1.506440e+00  -1.515015e+00  2.633099e-04  2.162709e+01  3.697120e-02  7.995795e-01  2.404751e-01  1.491590e+01
    18  -1.489161e+00  -1.497714e+00  2.904155e-04  2.120676e+01  3.736391e-02  7.923675e-01  2.439492e-01  1.498362e+01
    19  -1.471911e+00  -1.480450e+00  3.202866e-04  2.077837e+01  3.777442e-02  7.848909e-01  2.476222e-01  1.505482e+01
    20  -1.454676e+00  -1.463208e+00  3.532015e-04  2.034197e+01  3.820374e-02  7.771393e-01  2.515093e-01  1.512971e+01
    21  -1.437443e+00  -1.445974e+00  3.894659e-04  1.989769e+01  3.865289e-02  7.691031e-01  2.556268e-01  1.520855e+01
    22  -1.420197e+00  -1.428734e+00  4.294153e-04  1.944576e+01  3.912286e-02  7.607737e-01  2.599919e-01  1.529158e+01
    23  -1.402929e+00  -1.411477e+00  4.734182e-04  1.898648e+01  3.961467e-02  7.521430e-01  2.646230e-01  1.537907e+01
    24  -1.385627e+00  -1.394191e+00  5.218790e-04  1.852025e+01  4.012929e-02  7.432042e-01  2.695396e-01  1.547127e+01
    25  -1.368280e+00  -1.376867e+00  5.752413e-04  1.804753e+01  4.066769e-02  7.339515e-01  2.747625e-01  1.556849e+01
    26  -1.350881e+00  -1.359494e+00  6.339917e-04  1.756891e+01  4.123080e-02  7.243801e-01  2.803138e-01  1.567101e+01
    27  -1.333420e+00  -1.342063e+00  6.986635e-04  1.708499e+01  4.181954e-02  7.144865e-01  2.862171e-01  1.577913e+01
    28  -1.315889e+00  -1.324566e+00  7.698414e-04  1.659651e+01  4.243473e-02  7.042686e-01  2.924977e-01  1.589319e+01
    29  -1.298280e+00  -1.306995e+00  8.481657e-04  1.610425e+01  4.307719e-02  6.937257e-01  2.991823e-01  1.601350e+01
    30  -1.280587e+00  -1.289344e+00  9.343377e-04  1.560904e+01  4.374762e-02  6.828586e-01  3.062996e-01  1.614042e+01
    31  -1.262803e+00  -1.271604e+00  1.029125e-03  1.511180e+01  4.444668e-02  6.716695e-01  3.138803e-01  1.627430e+01
    32  -1.244922e+00  -1.253771e+00  1.133367e-03  1.461348e+01  4.517489e-02  6.601625e-01  3.219569e-01  1.641552e+01
    33  -1.226939e+00  -1.235838e+00  1.247982e-03  1.411507e+01  4.593269e-02  6.483432e-01  3.305643e-01  1.656447e+01
    34  -1.208850e+00  -1.217800e+00  1.373975e-03  1.361759e+01  4.672039e-02  6.362191e-01  3.397399e-01  1.672156e+01
    35  -1.190649e+00  -1.199654e+00  1.512441e-03  1.312207e+01  4.753817e-02  6.237994e-01  3.495235e-01  1.688720e+01
    36  -1.172334e+00  -1.181395e+00  1.664578e-03  1.262956e+01  4.838607e-02  6.110949e-01  3.599577e-01  1.706184e+01
    37  -1.153901e+00  -1.163019e+00  1.831692e-03  1.214110e+01  4.926394e-02  5.981184e-01  3.710885e-01  1.724593e+01
    38  -1.135347e+00  -1.144525e+00  2.015208e-03  1.165769e+01  5.017152e-02  5.848842e-01  3.829647e-01  1.743995e+01
    39  -1.116672e+00  -1.125909e+00  2.216679e-03  1.118034e+01  5.110832e-02  5.714084e-01  3.956391e-01  1.764440e+01
    40  -1.097873e+00  -1.107171e+00  2.437797e-03  1.070998e+01  5.207373e-02  5.577087e-01  4.091683e-01  1.785979e+01
    41  -1.078950e+00  -1.088309e+00  2.680402e-03  1.024752e+01  5.306692e-02  5.438041e-01  4.236132e-01  1.808668e+01
    42  -1.059903e+00  -1.069322e+00  2.946497e-03  9.793778e+00  5.408690e-02  5.297151e-01  4.390396e-01  1.832563e+01
    43  -1.040731e+00  -1.050211e+00  3.238258e-03  9.349538e+00  5.513252e-02  5.154636e-01  4.555184e-01  1.857724e+01
    44  -1.021437e+00  -1.030977e+00  3.558048e-03  8.915489e+00  5.620245e-02  5.010723e-01  4.731264e-01  1.884213e+01
    45  -1.002020e+00  -1.011620e+00  3.908434e-03  8.492249e+00  5.729520e-02  4.865651e-01  4.919468e-01  1.912096e+01
    46  -9.824840e-01  -9.921423e-01  4.292194e-03  8.080353e+00  5.840914e-02  4.719665e-01  5.120699e-01  1.941443e+01
    47  -9.628301e-01  -9.725459e-01  4.712343e-03  7.680256e+00  5.954251e-02  4.573017e-01  5.335938e-01  1.972326e+01
