     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.908453e+00  -2.209483e+00  4.934075e-05  5.341740e+01  2.215689e-02  1.183563e+00  1.257659e-01  1.225983e+01
     1  -1.883137e+00  -1.895611e+00  5.446776e-05  4.276604e+01  2.529345e-02  1.081701e+00  1.470269e-01  1.282409e+01
     2  -1.859030e+00  -1.870917e+00  6.012546e-05  4.178585e+01  2.564740e-02  1.071698e+00  1.494339e-01  1.288380e+01
     3  -1.835910e+00  -1.847316e+00  6.636847e-05  4.084446e+01  2.599965e-02  1.061942e+00  1.518389e-01  1.294285e+01
     4  -1.813604e+00  -1.824614e+00  7.325696e-05  3.993222e+01  2.635312e-02  1.052339e+00  1.542626e-01  1.300177e+01
     5  -1.791974e+00  -1.802654e+00  8.085723e-05  3.904182e+01  2.671023e-02  1.042816e+00  1.567224e-01  1.306100e+01
     6  -1.770910e+00  -1.781315e+00  8.924233e-05  3.816760e+01  2.707309e-02  1.033315e+00  1.592342e-01  1.312091e+01
     7  -1.750320e+00  -1.760493e+00  9.849269e-05  3.730515e+01  2.744357e-02  1.023787e+00  1.618121e-01  1.318182e+01
     8  -1.730128e+00  -1.740107e+00  1.086969e-04  3.645103e+01  2.782336e-02  1.014190e+00  1.644695e-01  1.324404e+01
     9  -1.710270e+00  -1.720086e+00  1.199527e-04  3.560252e+01  2.821404e-02  1.004491e+00  1.672194e-01  1.330783e+01
    10  -1.690692e+00  -1.700371e+00  1.323673e-04  3.475750e+01  2.861708e-02  9.946582e-01  1.700743e-01  1.337344e+01
    11  -1.671346e+00  -1.680911e+00  1.460590e-04  3.391438e+01  2.903388e-02  9.846660e-01  1.730468e-01  1.344113e+01
    12  -1.652192e+00  -1.661663e+00  1.611581e-04  3.307197e+01  2.946578e-02  9.744912e-01  1.761493e-01  1.351112e+01
    13  -1.633194e+00  -1.642589e+00  1.778078e-04  3.222943e+01  2.991407e-02  9.641135e-01  1.793947e-01  1.358364e+01
    14  -1.614321e+00  -1.623655e+00  1.961656e-04  3.138628e+01  3.038000e-02  9.535151e-01  1.827958e-01  1.365892e+01
    15  -1.595546e+00  -1.604832e+00  2.164050e-04  3.054227e+01  3.086478e-02  9.426805e-01  1.863662e-01  1.373719e+01
    16  -1.576845e+00  -1.586095e+00  2.387165e-04  2.969744e+01  3.136957e-02  9.315962e-01  1.901195e-01  1.381867e+01
    17  -1.558195e+00  -1.567420e+00  2.633099e-04  2.885206e+01  3.189549e-02  9.202506e-01  1.940701e-01  1.390359e+01
    18  -1.539576e+00  -1.548786e+00  2.904155e-04  2.800657e+01  3.244361e-02  9.086342e-01  1.982328e-01  1.399219e+01
    19  -1.520972e+00  -1.530175e+00  3.202866e-04  2.716162e+01  3.301493e-02  8.967391e-01  2.026232e-01  1.408468e+01
    20  -1.502367e+00  -1.511570e+00  3.532015e-04  2.631803e+01  3.361040e-02  8.845593e-01  2.072573e-01  1.418132e+01
    21  -1.483747e+00  -1.492957e+00  3.894659e-04  2.547672e+01  3.423089e-02  8.720908e-01  2.121521e-01  1.428234e+01
    22  -1.465098e+00  -1.474322e+00  4.294153e-04  2.463877e+01  3.487719e-02  8.593312e-01  2.173252e-01  1.438798e+01
    23  -1.446411e+00  -1.455654e+00  4.734182e-04  2.380534e+01  3.555000e-02  8.462799e-01  2.227952e-01  1.449850e+01
    24  -1.427674e+00  -1.436941e+00  5.218790e-04  2.297767e+01  3.624990e-02  8.329382e-01  2.285813e-01  1.461416e+01
    25  -1.408879e+00  -1.418175e+00  5.752413e-04  2.215704e+01  3.697737e-02  8.193091e-01  2.347039e-01  1.473521e+01
    26  -1.390019e+00  -1.399347e+00  6.339917e-04  2.134477e+01  3.773277e-02  8.053974e-01  2.411844e-01  1.486192e+01
    27  -1.371087e+00  -1.380450e+00  6.986635e-04  2.054218e+01  3.851634e-02  7.912096e-01  2.480453e-01  1.499458e+01
    28  -1.352077e+00  -1.361478e+00  7.698414e-04  1.975058e+01  3.932816e-02  7.767539e-01  2.553103e-01  1.513347e+01
    29  -1.332984e+00  -1.342426e+00  8.481657e-04  1.897123e+01  4.016820e-02  7.620402e-01  2.630046e-01  1.527887e+01
    30  -1.313806e+00  -1.323289e+00  9.343377e-04  1.820534e+01  4.103629e-02  7.470797e-01  2.711547e-01  1.543109e+01
    31  -1.294538e+00  -1.304065e+00  1.029125e-03  1.745405e+01  4.193211e-02  7.318853e-01  2.797888e-01  1.559045e+01
    32  -1.275179e+00  -1.284751e+00  1.133367e-03  1.671841e+01  4.285523e-02  7.164713e-01  2.889370e-01  1.575726e+01
    33  -1.255727e+00  -1.265344e+00  1.247982e-03  1.599936e+01  4.380507e-02  7.008530e-01  2.986312e-01  1.593187e+01
    34  -1.236182e+00  -1.245845e+00  1.373975e-03  1.529773e+01  4.478097e-02  6.850473e-01  3.089059e-01  1.611461e+01
    35  -1.216544e+00  -1.226252e+00  1.512441e-03  1.461425e+01  4.578213e-02  6.690716e-01  3.197977e-01  1.630587e+01
    36  -1.196812e+00  -1.206566e+00  1.664578e-03  1.394952e+01  4.680767e-02  6.529447e-01  3.313463e-01  1.650600e+01
    37  -1.176989e+00  -1.186788e+00  1.831692e-03  1.330403e+01  4.785663e-02  6.366858e-01  3.435942e-01  1.671543e+01
    38  -1.157075e+00  -1.166918e+00  2.015208e-03  1.267813e+01  4.892796e-02  6.203151e-01  3.565876e-01  1.693456e+01
    39  -1.137072e+00  -1.146959e+00  2.216679e-03  1.207210e+01  5.002057e-02  6.038532e-01  3.703761e-01  1.716384e+01
    40  -1.116983e+00  -1.126911e+00  2.437797e-03  1.148608e+01  5.113329e-02  5.873209e-01  3.850139e-01  1.740373e+01
    41  -1.096809e+00  -1.106779e+00  2.680402e-03  1.092013e+01  5.226491e-02  5.707398e-01  4.005594e-01  1.765473e+01
    42  -1.076553e+00  -1.086563e+00  2.946497e-03  1.037424e+01  5.341417e-02  5.541313e-01  4.170763e-01  1.791735e+01
    43  -1.056218e+00  -1.066266e+00  3.238258e-03  9.848288e+00  5.457975e-02  5.375171e-01  4.346338e-01  1.819215e+01
    44  -1.035806e+00  -1.045892e+00  3.558048e-03  9.342109e+00  5.576031e-02  5.209189e-01  4.533071e-01  1.847971e+01
    45  -1.015320e+00  -1.025442e+00  3.908434e-03  8.855468e+00  5.695444e-02  5.043582e-01  4.731782e-01  1.878065e+01
    46  -9.947641e-01  -1.004921e+00  4.292194e-03  8.388082e+00  5.816068e-02  4.878566e-01  4.943364e-01  1.909563e+01
    47  -9.741400e-01  -9.843296e-01  4.712343e-03  7.939623e+00  5.937752e-02  4.714351e-01  5.168792e-01  1.942537e+01
    48  -9.534508e-01  -9.636722e-01  5.172139e-03  7.509726e+00  6.060338e-02  4.551148e-01  5.409131e-01  1.977059e+01
    49  -9.326996e-01  -9.429513e-01  5.675107e-03  7.097995e+00  6.183664e-02  4.389162e-01  5.665541e-01  2.013211e+01
    50  -9.118892e-01  -9.221698e-01  6.225056e-03  6.704008e+00  6.307560e-02  4.228593e-01  5.939293e-01  2.051078e+01
    51  -8.910223e-01  -9.013304e-01  6.826093e-03  6.327322e+00  6.431852e-02  4.069640e-01  6.231779e-01  2.090750e+01
    52  -8.701019e-01  -8.804362e-01  7.482645e-03  5.967478e+00  6.556356e-02  3.912491e-01  6.544521e-01  2.132325e+01
    53  -8.491305e-01  -8.594896e-01  8.199479e-03  5.624005e+00  6.680886e-02  3.757333e-01  6.879190e-01  2.175907e+01
    54  -8.281110e-01  -8.384936e-01  8.981720e-03  5.296419e+00  6.805247e-02  3.604344e-01  7.237619e-01  2.221606e+01
    55  -8.070458e-01  -8.174507e-01  9.834873e-03  4.984233e+00  6.929242e-02  3.453696e-01  7.621822e-01  2.269541e+01
    56  -7.859375e-01  -7.963634e-01  1.076484e-02  4.686955e+00  7.052666e-02  3.305553e-01  8.034014e-01  2.319840e+01
    57  -7.647887e-01  -7.752344e-01  1.177795e-02  4.404090e+00  7.175311e-02  3.160072e-01  8.476634e-01  2.372639e+01
    58  -7.436015e-01  -7.540659e-01  1.288096e-02  4.135146e+00  7.296965e-02  3.017401e-01  8.952371e-01  2.428084e+01
    59  -7.223785e-01  -7.328604e-01  1.408111e-02  3.879631e+00  7.417411e-02  2.877682e-01  9.464190e-01  2.486330e+01
    60  -7.011218e-01  -7.116201e-01  1.538608e-02  3.637058e+00  7.536432e-02  2.741044e-01  1.001537e+00  2.547547e+01
    61  -6.798335e-01  -6.903472e-01  1.680409e-02  3.406947e+00  7.653807e-02  2.607611e-01  1.060952e+00  2.611913e+01
    62  -6.585158e-01  -6.690439e-01  1.834386e-02  3.188822e+00  7.769313e-02  2.477496e-01  1.125067e+00  2.679623e+01
    63  -6.371706e-01  -6.477121e-01  2.001463e-02  2.982218e+00  7.882727e-02  2.350801e-01  1.194325e+00  2.750884e+01
    64  -6.157999e-01  -6.263538e-01  2.182623e-02  2.786675e+00  7.993826e-02  2.227620e-01  1.269218e+00  2.825918e+01
    65  -5.944054e-01  -6.049709e-01  2.378900e-02  2.601746e+00  8.102387e-02  2.108035e-01  1.350295e+00  2.904967e+01
    66  -5.729888e-01  -5.835651e-01  2.591390e-02  2.426991e+00  8.208190e-02  1.992121e-01  1.438163e+00  2.988287e+01
    67  -5.515520e-01  -5.621381e-01  2.821244e-02  2.261984e+00  8.311014e-02  1.879938e-01  1.533499e+00  3.076157e+01
    68  -5.300963e-01  -5.406917e-01  3.069673e-02  2.106305e+00  8.410643e-02  1.771538e-01  1.637058e+00  3.168873e+01
    69  -5.086234e-01  -5.192271e-01  3.337950e-02  1.959550e+00  8.506865e-02  1.666963e-01  1.749681e+00  3.266759e+01
    70  -4.871346e-01  -4.977461e-01  3.627402e-02  1.821324e+00  8.599471e-02  1.566243e-01  1.872306e+00  3.370161e+01
    71  -4.656312e-01  -4.762498e-01  3.939419e-02  1.691243e+00  8.688258e-02  1.469396e-01  2.005984e+00  3.479451e+01
    72  -4.441146e-01  -4.547397e-01  4.275447e-02  1.568936e+00  8.773029e-02  1.376432e-01  2.151890e+00  3.595032e+01
    73  -4.225859e-01  -4.332169e-01  4.636989e-02  1.454041e+00  8.853594e-02  1.287349e-01  2.311339e+00  3.717338e+01
    74  -4.010463e-01  -4.116826e-01  5.025604e-02  1.346209e+00  8.929768e-02  1.202134e-01  2.485807e+00  3.846837e+01
    75  -3.794967e-01  -3.901378e-01  5.442903e-02  1.245103e+00  9.001377e-02  1.120764e-01  2.676950e+00  3.984034e+01
    76  -3.579381e-01  -3.685836e-01  5.890545e-02  1.150395e+00  9.068256e-02  1.043207e-01  2.886631e+00  4.129475e+01
    77  -3.363715e-01  -3.470210e-01  6.370238e-02  1.061768e+00  9.130246e-02  9.694203e-02  3.116945e+00  4.283750e+01
    78  -3.147977e-01  -3.254507e-01  6.883734e-02  9.789177e-01  9.187201e-02  8.993514e-02  3.370251e+00  4.447495e+01
    79  -2.932175e-01  -3.038736e-01  7.432819e-02  9.015486e-01  9.238985e-02  8.329394e-02  3.649209e+00  4.621399e+01
    80  -2.716316e-01  -2.822905e-01  8.019316e-02  8.293759e-01  9.285474e-02  7.701149e-02  3.956822e+00  4.806206e+01
    81  -2.500407e-01  -2.607020e-01  8.645076e-02  7.621250e-01  9.326554e-02  7.107999e-02  4.296484e+00  5.002723e+01
    82  -2.284453e-01  -2.391088e-01  9.311970e-02  6.995310e-01  9.362123e-02  6.549095e-02  4.672033e+00  5.211821e+01
    83  -2.068461e-01  -2.175114e-01  1.002189e-01  6.413388e-01  9.392095e-02  6.023515e-02  5.087814e+00  5.434445e+01
    84  -1.852436e-01  -1.959105e-01  1.077672e-01  5.873028e-01  9.416394e-02  5.530275e-02  5.548756e+00  5.671616e+01
    85  -1.636381e-01  -1.743065e-01  1.157837e-01  5.371869e-01  9.434956e-02  5.068335e-02  6.060447e+00  5.924443e+01
    86  -1.420303e-01  -1.526998e-01  1.242872e-01  4.907637e-01  9.447735e-02  4.636606e-02  6.629239e+00  6.194127e+01
    87  -1.204203e-01  -1.310909e-01  1.332966e-01  4.478153e-01  9.454695e-02  4.233957e-02  7.262352e+00  6.481969e+01
    88  -9.880869e-02  -1.094801e-01  1.428304e-01  4.081323e-01  9.455814e-02  3.859223e-02  7.968004e+00  6.789381e+01
    89  -7.719563e-02  -8.786773e-02  1.529067e-01  3.715140e-01  9.451087e-02  3.511211e-02  8.755561e+00  7.117897e+01
    90  -5.558143e-02  -6.625408e-02  1.635435e-01  3.377682e-01  9.440519e-02  3.188707e-02  9.635701e+00  7.469178e+01
    91  -3.396634e-02  -4.463942e-02  1.747582e-01  3.067112e-01  9.424133e-02  2.890487e-02  1.062062e+01  7.845031e+01
    92  -1.235057e-02  -2.302398e-02  1.865674e-01  2.781673e-01  9.401961e-02  2.615318e-02  1.172424e+01  8.247416e+01
    93  9.265696e-03  -1.407960e-03  1.989873e-01  2.519691e-01  9.374053e-02  2.361972e-02  1.296251e+01  8.678463e+01
    94  3.088229e-02  2.020847e-02  2.120334e-01  2.279570e-01  9.340469e-02  2.129225e-02  1.435366e+01  9.140487e+01
    95  5.249906e-02  4.182516e-02  2.257203e-01  2.059791e-01  9.301285e-02  1.915871e-02  1.591861e+01  9.636006e+01
    96  7.411591e-02  6.344197e-02  2.400618e-01  1.858914e-01  9.256588e-02  1.720720e-02  1.768135e+01  1.016776e+02
    97  9.573272e-02  8.505880e-02  2.550706e-01  1.675569e-01  9.206477e-02  1.542609e-02  1.966939e+01  1.073871e+02
    98  1.173494e-01  1.066756e-01  2.707586e-01  1.508464e-01  9.151063e-02  1.380405e-02  2.191438e+01  1.135212e+02
    99  1.389659e-01  1.282922e-01  2.871364e-01  1.356376e-01  9.090471e-02  1.233009e-02  2.445270e+01  1.201149e+02
   100  1.605822e-01  1.499085e-01  3.042139e-01  1.218150e-01  9.024832e-02  1.099360e-02  2.732623e+01  1.272068e+02
   101  1.821982e-01  1.715247e-01  3.219994e-01  1.092701e-01  8.954291e-02  9.784361e-03  3.058321e+01  1.348385e+02
   102  2.038138e-01  1.931405e-01  3.405002e-01  9.790081e-02  8.879001e-02  8.692614e-03  3.427928e+01  1.430556e+02
   103  2.254292e-01  2.147560e-01  3.597226e-01  8.761147e-02  8.799124e-02  7.709041e-03  3.847861e+01  1.519078e+02
   104  2.470441e-01  2.363711e-01  3.796713e-01  7.831249e-02  8.714830e-02  6.824800e-03  4.325532e+01  1.614489e+02
   105  2.686588e-01  2.579859e-01  4.003500e-01  6.992021e-02  8.626298e-02  6.031526e-03  4.869507e+01  1.717381e+02
   106  2.902730e-01  2.796003e-01  4.217611e-01  6.235667e-02  8.533710e-02  5.321337e-03  5.489694e+01  1.828394e+02
   107  3.118869e-01  3.012144e-01  4.439059e-01  5.554931e-02  8.437259e-02  4.686839e-03  6.197559e+01  1.948230e+02
   108  3.335005e-01  3.228281e-01  4.667842e-01  4.943080e-02  8.337138e-02  4.121114e-03  7.006383e+01  2.077652e+02
   109  3.551137e-01  3.444415e-01  4.903948e-01  4.393877e-02  8.233547e-02  3.617719e-03  7.931561e+01  2.217495e+02
   110  3.767266e-01  3.660545e-01  5.147353e-01  3.901555e-02  8.126691e-02  3.170673e-03  8.990946e+01  2.368669e+02
   111  3.983391e-01  3.876673e-01  5.398022e-01  3.460796e-02  8.016775e-02  2.774442e-03  1.020526e+02  2.532167e+02
   112  4.199514e-01  4.092797e-01  5.655908e-01  3.066703e-02  7.904006e-02  2.423924e-03  1.159858e+02  2.709073e+02
   113  4.415635e-01  4.308919e-01  5.920954e-01  2.714776e-02  7.788595e-02  2.114429e-03  1.319886e+02  2.900572e+02
   114  4.631753e-01  4.525038e-01  6.193092e-01  2.400892e-02  7.670751e-02  1.841664e-03  1.503864e+02  3.107956e+02
   115  4.847869e-01  4.741155e-01  6.472248e-01  2.121275e-02  7.550684e-02  1.601708e-03  1.715576e+02  3.332641e+02
   116  5.063982e-01  4.957270e-01  6.758333e-01  1.872480e-02  7.428603e-02  1.390991e-03  1.959428e+02  3.576169e+02
   117  5.280094e-01  5.173382e-01  7.051256e-01  1.651366e-02  7.304715e-02  1.206275e-03  2.240553e+02  3.840227e+02
   118  5.496205e-01  5.389494e-01  7.350913e-01  1.455074e-02  7.179225e-02  1.044630e-03  2.564933e+02  4.126661e+02
   119  5.712314e-01  5.605603e-01  7.657196e-01  1.281012e-02  7.052336e-02  9.034126e-04  2.939547e+02  4.437487e+02
   120  5.928422e-01  5.821712e-01  7.969989e-01  1.126828e-02  6.924246e-02  7.802432e-04  3.372533e+02  4.774910e+02
   121  6.144529e-01  6.037820e-01  8.289172e-01  9.903949e-03  6.795152e-02  6.729884e-04  3.873397e+02  5.141341e+02
   122  6.360635e-01  6.253926e-01  8.614616e-01  8.697934e-03  6.665244e-02  5.797385e-04  4.453238e+02  5.539417e+02
   123  6.576741e-01  6.470032e-01  8.946192e-01  7.632922e-03  6.534708e-02  4.987892e-04  5.125026e+02  5.972025e+02
   124  6.792847e-01  6.686138e-01  9.283763e-01  6.693338e-03  6.403726e-02  4.286230e-04  5.903926e+02  6.442322e+02
   125  7.008952e-01  6.902243e-01  9.627191e-01  5.865187e-03  6.272473e-02  3.678923e-04  6.807673e+02  6.953762e+02
   126  7.225057e-01  7.118348e-01  9.976334e-01  5.135920e-03  6.141119e-02  3.154030e-04  7.857022e+02  7.510127e+02
   127  7.441162e-01  7.334454e-01  1.033105e+00  4.494297e-03  6.009828e-02  2.700995e-04  9.076266e+02  8.115556e+02
   128  7.657267e-01  7.550559e-01  1.069119e+00  3.930271e-03  5.878752e-02  2.310508e-04  1.049385e+03  8.774581e+02
   129  7.873373e-01  7.766664e-01  1.105661e+00  3.434858e-03  5.748058e-02  1.974376e-04  1.214313e+03  9.492164e+02
   130  8.089480e-01  7.982770e-01  1.142716e+00  3.000069e-03  5.617874e-02  1.685401e-04  1.406315e+03  1.027374e+03
   131  8.305587e-01  8.198877e-01  1.180269e+00  2.618779e-03  5.488344e-02  1.437276e-04  1.629973e+03  1.112526e+03
   132  8.521694e-01  8.414984e-01  1.218305e+00  2.284655e-03  5.359597e-02  1.224483e-04  1.890659e+03  1.205324e+03
   133  8.737803e-01  8.631093e-01  1.256811e+00  1.992075e-03  5.231758e-02  1.042205e-04  2.194677e+03  1.306482e+03
   134  8.953912e-01  8.847202e-01  1.295770e+00  1.736050e-03  5.104943e-02  8.862435e-05  2.549426e+03  1.416784e+03
   135  9.170023e-01  9.063312e-01  1.335169e+00  1.512164e-03  4.979262e-02  7.529463e-05  2.963593e+03  1.537086e+03
   136  9.386134e-01  9.279423e-01  1.374993e+00  1.316510e-03  4.854818e-02  6.391419e-05  3.447380e+03  1.668328e+03
   137  9.602247e-01  9.495535e-01  1.415228e+00  1.145635e-03  4.731708e-02  5.420809e-05  4.012776e+03  1.811541e+03
   138  9.818361e-01  9.711648e-01  1.455860e+00  9.964889e-04  4.610019e-02  4.593833e-05  4.673865e+03  1.967853e+03
   139  1.003448e+00  9.927763e-01  1.496874e+00  8.663846e-04  4.489836e-02  3.889924e-05  5.447209e+03  2.138502e+03
   140  1.025059e+00  1.014388e+00  1.538259e+00  7.529538e-04  4.371234e-02  3.291337e-05  6.352280e+03  2.324845e+03
   141  1.046671e+00  1.036000e+00  1.579999e+00  6.541125e-04  4.254283e-02  2.782780e-05  7.411982e+03  2.528371e+03
   142  1.068283e+00  1.057612e+00  1.622083e+00  5.680284e-04  4.139046e-02  2.351096e-05  8.653260e+03  2.750711e+03
   143  1.089895e+00  1.079224e+00  1.664498e+00  4.930919e-04  4.025582e-02  1.984982e-05  1.010783e+04  2.993656e+03
   144  1.111508e+00  1.100836e+00  1.707230e+00  4.278903e-04  3.913940e-02  1.674737e-05  1.181301e+04  3.259169e+03
   145  1.133120e+00  1.122448e+00  1.750269e+00  3.711845e-04  3.804168e-02  1.412048e-05  1.381275e+04  3.549404e+03
   146  1.154733e+00  1.144061e+00  1.793602e+00  3.218892e-04  3.696304e-02  1.189800e-05  1.615882e+04  3.866723e+03
   147  1.176346e+00  1.165674e+00  1.837217e+00  2.790530e-04  3.590394e-02  1.001910e-05  1.891221e+04  4.213721e+03
   148  1.197959e+00  1.187287e+00  1.881104e+00  2.418457e-04  3.486451e-02  8.431832e-06  2.214470e+04  4.593241e+03
   149  1.219573e+00  1.208901e+00  1.925252e+00  2.095394e-04  3.384508e-02  7.091880e-06  2.594098e+04  5.008405e+03
   150  1.241187e+00  1.230514e+00  1.969650e+00  1.814990e-04  3.284586e-02  5.961491e-06  3.040083e+04  5.462641e+03
   151  1.262801e+00  1.252128e+00  2.014288e+00  1.571697e-04  3.186699e-02  5.008527e-06  3.564187e+04  5.959710e+03
   152  1.284415e+00  1.273743e+00  2.059157e+00  1.360675e-04  3.090860e-02  4.205657e-06  4.180285e+04  6.503741e+03
   153  1.306030e+00  1.295357e+00  2.104246e+00  1.177702e-04  2.997077e-02  3.529664e-06  4.904736e+04  7.099267e+03
   154  1.327645e+00  1.316972e+00  2.149547e+00  1.019099e-04  2.905354e-02  2.960843e-06  5.756841e+04  7.751263e+03
   155  1.349261e+00  1.338587e+00  2.195050e+00  8.816600e-05  2.815691e-02  2.482483e-06  6.759372e+04  8.465197e+03
   156  1.370876e+00  1.360203e+00  2.240748e+00  7.626016e-05  2.728064e-02  2.080426e-06  7.939169e+04  9.247067e+03
   157  1.392493e+00  1.381819e+00  2.286631e+00  6.594814e-05  2.642511e-02  1.742687e-06  9.328011e+04  1.010347e+04
   158  1.414109e+00  1.403435e+00  2.332692e+00  5.701939e-05  2.559002e-02  1.459128e-06  1.096332e+05  1.104164e+04
   159  1.435735e+00  1.425057e+00  2.378923e+00  4.927017e-05  2.478532e-02  1.221177e-06  1.289195e+05  1.206954e+04
   160  1.457361e+00  1.446682e+00  2.425317e+00  4.258189e-05  2.399185e-02  1.021618e-06  1.516153e+05  1.319580e+04
   161  1.478977e+00  1.468303e+00  2.471867e+00  3.681452e-05  2.320657e-02  8.543389e-07  1.783098e+05  1.442996e+04
   162  1.500593e+00  1.489919e+00  2.518566e+00  3.180833e-05  2.245217e-02  7.141661e-07  2.098118e+05  1.578267e+04
   163  1.522211e+00  1.511537e+00  2.565407e+00  2.747851e-05  2.171742e-02  5.967624e-07  2.469464e+05  1.726551e+04
   164  1.543829e+00  1.533155e+00  2.612384e+00  2.373444e-05  2.100210e-02  4.984729e-07  2.907299e+05  1.889119e+04
   165  1.565449e+00  1.554774e+00  2.659491e+00  2.049748e-05  2.030597e-02  4.162212e-07  3.423637e+05  2.067369e+04
   166  1.587070e+00  1.576394e+00  2.706721e+00  1.769946e-05  1.962879e-02  3.474190e-07  4.032674e+05  2.262837e+04
   167  1.608692e+00  1.598015e+00  2.754071e+00  1.528130e-05  1.897029e-02  2.898907e-07  4.751194e+05  2.477211e+04
   168  1.630315e+00  1.619638e+00  2.801534e+00  1.319177e-05  1.833019e-02  2.418077e-07  5.599038e+05  2.712346e+04
   169  1.651940e+00  1.641262e+00  2.849105e+00  1.138652e-05  1.770820e-02  2.016348e-07  6.599664e+05  2.970280e+04
   170  1.673566e+00  1.662887e+00  2.896779e+00  9.827119e-06  1.710401e-02  1.680831e-07  7.780811e+05  3.253255e+04
   171  1.695193e+00  1.684514e+00  2.944551e+00  8.480300e-06  1.651729e-02  1.400716e-07  9.175281e+05  3.563733e+04
   172  1.716823e+00  1.706143e+00  2.992418e+00  7.317259e-06  1.594772e-02  1.166936e-07  1.082187e+06  3.904421e+04
   173  1.738453e+00  1.727773e+00  3.040374e+00  6.313069e-06  1.539495e-02  9.718941e-08  1.276645e+06  4.278295e+04
   174  1.760086e+00  1.749404e+00  3.088416e+00  5.446159e-06  1.485864e-02  8.092250e-08  1.506330e+06  4.688625e+04
   175  1.781719e+00  1.771037e+00  3.136540e+00  4.697867e-06  1.433840e-02  6.735992e-08  1.777661e+06  5.139009e+04
   176  1.803354e+00  1.792671e+00  3.184741e+00  4.052052e-06  1.383388e-02  5.605562e-08  2.098229e+06  5.633400e+04
   177  1.824990e+00  1.814307e+00  3.233016e+00  3.494753e-06  1.334470e-02  4.663642e-08  2.477018e+06  6.176146e+04
   178  1.846627e+00  1.835943e+00  3.281363e+00  3.013898e-06  1.287046e-02  3.879025e-08  2.924653e+06  6.772030e+04
   179  1.868264e+00  1.857580e+00  3.329777e+00  2.599051e-06  1.241078e-02  3.225624e-08  3.453708e+06  7.426313e+04
   180  1.889901e+00  1.879217e+00  3.378255e+00  2.241191e-06  1.196526e-02  2.681642e-08  4.079060e+06  8.144787e+04
   181  1.911538e+00  1.900854e+00  3.426795e+00  1.932520e-06  1.153350e-02  2.228873e-08  4.818317e+06  8.933826e+04
   182  1.933174e+00  1.922491e+00  3.475393e+00  1.666301e-06  1.111513e-02  1.852115e-08  5.692319e+06  9.800453e+04
   183  1.954809e+00  1.944126e+00  3.524047e+00  1.436713e-06  1.070974e-02  1.538682e-08  6.725747e+06  1.075241e+05
   184  1.976442e+00  1.965760e+00  3.572754e+00  1.238728e-06  1.031695e-02  1.277989e-08  7.947829e+06  1.179822e+05
