     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.923706e+00  -2.224736e+00  4.934075e-05  5.935313e+01  2.094202e-02  1.242974e+00  1.164252e-01  1.196325e+01
     1  -1.897993e+00  -1.910659e+00  5.446776e-05  4.671622e+01  2.411411e-02  1.126520e+00  1.378468e-01  1.256639e+01
     2  -1.873521e+00  -1.885584e+00  6.012546e-05  4.555149e+01  2.447891e-02  1.115051e+00  1.403141e-01  1.263086e+01
     3  -1.850060e+00  -1.861632e+00  6.636847e-05  4.443566e+01  2.484269e-02  1.103901e+00  1.427806e-01  1.269448e+01
     4  -1.827432e+00  -1.838598e+00  7.325696e-05  4.335687e+01  2.520849e-02  1.092961e+00  1.452676e-01  1.275786e+01
     5  -1.805495e+00  -1.816325e+00  8.085723e-05  4.230621e+01  2.557887e-02  1.082145e+00  1.477935e-01  1.282146e+01
     6  -1.784133e+00  -1.794682e+00  8.924233e-05  4.127685e+01  2.595605e-02  1.071384e+00  1.503745e-01  1.288569e+01
     7  -1.763253e+00  -1.773567e+00  9.849269e-05  4.026353e+01  2.634200e-02  1.060622e+00  1.530255e-01  1.295090e+01
     8  -1.742776e+00  -1.752894e+00  1.086969e-04  3.926217e+01  2.673850e-02  1.049811e+00  1.557605e-01  1.301741e+01
     9  -1.722635e+00  -1.732589e+00  1.199527e-04  3.826964e+01  2.714720e-02  1.038914e+00  1.585927e-01  1.308550e+01
    10  -1.702775e+00  -1.712592e+00  1.323673e-04  3.728355e+01  2.756967e-02  1.027895e+00  1.615351e-01  1.315545e+01
    11  -1.683148e+00  -1.692851e+00  1.460590e-04  3.630214e+01  2.800735e-02  1.016727e+00  1.646008e-01  1.322751e+01
    12  -1.663711e+00  -1.673321e+00  1.611581e-04  3.532415e+01  2.846164e-02  1.005383e+00  1.678024e-01  1.330192e+01
    13  -1.644428e+00  -1.653963e+00  1.778078e-04  3.434880e+01  2.893388e-02  9.938440e-01  1.711532e-01  1.337892e+01
    14  -1.625268e+00  -1.634743e+00  1.961656e-04  3.337567e+01  2.942533e-02  9.820902e-01  1.746664e-01  1.345874e+01
    15  -1.606202e+00  -1.615630e+00  2.164050e-04  3.240469e+01  2.993722e-02  9.701063e-01  1.783555e-01  1.354162e+01
    16  -1.587205e+00  -1.596600e+00  2.387165e-04  3.143608e+01  3.047069e-02  9.578789e-01  1.822345e-01  1.362777e+01
    17  -1.568255e+00  -1.577627e+00  2.633099e-04  3.047033e+01  3.102682e-02  9.453974e-01  1.863177e-01  1.371744e+01
    18  -1.549333e+00  -1.558691e+00  2.904155e-04  2.950815e+01  3.160663e-02  9.326531e-01  1.906202e-01  1.381084e+01
    19  -1.530420e+00  -1.539774e+00  3.202866e-04  2.855045e+01  3.221104e-02  9.196395e-01  1.951573e-01  1.390821e+01
    20  -1.511503e+00  -1.520859e+00  3.532015e-04  2.759829e+01  3.284089e-02  9.063523e-01  1.999449e-01  1.400979e+01
    21  -1.492566e+00  -1.501931e+00  3.894659e-04  2.665288e+01  3.349692e-02  8.927892e-01  2.049998e-01  1.411581e+01
    22  -1.473597e+00  -1.482978e+00  4.294153e-04  2.571552e+01  3.417974e-02  8.789499e-01  2.103392e-01  1.422650e+01
    23  -1.454587e+00  -1.463988e+00  4.734182e-04  2.478759e+01  3.488987e-02  8.648358e-01  2.159812e-01  1.434212e+01
    24  -1.435525e+00  -1.444951e+00  5.218790e-04  2.387049e+01  3.562769e-02  8.504505e-01  2.219447e-01  1.446291e+01
    25  -1.416403e+00  -1.425859e+00  5.752413e-04  2.296566e+01  3.639344e-02  8.357993e-01  2.282493e-01  1.458912e+01
    26  -1.397216e+00  -1.406704e+00  6.339917e-04  2.207449e+01  3.718724e-02  8.208893e-01  2.349159e-01  1.472102e+01
    27  -1.377957e+00  -1.387480e+00  6.986635e-04  2.119835e+01  3.800905e-02  8.057291e-01  2.419661e-01  1.485887e+01
    28  -1.358621e+00  -1.368182e+00  7.698414e-04  2.033852e+01  3.885873e-02  7.903290e-01  2.494229e-01  1.500293e+01
    29  -1.339206e+00  -1.348805e+00  8.481657e-04  1.949621e+01  3.973597e-02  7.747009e-01  2.573107e-01  1.515351e+01
    30  -1.319708e+00  -1.329348e+00  9.343377e-04  1.867252e+01  4.064037e-02  7.588580e-01  2.656552e-01  1.531087e+01
    31  -1.300126e+00  -1.309806e+00  1.029125e-03  1.786841e+01  4.157138e-02  7.428146e-01  2.744838e-01  1.547533e+01
    32  -1.280458e+00  -1.290180e+00  1.133367e-03  1.708474e+01  4.252838e-02  7.265864e-01  2.838260e-01  1.564720e+01
    33  -1.260704e+00  -1.270468e+00  1.247982e-03  1.632222e+01  4.351063e-02  7.101899e-01  2.937130e-01  1.582679e+01
    34  -1.240864e+00  -1.250671e+00  1.373975e-03  1.558141e+01  4.451731e-02  6.936427e-01  3.041786e-01  1.601446e+01
    35  -1.220939e+00  -1.230787e+00  1.512441e-03  1.486277e+01  4.554756e-02  6.769629e-01  3.152591e-01  1.621055e+01
    36  -1.200931e+00  -1.210820e+00  1.664578e-03  1.416660e+01  4.660044e-02  6.601695e-01  3.269938e-01  1.641544e+01
    37  -1.180840e+00  -1.190769e+00  1.831692e-03  1.349308e+01  4.767495e-02  6.432819e-01  3.394249e-01  1.662951e+01
    38  -1.160669e+00  -1.170638e+00  2.015208e-03  1.284230e+01  4.877006e-02  6.263200e-01  3.525985e-01  1.685319e+01
    39  -1.140420e+00  -1.150427e+00  2.216679e-03  1.221424e+01  4.988472e-02  6.093038e-01  3.665641e-01  1.708690e+01
    40  -1.120095e+00  -1.130138e+00  2.437797e-03  1.160876e+01  5.101781e-02  5.922537e-01  3.813758e-01  1.733110e+01
