     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.866174e+00  -2.167204e+00  4.934075e-05  3.988848e+01  1.160011e-01  4.627110e+00  7.360738e-02  6.200479e+00
     1  -1.845249e+00  -1.855586e+00  5.446776e-05  3.924078e+01  1.159979e-01  4.551847e+00  7.482339e-02  6.251530e+00
     2  -1.825175e+00  -1.835096e+00  6.012546e-05  3.918128e+01  1.159939e-01  4.544792e+00  7.493827e-02  6.256381e+00
     3  -1.805813e+00  -1.815386e+00  6.636847e-05  3.911801e+01  1.159990e-01  4.537649e+00  7.505786e-02  6.261303e+00
     4  -1.787054e+00  -1.796332e+00  7.325696e-05  3.905735e+01  1.159928e-01  4.530371e+00  7.517643e-02  6.266330e+00
     5  -1.768809e+00  -1.777836e+00  8.085723e-05  3.899159e+01  1.159972e-01  4.522915e+00  7.530180e-02  6.271493e+00
     6  -1.751006e+00  -1.759816e+00  8.924233e-05  3.892671e+01  1.159933e-01  4.515239e+00  7.542855e-02  6.276821e+00
     7  -1.733584e+00  -1.742208e+00  9.849269e-05  3.885779e+01  1.159949e-01  4.507307e+00  7.556182e-02  6.282342e+00
     8  -1.716494e+00  -1.724955e+00  1.086969e-04  3.878741e+01  1.159933e-01  4.499081e+00  7.569945e-02  6.288083e+00
     9  -1.699693e+00  -1.708013e+00  1.199527e-04  3.871365e+01  1.159934e-01  4.490526e+00  7.584367e-02  6.294070e+00
    10  -1.683146e+00  -1.691341e+00  1.323673e-04  3.863700e+01  1.159926e-01  4.481606e+00  7.599438e-02  6.300330e+00
    11  -1.666820e+00  -1.674906e+00  1.460590e-04  3.855679e+01  1.159921e-01  4.472284e+00  7.615262e-02  6.306893e+00
    12  -1.650691e+00  -1.658681e+00  1.611581e-04  3.847285e+01  1.159915e-01  4.462524e+00  7.631897e-02  6.313786e+00
    13  -1.634734e+00  -1.642639e+00  1.778078e-04  3.838481e+01  1.159909e-01  4.452288e+00  7.649423e-02  6.321040e+00
    14  -1.618930e+00  -1.626760e+00  1.961656e-04  3.829234e+01  1.159902e-01  4.441538e+00  7.667916e-02  6.328685e+00
    15  -1.603261e+00  -1.611024e+00  2.164050e-04  3.819510e+01  1.159896e-01  4.430233e+00  7.687460e-02  6.336754e+00
    16  -1.587711e+00  -1.595416e+00  2.387165e-04  3.809274e+01  1.159888e-01  4.418332e+00  7.708142e-02  6.345283e+00
    17  -1.572267e+00  -1.579920e+00  2.633099e-04  3.798487e+01  1.159881e-01  4.405791e+00  7.730057e-02  6.354307e+00
    18  -1.556917e+00  -1.564524e+00  2.904155e-04  3.787112e+01  1.159872e-01  4.392567e+00  7.753302e-02  6.363865e+00
    19  -1.541650e+00  -1.549217e+00  3.202866e-04  3.775108e+01  1.159864e-01  4.378611e+00  7.777985e-02  6.373999e+00
    20  -1.526456e+00  -1.533987e+00  3.532015e-04  3.762434e+01  1.159854e-01  4.363875e+00  7.804218e-02  6.384751e+00
    21  -1.511327e+00  -1.518826e+00  3.894659e-04  3.749044e+01  1.159845e-01  4.348309e+00  7.832123e-02  6.396170e+00
    22  -1.496254e+00  -1.503725e+00  4.294153e-04  3.734895e+01  1.159834e-01  4.331858e+00  7.861831e-02  6.408303e+00
    23  -1.481231e+00  -1.488678e+00  4.734182e-04  3.719937e+01  1.159823e-01  4.314469e+00  7.893481e-02  6.421205e+00
    24  -1.466251e+00  -1.473676e+00  5.218790e-04  3.704122e+01  1.159811e-01  4.296082e+00  7.927224e-02  6.434931e+00
    25  -1.451307e+00  -1.458715e+00  5.752413e-04  3.687397e+01  1.159799e-01  4.276637e+00  7.963222e-02  6.449543e+00
    26  -1.436396e+00  -1.443788e+00  6.339917e-04  3.669709e+01  1.159785e-01  4.256074e+00  8.001652e-02  6.465105e+00
    27  -1.421511e+00  -1.428889e+00  6.986635e-04  3.651002e+01  1.159771e-01  4.234325e+00  8.042700e-02  6.481687e+00
    28  -1.406647e+00  -1.414015e+00  7.698414e-04  3.631218e+01  1.159755e-01  4.211324e+00  8.086573e-02  6.499363e+00
    29  -1.391801e+00  -1.399160e+00  8.481657e-04  3.610296e+01  1.159739e-01  4.187002e+00  8.133491e-02  6.518214e+00
    30  -1.376967e+00  -1.384321e+00  9.343377e-04  3.588176e+01  1.159722e-01  4.161285e+00  8.183694e-02  6.538324e+00
    31  -1.362143e+00  -1.369492e+00  1.029125e-03  3.564792e+01  1.159703e-01  4.134100e+00  8.237442e-02  6.559786e+00
    32  -1.347324e+00  -1.354670e+00  1.133367e-03  3.540080e+01  1.159683e-01  4.105370e+00  8.295018e-02  6.582699e+00
    33  -1.332506e+00  -1.339852e+00  1.247982e-03  3.513971e+01  1.159661e-01  4.075017e+00  8.356727e-02  6.607170e+00
    34  -1.317686e+00  -1.325033e+00  1.373975e-03  3.486396e+01  1.159638e-01  4.042959e+00  8.422905e-02  6.633313e+00
    35  -1.302860e+00  -1.310210e+00  1.512441e-03  3.457286e+01  1.159614e-01  4.009117e+00  8.493916e-02  6.661251e+00
    36  -1.288025e+00  -1.295379e+00  1.664578e-03  3.426568e+01  1.159588e-01  3.973406e+00  8.570159e-02  6.691118e+00
    37  -1.273176e+00  -1.280537e+00  1.831692e-03  3.394170e+01  1.159559e-01  3.935742e+00  8.652067e-02  6.723058e+00
    38  -1.258312e+00  -1.265680e+00  2.015208e-03  3.360021e+01  1.159529e-01  3.896041e+00  8.740117e-02  6.757225e+00
    39  -1.243427e+00  -1.250805e+00  2.216679e-03  3.324046e+01  1.159497e-01  3.854219e+00  8.834832e-02  6.793787e+00
    40  -1.228518e+00  -1.235908e+00  2.437797e-03  3.286173e+01  1.159462e-01  3.810192e+00  8.936785e-02  6.832926e+00
    41  -1.213582e+00  -1.220986e+00  2.680402e-03  3.246333e+01  1.159424e-01  3.763877e+00  9.046608e-02  6.874838e+00
    42  -1.198613e+00  -1.206033e+00  2.946497e-03  3.204454e+01  1.159384e-01  3.715192e+00  9.164996e-02  6.919736e+00
    43  -1.183610e+00  -1.191047e+00  3.238258e-03  3.160471e+01  1.159340e-01  3.664061e+00  9.292718e-02  6.967850e+00
    44  -1.168566e+00  -1.176023e+00  3.558048e-03  3.114318e+01  1.159294e-01  3.610409e+00  9.430623e-02  7.019432e+00
    45  -1.153478e+00  -1.160956e+00  3.908434e-03  3.065935e+01  1.159243e-01  3.554165e+00  9.579652e-02  7.074755e+00
    46  -1.138341e+00  -1.145843e+00  4.292194e-03  3.015268e+01  1.159189e-01  3.495265e+00  9.740853e-02  7.134115e+00
    47  -1.123149e+00  -1.130678e+00  4.712343e-03  2.962266e+01  1.159130e-01  3.433653e+00  9.915389e-02  7.197836e+00
    48  -1.107898e+00  -1.115457e+00  5.172139e-03  2.906888e+01  1.159067e-01  3.369279e+00  1.010456e-01  7.266272e+00
    49  -1.092583e+00  -1.100173e+00  5.675107e-03  2.849100e+01  1.158999e-01  3.302103e+00  1.030981e-01  7.339810e+00
    50  -1.077196e+00  -1.084821e+00  6.225056e-03  2.788876e+01  1.158925e-01  3.232098e+00  1.053278e-01  7.418872e+00
    51  -1.061732e+00  -1.069395e+00  6.826093e-03  2.726203e+01  1.158845e-01  3.159247e+00  1.077529e-01  7.503923e+00
    52  -1.046185e+00  -1.053889e+00  7.482645e-03  2.661080e+01  1.158758e-01  3.083549e+00  1.103940e-01  7.595471e+00
    53  -1.030546e+00  -1.038295e+00  8.199479e-03  2.593520e+01  1.158664e-01  3.005019e+00  1.132744e-01  7.694077e+00
    54  -1.014809e+00  -1.022606e+00  8.981720e-03  2.523549e+01  1.158562e-01  2.923689e+00  1.164202e-01  7.800359e+00
    55  -9.989645e-01  -1.006814e+00  9.834873e-03  2.451214e+01  1.158451e-01  2.839611e+00  1.198616e-01  7.914996e+00
    56  -9.830044e-01  -9.909112e-01  1.076484e-02  2.376576e+01  1.158330e-01  2.752859e+00  1.236324e-01  8.038743e+00
    57  -9.669192e-01  -9.748874e-01  1.177795e-02  2.299718e+01  1.158198e-01  2.663530e+00  1.277715e-01  8.172433e+00
    58  -9.506986e-01  -9.587332e-01  1.288096e-02  2.220745e+01  1.158054e-01  2.571744e+00  1.323234e-01  8.316992e+00
    59  -9.343319e-01  -9.424382e-01  1.408111e-02  2.139784e+01  1.157897e-01  2.477649e+00  1.373394e-01  8.473449e+00
    60  -9.178074e-01  -9.259911e-01  1.538608e-02  2.056984e+01  1.157725e-01  2.381421e+00  1.428783e-01  8.642951e+00
    61  -9.011126e-01  -9.093798e-01  1.680409e-02  1.972521e+01  1.157536e-01  2.283263e+00  1.490085e-01  8.826777e+00
    62  -8.842341e-01  -8.925914e-01  1.834386e-02  1.886596e+01  1.157328e-01  2.183409e+00  1.558092e-01  9.026358e+00
    63  -8.671574e-01  -8.756118e-01  2.001463e-02  1.799433e+01  1.157099e-01  2.082122e+00  1.633725e-01  9.243300e+00
    64  -8.498672e-01  -8.584263e-01  2.182623e-02  1.711285e+01  1.156847e-01  1.979694e+00  1.718066e-01  9.479405e+00
    65  -8.323467e-01  -8.410186e-01  2.378900e-02  1.622428e+01  1.156568e-01  1.876448e+00  1.812379e-01  9.736702e+00
    66  -8.145783e-01  -8.233717e-01  2.591390e-02  1.533163e+01  1.156259e-01  1.772734e+00  1.918157e-01  1.001748e+01
    67  -7.965429e-01  -8.054670e-01  2.821244e-02  1.443813e+01  1.155916e-01  1.668926e+00  2.037164e-01  1.032432e+01
    68  -7.782201e-01  -7.872849e-01  3.069673e-02  1.354720e+01  1.155534e-01  1.565425e+00  2.171496e-01  1.066017e+01
    69  -7.595880e-01  -7.688041e-01  3.337950e-02  1.266245e+01  1.155109e-01  1.462651e+00  2.323651e-01  1.102833e+01
    70  -7.406235e-01  -7.500022e-01  3.627402e-02  1.178761e+01  1.154633e-01  1.361036e+00  2.496619e-01  1.143261e+01
    71  -7.213017e-01  -7.308551e-01  3.939419e-02  1.092652e+01  1.154100e-01  1.261029e+00  2.693994e-01  1.187730e+01
    72  -7.015965e-01  -7.113374e-01  4.275447e-02  1.008303e+01  1.153500e-01  1.163078e+00  2.920116e-01  1.236732e+01
    73  -6.814801e-01  -6.914218e-01  4.636989e-02  9.261007e+00  1.152825e-01  1.067632e+00  3.180242e-01  1.290831e+01
    74  -6.609232e-01  -6.710800e-01  5.025604e-02  8.464213e+00  1.152062e-01  9.751297e-01  3.480772e-01  1.350669e+01
    75  -6.398953e-01  -6.502820e-01  5.442903e-02  7.696270e+00  1.151198e-01  8.859928e-01  3.829524e-01  1.416984e+01
    76  -6.183645e-01  -6.289965e-01  5.890545e-02  6.960578e+00  1.150216e-01  8.006168e-01  4.236088e-01  1.490623e+01
    77  -5.962981e-01  -6.071912e-01  6.370238e-02  6.260242e+00  1.149098e-01  7.193633e-01  4.712272e-01  1.572556e+01
    78  -5.736628e-01  -5.848330e-01  6.883734e-02  5.598001e+00  1.147822e-01  6.425511e-01  5.272659e-01  1.663897e+01
    79  -5.504250e-01  -5.618885e-01  7.432819e-02  4.976161e+00  1.146363e-01  5.704487e-01  5.935325e-01  1.765923e+01
    80  -5.265517e-01  -5.383243e-01  8.019316e-02  4.396533e+00  1.144690e-01  5.032666e-01  6.722731e-01  1.880101e+01
    81  -5.020110e-01  -5.141080e-01  8.645076e-02  3.860383e+00  1.142768e-01  4.411523e-01  7.662853e-01  2.008102e+01
    82  -4.767736e-01  -4.892090e-01  9.311970e-02  3.368395e+00  1.140558e-01  3.841852e-01  8.790593e-01  2.151839e+01
    83  -4.508133e-01  -4.635995e-01  1.002189e-01  2.920652e+00  1.138015e-01  3.323745e-01  1.014954e+00  2.313483e+01
    84  -4.241089e-01  -4.372559e-01  1.077672e-01  2.516632e+00  1.135086e-01  2.856593e-01  1.179413e+00  2.495491e+01
    85  -3.966454e-01  -4.101601e-01  1.157837e-01  2.155232e+00  1.131713e-01  2.439105e-01  1.379233e+00  2.700629e+01
    86  -3.684162e-01  -3.823015e-01  1.242872e-01  1.834807e+00  1.127834e-01  2.069358e-01  1.622882e+00  2.931989e+01
    87  -3.394242e-01  -3.536783e-01  1.332966e-01  1.553231e+00  1.123381e-01  1.744869e-01  1.920881e+00  3.192998e+01
    88  -3.096838e-01  -3.242995e-01  1.428304e-01  1.307977e+00  1.118281e-01  1.462686e-01  2.286253e+00  3.487423e+01
    89  -2.792222e-01  -2.941860e-01  1.529067e-01  1.096212e+00  1.112463e-01  1.219495e-01  2.735034e+00  3.819356e+01
    90  -2.480806e-01  -2.633724e-01  1.635435e-01  9.148954e-01  1.105856e-01  1.011742e-01  3.286846e+00  4.193197e+01
    91  -2.163141e-01  -2.319070e-01  1.747582e-01  7.608858e-01  1.098395e-01  8.357529e-02  3.965531e+00  4.613613e+01
    92  -1.839916e-01  -1.998522e-01  1.865674e-01  6.310398e-01  1.090025e-01  6.878493e-02  4.799820e+00  5.085498e+01
    93  -1.511946e-01  -1.672836e-01  1.989873e-01  5.223019e-01  1.080706e-01  5.644548e-02  5.824044e+00  5.613911e+01
    94  -1.180152e-01  -1.342881e-01  2.120334e-01  4.317787e-01  1.070415e-01  4.621825e-02  7.078848e+00  6.204023e+01
    95  -8.455295e-02  -1.009619e-01  2.257203e-01  3.567962e-01  1.059151e-01  3.779012e-02  8.611936e+00  6.861057e+01
    96  -5.091190e-02  -6.740677e-02  2.400618e-01  2.949364e-01  1.046936e-01  3.087795e-02  1.047880e+01  7.590247e+01
    97  -1.719696e-02  -3.372734e-02  2.550706e-01  2.440565e-01  1.033814e-01  2.523090e-02  1.274349e+01  8.396799e+01
    98  1.648951e-02  -2.719105e-05  2.707586e-01  2.022913e-01  1.019851e-01  2.063070e-02  1.547941e+01  9.285883e+01
    99  5.005080e-02  3.359427e-02  2.871364e-01  1.680431e-01  1.005131e-01  1.689053e-02  1.877016e+01  1.026263e+02
   100  8.339828e-02  6.704454e-02  3.042139e-01  1.399621e-01  9.897493e-02  1.385274e-02  2.271051e+01  1.133215e+02
   101  1.164532e-01  1.002401e-01  3.219994e-01  1.169214e-01  9.738118e-02  1.138595e-02  2.740743e+01  1.249958e+02
   102  1.491476e-01  1.331080e-01  3.405002e-01  9.798935e-02  9.574250e-02  9.381746e-03  3.298137e+01  1.377014e+02
   103  1.814249e-01  1.655860e-01  3.597226e-01  8.240166e-02  9.406935e-02  7.751471e-03  3.956762e+01  1.514914e+02
   104  2.132393e-01  1.976233e-01  3.796713e-01  6.953527e-02  9.237153e-02  6.423079e-03  4.731794e+01  1.664212e+02
   105  2.445555e-01  2.291796e-01  4.003500e-01  5.888434e-02  9.065790e-02  5.338331e-03  5.640237e+01  1.825481e+02
   106  2.753476e-01  2.602244e-01  4.217611e-01  5.003944e-02  8.893616e-02  4.450316e-03  6.701135e+01  1.999331e+02
   107  3.055978e-01  2.907360e-01  4.439059e-01  4.266965e-02  8.721278e-02  3.721339e-03  7.935802e+01  2.186405e+02
   108  3.352955e-01  3.207004e-01  4.667842e-01  3.650763e-02  8.549293e-02  3.121144e-03  9.368094e+01  2.387389e+02
   109  3.644362e-01  3.501102e-01  4.903948e-01  3.133728e-02  8.378062e-02  2.625457e-03  1.102470e+02  2.603021e+02
   110  3.930202e-01  3.789633e-01  5.147353e-01  2.698369e-02  8.207872e-02  2.214787e-03  1.293551e+02  2.834094e+02
   111  4.210518e-01  4.072621e-01  5.398022e-01  2.330501e-02  8.038913e-02  1.873470e-03  1.513394e+02  3.081462e+02
   112  4.485387e-01  4.350127e-01  5.655908e-01  2.018592e-02  7.871296e-02  1.588893e-03  1.765746e+02  3.346053e+02
   113  4.754908e-01  4.622238e-01  5.920954e-01  1.753240e-02  7.705061e-02  1.350882e-03  2.054805e+02  3.628871e+02
   114  5.019202e-01  4.889065e-01  6.193092e-01  1.526754e-02  7.540198e-02  1.151203e-03  2.385281e+02  3.931011e+02
   115  5.278402e-01  5.150735e-01  6.472248e-01  1.332827e-02  7.376663e-02  9.831813e-04  2.762462e+02  4.253666e+02
   116  5.532656e-01  5.407389e-01  6.758333e-01  1.166262e-02  7.214388e-02  8.413867e-04  3.192303e+02  4.598141e+02
   117  5.782119e-01  5.659178e-01  7.051256e-01  1.022769e-02  7.053298e-02  7.213893e-04  3.681514e+02  4.965870e+02
   118  6.026954e-01  5.906261e-01  7.350913e-01  8.987884e-03  6.893326e-02  6.195641e-04  4.237680e+02  5.358423e+02
   119  6.267330e-01  6.148805e-01  7.657196e-01  7.913609e-03  6.734421e-02  5.329357e-04  4.869398e+02  5.777537e+02
   120  6.503423e-01  6.386980e-01  7.969989e-01  6.980154e-03  6.576564e-02  4.590543e-04  5.586444e+02  6.225126e+02
   121  6.735414e-01  6.620967e-01  8.289172e-01  6.166825e-03  6.419781e-02  3.958966e-04  6.399975e+02  6.703309e+02
   122  6.963492e-01  6.850950e-01  8.614616e-01  5.456238e-03  6.264147e-02  3.417868e-04  7.322775e+02  7.214438e+02
   123  7.187852e-01  7.077121e-01  8.946192e-01  4.833747e-03  6.109800e-02  2.953323e-04  8.369558e+02  7.761125e+02
   124  7.408701e-01  7.299680e-01  9.283763e-01  4.286980e-03  5.956948e-02  2.553731e-04  9.557333e+02  8.346272e+02
   125  7.626252e-01  7.518838e-01  9.627191e-01  3.805460e-03  5.805864e-02  2.209398e-04  1.090585e+03  8.973113e+02
   126  7.840732e-01  7.734816e-01  9.976334e-01  3.380305e-03  5.656890e-02  1.912202e-04  1.243813e+03  9.645246e+02
   127  8.052380e-01  7.947845e-01  1.033105e+00  3.003973e-03  5.510425e-02  1.655317e-04  1.418115e+03  1.036668e+03
   128  8.261446e-01  8.158171e-01  1.069119e+00  2.670058e-03  5.366908e-02  1.432996e-04  1.616654e+03  1.114186e+03
   129  8.468193e-01  8.366050e-01  1.105661e+00  2.373121e-03  5.226792e-02  1.240381e-04  1.843158e+03  1.197575e+03
   130  8.672895e-01  8.571750e-01  1.142716e+00  2.108547e-03  5.090513e-02  1.073359e-04  2.102016e+03  1.287383e+03
   131  8.875832e-01  8.775549e-01  1.180269e+00  1.872429e-03  4.958450e-02  9.284346e-05  2.398400e+03  1.384218e+03
   132  9.077287e-01  8.977727e-01  1.218305e+00  1.661457e-03  4.830889e-02  8.026314e-05  2.738403e+03  1.488751e+03
   133  9.277542e-01  9.178569e-01  1.256811e+00  1.472828e-03  4.707983e-02  6.934046e-05  3.129181e+03  1.601721e+03
   134  9.476867e-01  9.378348e-01  1.295770e+00  1.304157e-03  4.589729e-02  5.985726e-05  3.579124e+03  1.723938e+03
   135  9.675518e-01  9.577328e-01  1.335169e+00  1.153401e-03  4.475966e-02  5.162583e-05  4.098041e+03  1.856293e+03
   136  9.873725e-01  9.775752e-01  1.374993e+00  1.018787e-03  4.366381e-02  4.448413e-05  4.697380e+03  1.999759e+03
   137  1.007169e+00  9.973837e-01  1.415228e+00  8.987510e-04  4.260556e-02  3.829179e-05  5.390480e+03  2.155397e+03
   138  1.026960e+00  1.017177e+00  1.455860e+00  7.918893e-04  4.158010e-02  3.292684e-05  6.192881e+03  2.324369e+03
   139  1.046758e+00  1.036972e+00  1.496874e+00  6.969236e-04  4.058260e-02  2.828297e-05  7.122704e+03  2.507943e+03
   140  1.066575e+00  1.056780e+00  1.538259e+00  6.126786e-04  3.960866e-02  2.426738e-05  8.201102e+03  2.707502e+03
   141  1.086421e+00  1.076612e+00  1.579999e+00  5.380693e-04  3.865460e-02  2.079886e-05  9.452815e+03  2.924559e+03
