     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.603321e+00  -1.904351e+00  4.934075e-05  6.490662e+00  6.611631e-02  4.291387e-01  5.991791e-01  2.036017e+01
     1  -1.582343e+00  -1.592706e+00  5.446776e-05  6.367992e+00  6.634128e-02  4.224607e-01  6.096851e-01  2.052045e+01
     2  -1.562220e+00  -1.572165e+00  6.012546e-05  6.356636e+00  6.636125e-02  4.218343e-01  6.106824e-01  2.053569e+01
     3  -1.542812e+00  -1.552408e+00  6.636847e-05  6.344794e+00  6.638520e-02  4.212004e-01  6.117118e-01  2.055113e+01
     4  -1.524010e+00  -1.533309e+00  7.325696e-05  6.333183e+00  6.640496e-02  4.205548e-01  6.127421e-01  2.056690e+01
     5  -1.505723e+00  -1.514770e+00  8.085723e-05  6.320873e+00  6.642967e-02  4.198935e-01  6.138212e-01  2.058309e+01
     6  -1.487879e+00  -1.496709e+00  8.924233e-05  6.308542e+00  6.645166e-02  4.192131e-01  6.149192e-01  2.059979e+01
     7  -1.470417e+00  -1.479060e+00  9.849269e-05  6.295587e+00  6.647675e-02  4.185102e-01  6.160683e-01  2.061708e+01
     8  -1.453287e+00  -1.461768e+00  1.086969e-04  6.282294e+00  6.650144e-02  4.177816e-01  6.172573e-01  2.063505e+01
     9  -1.436447e+00  -1.444785e+00  1.199527e-04  6.268411e+00  6.652787e-02  4.170241e-01  6.185014e-01  2.065378e+01
    10  -1.419859e+00  -1.428074e+00  1.323673e-04  6.253979e+00  6.655515e-02  4.162345e-01  6.198017e-01  2.067336e+01
    11  -1.403494e+00  -1.411599e+00  1.460590e-04  6.238896e+00  6.658384e-02  4.154097e-01  6.211662e-01  2.069388e+01
    12  -1.387323e+00  -1.395333e+00  1.611581e-04  6.223122e+00  6.661390e-02  4.145464e-01  6.226002e-01  2.071541e+01
    13  -1.371324e+00  -1.379250e+00  1.778078e-04  6.206592e+00  6.664551e-02  4.136414e-01  6.241104e-01  2.073806e+01
    14  -1.355477e+00  -1.363328e+00  1.961656e-04  6.189245e+00  6.667878e-02  4.126913e-01  6.257034e-01  2.076192e+01
    15  -1.339764e+00  -1.347549e+00  2.164050e-04  6.171020e+00  6.671385e-02  4.116926e-01  6.273862e-01  2.078709e+01
    16  -1.324168e+00  -1.331896e+00  2.387165e-04  6.151852e+00  6.675088e-02  4.106416e-01  6.291665e-01  2.081367e+01
    17  -1.308677e+00  -1.316353e+00  2.633099e-04  6.131674e+00  6.679001e-02  4.095346e-01  6.310521e-01  2.084178e+01
    18  -1.293278e+00  -1.300909e+00  2.904155e-04  6.110416e+00  6.683141e-02  4.083677e-01  6.330513e-01  2.087154e+01
    19  -1.277959e+00  -1.285551e+00  3.202866e-04  6.088006e+00  6.687524e-02  4.071369e-01  6.351733e-01  2.090306e+01
    20  -1.262712e+00  -1.270269e+00  3.532015e-04  6.064370e+00  6.692169e-02  4.058379e-01  6.374276e-01  2.093649e+01
    21  -1.247526e+00  -1.255053e+00  3.894659e-04  6.039431e+00  6.697094e-02  4.044663e-01  6.398244e-01  2.097196e+01
    22  -1.232395e+00  -1.239895e+00  4.294153e-04  6.013106e+00  6.702320e-02  4.030177e-01  6.423748e-01  2.100962e+01
    23  -1.217310e+00  -1.224787e+00  4.734182e-04  5.985314e+00  6.707870e-02  4.014871e-01  6.450906e-01  2.104963e+01
    24  -1.202265e+00  -1.209723e+00  5.218790e-04  5.955968e+00  6.713764e-02  3.998696e-01  6.479845e-01  2.109215e+01
    25  -1.187254e+00  -1.194695e+00  5.752413e-04  5.924978e+00  6.720029e-02  3.981602e-01  6.510700e-01  2.113738e+01
    26  -1.172271e+00  -1.179698e+00  6.339917e-04  5.892252e+00  6.726690e-02  3.963535e-01  6.543619e-01  2.118550e+01
    27  -1.157310e+00  -1.164726e+00  6.986635e-04  5.857695e+00  6.733775e-02  3.944440e-01  6.578759e-01  2.123672e+01
    28  -1.142367e+00  -1.149774e+00  7.698414e-04  5.821209e+00  6.741313e-02  3.924259e-01  6.616291e-01  2.129126e+01
    29  -1.127437e+00  -1.134838e+00  8.481657e-04  5.782694e+00  6.749335e-02  3.902934e-01  6.656398e-01  2.134934e+01
