     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.481296e+00  -1.782326e+00  4.934075e-05  2.793920e+00  8.558547e-02  2.391189e-01  1.223450e+00  2.727553e+01
     1  -1.460508e+00  -1.470778e+00  5.446776e-05  2.768002e+00  8.559927e-02  2.369389e-01  1.234806e+00  2.740072e+01
     2  -1.440561e+00  -1.450420e+00  6.012546e-05  2.765654e+00  8.559820e-02  2.367350e-01  1.235862e+00  2.741252e+01
     3  -1.421317e+00  -1.430833e+00  6.636847e-05  2.763081e+00  8.560307e-02  2.365283e-01  1.236977e+00  2.742449e+01
     4  -1.402672e+00  -1.411895e+00  7.325696e-05  2.760700e+00  8.560054e-02  2.363174e-01  1.238063e+00  2.743673e+01
     5  -1.384536e+00  -1.393509e+00  8.085723e-05  2.758027e+00  8.560507e-02  2.361011e-01  1.239229e+00  2.744929e+01
     6  -1.366839e+00  -1.375597e+00  8.924233e-05  2.755453e+00  8.560416e-02  2.358783e-01  1.240394e+00  2.746226e+01
     7  -1.349522e+00  -1.358094e+00  9.849269e-05  2.752670e+00  8.560696e-02  2.356477e-01  1.241627e+00  2.747569e+01
     8  -1.332536e+00  -1.340946e+00  1.086969e-04  2.749852e+00  8.560767e-02  2.354084e-01  1.242895e+00  2.748965e+01
     9  -1.315839e+00  -1.324107e+00  1.199527e-04  2.746881e+00  8.560956e-02  2.351593e-01  1.244225e+00  2.750420e+01
    10  -1.299396e+00  -1.307540e+00  1.323673e-04  2.743798e+00  8.561101e-02  2.348993e-01  1.245613e+00  2.751942e+01
    11  -1.283177e+00  -1.291211e+00  1.460590e-04  2.740566e+00  8.561274e-02  2.346274e-01  1.247069e+00  2.753536e+01
    12  -1.267155e+00  -1.275092e+00  1.611581e-04  2.737181e+00  8.561447e-02  2.343424e-01  1.248599e+00  2.755210e+01
    13  -1.251309e+00  -1.259159e+00  1.778078e-04  2.733627e+00  8.561633e-02  2.340431e-01  1.250208e+00  2.756971e+01
    14  -1.235618e+00  -1.243392e+00  1.961656e-04  2.729891e+00  8.561827e-02  2.337286e-01  1.251905e+00  2.758826e+01
    15  -1.220066e+00  -1.227773e+00  2.164050e-04  2.725958e+00  8.562033e-02  2.333974e-01  1.253696e+00  2.760782e+01
    16  -1.204638e+00  -1.212284e+00  2.387165e-04  2.721813e+00  8.562250e-02  2.330484e-01  1.255590e+00  2.762848e+01
    17  -1.189321e+00  -1.196912e+00  2.633099e-04  2.717441e+00  8.562479e-02  2.326803e-01  1.257593e+00  2.765033e+01
    18  -1.174103e+00  -1.181646e+00  2.904155e-04  2.712824e+00  8.562722e-02  2.322916e-01  1.259715e+00  2.767346e+01
    19  -1.158974e+00  -1.166473e+00  3.202866e-04  2.707947e+00  8.562979e-02  2.318809e-01  1.261965e+00  2.769795e+01
    20  -1.143925e+00  -1.151384e+00  3.532015e-04  2.702790e+00  8.563251e-02  2.314467e-01  1.264353e+00  2.772392e+01
    21  -1.128947e+00  -1.136371e+00  3.894659e-04  2.697336e+00  8.563541e-02  2.309875e-01  1.266888e+00  2.775147e+01
    22  -1.114034e+00  -1.121426e+00  4.294153e-04  2.691564e+00  8.563848e-02  2.305014e-01  1.269582e+00  2.778071e+01
    23  -1.099179e+00  -1.106543e+00  4.734182e-04  2.685453e+00  8.564174e-02  2.299869e-01  1.272447e+00  2.781177e+01
    24  -1.084376e+00  -1.091714e+00  5.218790e-04  2.678982e+00  8.564521e-02  2.294420e-01  1.275495e+00  2.784477e+01
    25  -1.069620e+00  -1.076935e+00  5.752413e-04  2.672128e+00  8.564889e-02  2.288648e-01  1.278739e+00  2.787986e+01
