     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.535032e+00  -1.836062e+00  4.934075e-05  4.049676e+00  9.528255e-02  3.858634e-01  7.999688e-01  2.147155e+01
     1  -1.514245e+00  -1.524514e+00  5.446776e-05  4.012290e+00  9.527909e-02  3.822874e-01  8.074374e-01  2.157174e+01
     2  -1.494297e+00  -1.504156e+00  6.012546e-05  4.008668e+00  9.528173e-02  3.819528e-01  8.081559e-01  2.158119e+01
     3  -1.475055e+00  -1.484569e+00  6.636847e-05  4.005309e+00  9.527696e-02  3.816137e-01  8.088537e-01  2.159077e+01
     4  -1.456409e+00  -1.465632e+00  7.325696e-05  4.001489e+00  9.528147e-02  3.812678e-01  8.096068e-01  2.160056e+01
     5  -1.438274e+00  -1.447247e+00  8.085723e-05  3.997945e+00  9.527720e-02  3.809130e-01  8.103427e-01  2.161062e+01
     6  -1.420577e+00  -1.429336e+00  8.924233e-05  3.994000e+00  9.527977e-02  3.805474e-01  8.111321e-01  2.162100e+01
     7  -1.403261e+00  -1.411833e+00  9.849269e-05  3.990116e+00  9.527775e-02  3.801693e-01  8.119303e-01  2.163175e+01
     8  -1.386275e+00  -1.394685e+00  1.086969e-04  3.985969e+00  9.527840e-02  3.797767e-01  8.127723e-01  2.164293e+01
     9  -1.369579e+00  -1.377847e+00  1.199527e-04  3.981711e+00  9.527765e-02  3.793681e-01  8.136446e-01  2.165458e+01
    10  -1.353136e+00  -1.361279e+00  1.323673e-04  3.977240e+00  9.527752e-02  3.789416e-01  8.145598e-01  2.166676e+01
    11  -1.336917e+00  -1.344951e+00  1.460590e-04  3.972575e+00  9.527712e-02  3.784954e-01  8.155182e-01  2.167953e+01
    12  -1.320896e+00  -1.328832e+00  1.611581e-04  3.967681e+00  9.527679e-02  3.780279e-01  8.165255e-01  2.169293e+01
    13  -1.305050e+00  -1.312900e+00  1.778078e-04  3.962545e+00  9.527642e-02  3.775370e-01  8.175854e-01  2.170703e+01
    14  -1.289360e+00  -1.297134e+00  1.961656e-04  3.957144e+00  9.527603e-02  3.770210e-01  8.187028e-01  2.172188e+01
    15  -1.273808e+00  -1.281514e+00  2.164050e-04  3.951459e+00  9.527562e-02  3.764778e-01  8.198824e-01  2.173755e+01
    16  -1.258381e+00  -1.266026e+00  2.387165e-04  3.945468e+00  9.527519e-02  3.759052e-01  8.211293e-01  2.175409e+01
    17  -1.243064e+00  -1.250655e+00  2.633099e-04  3.939148e+00  9.527473e-02  3.753013e-01  8.224487e-01  2.177159e+01
    18  -1.227847e+00  -1.235389e+00  2.904155e-04  3.932476e+00  9.527425e-02  3.746637e-01  8.238463e-01  2.179011e+01
    19  -1.212718e+00  -1.220217e+00  3.202866e-04  3.925425e+00  9.527373e-02  3.739899e-01  8.253282e-01  2.180973e+01
    20  -1.197669e+00  -1.205129e+00  3.532015e-04  3.917972e+00  9.527319e-02  3.732777e-01  8.269007e-01  2.183052e+01
    21  -1.182692e+00  -1.190116e+00  3.894659e-04  3.910087e+00  9.527261e-02  3.725242e-01  8.285706e-01  2.185259e+01
    22  -1.167780e+00  -1.175172e+00  4.294153e-04  3.901743e+00  9.527200e-02  3.717269e-01  8.303452e-01  2.187601e+01
    23  -1.152925e+00  -1.160289e+00  4.734182e-04  3.892910e+00  9.527134e-02  3.708828e-01  8.322321e-01  2.190089e+01
    24  -1.138123e+00  -1.145461e+00  5.218790e-04  3.883556e+00  9.527065e-02  3.699889e-01  8.342398e-01  2.192733e+01
    25  -1.123368e+00  -1.130683e+00  5.752413e-04  3.873647e+00  9.526991e-02  3.690420e-01  8.363770e-01  2.195545e+01
    26  -1.108655e+00  -1.115949e+00  6.339917e-04  3.863150e+00  9.526912e-02  3.680389e-01  8.386531e-01  2.198535e+01
    27  -1.093980e+00  -1.101255e+00  6.986635e-04  3.852027e+00  9.526829e-02  3.669761e-01  8.410783e-01  2.201716e+01
    28  -1.079339e+00  -1.086598e+00  7.698414e-04  3.840242e+00  9.526740e-02  3.658498e-01  8.436635e-01  2.205102e+01
    29  -1.064729e+00  -1.071973e+00  8.481657e-04  3.827753e+00  9.526644e-02  3.646564e-01  8.464203e-01  2.208708e+01
    30  -1.050146e+00  -1.057376e+00  9.343377e-04  3.814520e+00  9.526543e-02  3.633919e-01  8.493612e-01  2.212547e+01
    31  -1.035588e+00  -1.042806e+00  1.029125e-03  3.800499e+00  9.526435e-02  3.620521e-01  8.524996e-01  2.216637e+01
    32  -1.021051e+00  -1.028259e+00  1.133367e-03  3.785645e+00  9.526320e-02  3.606326e-01  8.558498e-01  2.220995e+01
    33  -1.006534e+00  -1.013732e+00  1.247982e-03  3.769910e+00  9.526196e-02  3.591290e-01  8.594275e-01  2.225640e+01
    34  -9.920329e-01  -9.992228e-01  1.373975e-03  3.753246e+00  9.526065e-02  3.575367e-01  8.632492e-01  2.230591e+01
    35  -9.775467e-01  -9.847294e-01  1.512441e-03  3.735602e+00  9.525925e-02  3.558507e-01  8.673328e-01  2.235868e+01
    36  -9.630729e-01  -9.702495e-01  1.664578e-03  3.716926e+00  9.525775e-02  3.540660e-01  8.716978e-01  2.241496e+01
    37  -9.486094e-01  -9.557810e-01  1.831692e-03  3.697163e+00  9.525615e-02  3.521775e-01  8.763648e-01  2.247498e+01
    38  -9.341544e-01  -9.413218e-01  2.015208e-03  3.676256e+00  9.525444e-02  3.501797e-01  8.813565e-01  2.253900e+01
    39  -9.197060e-01  -9.268701e-01  2.216679e-03  3.654150e+00  9.525261e-02  3.480673e-01  8.866970e-01  2.260729e+01
    40  -9.052622e-01  -9.124241e-01  2.437797e-03  3.630783e+00  9.525066e-02  3.458345e-01  8.924125e-01  2.268015e+01
    41  -8.908214e-01  -8.979818e-01  2.680402e-03  3.606097e+00  9.524857e-02  3.434756e-01  8.985316e-01  2.275790e+01
    42  -8.763817e-01  -8.835415e-01  2.946497e-03  3.580030e+00  9.524634e-02  3.409847e-01  9.050847e-01  2.284087e+01
    43  -8.619413e-01  -8.691015e-01  3.238258e-03  3.552518e+00  9.524395e-02  3.383558e-01  9.121054e-01  2.292943e+01
    44  -8.474984e-01  -8.546598e-01  3.558048e-03  3.523500e+00  9.524139e-02  3.355830e-01  9.196295e-01  2.302397e+01
    45  -8.330511e-01  -8.402146e-01  3.908434e-03  3.492911e+00  9.523865e-02  3.326601e-01  9.276965e-01  2.312490e+01
    46  -8.185975e-01  -8.257642e-01  4.292194e-03  3.460688e+00  9.523571e-02  3.295811e-01  9.363488e-01  2.323266e+01
    47  -8.041357e-01  -8.113064e-01  4.712343e-03  3.426767e+00  9.523257e-02  3.263399e-01  9.456330e-01  2.334775e+01
    48  -7.896637e-01  -7.968394e-01  5.172139e-03  3.391087e+00  9.522921e-02  3.229306e-01  9.555995e-01  2.347067e+01
    49  -7.751794e-01  -7.823612e-01  5.675107e-03  3.353587e+00  9.522560e-02  3.193473e-01  9.663037e-01  2.360199e+01
    50  -7.606805e-01  -7.678694e-01  6.225056e-03  3.314205e+00  9.522173e-02  3.155844e-01  9.778057e-01  2.374228e+01
    51  -7.461647e-01  -7.533619e-01  6.826093e-03  3.272886e+00  9.521758e-02  3.116363e-01  9.901717e-01  2.389220e+01
    52  -7.316296e-01  -7.388363e-01  7.482645e-03  3.229576e+00  9.521312e-02  3.074981e-01  1.003474e+00  2.405243e+01
    53  -7.170727e-01  -7.242902e-01  8.199479e-03  3.184224e+00  9.520834e-02  3.031647e-01  1.017792e+00  2.422372e+01
    54  -7.024912e-01  -7.097207e-01  8.981720e-03  3.136785e+00  9.520320e-02  2.986320e-01  1.033212e+00  2.440686e+01
    55  -6.878822e-01  -6.951253e-01  9.834873e-03  3.087218e+00  9.519768e-02  2.938960e-01  1.049831e+00  2.460273e+01
    56  -6.732427e-01  -6.805008e-01  1.076484e-02  3.035488e+00  9.519175e-02  2.889534e-01  1.067756e+00  2.481226e+01
    57  -6.585694e-01  -6.658441e-01  1.177795e-02  2.981569e+00  9.518536e-02  2.838018e-01  1.087101e+00  2.503644e+01
    58  -6.438588e-01  -6.511518e-01  1.288096e-02  2.925443e+00  9.517849e-02  2.784392e-01  1.107998e+00  2.527639e+01
    59  -6.291074e-01  -6.364205e-01  1.408111e-02  2.867098e+00  9.517108e-02  2.728648e-01  1.130590e+00  2.553327e+01
    60  -6.143110e-01  -6.216462e-01  1.538608e-02  2.806535e+00  9.516310e-02  2.670786e-01  1.155035e+00  2.580837e+01
    61  -5.994657e-01  -6.068249e-01  1.680409e-02  2.743767e+00  9.515449e-02  2.610817e-01  1.181512e+00  2.610309e+01
    62  -5.845668e-01  -5.919523e-01  1.834386e-02  2.678817e+00  9.514520e-02  2.548765e-01  1.210218e+00  2.641893e+01
    63  -5.696097e-01  -5.770238e-01  2.001463e-02  2.611721e+00  9.513516e-02  2.484665e-01  1.241374e+00  2.675754e+01
    64  -5.545893e-01  -5.620345e-01  2.182623e-02  2.542533e+00  9.512431e-02  2.418567e-01  1.275228e+00  2.712072e+01
    65  -5.395001e-01  -5.469792e-01  2.378900e-02  2.471318e+00  9.511256e-02  2.350533e-01  1.312056e+00  2.751040e+01
