     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.755793e+00  -2.056823e+00  4.934075e-05  1.860823e+01  1.085721e-01  2.020334e+00  1.630932e-01  9.383579e+00
     1  -1.734923e+00  -1.745233e+00  5.446776e-05  1.835789e+01  1.085674e-01  1.993069e+00  1.653208e-01  9.447545e+00
     2  -1.714899e+00  -1.724796e+00  6.012546e-05  1.833380e+01  1.085708e-01  1.990515e+00  1.655355e-01  9.453604e+00
     3  -1.695585e+00  -1.705135e+00  6.636847e-05  1.831101e+01  1.085647e-01  1.987929e+00  1.657462e-01  9.459752e+00
     4  -1.676871e+00  -1.686127e+00  7.325696e-05  1.828575e+01  1.085704e-01  1.985292e+00  1.659707e-01  9.466033e+00
     5  -1.658670e+00  -1.667675e+00  8.085723e-05  1.826178e+01  1.085649e-01  1.982589e+00  1.661928e-01  9.472483e+00
     6  -1.640909e+00  -1.649698e+00  8.924233e-05  1.823559e+01  1.085682e-01  1.979806e+00  1.664289e-01  9.479139e+00
     7  -1.623529e+00  -1.632132e+00  9.849269e-05  1.820953e+01  1.085656e-01  1.976928e+00  1.666692e-01  9.486035e+00
     8  -1.606480e+00  -1.614921e+00  1.086969e-04  1.818190e+01  1.085664e-01  1.973943e+00  1.669218e-01  9.493205e+00
     9  -1.589721e+00  -1.598020e+00  1.199527e-04  1.815345e+01  1.085654e-01  1.970837e+00  1.671841e-01  9.500682e+00
    10  -1.573215e+00  -1.581390e+00  1.323673e-04  1.812365e+01  1.085652e-01  1.967598e+00  1.674592e-01  9.508500e+00
    11  -1.556932e+00  -1.564997e+00  1.460590e-04  1.809254e+01  1.085647e-01  1.964211e+00  1.677475e-01  9.516693e+00
    12  -1.540845e+00  -1.548814e+00  1.611581e-04  1.805994e+01  1.085642e-01  1.960664e+00  1.680507e-01  9.525298e+00
    13  -1.524933e+00  -1.532816e+00  1.778078e-04  1.802575e+01  1.085637e-01  1.956942e+00  1.683699e-01  9.534352e+00
    14  -1.509174e+00  -1.516982e+00  1.961656e-04  1.798982e+01  1.085632e-01  1.953032e+00  1.687066e-01  9.543892e+00
    15  -1.493552e+00  -1.501292e+00  2.164050e-04  1.795201e+01  1.085626e-01  1.948918e+00  1.690622e-01  9.553959e+00
    16  -1.478051e+00  -1.485732e+00  2.387165e-04  1.791220e+01  1.085620e-01  1.944585e+00  1.694385e-01  9.564597e+00
    17  -1.462657e+00  -1.470286e+00  2.633099e-04  1.787023e+01  1.085614e-01  1.940018e+00  1.698369e-01  9.575849e+00
    18  -1.447360e+00  -1.454941e+00  2.904155e-04  1.782595e+01  1.085607e-01  1.935199e+00  1.702593e-01  9.587764e+00
    19  -1.432148e+00  -1.439687e+00  3.202866e-04  1.777920e+01  1.085600e-01  1.930111e+00  1.707075e-01  9.600393e+00
    20  -1.417012e+00  -1.424514e+00  3.532015e-04  1.772982e+01  1.085593e-01  1.924736e+00  1.711836e-01  9.613788e+00
    21  -1.401943e+00  -1.409412e+00  3.894659e-04  1.767762e+01  1.085585e-01  1.919055e+00  1.716898e-01  9.628007e+00
    22  -1.386934e+00  -1.394374e+00  4.294153e-04  1.762242e+01  1.085576e-01  1.913049e+00  1.722282e-01  9.643111e+00
    23  -1.371978e+00  -1.379392e+00  4.734182e-04  1.756404e+01  1.085567e-01  1.906695e+00  1.728014e-01  9.659164e+00
    24  -1.357069e+00  -1.364460e+00  5.218790e-04  1.750227e+01  1.085558e-01  1.899973e+00  1.734120e-01  9.676236e+00
