     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.017948e+00  -2.318978e+00  4.934075e-05  1.138070e+02  1.271425e-01  1.446971e+01  2.464255e-02  3.506310e+00
     1  -1.996929e+00  -2.007311e+00  5.446776e-05  1.114212e+02  1.271374e-01  1.416581e+01  2.517071e-02  3.543721e+00
     2  -1.976768e+00  -1.986731e+00  6.012546e-05  1.112006e+02  1.271332e-01  1.413728e+01  2.522107e-02  3.547294e+00
     3  -1.957324e+00  -1.966937e+00  6.636847e-05  1.109691e+02  1.271383e-01  1.410843e+01  2.527317e-02  3.550920e+00
     4  -1.938487e+00  -1.947804e+00  7.325696e-05  1.107438e+02  1.271316e-01  1.407905e+01  2.532524e-02  3.554623e+00
     5  -1.920167e+00  -1.929231e+00  8.085723e-05  1.105034e+02  1.271361e-01  1.404897e+01  2.537991e-02  3.558426e+00
     6  -1.902291e+00  -1.911137e+00  8.924233e-05  1.102637e+02  1.271319e-01  1.401803e+01  2.543550e-02  3.562351e+00
     7  -1.884798e+00  -1.893456e+00  9.849269e-05  1.100110e+02  1.271334e-01  1.398607e+01  2.549377e-02  3.566418e+00
     8  -1.867636e+00  -1.876132e+00  1.086969e-04  1.097521e+02  1.271315e-01  1.395296e+01  2.555409e-02  3.570648e+00
     9  -1.850764e+00  -1.859118e+00  1.199527e-04  1.094816e+02  1.271313e-01  1.391854e+01  2.561726e-02  3.575060e+00
    10  -1.834145e+00  -1.842375e+00  1.323673e-04  1.092003e+02  1.271303e-01  1.388267e+01  2.568334e-02  3.579675e+00
    11  -1.817747e+00  -1.825868e+00  1.460590e-04  1.089063e+02  1.271296e-01  1.384522e+01  2.575274e-02  3.584514e+00
    12  -1.801543e+00  -1.809569e+00  1.611581e-04  1.085988e+02  1.271287e-01  1.380603e+01  2.582575e-02  3.589597e+00
    13  -1.785510e+00  -1.793452e+00  1.778078e-04  1.082765e+02  1.271279e-01  1.376496e+01  2.590272e-02  3.594948e+00
    14  -1.769627e+00  -1.777496e+00  1.961656e-04  1.079382e+02  1.271269e-01  1.372186e+01  2.598399e-02  3.600590e+00
    15  -1.753877e+00  -1.761681e+00  2.164050e-04  1.075828e+02  1.271259e-01  1.367656e+01  2.606995e-02  3.606548e+00
    16  -1.738244e+00  -1.745990e+00  2.387165e-04  1.072088e+02  1.271249e-01  1.362891e+01  2.616099e-02  3.612847e+00
    17  -1.722713e+00  -1.730409e+00  2.633099e-04  1.068151e+02  1.271238e-01  1.357874e+01  2.625753e-02  3.619515e+00
    18  -1.707272e+00  -1.714924e+00  2.904155e-04  1.064003e+02  1.271226e-01  1.352588e+01  2.636003e-02  3.626581e+00
    19  -1.691910e+00  -1.699523e+00  3.202866e-04  1.059628e+02  1.271214e-01  1.347014e+01  2.646898e-02  3.634077e+00
    20  -1.676616e+00  -1.684196e+00  3.532015e-04  1.055013e+02  1.271200e-01  1.341133e+01  2.658490e-02  3.642036e+00
    21  -1.661382e+00  -1.668933e+00  3.894659e-04  1.050143e+02  1.271186e-01  1.334927e+01  2.670835e-02  3.650492e+00
    22  -1.646200e+00  -1.653725e+00  4.294153e-04  1.045001e+02  1.271171e-01  1.328375e+01  2.683993e-02  3.659484e+00
    23  -1.631060e+00  -1.638564e+00  4.734182e-04  1.039570e+02  1.271155e-01  1.321455e+01  2.698030e-02  3.669053e+00
    24  -1.615958e+00  -1.623443e+00  5.218790e-04  1.033835e+02  1.271138e-01  1.314147e+01  2.713017e-02  3.679241e+00
    25  -1.600885e+00  -1.608356e+00  5.752413e-04  1.027776e+02  1.271120e-01  1.306427e+01  2.729029e-02  3.690096e+00
    26  -1.585837e+00  -1.593296e+00  6.339917e-04  1.021376e+02  1.271100e-01  1.298272e+01  2.746150e-02  3.701667e+00
