     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.673008e+00  -1.974038e+00  4.934075e-05  1.050384e+01  1.033592e-01  1.085668e+00  2.961265e-01  1.280064e+01
     1  -1.652172e+00  -1.662465e+00  5.446776e-05  1.038108e+01  1.033552e-01  1.072939e+00  2.996341e-01  1.287635e+01
     2  -1.632180e+00  -1.642061e+00  6.012546e-05  1.036929e+01  1.033578e-01  1.071747e+00  2.999711e-01  1.288351e+01
     3  -1.612896e+00  -1.622431e+00  6.636847e-05  1.035810e+01  1.033529e-01  1.070539e+00  3.003023e-01  1.289077e+01
     4  -1.594211e+00  -1.603453e+00  7.325696e-05  1.034573e+01  1.033575e-01  1.069308e+00  3.006547e-01  1.289819e+01
     5  -1.576038e+00  -1.585029e+00  8.085723e-05  1.033396e+01  1.033531e-01  1.068046e+00  3.010036e-01  1.290581e+01
     6  -1.558304e+00  -1.567080e+00  8.924233e-05  1.032112e+01  1.033556e-01  1.066746e+00  3.013743e-01  1.291367e+01
     7  -1.540951e+00  -1.549540e+00  9.849269e-05  1.030832e+01  1.033535e-01  1.065401e+00  3.017516e-01  1.292182e+01
     8  -1.523928e+00  -1.532356e+00  1.086969e-04  1.029476e+01  1.033541e-01  1.064006e+00  3.021481e-01  1.293029e+01
     9  -1.507195e+00  -1.515481e+00  1.199527e-04  1.028079e+01  1.033533e-01  1.062554e+00  3.025598e-01  1.293912e+01
    10  -1.490716e+00  -1.498877e+00  1.323673e-04  1.026615e+01  1.033531e-01  1.061039e+00  3.029915e-01  1.294835e+01
    11  -1.474460e+00  -1.482512e+00  1.460590e-04  1.025087e+01  1.033526e-01  1.059455e+00  3.034438e-01  1.295803e+01
    12  -1.458401e+00  -1.466356e+00  1.611581e-04  1.023486e+01  1.033522e-01  1.057795e+00  3.039193e-01  1.296819e+01
    13  -1.442516e+00  -1.450386e+00  1.778078e-04  1.021805e+01  1.033518e-01  1.056054e+00  3.044199e-01  1.297888e+01
    14  -1.426786e+00  -1.434580e+00  1.961656e-04  1.020038e+01  1.033513e-01  1.054223e+00  3.049478e-01  1.299014e+01
