     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.507437e+00  -1.808467e+00  4.934075e-05  3.346838e+00  9.367590e-02  3.135181e-01  9.762283e-01  2.382039e+01
     1  -1.486657e+00  -1.496923e+00  5.446776e-05  3.317280e+00  9.367435e-02  3.107441e-01  9.849348e-01  2.392648e+01
     2  -1.466718e+00  -1.476573e+00  6.012546e-05  3.314621e+00  9.367120e-02  3.104846e-01  9.857415e-01  2.393647e+01
     3  -1.447482e+00  -1.456993e+00  6.636847e-05  3.311660e+00  9.367554e-02  3.102215e-01  9.866001e-01  2.394662e+01
     4  -1.428844e+00  -1.438063e+00  7.325696e-05  3.308974e+00  9.367048e-02  3.099532e-01  9.874276e-01  2.395698e+01
     5  -1.410715e+00  -1.419685e+00  8.085723e-05  3.305901e+00  9.367430e-02  3.096780e-01  9.883253e-01  2.396762e+01
     6  -1.393025e+00  -1.401780e+00  8.924233e-05  3.302984e+00  9.367117e-02  3.093943e-01  9.892148e-01  2.397861e+01
     7  -1.375714e+00  -1.384283e+00  9.849269e-05  3.299798e+00  9.367268e-02  3.091009e-01  9.901617e-01  2.398999e+01
     8  -1.358735e+00  -1.367142e+00  1.086969e-04  3.296590e+00  9.367145e-02  3.087964e-01  9.911319e-01  2.400181e+01
     9  -1.342044e+00  -1.350309e+00  1.199527e-04  3.293199e+00  9.367163e-02  3.084793e-01  9.921516e-01  2.401415e+01
    10  -1.325608e+00  -1.333748e+00  1.323673e-04  3.289682e+00  9.367114e-02  3.081483e-01  9.932147e-01  2.402704e+01
    11  -1.309395e+00  -1.317426e+00  1.460590e-04  3.285995e+00  9.367091e-02  3.078021e-01  9.943306e-01  2.404055e+01
    12  -1.293380e+00  -1.301314e+00  1.611581e-04  3.282133e+00  9.367056e-02  3.074392e-01  9.955023e-01  2.405473e+01
    13  -1.277541e+00  -1.285389e+00  1.778078e-04  3.278078e+00  9.367022e-02  3.070583e-01  9.967357e-01  2.406965e+01
    14  -1.261858e+00  -1.269629e+00  1.961656e-04  3.273814e+00  9.366986e-02  3.066577e-01  9.980356e-01  2.408536e+01
    15  -1.246314e+00  -1.254016e+00  2.164050e-04  3.269325e+00  9.366948e-02  3.062360e-01  9.994079e-01  2.410194e+01
    16  -1.230893e+00  -1.238535e+00  2.387165e-04  3.264595e+00  9.366908e-02  3.057916e-01  1.000858e+00  2.411945e+01
    17  -1.215584e+00  -1.223171e+00  2.633099e-04  3.259604e+00  9.366866e-02  3.053227e-01  1.002393e+00  2.413796e+01
    18  -1.200375e+00  -1.207913e+00  2.904155e-04  3.254334e+00  9.366821e-02  3.048277e-01  1.004019e+00  2.415755e+01
    19  -1.185254e+00  -1.192749e+00  3.202866e-04  3.248766e+00  9.366773e-02  3.043046e-01  1.005742e+00  2.417831e+01
    20  -1.170214e+00  -1.177669e+00  3.532015e-04  3.242879e+00  9.366723e-02  3.037515e-01  1.007570e+00  2.420031e+01
    21  -1.155246e+00  -1.162665e+00  3.894659e-04  3.236651e+00  9.366669e-02  3.031664e-01  1.009512e+00  2.422365e+01
    22  -1.140343e+00  -1.147730e+00  4.294153e-04  3.230059e+00  9.366612e-02  3.025472e-01  1.011575e+00  2.424843e+01
    23  -1.125498e+00  -1.132857e+00  4.734182e-04  3.223081e+00  9.366552e-02  3.018915e-01  1.013769e+00  2.427475e+01
    24  -1.110707e+00  -1.118040e+00  5.218790e-04  3.215690e+00  9.366488e-02  3.011972e-01  1.016102e+00  2.430271e+01
    25  -1.095962e+00  -1.103272e+00  5.752413e-04  3.207860e+00  9.366419e-02  3.004616e-01  1.018586e+00  2.433244e+01
    26  -1.081261e+00  -1.088550e+00  6.339917e-04  3.199564e+00  9.366346e-02  2.996823e-01  1.021231e+00  2.436406e+01
    27  -1.066599e+00  -1.073868e+00  6.986635e-04  3.190773e+00  9.366269e-02  2.988564e-01  1.024049e+00  2.439770e+01
    28  -1.051971e+00  -1.059223e+00  7.698414e-04  3.181458e+00  9.366186e-02  2.979812e-01  1.027052e+00  2.443350e+01
    29  -1.037375e+00  -1.044612e+00  8.481657e-04  3.171585e+00  9.366098e-02  2.970537e-01  1.030254e+00  2.447162e+01
    30  -1.022807e+00  -1.030030e+00  9.343377e-04  3.161122e+00  9.366004e-02  2.960708e-01  1.033669e+00  2.451220e+01
    31  -1.008264e+00  -1.015475e+00  1.029125e-03  3.150035e+00  9.365904e-02  2.950292e-01  1.037313e+00  2.455543e+01
    32  -9.937444e-01  -1.000944e+00  1.133367e-03  3.138287e+00  9.365797e-02  2.939256e-01  1.041202e+00  2.460149e+01
    33  -9.792446e-01  -9.864340e-01  1.247982e-03  3.125841e+00  9.365684e-02  2.927564e-01  1.045354e+00  2.465057e+01
    34  -9.647626e-01  -9.719432e-01  1.373975e-03  3.112658e+00  9.365562e-02  2.915179e-01  1.049788e+00  2.470288e+01
    35  -9.502963e-01  -9.574692e-01  1.512441e-03  3.098697e+00  9.365432e-02  2.902064e-01  1.054525e+00  2.475863e+01
    36  -9.358437e-01  -9.430099e-01  1.664578e-03  3.083917e+00  9.365294e-02  2.888178e-01  1.059587e+00  2.481808e+01
    37  -9.214029e-01  -9.285633e-01  1.831692e-03  3.068273e+00  9.365146e-02  2.873482e-01  1.064998e+00  2.488146e+01
    38  -9.069719e-01  -9.141274e-01  2.015208e-03  3.051721e+00  9.364988e-02  2.857933e-01  1.070783e+00  2.494906e+01
    39  -8.925490e-01  -8.997006e-01  2.216679e-03  3.034215e+00  9.364819e-02  2.841487e-01  1.076971e+00  2.502115e+01
    40  -8.781324e-01  -8.852809e-01  2.437797e-03  3.015707e+00  9.364638e-02  2.824100e-01  1.083591e+00  2.509806e+01
    41  -8.637205e-01  -8.708667e-01  2.680402e-03  2.996148e+00  9.364445e-02  2.805727e-01  1.090676e+00  2.518010e+01
    42  -8.493116e-01  -8.564563e-01  2.946497e-03  2.975490e+00  9.364239e-02  2.786320e-01  1.098260e+00  2.526764e+01
    43  -8.349040e-01  -8.420481e-01  3.238258e-03  2.953681e+00  9.364018e-02  2.765832e-01  1.106382e+00  2.536105e+01
    44  -8.204960e-01  -8.276403e-01  3.558048e-03  2.930671e+00  9.363782e-02  2.744216e-01  1.115083e+00  2.546074e+01
    45  -8.060859e-01  -8.132312e-01  3.908434e-03  2.906407e+00  9.363530e-02  2.721423e-01  1.124408e+00  2.556714e+01
    46  -7.916719e-01  -7.988191e-01  4.292194e-03  2.880839e+00  9.363259e-02  2.697404e-01  1.134403e+00  2.568072e+01
