     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.816904e+00  -2.117934e+00  4.934075e-05  2.838159e+01  3.176252e-02  9.014707e-01  1.976996e-01  1.404767e+01
     1  -1.793897e+00  -1.805248e+00  5.446776e-05  2.520720e+01  3.394856e-02  8.557481e-01  2.153103e-01  1.441807e+01
     2  -1.771903e+00  -1.782761e+00  6.012546e-05  2.491249e+01  3.417369e-02  8.513516e-01  2.171386e-01  1.445525e+01
     3  -1.750747e+00  -1.761196e+00  6.636847e-05  2.462251e+01  3.439856e-02  8.469787e-01  2.189765e-01  1.449252e+01
     4  -1.730289e+00  -1.740398e+00  7.325696e-05  2.433502e+01  3.462484e-02  8.425960e-01  2.208383e-01  1.453016e+01
     5  -1.710417e+00  -1.720239e+00  8.085723e-05  2.404821e+01  3.485396e-02  8.381754e-01  2.227364e-01  1.456843e+01
     6  -1.691039e+00  -1.700620e+00  8.924233e-05  2.376060e+01  3.508719e-02  8.336927e-01  2.246820e-01  1.460754e+01
     7  -1.672082e+00  -1.681457e+00  9.849269e-05  2.347094e+01  3.532568e-02  8.291268e-01  2.266858e-01  1.464771e+01
     8  -1.653481e+00  -1.662682e+00  1.086969e-04  2.317817e+01  3.557049e-02  8.244586e-01  2.287579e-01  1.468912e+01
     9  -1.635184e+00  -1.644236e+00  1.199527e-04  2.288137e+01  3.582262e-02  8.196706e-01  2.309082e-01  1.473196e+01
    10  -1.617145e+00  -1.626071e+00  1.323673e-04  2.257976e+01  3.608305e-02  8.147466e-01  2.331466e-01  1.477641e+01
    11  -1.599325e+00  -1.608144e+00  1.460590e-04  2.227264e+01  3.635273e-02  8.096711e-01  2.354832e-01  1.482265e+01
    12  -1.581690e+00  -1.590418e+00  1.611581e-04  2.195941e+01  3.663257e-02  8.044297e-01  2.379280e-01  1.487086e+01
    13  -1.564211e+00  -1.572863e+00  1.778078e-04  2.163956e+01  3.692351e-02  7.990085e-01  2.404917e-01  1.492122e+01
    14  -1.546860e+00  -1.555449e+00  1.961656e-04  2.131263e+01  3.722648e-02  7.933940e-01  2.431852e-01  1.497393e+01
    15  -1.529615e+00  -1.538152e+00  2.164050e-04  2.097824e+01  3.754240e-02  7.875734e-01  2.460198e-01  1.502916e+01
    16  -1.512454e+00  -1.520950e+00  2.387165e-04  2.063608e+01  3.787221e-02  7.815341e-01  2.490075e-01  1.508711e+01
    17  -1.495359e+00  -1.503822e+00  2.633099e-04  2.028591e+01  3.821687e-02  7.752641e-01  2.521610e-01  1.514800e+01
    18  -1.478312e+00  -1.486752e+00  2.904155e-04  1.992755e+01  3.857734e-02  7.687518e-01  2.554936e-01  1.521203e+01
    19  -1.461298e+00  -1.469722e+00  3.202866e-04  1.956088e+01  3.895459e-02  7.619862e-01  2.590194e-01  1.527941e+01
    20  -1.444302e+00  -1.452717e+00  3.532015e-04  1.918587e+01  3.934960e-02  7.549564e-01  2.627534e-01  1.535038e+01
    21  -1.427311e+00  -1.435723e+00  3.894659e-04  1.880255e+01  3.976337e-02  7.476526e-01  2.667115e-01  1.542518e+01
    22  -1.410313e+00  -1.418729e+00  4.294153e-04  1.841100e+01  4.019690e-02  7.400652e-01  2.709108e-01  1.550405e+01
    23  -1.393296e+00  -1.401721e+00  4.734182e-04  1.801142e+01  4.065118e-02  7.321856e-01  2.753692e-01  1.558725e+01
    24  -1.376250e+00  -1.384689e+00  5.218790e-04  1.760405e+01  4.112723e-02  7.240057e-01  2.801062e-01  1.567506e+01
    25  -1.359164e+00  -1.367623e+00  5.752413e-04  1.718921e+01  4.162603e-02  7.155185e-01  2.851423e-01  1.576775e+01
    26  -1.342030e+00  -1.350512e+00  6.339917e-04  1.676731e+01  4.214855e-02  7.067180e-01  2.904994e-01  1.586562e+01
    27  -1.324838e+00  -1.333349e+00  6.986635e-04  1.633884e+01  4.269576e-02  6.975990e-01  2.962010e-01  1.596898e+01
    28  -1.307580e+00  -1.316123e+00  7.698414e-04  1.590433e+01  4.326858e-02  6.881577e-01  3.022723e-01  1.607815e+01
    29  -1.290249e+00  -1.298828e+00  8.481657e-04  1.546443e+01  4.386788e-02  6.783916e-01  3.087400e-01  1.619347e+01
    30  -1.272837e+00  -1.281455e+00  9.343377e-04  1.501982e+01  4.449450e-02  6.682993e-01  3.156328e-01  1.631528e+01
    31  -1.255337e+00  -1.263999e+00  1.029125e-03  1.457127e+01  4.514921e-02  6.578812e-01  3.229815e-01  1.644396e+01
    32  -1.237743e+00  -1.246451e+00  1.133367e-03  1.411959e+01  4.583269e-02  6.471389e-01  3.308188e-01  1.657988e+01
    33  -1.220049e+00  -1.228806e+00  1.247982e-03  1.366567e+01  4.654554e-02  6.360759e-01  3.391799e-01  1.672344e+01
