     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.307699e+00  -2.608729e+00  4.934075e-05  8.422130e+02  1.519490e-01  1.279734e+02  3.045995e-03  1.179017e+00
     1  -2.286418e+00  -2.296928e+00  5.446776e-05  8.136349e+02  1.519316e-01  1.236168e+02  3.153163e-03  1.199613e+00
     2  -2.266014e+00  -2.276096e+00  6.012546e-05  8.109691e+02  1.519250e-01  1.232065e+02  3.163596e-03  1.201610e+00
     3  -2.246342e+00  -2.256066e+00  6.636847e-05  8.082129e+02  1.519306e-01  1.227923e+02  3.174326e-03  1.203634e+00
     4  -2.227288e+00  -2.236710e+00  7.325696e-05  8.054949e+02  1.519208e-01  1.223715e+02  3.185140e-03  1.205702e+00
     5  -2.208759e+00  -2.217924e+00  8.085723e-05  8.026394e+02  1.519256e-01  1.219414e+02  3.196422e-03  1.207826e+00
     6  -2.190678e+00  -2.199624e+00  8.924233e-05  7.997690e+02  1.519188e-01  1.215000e+02  3.207965e-03  1.210019e+00
     7  -2.172984e+00  -2.181741e+00  9.849269e-05  7.967690e+02  1.519197e-01  1.210449e+02  3.220035e-03  1.212291e+00
     8  -2.155623e+00  -2.164217e+00  1.086969e-04  7.936899e+02  1.519159e-01  1.205742e+02  3.232566e-03  1.214655e+00
     9  -2.138552e+00  -2.147004e+00  1.199527e-04  7.904831e+02  1.519145e-01  1.200858e+02  3.245696e-03  1.217123e+00
    10  -2.121731e+00  -2.130060e+00  1.323673e-04  7.871534e+02  1.519118e-01  1.195779e+02  3.259454e-03  1.219705e+00
    11  -2.105129e+00  -2.113351e+00  1.460590e-04  7.836801e+02  1.519094e-01  1.190484e+02  3.273925e-03  1.222414e+00
    12  -2.088718e+00  -2.096846e+00  1.611581e-04  7.800537e+02  1.519068e-01  1.184955e+02  3.289174e-03  1.225263e+00
    13  -2.072472e+00  -2.080519e+00  1.778078e-04  7.762600e+02  1.519041e-01  1.179171e+02  3.305278e-03  1.228264e+00
    14  -2.056371e+00  -2.064347e+00  1.961656e-04  7.722862e+02  1.519012e-01  1.173112e+02  3.322317e-03  1.231432e+00
    15  -2.040394e+00  -2.048309e+00  2.164050e-04  7.681187e+02  1.518982e-01  1.166759e+02  3.340376e-03  1.234780e+00
    16  -2.024526e+00  -2.032388e+00  2.387165e-04  7.637438e+02  1.518950e-01  1.160089e+02  3.359546e-03  1.238325e+00
    17  -2.008751e+00  -2.016567e+00  2.633099e-04  7.591473e+02  1.518916e-01  1.153081e+02  3.379925e-03  1.242082e+00
    18  -1.993055e+00  -2.000832e+00  2.904155e-04  7.543148e+02  1.518880e-01  1.145714e+02  3.401619e-03  1.246069e+00
    19  -1.977426e+00  -1.985170e+00  3.202866e-04  7.492313e+02  1.518842e-01  1.137964e+02  3.424742e-03  1.250305e+00
    20  -1.961852e+00  -1.969569e+00  3.532015e-04  7.438814e+02  1.518801e-01  1.129808e+02  3.449418e-03  1.254810e+00
    21  -1.946324e+00  -1.954019e+00  3.894659e-04  7.382495e+02  1.518758e-01  1.121223e+02  3.475782e-03  1.259605e+00
    22  -1.930832e+00  -1.938509e+00  4.294153e-04  7.323196e+02  1.518712e-01  1.112183e+02  3.503980e-03  1.264713e+00
    23  -1.915366e+00  -1.923030e+00  4.734182e-04  7.260751e+02  1.518663e-01  1.102664e+02  3.534172e-03  1.270161e+00
    24  -1.899918e+00  -1.907573e+00  5.218790e-04  7.194993e+02  1.518611e-01  1.092640e+02  3.566534e-03  1.275974e+00
    25  -1.884481e+00  -1.892131e+00  5.752413e-04  7.125751e+02  1.518556e-01  1.082085e+02  3.601256e-03  1.282181e+00
    26  -1.869045e+00  -1.876694e+00  6.339917e-04  7.052853e+02  1.518496e-01  1.070973e+02  3.638550e-03  1.288816e+00
    27  -1.853605e+00  -1.861257e+00  6.986635e-04  6.976124e+02  1.518433e-01  1.059277e+02  3.678646e-03  1.295911e+00
    28  -1.838153e+00  -1.845810e+00  7.698414e-04  6.895389e+02  1.518365e-01  1.046972e+02  3.721801e-03  1.303505e+00
