     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.031746e+00  -2.332776e+00  4.934075e-05  1.251877e+02  1.282115e-01  1.605050e+01  2.230873e-02  3.329169e+00
     1  -2.010717e+00  -2.021104e+00  5.446776e-05  1.225018e+02  1.282063e-01  1.570550e+01  2.279833e-02  3.365537e+00
     2  -1.990547e+00  -2.000515e+00  6.012546e-05  1.222537e+02  1.282016e-01  1.567311e+01  2.284502e-02  3.369012e+00
     3  -1.971094e+00  -1.980711e+00  6.636847e-05  1.219926e+02  1.282074e-01  1.564035e+01  2.289339e-02  3.372539e+00
     4  -1.952249e+00  -1.961570e+00  7.325696e-05  1.217395e+02  1.282000e-01  1.560700e+01  2.294165e-02  3.376140e+00
     5  -1.933921e+00  -1.942989e+00  8.085723e-05  1.214684e+02  1.282050e-01  1.557285e+01  2.299240e-02  3.379839e+00
     6  -1.916038e+00  -1.924888e+00  8.924233e-05  1.211989e+02  1.282003e-01  1.553773e+01  2.304395e-02  3.383657e+00
     7  -1.898537e+00  -1.907199e+00  9.849269e-05  1.209143e+02  1.282021e-01  1.550146e+01  2.309802e-02  3.387613e+00
     8  -1.881368e+00  -1.889868e+00  1.086969e-04  1.206231e+02  1.282000e-01  1.546388e+01  2.315397e-02  3.391727e+00
     9  -1.864488e+00  -1.872846e+00  1.199527e-04  1.203185e+02  1.281999e-01  1.542482e+01  2.321259e-02  3.396019e+00
    10  -1.847861e+00  -1.856095e+00  1.323673e-04  1.200021e+02  1.281988e-01  1.538413e+01  2.327390e-02  3.400507e+00
    11  -1.831456e+00  -1.839581e+00  1.460590e-04  1.196713e+02  1.281981e-01  1.534163e+01  2.333830e-02  3.405214e+00
    12  -1.815244e+00  -1.823274e+00  1.611581e-04  1.193253e+02  1.281972e-01  1.529717e+01  2.340605e-02  3.410159e+00
    13  -1.799203e+00  -1.807150e+00  1.778078e-04  1.189627e+02  1.281963e-01  1.525057e+01  2.347748e-02  3.415364e+00
    14  -1.783313e+00  -1.791185e+00  1.961656e-04  1.185822e+02  1.281953e-01  1.520168e+01  2.355291e-02  3.420853e+00
    15  -1.767554e+00  -1.775362e+00  2.164050e-04  1.181823e+02  1.281943e-01  1.515029e+01  2.363269e-02  3.426649e+00
    16  -1.751912e+00  -1.759663e+00  2.387165e-04  1.177617e+02  1.281932e-01  1.509625e+01  2.371720e-02  3.432777e+00
    17  -1.736372e+00  -1.744072e+00  2.633099e-04  1.173189e+02  1.281920e-01  1.503935e+01  2.380682e-02  3.439265e+00
    18  -1.720921e+00  -1.728578e+00  2.904155e-04  1.168524e+02  1.281908e-01  1.497940e+01  2.390199e-02  3.446141e+00
