     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.769591e+00  -2.070621e+00  4.934075e-05  2.046906e+01  1.094706e-01  2.240761e+00  1.476567e-01  8.910096e+00
     1  -1.748715e+00  -1.759027e+00  5.446776e-05  2.018717e+01  1.094658e-01  2.209805e+00  1.497219e-01  8.972287e+00
     2  -1.728684e+00  -1.738584e+00  6.012546e-05  2.016002e+01  1.094694e-01  2.206906e+00  1.499211e-01  8.978179e+00
     3  -1.709365e+00  -1.718917e+00  6.636847e-05  2.013438e+01  1.094629e-01  2.203969e+00  1.501164e-01  8.984159e+00
     4  -1.690645e+00  -1.699904e+00  7.325696e-05  2.010591e+01  1.094691e-01  2.200975e+00  1.503248e-01  8.990267e+00
     5  -1.672439e+00  -1.681447e+00  8.085723e-05  2.007894e+01  1.094633e-01  2.197907e+00  1.505306e-01  8.996540e+00
     6  -1.654674e+00  -1.663466e+00  8.924233e-05  2.004945e+01  1.094667e-01  2.194747e+00  1.507497e-01  9.003014e+00
     7  -1.637289e+00  -1.645894e+00  9.849269e-05  2.002011e+01  1.094640e-01  2.191481e+00  1.509725e-01  9.009721e+00
     8  -1.620236e+00  -1.628679e+00  1.086969e-04  1.998900e+01  1.094648e-01  2.188092e+00  1.512069e-01  9.016694e+00
     9  -1.603472e+00  -1.611773e+00  1.199527e-04  1.995698e+01  1.094638e-01  2.184567e+00  1.514502e-01  9.023966e+00
    10  -1.586961e+00  -1.595138e+00  1.323673e-04  1.992342e+01  1.094636e-01  2.180890e+00  1.517054e-01  9.031570e+00
    11  -1.570673e+00  -1.578741e+00  1.460590e-04  1.988841e+01  1.094631e-01  2.177046e+00  1.519729e-01  9.039540e+00
    12  -1.554582e+00  -1.562553e+00  1.611581e-04  1.985172e+01  1.094626e-01  2.173020e+00  1.522541e-01  9.047910e+00
    13  -1.538664e+00  -1.546550e+00  1.778078e-04  1.981323e+01  1.094621e-01  2.168797e+00  1.525503e-01  9.056715e+00
    14  -1.522900e+00  -1.530710e+00  1.961656e-04  1.977278e+01  1.094615e-01  2.164359e+00  1.528627e-01  9.065995e+00
    15  -1.507272e+00  -1.515015e+00  2.164050e-04  1.973024e+01  1.094610e-01  2.159691e+00  1.531927e-01  9.075788e+00
    16  -1.491765e+00  -1.499449e+00  2.387165e-04  1.968544e+01  1.094603e-01  2.154775e+00  1.535418e-01  9.086136e+00
    17  -1.476366e+00  -1.483998e+00  2.633099e-04  1.963821e+01  1.094597e-01  2.149592e+00  1.539115e-01  9.097082e+00
    18  -1.461063e+00  -1.468647e+00  2.904155e-04  1.958838e+01  1.094590e-01  2.144125e+00  1.543035e-01  9.108673e+00
    19  -1.445845e+00  -1.453387e+00  3.202866e-04  1.953577e+01  1.094583e-01  2.138353e+00  1.547195e-01  9.120958e+00
    20  -1.430702e+00  -1.438207e+00  3.532015e-04  1.948021e+01  1.094575e-01  2.132255e+00  1.551614e-01  9.133990e+00
    21  -1.415626e+00  -1.423099e+00  3.894659e-04  1.942148e+01  1.094567e-01  2.125811e+00  1.556312e-01  9.147825e+00
    22  -1.400610e+00  -1.408053e+00  4.294153e-04  1.935938e+01  1.094559e-01  2.118997e+00  1.561310e-01  9.162520e+00
    23  -1.385646e+00  -1.393064e+00  4.734182e-04  1.929370e+01  1.094549e-01  2.111791e+00  1.566631e-01  9.178140e+00
    24  -1.370729e+00  -1.378123e+00  5.218790e-04  1.922422e+01  1.094540e-01  2.104167e+00  1.572300e-01  9.194752e+00
    25  -1.355852e+00  -1.363226e+00  5.752413e-04  1.915071e+01  1.094529e-01  2.096100e+00  1.578344e-01  9.212428e+00
    26  -1.341010e+00  -1.348367e+00  6.339917e-04  1.907291e+01  1.094518e-01  2.087564e+00  1.584790e-01  9.231245e+00
    27  -1.326199e+00  -1.333541e+00  6.986635e-04  1.899057e+01  1.094506e-01  2.078530e+00  1.591669e-01  9.251285e+00
    28  -1.311414e+00  -1.318744e+00  7.698414e-04  1.890344e+01  1.094493e-01  2.068969e+00  1.599015e-01  9.272636e+00
    29  -1.296651e+00  -1.303970e+00  8.481657e-04  1.881123e+01  1.094480e-01  2.058851e+00  1.606863e-01  9.295392e+00
    30  -1.281906e+00  -1.289216e+00  9.343377e-04  1.871366e+01  1.094465e-01  2.048145e+00  1.615252e-01  9.319654e+00
    31  -1.267176e+00  -1.274479e+00  1.029125e-03  1.861043e+01  1.094450e-01  2.036819e+00  1.624222e-01  9.345530e+00
    32  -1.252457e+00  -1.259754e+00  1.133367e-03  1.850125e+01  1.094433e-01  2.024839e+00  1.633820e-01  9.373136e+00
    33  -1.237745e+00  -1.245038e+00  1.247982e-03  1.838579e+01  1.094416e-01  2.012170e+00  1.644094e-01  9.402598e+00
    34  -1.223038e+00  -1.230329e+00  1.373975e-03  1.826373e+01  1.094397e-01  1.998777e+00  1.655096e-01  9.434047e+00
    35  -1.208332e+00  -1.215623e+00  1.512441e-03  1.813473e+01  1.094377e-01  1.984623e+00  1.666884e-01  9.467628e+00
    36  -1.193625e+00  -1.200916e+00  1.664578e-03  1.799846e+01  1.094355e-01  1.969671e+00  1.679521e-01  9.503494e+00
    37  -1.178913e+00  -1.186207e+00  1.831692e-03  1.785457e+01  1.094332e-01  1.953883e+00  1.693074e-01  9.541813e+00
    38  -1.164194e+00  -1.171491e+00  2.015208e-03  1.770271e+01  1.094307e-01  1.937220e+00  1.707618e-01  9.582761e+00
    39  -1.149464e+00  -1.156766e+00  2.216679e-03  1.754251e+01  1.094281e-01  1.919644e+00  1.723232e-01  9.626532e+00
    40  -1.134720e+00  -1.142029e+00  2.437797e-03  1.737363e+01  1.094252e-01  1.901114e+00  1.740006e-01  9.673332e+00
    41  -1.119960e+00  -1.127277e+00  2.680402e-03  1.719570e+01  1.094222e-01  1.881591e+00  1.758034e-01  9.723386e+00
    42  -1.105179e+00  -1.112507e+00  2.946497e-03  1.700837e+01  1.094189e-01  1.861037e+00  1.777425e-01  9.776934e+00
    43  -1.090376e+00  -1.097715e+00  3.238258e-03  1.681128e+01  1.094154e-01  1.839412e+00  1.798292e-01  9.834236e+00
    44  -1.075547e+00  -1.082898e+00  3.558048e-03  1.660408e+01  1.094116e-01  1.816679e+00  1.820763e-01  9.895576e+00
    45  -1.060687e+00  -1.068053e+00  3.908434e-03  1.638645e+01  1.094075e-01  1.792801e+00  1.844980e-01  9.961257e+00
    46  -1.045794e+00  -1.053177e+00  4.292194e-03  1.615806e+01  1.094031e-01  1.767742e+00  1.871095e-01  1.003161e+01
    47  -1.030863e+00  -1.038265e+00  4.712343e-03  1.591861e+01  1.093984e-01  1.741471e+00  1.899281e-01  1.010699e+01
    48  -1.015891e+00  -1.023313e+00  5.172139e-03  1.566782e+01  1.093934e-01  1.713956e+00  1.929727e-01  1.018780e+01
    49  -1.000874e+00  -1.008318e+00  5.675107e-03  1.540545e+01  1.093879e-01  1.685170e+00  1.962642e-01  1.027444e+01
    50  -9.858058e-01  -9.932744e-01  6.225056e-03  1.513127e+01  1.093820e-01  1.655088e+00  1.998259e-01  1.036739e+01
    51  -9.706828e-01  -9.781785e-01  6.826093e-03  1.484510e+01  1.093756e-01  1.623692e+00  2.036839e-01  1.046715e+01
    52  -9.554997e-01  -9.630249e-01  7.482645e-03  1.454681e+01  1.093688e-01  1.590967e+00  2.078670e-01  1.057425e+01
    53  -9.402511e-01  -9.478085e-01  8.199479e-03  1.423632e+01  1.093613e-01  1.556903e+00  2.124078e-01  1.068930e+01
    54  -9.249312e-01  -9.325236e-01  8.981720e-03  1.391359e+01  1.093533e-01  1.521497e+00  2.173426e-01  1.081296e+01
    55  -9.095338e-01  -9.171642e-01  9.834873e-03  1.357867e+01  1.093446e-01  1.484755e+00  2.227122e-01  1.094593e+01
    56  -8.940524e-01  -9.017241e-01  1.076484e-02  1.323167e+01  1.093352e-01  1.446687e+00  2.285627e-01  1.108901e+01
    57  -8.784799e-01  -8.861963e-01  1.177795e-02  1.287278e+01  1.093249e-01  1.407315e+00  2.349461e-01  1.124306e+01
    58  -8.628089e-01  -8.705737e-01  1.288096e-02  1.250226e+01  1.093138e-01  1.366670e+00  2.419212e-01  1.140902e+01
    59  -8.470313e-01  -8.548484e-01  1.408111e-02  1.212049e+01  1.093017e-01  1.324790e+00  2.495550e-01  1.158795e+01
    60  -8.311384e-01  -8.390122e-01  1.538608e-02  1.172793e+01  1.092885e-01  1.281729e+00  2.579237e-01  1.178100e+01
    61  -8.151212e-01  -8.230560e-01  1.680409e-02  1.132516e+01  1.092741e-01  1.237547e+00  2.671142e-01  1.198945e+01
    62  -7.989697e-01  -8.069704e-01  1.834386e-02  1.091285e+01  1.092584e-01  1.192321e+00  2.772262e-01  1.221472e+01
    63  -7.826735e-01  -7.907452e-01  2.001463e-02  1.049181e+01  1.092413e-01  1.146138e+00  2.883742e-01  1.245838e+01
    64  -7.662211e-01  -7.743694e-01  2.182623e-02  1.006294e+01  1.092225e-01  1.099099e+00  3.006902e-01  1.272219e+01
    65  -7.496006e-01  -7.578313e-01  2.378900e-02  9.627277e+00  1.092018e-01  1.051316e+00  3.143269e-01  1.300809e+01
    66  -7.327989e-01  -7.411185e-01  2.591390e-02  9.185986e+00  1.091792e-01  1.002918e+00  3.294613e-01  1.331826e+01
    67  -7.158024e-01  -7.242175e-01  2.821244e-02  8.740334e+00  1.091542e-01  9.540441e-01  3.462994e-01  1.365513e+01
    68  -6.985961e-01  -7.071140e-01  3.069673e-02  8.291709e+00  1.091267e-01  9.048465e-01  3.650821e-01  1.402144e+01
    69  -6.811644e-01  -6.897928e-01  3.337950e-02  7.841606e+00  1.090962e-01  8.554896e-01  3.860914e-01  1.442025e+01
    70  -6.634904e-01  -6.722375e-01  3.627402e-02  7.391619e+00  1.090625e-01  8.061486e-01  4.096592e-01  1.485500e+01
    71  -6.455563e-01  -6.544308e-01  3.939419e-02  6.943426e+00  1.090251e-01  7.570078e-01  4.361772e-01  1.532957e+01
    72  -6.273429e-01  -6.363541e-01  4.275447e-02  6.498777e+00  1.089835e-01  7.082596e-01  4.661095e-01  1.584834e+01
    73  -6.088301e-01  -6.179879e-01  4.636989e-02  6.059476e+00  1.089372e-01  6.601021e-01  5.000079e-01  1.641627e+01
    74  -5.899965e-01  -5.993112e-01  5.025604e-02  5.627356e+00  1.088854e-01  6.127367e-01  5.385312e-01  1.703897e+01
    75  -5.708196e-01  -5.803022e-01  5.442903e-02  5.204257e+00  1.088274e-01  5.663656e-01  5.824682e-01  1.772278e+01
    76  -5.512757e-01  -5.609377e-01  5.890545e-02  4.791999e+00  1.087623e-01  5.211888e-01  6.327674e-01  1.847492e+01
    77  -5.313400e-01  -5.411934e-01  6.370238e-02  4.392355e+00  1.086891e-01  4.774009e-01  6.905731e-01  1.930361e+01
    78  -5.109868e-01  -5.210442e-01  6.883734e-02  4.007014e+00  1.086065e-01  4.351878e-01  7.572708e-01  2.021817e+01
    79  -4.901896e-01  -5.004637e-01  7.432819e-02  3.637557e+00  1.085132e-01  3.947229e-01  8.345434e-01  2.122922e+01
    80  -4.689211e-01  -4.794252e-01  8.019316e-02  3.285418e+00  1.084075e-01  3.561640e-01  9.244420e-01  2.234885e+01
    81  -4.471541e-01  -4.579013e-01  8.645076e-02  2.951860e+00  1.082876e-01  3.196497e-01  1.029473e+00  2.359082e+01
    82  -4.248610e-01  -4.358645e-01  9.311970e-02  2.637941e+00  1.081511e-01  2.852963e-01  1.152708e+00  2.497078e+01
    83  -4.020152e-01  -4.132879e-01  1.002189e-01  2.344491e+00  1.079957e-01  2.531950e-01  1.297921e+00  2.650651e+01
    84  -3.785912e-01  -3.901453e-01  1.077672e-01  2.072094e+00  1.078184e-01  2.234099e-01  1.469752e+00  2.821818e+01
    85  -3.545654e-01  -3.664122e-01  1.157837e-01  1.821069e+00  1.076159e-01  1.959760e-01  1.673922e+00  3.012858e+01
    86  -3.299171e-01  -3.420664e-01  1.242872e-01  1.591467e+00  1.073843e-01  1.708986e-01  1.917485e+00  3.226346e+01
    87  -3.046297e-01  -3.170894e-01  1.332966e-01  1.383067e+00  1.071196e-01  1.481535e-01  2.209136e+00  3.465167e+01
    88  -2.786915e-01  -2.914669e-01  1.428304e-01  1.195389e+00  1.068168e-01  1.276877e-01  2.559592e+00  3.732550e+01
    89  -2.520971e-01  -2.651908e-01  1.529067e-01  1.027712e+00  1.064710e-01  1.094215e-01  2.982036e+00  4.032077e+01
    90  -2.248489e-01  -2.382593e-01  1.635435e-01  8.790948e-01  1.060764e-01  9.325125e-02  3.492648e+00  4.367700e+01
    91  -1.969578e-01  -2.106795e-01  1.747582e-01  7.484136e-01  1.056274e-01  7.905297e-02  4.111214e+00  4.743742e+01
    92  -1.684447e-01  -1.824673e-01  1.865674e-01  6.343990e-01  1.051178e-01  6.668662e-02  4.861826e+00  5.164887e+01
    93  -1.393410e-01  -1.536491e-01  1.989873e-01  5.356778e-01  1.045417e-01  5.600067e-02  5.773665e+00  5.636163e+01
    94  -1.096892e-01  -1.242621e-01  2.120334e-01  4.508174e-01  1.038934e-01  4.683697e-02  6.881851e+00  6.162909e+01
    95  -7.954259e-02  -9.435438e-02  2.257203e-01  3.783677e-01  1.031679e-01  3.903541e-02  8.228366e+00  6.750731e+01
    96  -4.896467e-02  -6.398457e-02  2.400618e-01  3.169008e-01  1.023610e-01  3.243828e-02  9.863010e+00  7.405447e+01
    97  -1.802794e-02  -3.322089e-02  2.550706e-01  2.650446e-01  1.014696e-01  2.689398e-02  1.184440e+01  8.133034e+01
    98  1.318795e-02  -2.139592e-03  2.707586e-01  2.215104e-01  1.004923e-01  2.226009e-02  1.424097e+01  8.939571e+01
    99  4.459850e-02  2.917714e-02  2.871364e-01  1.851123e-01  9.942912e-02  1.840555e-02  1.713200e+01  9.831182e+01
   100  7.611680e-02  6.064351e-02  3.042139e-01  1.547796e-01  9.828185e-02  1.521203e-02  2.060865e+01  1.081401e+02
   101  1.076562e-01  9.217274e-02  3.219994e-01  1.295624e-01  9.705405e-02  1.257455e-02  2.477504e+01  1.189416e+02
   102  1.391327e-01  1.236796e-01  3.405002e-01  1.086303e-01  9.575076e-02  1.040144e-02  2.974937e+01  1.307776e+02
   103  1.704673e-01  1.550825e-01  3.597226e-01  9.126818e-02  9.437835e-02  8.613740e-03  3.566518e+01  1.437091e+02
   104  2.015875e-01  1.863061e-01  3.796713e-01  7.686678e-02  9.294415e-02  7.144318e-03  4.267271e+01  1.577974e+02
   105  2.324287e-01  2.172818e-01  4.003500e-01  6.491281e-02  9.145607e-02  5.936670e-03  5.094052e+01  1.731046e+02
   106  2.629352e-01  2.479498e-01  4.217611e-01  5.497733e-02  8.992227e-02  4.943687e-03  6.065725e+01  1.896945e+02
   107  2.930597e-01  2.782586e-01  4.439059e-01  4.670446e-02  8.835081e-02  4.126377e-03  7.203381e+01  2.076327e+02
   108  3.227642e-01  3.081659e-01  4.667842e-01  3.980051e-02  8.674929e-02  3.452667e-03  8.530576e+01  2.269880e+02
   109  3.520187e-01  3.376377e-01  4.903948e-01  3.402410e-02  8.512474e-02  2.896293e-03  1.007362e+02  2.478329e+02
   110  3.808008e-01  3.666481e-01  5.147353e-01  2.917737e-02  8.348336e-02  2.435825e-03  1.186189e+02  2.702447e+02
   111  4.090954e-01  3.951785e-01  5.398022e-01  2.509842e-02  8.183050e-02  2.053817e-03  1.392823e+02  2.943061e+02
   112  4.368930e-01  4.232165e-01  5.655908e-01  2.165485e-02  8.017065e-02  1.736084e-03  1.630937e+02  3.201068e+02
   113  4.641895e-01  4.507556e-01  5.920954e-01  1.873836e-02  7.850741e-02  1.471100e-03  1.904641e+02  3.477435e+02
   114  4.909852e-01  4.777940e-01  6.193092e-01  1.626026e-02  7.684365e-02  1.249498e-03  2.218546e+02  3.773222e+02
   115  5.172842e-01  5.043337e-01  6.472248e-01  1.414785e-02  7.518156e-02  1.063657e-03  2.577828e+02  4.089586e+02
   116  5.430934e-01  5.303805e-01  6.758333e-01  1.234137e-02  7.352280e-02  9.073721e-04  2.988310e+02  4.427794e+02
   117  5.684227e-01  5.559427e-01  7.051256e-01  1.079162e-02  7.186867e-02  7.755790e-04  3.456557e+02  4.789246e+02
   118  5.932837e-01  5.810311e-01  7.350913e-01  9.457941e-03  7.022022e-02  6.641387e-04  3.989994e+02  5.175481e+02
   119  6.176902e-01  6.056584e-01  7.657196e-01  8.306686e-03  6.857846e-02  5.696597e-04  4.597041e+02  5.588206e+02
   120  6.416572e-01  6.298390e-01  7.969989e-01  7.309886e-03  6.694448e-02  4.893565e-04  5.287276e+02  6.029308e+02
   121  6.652015e-01  6.535889e-01  8.289172e-01  6.444238e-03  6.531962e-02  4.209352e-04  6.071648e+02  6.500886e+02
   122  6.883409e-01  6.769253e-01  8.614616e-01  5.690267e-03  6.370563e-02  3.625020e-04  6.962712e+02  7.005271e+02
   123  7.110948e-01  6.998669e-01  8.946192e-01  5.031648e-03  6.210472e-02  3.124891e-04  7.974940e+02  7.545060e+02
   124  7.334838e-01  7.224336e-01  9.283763e-01  4.454662e-03  6.051971e-02  2.695949e-04  9.125083e+02  8.123147e+02
   125  7.555298e-01  7.446467e-01  9.627191e-01  3.947752e-03  5.895404e-02  2.327359e-04  1.043262e+03  8.742758e+02
   126  7.772563e-01  7.665289e-01  9.976334e-01  3.501165e-03  5.741170e-02  2.010078e-04  1.192030e+03  9.407487e+02
   127  7.986879e-01  7.881043e-01  1.033105e+00  3.106663e-03  5.589719e-02  1.736537e-04  1.361479e+03  1.012134e+03
   128  8.198510e-01  8.093984e-01  1.069119e+00  2.757280e-03  5.441528e-02  1.500382e-04  1.554743e+03  1.088878e+03
   129  8.407730e-01  8.304380e-01  1.105661e+00  2.447131e-03  5.297076e-02  1.296264e-04  1.775516e+03  1.171476e+03
   130  8.614824e-01  8.512512e-01  1.142716e+00  2.171247e-03  5.156809e-02  1.119671e-04  2.028151e+03  1.260477e+03
   131  8.820083e-01  8.718666e-01  1.180269e+00  1.925434e-03  5.021096e-02  9.667789e-05  2.317779e+03  1.356490e+03
   132  9.023800e-01  8.923136e-01  1.218305e+00  1.706155e-03  4.890195e-02  8.343429e-05  2.650443e+03  1.460185e+03
   133  9.226262e-01  9.126211e-01  1.256811e+00  1.510420e-03  4.764214e-02  7.195966e-05  3.033238e+03  1.572301e+03
   134  9.427745e-01  9.328172e-01  1.295770e+00  1.335692e-03  4.643098e-02  6.201749e-05  3.474480e+03  1.693648e+03
   135  9.628505e-01  9.529285e-01  1.335169e+00  1.179793e-03  4.526625e-02  5.340481e-05  3.983886e+03  1.825114e+03
   136  9.828773e-01  9.729793e-01  1.374993e+00  1.040833e-03  4.414432e-02  4.594684e-05  4.572795e+03  1.967670e+03
   137  1.002875e+00  9.929912e-01  1.415228e+00  9.171388e-04  4.306060e-02  3.949255e-05  5.254421e+03  2.122377e+03
   138  1.022860e+00  1.012983e+00  1.455860e+00  8.072102e-04  4.201009e-02  3.391098e-05  6.044168e+03  2.290393e+03
   139  1.042848e+00  1.032969e+00  1.496874e+00  7.096797e-04  4.098792e-02  2.908829e-05  6.960007e+03  2.472982e+03
   140  1.062848e+00  1.052963e+00  1.538259e+00  6.232928e-04  3.998977e-02  2.492534e-05  8.022938e+03  2.671527e+03
   141  1.082871e+00  1.072975e+00  1.579999e+00  5.468963e-04  3.901212e-02  2.133559e-05  9.257532e+03  2.887539e+03
   142  1.102922e+00  1.093012e+00  1.622083e+00  4.794320e-04  3.805229e-02  1.824349e-05  1.069258e+04  3.122671e+03
   143  1.123007e+00  1.113080e+00  1.664498e+00  4.199341e-04  3.710834e-02  1.558306e-05  1.236184e+04  3.378733e+03
   144  1.143130e+00  1.133185e+00  1.707230e+00  3.675249e-04  3.617892e-02  1.329665e-05  1.430492e+04  3.657708e+03
   145  1.163295e+00  1.153330e+00  1.750269e+00  3.214113e-04  3.526315e-02  1.133397e-05  1.656832e+04  3.961768e+03
   146  1.183503e+00  1.173517e+00  1.793602e+00  2.808793e-04  3.436045e-02  9.651137e-06  1.920662e+04  4.293297e+03
   147  1.203757e+00  1.193748e+00  1.837217e+00  2.452882e-04  3.347049e-02  8.209918e-06  2.228395e+04  4.654904e+03
   148  1.224057e+00  1.214026e+00  1.881104e+00  2.140650e-04  3.259312e-02  6.977045e-06  2.587566e+04  5.049454e+03
   149  1.244404e+00  1.234350e+00  1.925252e+00  1.866977e-04  3.172829e-02  5.923597e-06  3.007030e+04  5.480087e+03
   150  1.264799e+00  1.254721e+00  1.969650e+00  1.627304e-04  3.087604e-02  5.024470e-06  3.497201e+04  5.950247e+03
   151  1.285241e+00  1.275140e+00  2.014288e+00  1.417576e-04  3.003650e-02  4.257903e-06  4.070323e+04  6.463716e+03
   152  1.305730e+00  1.295606e+00  2.059157e+00  1.234193e-04  2.920983e-02  3.605058e-06  4.740807e+04  7.024640e+03
   153  1.326266e+00  1.316119e+00  2.104246e+00  1.073964e-04  2.839620e-02  3.049650e-06  5.525608e+04  7.637569e+03
   154  1.346847e+00  1.336678e+00  2.149547e+00  9.340636e-05  2.759582e-02  2.577625e-06  6.444688e+04  8.307499e+03
   155  1.367474e+00  1.357283e+00  2.195050e+00  8.119948e-05  2.680889e-02  2.176868e-06  7.521550e+04  9.039911e+03
   156  1.388144e+00  1.377932e+00  2.240748e+00  7.055519e-05  2.603566e-02  1.836951e-06  8.783887e+04  9.840823e+03
   157  1.408858e+00  1.398625e+00  2.286631e+00  6.127827e-05  2.527669e-02  1.548912e-06  1.026440e+05  1.071684e+04
   158  1.429615e+00  1.419361e+00  2.332692e+00  5.319551e-05  2.453326e-02  1.305060e-06  1.200183e+05  1.167522e+04
   159  1.450416e+00  1.440140e+00  2.378923e+00  4.615444e-05  2.380709e-02  1.098803e-06  1.404214e+05  1.272390e+04
   160  1.471256e+00  1.460961e+00  2.425317e+00  4.003681e-05  2.309135e-02  9.245038e-07  1.643675e+05  1.387158e+04
   161  1.492129e+00  1.481818e+00  2.471867e+00  3.472741e-05  2.238392e-02  7.773354e-07  1.924685e+05  1.512781e+04
   162  1.513036e+00  1.502708e+00  2.518566e+00  3.010683e-05  2.169501e-02  6.531679e-07  2.255044e+05  1.650318e+04
   163  1.533979e+00  1.523634e+00  2.565407e+00  2.609050e-05  2.102248e-02  5.484872e-07  2.643477e+05  1.800930e+04
   164  1.554955e+00  1.544593e+00  2.612384e+00  2.260255e-05  2.036506e-02  4.603022e-07  3.100272e+05  1.965887e+04
   165  1.575964e+00  1.565587e+00  2.659491e+00  1.957495e-05  1.972256e-02  3.860681e-07  3.637623e+05  2.146586e+04
   166  1.597005e+00  1.586612e+00  2.706721e+00  1.694802e-05  1.909499e-02  3.236222e-07  4.269936e+05  2.344558e+04
   167  1.618075e+00  1.607668e+00  2.754071e+00  1.466959e-05  1.848235e-02  2.711285e-07  5.014219e+05  2.561489e+04
   168  1.639175e+00  1.628753e+00  2.801534e+00  1.269416e-05  1.788461e-02  2.270302e-07  5.890554e+05  2.799228e+04
   169  1.660302e+00  1.649867e+00  2.849105e+00  1.098203e-05  1.730173e-02  1.900081e-07  6.922654e+05  3.059807e+04
   170  1.681456e+00  1.671008e+00  2.896779e+00  9.498592e-06  1.673362e-02  1.589459e-07  8.138527e+05  3.345458e+04
   171  1.702635e+00  1.692174e+00  2.944551e+00  8.213714e-06  1.618019e-02  1.328995e-07  9.571248e+05  3.658630e+04
   172  1.723837e+00  1.713365e+00  2.992418e+00  7.101159e-06  1.564131e-02  1.110715e-07  1.125989e+06  4.002017e+04
   173  1.745063e+00  1.734580e+00  3.040374e+00  6.138098e-06  1.511684e-02  9.278865e-08  1.325060e+06  4.378574e+04
   174  1.766310e+00  1.755816e+00  3.088416e+00  5.304678e-06  1.460661e-02  7.748335e-08  1.559791e+06  4.791549e+04
   175  1.787577e+00  1.777073e+00  3.136540e+00  4.583643e-06  1.411042e-02  6.467711e-08  1.836620e+06  5.244509e+04
   176  1.808863e+00  1.798350e+00  3.184741e+00  3.959997e-06  1.362807e-02  5.396711e-08  2.163157e+06  5.741371e+04
   177  1.830167e+00  1.819646e+00  3.233016e+00  3.420720e-06  1.315933e-02  4.501437e-08  2.548389e+06  6.286437e+04
   178  1.851487e+00  1.840958e+00  3.281363e+00  2.954505e-06  1.270395e-02  3.753390e-08  3.002934e+06  6.884435e+04
   179  1.872822e+00  1.862286e+00  3.329777e+00  2.551542e-06  1.226169e-02  3.128623e-08  3.539337e+06  7.540559e+04
   180  1.894171e+00  1.883628e+00  3.378255e+00  2.203321e-06  1.183228e-02  2.607031e-08  4.172420e+06  8.260514e+04
   181  1.915532e+00  1.904983e+00  3.426795e+00  1.902462e-06  1.141542e-02  2.171741e-08  4.919693e+06  9.050575e+04
   182  1.936903e+00  1.926349e+00  3.475393e+00  1.642567e-06  1.101085e-02  1.808605e-08  5.801852e+06  9.917638e+04
