     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.618574e+00  -1.919604e+00  4.934075e-05  7.211877e+00  6.344215e-02  4.575370e-01  5.505069e-01  1.971819e+01
     1  -1.597552e+00  -1.607936e+00  5.446776e-05  7.059649e+00  6.372266e-02  4.498596e-01  5.611383e-01  1.988574e+01
     2  -1.577389e+00  -1.587354e+00  6.012546e-05  7.045503e+00  6.374832e-02  4.491390e-01  5.621518e-01  1.990168e+01
     3  -1.557942e+00  -1.567557e+00  6.636847e-05  7.030885e+00  6.377718e-02  4.484100e-01  5.631931e-01  1.991785e+01
     4  -1.539103e+00  -1.548421e+00  7.325696e-05  7.016406e+00  6.380301e-02  4.476678e-01  5.642411e-01  1.993436e+01
     5  -1.520781e+00  -1.529846e+00  8.085723e-05  7.001215e+00  6.383291e-02  4.469080e-01  5.653329e-01  1.995130e+01
     6  -1.502903e+00  -1.511750e+00  8.924233e-05  6.985891e+00  6.386105e-02  4.461263e-01  5.664482e-01  1.996877e+01
     7  -1.485408e+00  -1.494067e+00  9.849269e-05  6.969877e+00  6.389196e-02  4.453191e-01  5.676123e-01  1.998686e+01
     8  -1.468245e+00  -1.476742e+00  1.086969e-04  6.953407e+00  6.392300e-02  4.444826e-01  5.688186e-01  2.000565e+01
     9  -1.451371e+00  -1.459726e+00  1.199527e-04  6.936239e+00  6.395587e-02  4.436132e-01  5.700799e-01  2.002525e+01
    10  -1.434750e+00  -1.442981e+00  1.323673e-04  6.918389e+00  6.398994e-02  4.427073e-01  5.713986e-01  2.004573e+01
    11  -1.418351e+00  -1.426473e+00  1.460590e-04  6.899747e+00  6.402571e-02  4.417612e-01  5.727823e-01  2.006718e+01
    12  -1.402146e+00  -1.410173e+00  1.611581e-04  6.880259e+00  6.406320e-02  4.407714e-01  5.742366e-01  2.008970e+01
    13  -1.386112e+00  -1.394055e+00  1.778078e-04  6.859847e+00  6.410260e-02  4.397340e-01  5.757683e-01  2.011338e+01
    14  -1.370229e+00  -1.378098e+00  1.961656e-04  6.838439e+00  6.414407e-02  4.386453e-01  5.773841e-01  2.013833e+01
    15  -1.354478e+00  -1.362282e+00  2.164050e-04  6.815958e+00  6.418778e-02  4.375012e-01  5.790912e-01  2.016464e+01
    16  -1.338844e+00  -1.346591e+00  2.387165e-04  6.792326e+00  6.423391e-02  4.362976e-01  5.808972e-01  2.019244e+01
    17  -1.323313e+00  -1.331009e+00  2.633099e-04  6.767463e+00  6.428265e-02  4.350304e-01  5.828103e-01  2.022182e+01
    18  -1.307872e+00  -1.315524e+00  2.904155e-04  6.741285e+00  6.433420e-02  4.336952e-01  5.848390e-01  2.025293e+01
    19  -1.292510e+00  -1.300123e+00  3.202866e-04  6.713706e+00  6.438877e-02  4.322873e-01  5.869926e-01  2.028588e+01
    20  -1.277217e+00  -1.284796e+00  3.532015e-04  6.684637e+00  6.444658e-02  4.308020e-01  5.892807e-01  2.032082e+01
    21  -1.261984e+00  -1.269534e+00  3.894659e-04  6.653984e+00  6.450788e-02  4.292344e-01  5.917140e-01  2.035790e+01
    22  -1.246803e+00  -1.254327e+00  4.294153e-04  6.621653e+00  6.457290e-02  4.275794e-01  5.943037e-01  2.039726e+01
    23  -1.231666e+00  -1.239168e+00  4.734182e-04  6.587545e+00  6.464193e-02  4.258316e-01  5.970618e-01  2.043907e+01
    24  -1.216566e+00  -1.224050e+00  5.218790e-04  6.551557e+00  6.471524e-02  4.239855e-01  6.000014e-01  2.048352e+01
    25  -1.201496e+00  -1.208966e+00  5.752413e-04  6.513584e+00  6.479313e-02  4.220355e-01  6.031363e-01  2.053079e+01
    26  -1.186452e+00  -1.193909e+00  6.339917e-04  6.473520e+00  6.487592e-02  4.199755e-01  6.064818e-01  2.058108e+01
    27  -1.171426e+00  -1.178874e+00  6.986635e-04  6.431252e+00  6.496395e-02  4.177996e-01  6.100539e-01  2.063461e+01
    28  -1.156415e+00  -1.163856e+00  7.698414e-04  6.386669e+00  6.505759e-02  4.155013e-01  6.138703e-01  2.069159e+01
    29  -1.141412e+00  -1.148849e+00  8.481657e-04  6.339654e+00  6.515722e-02  4.130743e-01  6.179497e-01  2.075229e+01
    30  -1.126414e+00  -1.133849e+00  9.343377e-04  6.290092e+00  6.526324e-02  4.105118e-01  6.223127e-01  2.081696e+01
    31  -1.111416e+00  -1.118850e+00  1.029125e-03  6.237862e+00  6.537610e-02  4.078071e-01  6.269815e-01  2.088588e+01
    32  -1.096412e+00  -1.103849e+00  1.133367e-03  6.182847e+00  6.549625e-02  4.049533e-01  6.319799e-01  2.095934e+01
    33  -1.081400e+00  -1.088841e+00  1.247982e-03  6.124927e+00  6.562419e-02  4.019434e-01  6.373340e-01  2.103767e+01
    34  -1.066374e+00  -1.073822e+00  1.373975e-03  6.063984e+00  6.576043e-02  3.987702e-01  6.430721e-01  2.112121e+01
