     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.004150e+00  -2.305180e+00  4.934075e-05  1.034609e+02  1.260832e-01  1.304468e+01  2.722044e-02  3.692865e+00
     1  -1.983141e+00  -1.993519e+00  5.446776e-05  1.013435e+02  1.260760e-01  1.277698e+01  2.778996e-02  3.731350e+00
     2  -1.962988e+00  -1.972948e+00  6.012546e-05  1.011412e+02  1.260798e-01  1.275186e+01  2.784513e-02  3.735024e+00
     3  -1.943554e+00  -1.953162e+00  6.636847e-05  1.009455e+02  1.260724e-01  1.272645e+01  2.789991e-02  3.738751e+00
     4  -1.924724e+00  -1.934037e+00  7.325696e-05  1.007350e+02  1.260790e-01  1.270057e+01  2.795750e-02  3.742559e+00
     5  -1.906412e+00  -1.915472e+00  8.085723e-05  1.005301e+02  1.260724e-01  1.267407e+01  2.801521e-02  3.746469e+00
     6  -1.888543e+00  -1.897386e+00  8.924233e-05  1.003110e+02  1.260760e-01  1.264681e+01  2.807600e-02  3.750504e+00
     7  -1.871057e+00  -1.879712e+00  9.849269e-05  1.000903e+02  1.260728e-01  1.261865e+01  2.813828e-02  3.754686e+00
     8  -1.853903e+00  -1.862396e+00  1.086969e-04  9.985824e+01  1.260735e-01  1.258948e+01  2.820358e-02  3.759035e+00
     9  -1.837038e+00  -1.845389e+00  1.199527e-04  9.961876e+01  1.260721e-01  1.255915e+01  2.827153e-02  3.763571e+00
    10  -1.820426e+00  -1.828653e+00  1.323673e-04  9.936842e+01  1.260716e-01  1.252754e+01  2.834281e-02  3.768315e+00
    11  -1.804035e+00  -1.812153e+00  1.460590e-04  9.910730e+01  1.260708e-01  1.249453e+01  2.841758e-02  3.773290e+00
    12  -1.787839e+00  -1.795862e+00  1.611581e-04  9.883394e+01  1.260700e-01  1.245999e+01  2.849627e-02  3.778516e+00
    13  -1.771814e+00  -1.779753e+00  1.778078e-04  9.854748e+01  1.260691e-01  1.242379e+01  2.857920e-02  3.784017e+00
    14  -1.755939e+00  -1.763804e+00  1.961656e-04  9.824679e+01  1.260682e-01  1.238580e+01  2.866677e-02  3.789816e+00
    15  -1.740198e+00  -1.747997e+00  2.164050e-04  9.793079e+01  1.260673e-01  1.234587e+01  2.875938e-02  3.795940e+00
    16  -1.724573e+00  -1.732315e+00  2.387165e-04  9.759835e+01  1.260663e-01  1.230386e+01  2.885746e-02  3.802415e+00
    17  -1.709051e+00  -1.716742e+00  2.633099e-04  9.724829e+01  1.260652e-01  1.225962e+01  2.896146e-02  3.809268e+00
    18  -1.693619e+00  -1.701266e+00  2.904155e-04  9.687940e+01  1.260641e-01  1.221301e+01  2.907187e-02  3.816531e+00
    19  -1.678267e+00  -1.685875e+00  3.202866e-04  9.649041e+01  1.260629e-01  1.216386e+01  2.918921e-02  3.824235e+00
    20  -1.662983e+00  -1.670558e+00  3.532015e-04  9.608000e+01  1.260616e-01  1.211200e+01  2.931404e-02  3.832413e+00
    21  -1.647760e+00  -1.655305e+00  3.894659e-04  9.564680e+01  1.260602e-01  1.205726e+01  2.944696e-02  3.841103e+00
    22  -1.632589e+00  -1.640108e+00  4.294153e-04  9.518941e+01  1.260588e-01  1.199946e+01  2.958863e-02  3.850342e+00
    23  -1.617461e+00  -1.624959e+00  4.734182e-04  9.470633e+01  1.260572e-01  1.193842e+01  2.973974e-02  3.860173e+00
    24  -1.602371e+00  -1.609851e+00  5.218790e-04  9.419604e+01  1.260556e-01  1.187394e+01  2.990104e-02  3.870640e+00
    25  -1.587312e+00  -1.594776e+00  5.752413e-04  9.365696e+01  1.260538e-01  1.180582e+01  3.007336e-02  3.881791e+00
    26  -1.572277e+00  -1.579729e+00  6.339917e-04  9.308744e+01  1.260520e-01  1.173385e+01  3.025758e-02  3.893676e+00
    27  -1.557262e+00  -1.564704e+00  6.986635e-04  9.248578e+01  1.260500e-01  1.165783e+01  3.045465e-02  3.906352e+00
    28  -1.542260e+00  -1.549696e+00  7.698414e-04  9.185025e+01  1.260478e-01  1.157752e+01  3.066564e-02  3.919876e+00
    29  -1.527267e+00  -1.534699e+00  8.481657e-04  9.117905e+01  1.260455e-01  1.149271e+01  3.089166e-02  3.934313e+00
    30  -1.512278e+00  -1.519708e+00  9.343377e-04  9.047032e+01  1.260431e-01  1.140316e+01  3.113396e-02  3.949731e+00
    31  -1.497289e+00  -1.504719e+00  1.029125e-03  8.972220e+01  1.260405e-01  1.130863e+01  3.139389e-02  3.966205e+00
    32  -1.482294e+00  -1.489727e+00  1.133367e-03  8.893277e+01  1.260377e-01  1.120888e+01  3.167291e-02  3.983814e+00
    33  -1.467289e+00  -1.474727e+00  1.247982e-03  8.810007e+01  1.260347e-01  1.110366e+01  3.197266e-02  4.002645e+00
    34  -1.452270e+00  -1.459714e+00  1.373975e-03  8.722214e+01  1.260314e-01  1.099273e+01  3.229489e-02  4.022790e+00
    35  -1.437232e+00  -1.444686e+00  1.512441e-03  8.629700e+01  1.260280e-01  1.087584e+01  3.264155e-02  4.044351e+00
    36  -1.422171e+00  -1.429636e+00  1.664578e-03  8.532268e+01  1.260243e-01  1.075273e+01  3.301478e-02  4.067437e+00
    37  -1.407081e+00  -1.414560e+00  1.831692e-03  8.429722e+01  1.260203e-01  1.062316e+01  3.341693e-02  4.092167e+00
    38  -1.391960e+00  -1.399455e+00  2.015208e-03  8.321868e+01  1.260160e-01  1.048688e+01  3.385060e-02  4.118669e+00
    39  -1.376800e+00  -1.384314e+00  2.216679e-03  8.208519e+01  1.260114e-01  1.034367e+01  3.431866e-02  4.147084e+00
    40  -1.361599e+00  -1.369133e+00  2.437797e-03  8.089493e+01  1.260064e-01  1.019328e+01  3.482430e-02  4.177565e+00
    41  -1.346350e+00  -1.353908e+00  2.680402e-03  7.964617e+01  1.260011e-01  1.003550e+01  3.537105e-02  4.210276e+00
