     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.045543e+00  -2.346573e+00  4.934075e-05  1.377066e+02  1.292903e-01  1.780412e+01  2.019586e-02  3.160966e+00
     1  -2.024505e+00  -2.034897e+00  5.446776e-05  1.346856e+02  1.292822e-01  1.741245e+01  2.064950e-02  3.196320e+00
     2  -2.004324e+00  -2.014297e+00  6.012546e-05  1.343969e+02  1.292863e-01  1.737568e+01  2.069352e-02  3.199700e+00
     3  -1.984864e+00  -1.994485e+00  6.636847e-05  1.341176e+02  1.292783e-01  1.733849e+01  2.073727e-02  3.203130e+00
     4  -1.966010e+00  -1.975335e+00  7.325696e-05  1.338173e+02  1.292854e-01  1.730063e+01  2.078322e-02  3.206633e+00
     5  -1.947675e+00  -1.956746e+00  8.085723e-05  1.335250e+02  1.292782e-01  1.726187e+01  2.082931e-02  3.210231e+00
     6  -1.929783e+00  -1.938637e+00  8.924233e-05  1.332126e+02  1.292821e-01  1.722200e+01  2.087784e-02  3.213944e+00
     7  -1.912275e+00  -1.920941e+00  9.849269e-05  1.328978e+02  1.292786e-01  1.718084e+01  2.092757e-02  3.217792e+00
     8  -1.895098e+00  -1.903601e+00  1.086969e-04  1.325672e+02  1.292793e-01  1.713819e+01  2.097971e-02  3.221793e+00
     9  -1.878211e+00  -1.886572e+00  1.199527e-04  1.322258e+02  1.292778e-01  1.709387e+01  2.103399e-02  3.225968e+00
    10  -1.861576e+00  -1.869814e+00  1.323673e-04  1.318692e+02  1.292773e-01  1.704769e+01  2.109093e-02  3.230334e+00
    11  -1.845163e+00  -1.853292e+00  1.460590e-04  1.314972e+02  1.292763e-01  1.699947e+01  2.115067e-02  3.234912e+00
    12  -1.828943e+00  -1.836977e+00  1.611581e-04  1.311078e+02  1.292754e-01  1.694902e+01  2.121355e-02  3.239723e+00
    13  -1.812894e+00  -1.820844e+00  1.778078e-04  1.306999e+02  1.292745e-01  1.689616e+01  2.127984e-02  3.244786e+00
    14  -1.796995e+00  -1.804872e+00  1.961656e-04  1.302719e+02  1.292735e-01  1.684069e+01  2.134984e-02  3.250126e+00
    15  -1.781228e+00  -1.789040e+00  2.164050e-04  1.298221e+02  1.292724e-01  1.678241e+01  2.142390e-02  3.255764e+00
    16  -1.765577e+00  -1.773332e+00  2.387165e-04  1.293490e+02  1.292712e-01  1.672111e+01  2.150234e-02  3.261727e+00
    17  -1.750027e+00  -1.757733e+00  2.633099e-04  1.288510e+02  1.292701e-01  1.665658e+01  2.158555e-02  3.268039e+00
    18  -1.734567e+00  -1.742229e+00  2.904155e-04  1.283264e+02  1.292688e-01  1.658859e+01  2.167391e-02  3.274729e+00
    19  -1.719185e+00  -1.726808e+00  3.202866e-04  1.277733e+02  1.292674e-01  1.651692e+01  2.176785e-02  3.281826e+00
    20  -1.703870e+00  -1.711460e+00  3.532015e-04  1.271899e+02  1.292660e-01  1.644132e+01  2.186781e-02  3.289363e+00
    21  -1.688614e+00  -1.696175e+00  3.894659e-04  1.265742e+02  1.292645e-01  1.636155e+01  2.197430e-02  3.297372e+00
    22  -1.673408e+00  -1.680945e+00  4.294153e-04  1.259244e+02  1.292628e-01  1.627735e+01  2.208783e-02  3.305889e+00
    23  -1.658244e+00  -1.665760e+00  4.734182e-04  1.252384e+02  1.292611e-01  1.618845e+01  2.220898e-02  3.314954e+00
    24  -1.643116e+00  -1.650614e+00  5.218790e-04  1.245139e+02  1.292593e-01  1.609457e+01  2.233837e-02  3.324608e+00
    25  -1.628016e+00  -1.635500e+00  5.752413e-04  1.237488e+02  1.292573e-01  1.599543e+01  2.247665e-02  3.334895e+00
    26  -1.612938e+00  -1.620411e+00  6.339917e-04  1.229408e+02  1.292552e-01  1.589074e+01  2.262455e-02  3.345863e+00
    27  -1.597877e+00  -1.605342e+00  6.986635e-04  1.220876e+02  1.292529e-01  1.578018e+01  2.278287e-02  3.357563e+00
    28  -1.582827e+00  -1.590287e+00  7.698414e-04  1.211866e+02  1.292505e-01  1.566344e+01  2.295245e-02  3.370052e+00
    29  -1.567783e+00  -1.575240e+00  8.481657e-04  1.202356e+02  1.292480e-01  1.554021e+01  2.313423e-02  3.383388e+00
    30  -1.552740e+00  -1.560196e+00  9.343377e-04  1.192319e+02  1.292452e-01  1.541015e+01  2.332923e-02  3.397635e+00
    31  -1.537692e+00  -1.545151e+00  1.029125e-03  1.181729e+02  1.292423e-01  1.527293e+01  2.353856e-02  3.412864e+00
    32  -1.522635e+00  -1.530098e+00  1.133367e-03  1.170560e+02  1.292391e-01  1.512821e+01  2.376345e-02  3.429149e+00
    33  -1.507565e+00  -1.515035e+00  1.247982e-03  1.158785e+02  1.292357e-01  1.497565e+01  2.400522e-02  3.446572e+00
    34  -1.492476e+00  -1.499955e+00  1.373975e-03  1.146379e+02  1.292321e-01  1.481490e+01  2.426535e-02  3.465220e+00
    35  -1.477363e+00  -1.484854e+00  1.512441e-03  1.133314e+02  1.292282e-01  1.464561e+01  2.454546e-02  3.485189e+00
    36  -1.462222e+00  -1.469727e+00  1.664578e-03  1.119564e+02  1.292240e-01  1.446745e+01  2.484732e-02  3.506583e+00
    37  -1.447048e+00  -1.454569e+00  1.831692e-03  1.105102e+02  1.292195e-01  1.428008e+01  2.517291e-02  3.529513e+00
    38  -1.431836e+00  -1.439375e+00  2.015208e-03  1.089904e+02  1.292147e-01  1.408316e+01  2.552441e-02  3.554103e+00
    39  -1.416580e+00  -1.424141e+00  2.216679e-03  1.073945e+02  1.292095e-01  1.387639e+01  2.590423e-02  3.580485e+00
