     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.948960e+00  -2.249990e+00  4.934075e-05  7.066506e+01  1.219409e-01  8.616959e+00  4.052478e-02  4.543632e+00
     1  -1.927987e+00  -1.938347e+00  5.446776e-05  6.934691e+01  1.219348e-01  8.455804e+00  4.129609e-02  4.586725e+00
     2  -1.907867e+00  -1.917811e+00  6.012546e-05  6.922157e+01  1.219372e-01  8.440687e+00  4.137046e-02  4.590830e+00
     3  -1.888464e+00  -1.898057e+00  6.636847e-05  6.909899e+01  1.219322e-01  8.425390e+00  4.144471e-02  4.594996e+00
     4  -1.869665e+00  -1.878963e+00  7.325696e-05  6.896878e+01  1.219365e-01  8.409809e+00  4.152223e-02  4.599251e+00
     5  -1.851382e+00  -1.860427e+00  8.085723e-05  6.884047e+01  1.219319e-01  8.393850e+00  4.160040e-02  4.603621e+00
     6  -1.833541e+00  -1.842370e+00  8.924233e-05  6.870450e+01  1.219342e-01  8.377429e+00  4.168233e-02  4.608130e+00
     7  -1.816082e+00  -1.824724e+00  9.849269e-05  6.856667e+01  1.219319e-01  8.360465e+00  4.176652e-02  4.612803e+00
     8  -1.798956e+00  -1.807435e+00  1.086969e-04  6.842225e+01  1.219323e-01  8.342879e+00  4.185461e-02  4.617662e+00
     9  -1.782118e+00  -1.790455e+00  1.199527e-04  6.827289e+01  1.219312e-01  8.324595e+00  4.194636e-02  4.622731e+00
    10  -1.765534e+00  -1.773747e+00  1.323673e-04  6.811684e+01  1.219307e-01  8.305537e+00  4.204253e-02  4.628031e+00
    11  -1.749171e+00  -1.757275e+00  1.460590e-04  6.795398e+01  1.219300e-01  8.285628e+00  4.214343e-02  4.633588e+00
    12  -1.733003e+00  -1.741012e+00  1.611581e-04  6.778346e+01  1.219293e-01  8.264791e+00  4.224956e-02  4.639426e+00
    13  -1.717008e+00  -1.724932e+00  1.778078e-04  6.760471e+01  1.219286e-01  8.242945e+00  4.236140e-02  4.645569e+00
    14  -1.701163e+00  -1.709013e+00  1.961656e-04  6.741703e+01  1.219278e-01  8.220009e+00  4.247947e-02  4.652046e+00
    15  -1.685452e+00  -1.693237e+00  2.164050e-04  6.721975e+01  1.219270e-01  8.195899e+00  4.260428e-02  4.658884e+00
    16  -1.669860e+00  -1.677586e+00  2.387165e-04  6.701214e+01  1.219261e-01  8.170527e+00  4.273643e-02  4.666112e+00
    17  -1.654371e+00  -1.662047e+00  2.633099e-04  6.679346e+01  1.219251e-01  8.143802e+00  4.287651e-02  4.673762e+00
    18  -1.638975e+00  -1.646605e+00  2.904155e-04  6.656295e+01  1.219242e-01  8.115631e+00  4.302517e-02  4.681866e+00
    19  -1.623659e+00  -1.631249e+00  3.202866e-04  6.631979e+01  1.219231e-01  8.085916e+00  4.318310e-02  4.690461e+00
    20  -1.608414e+00  -1.615970e+00  3.532015e-04  6.606317e+01  1.219220e-01  8.054554e+00  4.335104e-02  4.699584e+00
    21  -1.593231e+00  -1.600756e+00  3.894659e-04  6.579220e+01  1.219208e-01  8.021439e+00  4.352980e-02  4.709275e+00
    22  -1.578102e+00  -1.585601e+00  4.294153e-04  6.550599e+01  1.219196e-01  7.986461e+00  4.372022e-02  4.719576e+00
    23  -1.563019e+00  -1.570495e+00  4.734182e-04  6.520359e+01  1.219182e-01  7.949505e+00  4.392322e-02  4.730533e+00
    24  -1.547976e+00  -1.555432e+00  5.218790e-04  6.488402e+01  1.219168e-01  7.910451e+00  4.413981e-02  4.742196e+00
    25  -1.532967e+00  -1.540406e+00  5.752413e-04  6.454628e+01  1.219153e-01  7.869176e+00  4.437106e-02  4.754617e+00
    26  -1.517985e+00  -1.525411e+00  6.339917e-04  6.418930e+01  1.219136e-01  7.825551e+00  4.461812e-02  4.767851e+00
    27  -1.503025e+00  -1.510441e+00  6.986635e-04  6.381200e+01  1.219119e-01  7.779442e+00  4.488225e-02  4.781960e+00
    28  -1.488083e+00  -1.495490e+00  7.698414e-04  6.341324e+01  1.219100e-01  7.730712e+00  4.516482e-02  4.797008e+00
    29  -1.473153e+00  -1.480554e+00  8.481657e-04  6.299188e+01  1.219081e-01  7.679218e+00  4.546730e-02  4.813064e+00
    30  -1.458231e+00  -1.465628e+00  9.343377e-04  6.254671e+01  1.219059e-01  7.624815e+00  4.579131e-02  4.830204e+00
    31  -1.443312e+00  -1.450707e+00  1.029125e-03  6.207650e+01  1.219037e-01  7.567353e+00  4.613860e-02  4.848508e+00
