     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.686805e+00  -1.987835e+00  4.934075e-05  1.155423e+01  1.042069e-01  1.204030e+00  2.681087e-01  1.215518e+01
     1  -1.665964e+00  -1.676260e+00  5.446776e-05  1.141579e+01  1.042046e-01  1.189577e+00  2.713631e-01  1.222880e+01
     2  -1.645968e+00  -1.655851e+00  6.012546e-05  1.140316e+01  1.042013e-01  1.188224e+00  2.716678e-01  1.223576e+01
     3  -1.626678e+00  -1.636216e+00  6.636847e-05  1.138952e+01  1.042057e-01  1.186853e+00  2.719874e-01  1.224283e+01
     4  -1.607989e+00  -1.617233e+00  7.325696e-05  1.137669e+01  1.042004e-01  1.185455e+00  2.723012e-01  1.225004e+01
     5  -1.589811e+00  -1.598805e+00  8.085723e-05  1.136251e+01  1.042042e-01  1.184022e+00  2.726358e-01  1.225745e+01
     6  -1.572073e+00  -1.580851e+00  8.924233e-05  1.134871e+01  1.042010e-01  1.182546e+00  2.729718e-01  1.226510e+01
     7  -1.554715e+00  -1.563308e+00  9.849269e-05  1.133390e+01  1.042024e-01  1.181020e+00  2.733265e-01  1.227302e+01
     8  -1.537689e+00  -1.546119e+00  1.086969e-04  1.131884e+01  1.042011e-01  1.179436e+00  2.736918e-01  1.228126e+01
     9  -1.520952e+00  -1.529240e+00  1.199527e-04  1.130302e+01  1.042012e-01  1.177788e+00  2.740750e-01  1.228985e+01
    10  -1.504468e+00  -1.512632e+00  1.323673e-04  1.128658e+01  1.042006e-01  1.176068e+00  2.744749e-01  1.229883e+01
    11  -1.488208e+00  -1.496262e+00  1.460590e-04  1.126936e+01  1.042003e-01  1.174270e+00  2.748947e-01  1.230825e+01
    12  -1.472145e+00  -1.480102e+00  1.611581e-04  1.125133e+01  1.041998e-01  1.172386e+00  2.753358e-01  1.231813e+01
    13  -1.456256e+00  -1.464127e+00  1.778078e-04  1.123241e+01  1.041994e-01  1.170410e+00  2.758002e-01  1.232853e+01
    14  -1.440521e+00  -1.448317e+00  1.961656e-04  1.121252e+01  1.041989e-01  1.168332e+00  2.762900e-01  1.233948e+01
    15  -1.424924e+00  -1.432652e+00  2.164050e-04  1.119160e+01  1.041984e-01  1.166146e+00  2.768072e-01  1.235104e+01
    16  -1.409449e+00  -1.417117e+00  2.387165e-04  1.116956e+01  1.041978e-01  1.163844e+00  2.773542e-01  1.236325e+01
    17  -1.394083e+00  -1.401698e+00  2.633099e-04  1.114631e+01  1.041973e-01  1.161416e+00  2.779333e-01  1.237617e+01
    18  -1.378814e+00  -1.386381e+00  2.904155e-04  1.112179e+01  1.041967e-01  1.158853e+00  2.785470e-01  1.238985e+01
    19  -1.363631e+00  -1.371156e+00  3.202866e-04  1.109588e+01  1.041961e-01  1.156147e+00  2.791982e-01  1.240434e+01
    20  -1.348526e+00  -1.356013e+00  3.532015e-04  1.106851e+01  1.041954e-01  1.153288e+00  2.798895e-01  1.241971e+01
    21  -1.333490e+00  -1.340943e+00  3.894659e-04  1.103957e+01  1.041947e-01  1.150264e+00  2.806242e-01  1.243602e+01
    22  -1.318515e+00  -1.325938e+00  4.294153e-04  1.100896e+01  1.041939e-01  1.147067e+00  2.814055e-01  1.245334e+01
    23  -1.303595e+00  -1.310991e+00  4.734182e-04  1.097657e+01  1.041931e-01  1.143683e+00  2.822368e-01  1.247175e+01
    24  -1.288723e+00  -1.296095e+00  5.218790e-04  1.094230e+01  1.041922e-01  1.140103e+00  2.831221e-01  1.249132e+01
    25  -1.273895e+00  -1.281246e+00  5.752413e-04  1.090601e+01  1.041913e-01  1.136312e+00  2.840652e-01  1.251213e+01
    26  -1.259105e+00  -1.266437e+00  6.339917e-04  1.086760e+01  1.041904e-01  1.132299e+00  2.850707e-01  1.253428e+01
    27  -1.244348e+00  -1.251664e+00  6.986635e-04  1.082693e+01  1.041893e-01  1.128051e+00  2.861430e-01  1.255787e+01
    28  -1.229621e+00  -1.236922e+00  7.698414e-04  1.078387e+01  1.041882e-01  1.123552e+00  2.872872e-01  1.258298e+01
    29  -1.214919e+00  -1.222208e+00  8.481657e-04  1.073827e+01  1.041870e-01  1.118788e+00  2.885087e-01  1.260974e+01
