     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.142127e+00  -2.443157e+00  4.934075e-05  2.683523e+02  1.371310e-01  3.679941e+01  1.006299e-02  2.198668e+00
     1  -2.121010e+00  -2.131440e+00  5.446776e-05  2.614273e+02  1.371232e-01  3.584774e+01  1.032984e-02  2.227662e+00
     2  -2.100760e+00  -2.110767e+00  6.012546e-05  2.607846e+02  1.371182e-01  3.575830e+01  1.035549e-02  2.230446e+00
     3  -2.081231e+00  -2.090886e+00  6.636847e-05  2.601147e+02  1.371238e-01  3.566790e+01  1.038195e-02  2.233271e+00
     4  -2.062314e+00  -2.071670e+00  7.325696e-05  2.594585e+02  1.371161e-01  3.557592e+01  1.040850e-02  2.236156e+00
     5  -2.043916e+00  -2.053018e+00  8.085723e-05  2.587632e+02  1.371208e-01  3.548183e+01  1.043628e-02  2.239119e+00
     6  -2.025965e+00  -2.034848e+00  8.924233e-05  2.580672e+02  1.371158e-01  3.538510e+01  1.046462e-02  2.242177e+00
     7  -2.008397e+00  -2.017092e+00  9.849269e-05  2.573364e+02  1.371173e-01  3.528528e+01  1.049428e-02  2.245347e+00
     8  -1.991162e+00  -1.999694e+00  1.086969e-04  2.565869e+02  1.371150e-01  3.518190e+01  1.052503e-02  2.248643e+00
     9  -1.974216e+00  -1.982606e+00  1.199527e-04  2.558046e+02  1.371145e-01  3.507453e+01  1.055723e-02  2.252082e+00
    10  -1.957522e+00  -1.965789e+00  1.323673e-04  2.549918e+02  1.371131e-01  3.496272e+01  1.059093e-02  2.255680e+00
    11  -1.941048e+00  -1.949207e+00  1.460590e-04  2.541428e+02  1.371120e-01  3.484604e+01  1.062636e-02  2.259454e+00
    12  -1.924768e+00  -1.932832e+00  1.611581e-04  2.532554e+02  1.371108e-01  3.472404e+01  1.066364e-02  2.263419e+00
    13  -1.908656e+00  -1.916637e+00  1.778078e-04  2.523259e+02  1.371095e-01  3.459627e+01  1.070297e-02  2.267595e+00
    14  -1.892693e+00  -1.900601e+00  1.961656e-04  2.513511e+02  1.371081e-01  3.446227e+01  1.074454e-02  2.271999e+00
    15  -1.876859e+00  -1.884704e+00  2.164050e-04  2.503275e+02  1.371066e-01  3.432156e+01  1.078853e-02  2.276652e+00
    16  -1.861139e+00  -1.868928e+00  2.387165e-04  2.492516e+02  1.371051e-01  3.417366e+01  1.083516e-02  2.281573e+00
    17  -1.845517e+00  -1.853258e+00  2.633099e-04  2.481196e+02  1.371035e-01  3.401806e+01  1.088466e-02  2.286785e+00
    18  -1.829982e+00  -1.837680e+00  2.904155e-04  2.469278e+02  1.371017e-01  3.385423e+01  1.093726e-02  2.292312e+00
    19  -1.814522e+00  -1.822183e+00  3.202866e-04  2.456723e+02  1.370999e-01  3.368164e+01  1.099323e-02  2.298177e+00
    20  -1.799125e+00  -1.806755e+00  3.532015e-04  2.443489e+02  1.370979e-01  3.349973e+01  1.105285e-02  2.304409e+00
    21  -1.783782e+00  -1.791386e+00  3.894659e-04  2.429536e+02  1.370959e-01  3.330793e+01  1.111641e-02  2.311034e+00
    22  -1.768485e+00  -1.776066e+00  4.294153e-04  2.414819e+02  1.370936e-01  3.310563e+01  1.118425e-02  2.318084e+00
    23  -1.753225e+00  -1.760788e+00  4.734182e-04  2.399294e+02  1.370913e-01  3.289222e+01  1.125672e-02  2.325592e+00
    24  -1.737995e+00  -1.745544e+00  5.218790e-04  2.382914e+02  1.370888e-01  3.266707e+01  1.133420e-02  2.333593e+00
    25  -1.722788e+00  -1.730325e+00  5.752413e-04  2.365632e+02  1.370861e-01  3.242951e+01  1.141711e-02  2.342124e+00
    26  -1.707597e+00  -1.715126e+00  6.339917e-04  2.347398e+02  1.370832e-01  3.217889e+01  1.150591e-02  2.351227e+00
    27  -1.692416e+00  -1.699940e+00  6.986635e-04  2.328164e+02  1.370801e-01  3.191451e+01  1.160110e-02  2.360946e+00
    28  -1.677239e+00  -1.684761e+00  7.698414e-04  2.307878e+02  1.370768e-01  3.163566e+01  1.170321e-02  2.371328e+00
    29  -1.662059e+00  -1.669582e+00  8.481657e-04  2.286488e+02  1.370733e-01  3.134165e+01  1.181285e-02  2.382425e+00
    30  -1.646872e+00  -1.654399e+00  9.343377e-04  2.263941e+02  1.370696e-01  3.103174e+01  1.193066e-02  2.394292e+00
    31  -1.631671e+00  -1.639205e+00  1.029125e-03  2.240183e+02  1.370655e-01  3.070519e+01  1.205736e-02  2.406990e+00
    32  -1.616451e+00  -1.623994e+00  1.133367e-03  2.215163e+02  1.370612e-01  3.036129e+01  1.219374e-02  2.420583e+00
    33  -1.601207e+00  -1.608762e+00  1.247982e-03  2.188825e+02  1.370566e-01  2.999929e+01  1.234068e-02  2.435144e+00
    34  -1.585933e+00  -1.593503e+00  1.373975e-03  2.161118e+02  1.370516e-01  2.961847e+01  1.249912e-02  2.450749e+00
    35  -1.570623e+00  -1.578210e+00  1.512441e-03  2.131989e+02  1.370462e-01  2.921811e+01  1.267014e-02  2.467482e+00
    36  -1.555271e+00  -1.562879e+00  1.664578e-03  2.101389e+02  1.370405e-01  2.879753e+01  1.285491e-02  2.485436e+00
    37  -1.539872e+00  -1.547504e+00  1.831692e-03  2.069267e+02  1.370343e-01  2.835606e+01  1.305476e-02  2.504709e+00
    38  -1.524420e+00  -1.532077e+00  2.015208e-03  2.035580e+02  1.370276e-01  2.789307e+01  1.327113e-02  2.525411e+00
    39  -1.508907e+00  -1.516594e+00  2.216679e-03  2.000283e+02  1.370205e-01  2.740797e+01  1.350566e-02  2.547661e+00
    40  -1.493328e+00  -1.501047e+00  2.437797e-03  1.963339e+02  1.370127e-01  2.690024e+01  1.376019e-02  2.571592e+00
    41  -1.477674e+00  -1.485430e+00  2.680402e-03  1.924713e+02  1.370044e-01  2.636941e+01  1.403676e-02  2.597347e+00
    42  -1.461939e+00  -1.469735e+00  2.946497e-03  1.884378e+02  1.369953e-01  2.581510e+01  1.433769e-02  2.625084e+00
    43  -1.446115e+00  -1.453955e+00  3.238258e-03  1.842313e+02  1.369856e-01  2.523702e+01  1.466558e-02  2.654979e+00
    44  -1.430194e+00  -1.438082e+00  3.558048e-03  1.798504e+02  1.369750e-01  2.463501e+01  1.502339e-02  2.687224e+00
    45  -1.414166e+00  -1.422106e+00  3.908434e-03  1.752948e+02  1.369635e-01  2.400900e+01  1.541447e-02  2.722032e+00
    46  -1.398022e+00  -1.406019e+00  4.292194e-03  1.705651e+02  1.369511e-01  2.335908e+01  1.584262e-02  2.759639e+00
    47  -1.381752e+00  -1.389811e+00  4.712343e-03  1.656630e+02  1.369376e-01  2.268549e+01  1.631222e-02  2.800310e+00
    48  -1.365344e+00  -1.373471e+00  5.172139e-03  1.605917e+02  1.369229e-01  2.198867e+01  1.682825e-02  2.844334e+00
    49  -1.348788e+00  -1.356987e+00  5.675107e-03  1.553555e+02  1.369068e-01  2.126923e+01  1.739646e-02  2.892040e+00
    50  -1.332070e+00  -1.340349e+00  6.225056e-03  1.499605e+02  1.368893e-01  2.052799e+01  1.802347e-02  2.943791e+00
    51  -1.315178e+00  -1.323542e+00  6.826093e-03  1.444143e+02  1.368702e-01  1.976601e+01  1.871696e-02  2.999996e+00
    52  -1.298095e+00  -1.306552e+00  7.482645e-03  1.387264e+02  1.368493e-01  1.898461e+01  1.948586e-02  3.061113e+00
    53  -1.280807e+00  -1.289365e+00  8.199479e-03  1.329082e+02  1.368263e-01  1.818534e+01  2.034059e-02  3.127660e+00
    54  -1.263296e+00  -1.271964e+00  8.981720e-03  1.269730e+02  1.368011e-01  1.737004e+01  2.129335e-02  3.200219e+00
    55  -1.245545e+00  -1.254330e+00  9.834873e-03  1.209362e+02  1.367732e-01  1.654084e+01  2.235852e-02  3.279453e+00
    56  -1.227531e+00  -1.236445e+00  1.076484e-02  1.148155e+02  1.367425e-01  1.570015e+01  2.355309e-02  3.366109e+00
    57  -1.209236e+00  -1.218287e+00  1.177795e-02  1.086303e+02  1.367085e-01  1.485069e+01  2.489724e-02  3.461042e+00
    58  -1.190634e+00  -1.199835e+00  1.288096e-02  1.024025e+02  1.366708e-01  1.399543e+01  2.641506e-02  3.565225e+00
